标题,链接,发布时间,内容
大盘大涨，002567竞大跌4个多点，这操盘的也太明显了。,"https://guba.eastmoney.com/news,002567,209362689.html",2015-10-29 13:42:11,买入……
有本事打到跌停，老子就不看了。,"https://guba.eastmoney.com/news,002567,209362768.html",2015-10-29 13:42:23,有本事打到跌停，老子就不看了。
2000到1000多手间歇打压股价卖出。散户有这个本事接盘？,"https://guba.eastmoney.com/news,002567,209361888.html",2015-10-29 13:40:38,"不用我说，你们也明白……
买入就是……。"
今天难得机会买入……快快,"https://guba.eastmoney.com/news,002567,209360955.html",2015-10-29 13:38:44,今天难得机会买入……快快
这股真的的猪温了，一时半会没有救了。,"https://guba.eastmoney.com/news,002567,209358577.html",2015-10-29 13:34:05,这股真的的猪温了，一时半会没有救了。
跑吧。太垃圾了。,"https://guba.eastmoney.com/news,002567,209330678.html",2015-10-29 11:36:57,跑吧。太垃圾了。
前方无压力位，振不走我的。,"https://guba.eastmoney.com/news,002567,209324676.html",2015-10-29 11:22:34,come on
这么好的标的被玩成这样，悲催啊！,"https://guba.eastmoney.com/news,002567,209313144.html",2015-10-29 11:01:07,这么好的标的被玩成这样，悲催啊！
今天它要干什么？死猪。,"https://guba.eastmoney.com/news,002567,209302436.html",2015-10-29 10:40:41,今天它要干什么？死猪。
调整中，可逢低介入,"https://guba.eastmoney.com/news,002567,209120998.html",2015-10-28 14:16:48,
虽看好唐人神，但大盘短期有见顶迹象。先撤了！,"https://guba.eastmoney.com/news,002567,208767996.html",2015-10-27 09:56:27,勿喷！
谁还小瞧这个神神？！,"https://guba.eastmoney.com/news,002567,208524415.html",2015-10-26 10:24:52,谁还小瞧这个神神？！
季报无亮点,"https://guba.eastmoney.com/news,002567,208907812.html",2015-10-27 16:19:10,季报无亮点
最后的买入机会了。,"https://guba.eastmoney.com/news,002567,208885169.html",2015-10-27 14:53:10,最后的买入机会了。
主力都慢慢出货等下一波机会了你们才来关注[滴汗],"https://guba.eastmoney.com/news,002567,208880705.html",2015-10-27 14:45:21,主力都慢慢出货等下一波机会了你们才来关注
为什么还不红？,"https://guba.eastmoney.com/news,002567,208858027.html",2015-10-27 14:01:21,为什么还不红？
真想当把土豪，把11.2给吃了,"https://guba.eastmoney.com/news,002567,208857820.html",2015-10-27 14:00:45,真想当把土豪，把11.2给吃了
加仓快红了，上量兄弟们，主力在洗散户！,"https://guba.eastmoney.com/news,002567,208770065.html",2015-10-27 09:59:42,加仓快红了，上量兄弟们，主力在洗散户！
看看盘口，资金流向就知道买不买了,"https://guba.eastmoney.com/news,002567,208780138.html",2015-10-27 10:17:37,看看盘口，资金流向就知道买不买了
唐人神都涨了，卖培根的,"https://guba.eastmoney.com/news,002567,208550026.html",2015-10-26 11:16:16,"唐人神都涨了，卖培根的
股海小丑2011
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/10/26 11:02:17金字火腿吧"
我以11.04元买入唐人神  (002567)，理由是：[微笑][微笑],"https://guba.eastmoney.com/news,002567,208546333.html",2015-10-26 11:08:32,"我以11.04元买入唐人神(002567)，理由是：
木林烨煜
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/10/23 22:51:55投资组合吧"
这股一个月涨的比别的股少很多了。果断加仓到年底，猪肉最好的时候。加起,"https://guba.eastmoney.com/news,002567,208536576.html",2015-10-26 10:48:26,这股一个月涨的比别的股少很多了。果断加仓到年底，猪肉最好的时候。加起
加！,"https://guba.eastmoney.com/news,002567,208529803.html",2015-10-26 10:35:19,加！
预感没错，网速问题错过10%的涨幅。可惜了,"https://guba.eastmoney.com/news,002567,208525572.html",2015-10-26 10:27:08,预感没错，网速问题错过10%的涨幅。可惜了
有多少人不吃肉？,"https://guba.eastmoney.com/news,002567,208450726.html",2015-10-25 19:41:49,有多少人不吃肉？
可以收割了！,"https://guba.eastmoney.com/news,002567,208216346.html",2015-10-23 14:51:22,可以收割了！
等涨到一斤猪肉价后再卖，大家同意吗？,"https://guba.eastmoney.com/news,002567,208110677.html",2015-10-23 10:47:24,等涨到一斤猪肉价后再卖，大家同意吗？
开始催肥！盐肉了！,"https://guba.eastmoney.com/news,002567,208130832.html",2015-10-23 11:25:54,开始催肥！盐肉了！
此股关注度大不如前，走的七七八八了,"https://guba.eastmoney.com/news,002567,208127011.html",2015-10-23 11:18:16,此股关注度大不如前，走的七七八八了
9.35种了些神神,"https://guba.eastmoney.com/news,002567,207953672.html",2015-10-22 15:04:22,9.35种了些神神
今天可以种些唐人神,"https://guba.eastmoney.com/news,002567,207361295.html",2015-10-20 12:25:02,今天可以种些唐人神
路过评一评唐人神,"https://guba.eastmoney.com/news,002567,207397714.html",2015-10-20 14:11:19,"运行在9.86到11.53这个上升通道的箱体内.现在压力位10.46.生命线9.86.生命线破不行下.不破起码能看的11.53
记住.见证"
刚刚9千手的单怎么没人砸掉，狗庄,"https://guba.eastmoney.com/news,002567,207386804.html",2015-10-20 13:51:15,刚刚9千手的单怎么没人砸掉，狗庄
下午大反弹。,"https://guba.eastmoney.com/news,002567,207334537.html",2015-10-20 10:55:27,下午大反弹。
明天大涨，后天继续,"https://guba.eastmoney.com/news,002567,207257033.html",2015-10-19 22:10:32,明天大涨，后天继续
猪力你要跑就砸盘吧，顶值看信息有意思吗？？？？？？,"https://guba.eastmoney.com/news,002567,207242358.html",2015-10-19 20:14:24,猪力你要跑就砸盘吧，顶值看信息有意思吗？？？？？？
