标题,链接,发布时间,内容
长线持有福田汽车，想卖的傻子快卖,"https://guba.eastmoney.com/news,600166,789970195.html",2018-10-31 10:47:18,"长线持有福田汽车，想卖的傻子快卖
"
人家不要宝沃啦！到二级市场买宝沃的爸爸啦！可以吗？,"https://guba.eastmoney.com/news,600166,789969687.html",2018-10-31 10:45:48,人家不要宝沃啦！到二级市场买宝沃的爸爸啦！可以吗？
福田员工快抢，1.9加油。还不知发生什么事？加油。嘻。,"https://guba.eastmoney.com/news,600166,789967306.html",2018-10-31 10:39:12,福田员工快抢，1.9加油。还不知发生什么事？加油。嘻。
持有福田的真是作孽啊，下跌时从不落后，上涨时永远都跟不上，持有福田的股友心理承受,"https://guba.eastmoney.com/news,600166,788003555.html",2018-10-19 14:33:55,持有福田的真是作孽啊，下跌时从不落后，上涨时永远都跟不上，持有福田的股友心理承受能力不是一般的强啊！服了！
庄家作死节奏啊,"https://guba.eastmoney.com/news,600166,789966215.html",2018-10-31 10:36:24,哎。
宝沃挂牌转让消息早出来，傻子们都没看到吗？,"https://guba.eastmoney.com/news,600166,789968358.html",2018-10-31 10:42:07,"宝沃挂牌转让消息早出来，傻子们都没看到吗？
"
现在是买的时候，等消息确定，就买不进！！,"https://guba.eastmoney.com/news,600166,789968023.html",2018-10-31 10:41:17,现在是买的时候，等消息确定，就买不进！！
这票怎么那么猛,"https://guba.eastmoney.com/news,600166,789967520.html",2018-10-31 10:39:47,这票怎么那么猛
据悉，5毛已受重罚，因未有效阻止散户抢筹,"https://guba.eastmoney.com/news,600166,789967702.html",2018-10-31 10:40:21,"据悉，5毛已受重罚，因未有效阻止散户抢筹
"
靠！凤凰又有得瑟的本钱了，宝钛亲王7连阳，厉害呀！[赞][赞][赞][牛][牛],"https://guba.eastmoney.com/news,600166,789582456.html",2018-10-29 14:59:10,靠！凤凰又有得瑟的本钱了，宝钛亲王7连阳，厉害呀！
什么传言恒大啊，就是找个垃圾来接盘，也是利好啊，很多散户太傻,"https://guba.eastmoney.com/news,600166,789966888.html",2018-10-31 10:38:05,"什么传言恒大啊，就是找个垃圾来接盘，也是利好啊，很多散户太傻
"
买入，坚定，加油。抢砸庄底筹。呵呵呵。,"https://guba.eastmoney.com/news,600166,789965579.html",2018-10-31 10:34:37,买入，坚定，加油。抢砸庄底筹。呵呵呵。
主力跑了,"https://guba.eastmoney.com/news,600166,789961497.html",2018-10-31 10:24:37,主力跑了 ，挣了俩涨停
买买买 1.86 冲涨停,"https://guba.eastmoney.com/news,600166,789958439.html",2018-10-31 10:16:29,买买买 1.86 冲涨停
今天卖光了，下来再买[不屑],"https://guba.eastmoney.com/news,600166,789960248.html",2018-10-31 10:20:42,今天卖光了，下来再买[不屑]
如果恒大真买入，请王金玉会来，股价会怎样？,"https://guba.eastmoney.com/news,600166,789959928.html",2018-10-31 10:20:05,脱离北汽，成私企！
游资跑了,"https://guba.eastmoney.com/news,600166,789957657.html",2018-10-31 10:14:47,游资跑了
赞！,"https://guba.eastmoney.com/news,600166,789959542.html",2018-10-31 10:19:04,赞！
