标题,链接,发布时间,内容
珍宝岛上25估计没什么问题！ 中线30以上！,"https://guba.eastmoney.com/news,603567,568558771.html",2016-11-14 12:46:08,
主力快点站稳23 让我看看30楼风景 带我飞[加油],"https://guba.eastmoney.com/news,603567,568512202.html",2016-11-14 10:51:30,主力快点站稳23 让我看看30楼风景 带我飞
大盘快要3300了 宝岛还沉在海底[兴奋],"https://guba.eastmoney.com/news,603567,568510030.html",2016-11-14 10:47:58,大盘快要3300了 宝岛还沉在海底
我去刚说完上去了,"https://guba.eastmoney.com/news,603567,568483867.html",2016-11-14 10:07:29,我去刚说完上去了
感觉大盘快撑不住了。马上上下方向选择了[想一下]还是快点下来吧[想一下],"https://guba.eastmoney.com/news,603567,568483551.html",2016-11-14 10:07:01,感觉大盘快撑不住了。马上上下方向选择了还是快点下来吧
周一大盘要跌啊 宝岛逆势上涨[鼓掌],"https://guba.eastmoney.com/news,603567,567996167.html",2016-11-11 18:21:02,周一大盘要跌啊 宝岛逆势上涨
报个到！,"https://guba.eastmoney.com/news,603567,567432344.html",2016-11-10 13:46:32,"出了积成电子，买入珍宝岛！
希望是珍宝！"
此股最大的亮点就是组建医院和中药材批发市场,"https://guba.eastmoney.com/news,603567,568085425.html",2016-11-12 02:50:50,此股最大的亮点就是组建医院和中药材批发市场
宝岛22.5 上方运行的节奏[胜利],"https://guba.eastmoney.com/news,603567,567764237.html",2016-11-11 10:04:42,宝岛22.5 上方运行的节奏
拿什么拯救你，小岛。,"https://guba.eastmoney.com/news,603567,567900210.html",2016-11-11 14:14:50,拿什么拯救你，小岛。
跪求主力跌破22.5  求打脸[胜利],"https://guba.eastmoney.com/news,603567,567811698.html",2016-11-11 11:14:31,"跪求主力跌破22.5
求打脸"
主力22.5又开心的拿到了筹码 这下好了今天低点出来了,"https://guba.eastmoney.com/news,603567,567797823.html",2016-11-11 10:54:15,主力22.5又开心的拿到了筹码 这下好了今天低点出来了
给我拉升,"https://guba.eastmoney.com/news,603567,567815548.html",2016-11-11 11:20:08,给我拉升
主力能不能少一点套路多一点诚意 这高抛低吸还要做几天呀[牛],"https://guba.eastmoney.com/news,603567,567790114.html",2016-11-11 10:43:17,主力能不能少一点套路多一点诚意 这高抛低吸还要做几天呀
宝岛还能涨十天呢 [想一下],"https://guba.eastmoney.com/news,603567,567765937.html",2016-11-11 10:07:07,宝岛还能涨十天呢
宝宝今天发力涨停,"https://guba.eastmoney.com/news,603567,567784360.html",2016-11-11 10:34:34,宝宝今天发力涨停
医院啥时候建完？,"https://guba.eastmoney.com/news,603567,567695583.html",2016-11-11 03:47:21,医院啥时候建完？
飞了,"https://guba.eastmoney.com/news,603567,567525526.html",2016-11-10 16:37:22,飞了
东北就是头猪，扶个毛,"https://guba.eastmoney.com/news,603567,567426340.html",2016-11-10 13:37:30,就这样还有啥帮扶的
收到，你就是阳痿中的阳痿。,"https://guba.eastmoney.com/news,603567,567420882.html",2016-11-10 13:29:13,收到，你就是阳痿中的阳痿。
3100点国家队巨量买盘止跌 居然还有人说我是骗子[想一下],"https://guba.eastmoney.com/news,603567,567306868.html",2016-11-10 09:36:31,3100点国家队巨量买盘止跌 居然还有人说我是骗子
明天宝岛要起飞喽[胜利],"https://guba.eastmoney.com/news,603567,567024831.html",2016-11-09 14:35:27,明天宝岛要起飞喽
高开都是坑？,"https://guba.eastmoney.com/news,603567,567301835.html",2016-11-10 09:24:26,高开都是坑？
之前说过什么 不用恐慌大盘3100果断买入！,"https://guba.eastmoney.com/news,603567,566999926.html",2016-11-09 13:50:45,"之前说过什么 不用恐慌大盘3100果断买入！
"
下午开盘爆出天量 居然没有下跌 反而有点底背离的意思哈哈 下午开盘吓到的小伙伴很,"https://guba.eastmoney.com/news,603567,566987547.html",2016-11-09 13:27:17,下午开盘爆出天量 居然没有下跌 反而有点底背离的意思哈哈 下午开盘吓到的小伙伴很多都割了
老头总统 杀伤力不小啊。嘿嘿持股不变,"https://guba.eastmoney.com/news,603567,566979975.html",2016-11-09 13:12:50,老头总统 杀伤力不小啊。嘿嘿持股不变
大盘折了,"https://guba.eastmoney.com/news,603567,566913080.html",2016-11-09 10:34:51,大盘折了
珍宝岛投资兴建的医院啥时完工？哪位投资者知道？,"https://guba.eastmoney.com/news,603567,566813783.html",2016-11-09 03:06:30,珍宝岛投资兴建的医院啥时完工？哪位投资者知道？
周一一字板,"https://guba.eastmoney.com/news,603567,166380007.html",2015-05-16 09:49:48,下周至少3个板，试目以待
抢筹，快上车,"https://guba.eastmoney.com/news,603567,566601511.html",2016-11-08 14:08:40,抢筹，快上车
不拉板怎么报仇啊,"https://guba.eastmoney.com/news,603567,566598956.html",2016-11-08 14:04:15,大哥哥。上面好苦啊
纯东北B啊……赶紧卖这垃圾,"https://guba.eastmoney.com/news,603567,566567077.html",2016-11-08 13:08:00,纯东北B啊……赶紧卖这垃圾
好几天没见踏空狗叫了 能否出来吼两声[想一下],"https://guba.eastmoney.com/news,603567,566524727.html",2016-11-08 11:09:53,好几天没见踏空狗叫了 能否出来吼两声
48小时后主力再次发起总攻！,"https://guba.eastmoney.com/news,603567,566505457.html",2016-11-08 10:37:49,48小时后主力再次发起总攻！
谁这么牛B[大笑][大笑][大笑][大笑][大笑][大笑][大笑],"https://guba.eastmoney.com/news,603567,566511194.html",2016-11-08 10:47:23,谁这么牛B
真实的大利好都涨成这样，什么鸟珍宝岛,"https://guba.eastmoney.com/news,603567,564763916.html",2016-11-03 09:12:32,"中药材减产，价格大涨，三七就涨了80.4%，对珍宝岛是最受益的大利好，股价都涨不上来。
好公司的话，最低都会有三个连板。"
三七价格翻倍，珍宝岛囤积大量三七，这信息怎么没人讲？,"https://guba.eastmoney.com/news,603567,566003150.html",2016-11-07 06:59:46,三七价格翻倍，珍宝岛囤积大量三七，这信息怎么没人讲？
组团忽悠无底线，资金流出看得见，增仓占比来打脸，尾盘拉升接着干,"https://guba.eastmoney.com/news,603567,566182632.html",2016-11-07 14:32:42,组团忽悠无底线，资金流出看得见，增仓占比来打脸，尾盘拉升接着干
日K线走势图美极了，一根仙人指路指明方向，满仓杀入。,"https://guba.eastmoney.com/news,603567,565785039.html",2016-11-06 11:10:40,日K线走势图美极了，一根仙人指路指明方向，满仓杀入。
狗庄主你的后半生会很惨！不信吧？走着瞧用时间来验证。,"https://guba.eastmoney.com/news,603567,565669202.html",2016-11-05 18:48:21,狗庄主你的后半生会很惨！不信吧？走着瞧用时间来验证。
珍宝岛你妈是我操的！,"https://guba.eastmoney.com/news,603567,565341363.html",2016-11-04 14:14:58,珍宝岛你妈是我操的！
300 477农网输配电工程已经启动，股票正在起飞中,"https://guba.eastmoney.com/news,603567,565359899.html",2016-11-04 14:42:59,买了珍宝岛的股票可以证明钓鱼岛一直就是中国的，所以说呼吁大家抓紧时间买入
如果没用利空，我愿再拿此股一年打新,"https://guba.eastmoney.com/news,603567,564996555.html",2016-11-03 16:58:47,一年基本没涨过，觉得买它打新股比较安全，前提是你要耐得住别的股疯涨。
