标题,链接,发布时间,内容
有可能再次,"https://guba.eastmoney.com/news,300084,732023474.html",2017-11-26 21:03:03,有可能再次
请问董秘,"https://guba.eastmoney.com/news,300084,732003653.html",2017-11-26 18:44:49,公司股价如此喋喋不休这么多日、实属市场罕见、而公司采取了什么措施？难道要让股民失望的看到变身ST？公司有何打算？还能力挽狂澜吗？请直接回答。
海默科技有望成可燃冰新龙头,"https://guba.eastmoney.com/news,300084,645251481.html",2017-05-22 13:15:03,买
对于市场整,"https://guba.eastmoney.com/news,300084,731976672.html",2017-11-26 16:01:30,对于市场整
目前东神雾,"https://guba.eastmoney.com/news,300084,731973450.html",2017-11-26 15:37:04,目前东神雾
进入下半年,"https://guba.eastmoney.com/news,300084,731964599.html",2017-11-26 14:11:25,进入下半年
原来尾盘突拉到7.37是为了盘后按这个价大宗交易减持,"https://guba.eastmoney.com/news,300084,731785101.html",2017-11-24 20:55:16,这个位置了还在减持，这得有多不看好这票啊
俗话说瘦死,"https://guba.eastmoney.com/news,300084,731738750.html",2017-11-24 17:26:01,俗话说瘦死
今晚有几个,"https://guba.eastmoney.com/news,300084,731727430.html",2017-11-24 16:46:11,今晚有几个
现在割肉无异于自杀,"https://guba.eastmoney.com/news,300084,731591957.html",2017-11-24 11:11:32,半个月跌幅30%，盘子小，有题材，有现金，有科技含量的股票。
7.24买了，跌无可跌了，明拉升就走,"https://guba.eastmoney.com/news,300084,731567492.html",2017-11-24 10:26:12,7.24买了，跌无可跌了，明拉升就走
固定动作哈，拉尾盘,"https://guba.eastmoney.com/news,300084,731692270.html",2017-11-24 15:05:31,拉了多少第二天就低开多少嘿嘿
一网打尽 嘿嘿,"https://guba.eastmoney.com/news,300084,731689395.html",2017-11-24 15:00:27,可以的
硬砸,"https://guba.eastmoney.com/news,300084,731681273.html",2017-11-24 14:47:53,硬砸
有一个实事：公司手握巨额现金,"https://guba.eastmoney.com/news,300084,731477998.html",2017-11-23 23:37:32,经常放账理财，你们怎么看？
对面的女嘉宾，你还在不在,"https://guba.eastmoney.com/news,300084,731656038.html",2017-11-24 14:06:00,估计你还在
3元不是梦,"https://guba.eastmoney.com/news,300084,731653984.html",2017-11-24 14:02:09,3元不是梦
嘿嘿 出得好 舒服,"https://guba.eastmoney.com/news,300084,729325425.html",2017-11-17 10:20:42,哈哈
庄家就看出大家以为他的股票有题材，所以吃定了小散户[傲],"https://guba.eastmoney.com/news,300084,731626548.html",2017-11-24 13:08:08,庄家就看出大家以为他的股票有题材，所以吃定了小散户
垃圾之王，狗公司,"https://guba.eastmoney.com/news,300084,731643270.html",2017-11-24 13:42:25,垃圾之王，狗公司
绿了11天了,"https://guba.eastmoney.com/news,300084,731623099.html",2017-11-24 12:54:16,绿了11天了
这支股票不健康，股民们出吧，20个连跌你能吃的消吗[亏大了],"https://guba.eastmoney.com/news,300084,731589534.html",2017-11-24 11:07:03,这支股票不健康，股民们出吧，20个连跌你能吃的消吗
11连阴，庄家也是付出了带血的筹码了,"https://guba.eastmoney.com/news,300084,731577961.html",2017-11-24 10:45:10,11连阴，庄家也是付出了带血的筹码了
真牛，连跌这么多天,"https://guba.eastmoney.com/news,300084,731573821.html",2017-11-24 10:38:00,真牛，连跌这么多天
坐等破7艹底,"https://guba.eastmoney.com/news,300084,731174696.html",2017-11-23 09:32:06,坐等破7艹底
连跌10天，比较罕见，庄家成功了,"https://guba.eastmoney.com/news,300084,731335689.html",2017-11-23 15:00:35,连跌10天，比较罕见，庄家成功了
请问，刚解禁的6000万股如果持有该股份的大股东需要套现，是否要先提交减持申请并,"https://guba.eastmoney.com/news,300084,701305599.html",2017-09-08 10:48:00,【问】请问，刚解禁的6000万股如果持有该股份的大股东需要套现，是否要先提交减持申请并公告？ 【答】海默科技：您好，不需要，谢谢！¶¶2017-09-08 10:48:00 §
7.3元全部买入。在跌我没钱补了,"https://guba.eastmoney.com/news,300084,731363360.html",2017-11-23 15:59:41,7.3元全部买入。在跌我没钱补了
随你怎么折腾，别想拿走我的一分筹码,"https://guba.eastmoney.com/news,300084,731347311.html",2017-11-23 15:20:34,随你怎么折腾，别想拿走我的一分筹码
尾盘有人做善事,"https://guba.eastmoney.com/news,300084,731343047.html",2017-11-23 15:12:02,哈哈！
qiang抢 嘿嘿,"https://guba.eastmoney.com/news,300084,731334315.html",2017-11-23 14:58:40,哈哈
割肉的孙子，且割且珍惜,"https://guba.eastmoney.com/news,300084,731275906.html",2017-11-23 13:20:33,割肉的孙子，且割且珍惜
瘟了几年啦！什么科技股哦？,"https://guba.eastmoney.com/news,300084,731074102.html",2017-11-22 20:24:54,这股就是边缘化的股票，死不了，活不好。
雄安开始铺水泥路了,"https://guba.eastmoney.com/news,300084,731194243.html",2017-11-23 10:06:43,雄安开始铺水泥路了
如果股价近期下挫了% u,"https://guba.eastmoney.com/news,300084,692091624.html",2017-08-12 18:06:51,如果股价近期下挫了% u
今天本来想涨停板买进，可海默就没那个命！如果今天幅高开我都会.追进，好在劲价时没,"https://guba.eastmoney.com/news,300084,711400494.html",2017-09-29 10:19:33,今天本来想涨停板买进，可海默就没那个命！如果今天幅高开我都会.追进，好在劲价时没高开。
解释即有问题！娶不早涨停了！,"https://guba.eastmoney.com/news,300084,730941909.html",2017-11-22 14:06:42,解释即有问题！娶不早涨停了！
证监会啊快出来吧，管管这帮造谣者吧。严厉打击造谣者。一假文章把我们坑苦了。谁来管,"https://guba.eastmoney.com/news,300084,730936178.html",2017-11-22 13:56:54,证监会啊快出来吧，管管这帮造谣者吧。严厉打击造谣者。一假文章把我们坑苦了。谁来管呢？
雇用记者写文章制造恐慌。把股价打下来再回购。这是天大的阴谋。请证监会的调查调查。,"https://guba.eastmoney.com/news,300084,731056688.html",2017-11-22 19:27:56,雇用记者写文章制造恐慌。把股价打下来再回购。这是天大的阴谋。请证监会的调查调查。
还有谁不割肉[大笑],"https://guba.eastmoney.com/news,300084,730938999.html",2017-11-22 14:01:24,还有谁不割肉
小海后期走势。,"https://guba.eastmoney.com/news,300084,701418966.html",2017-09-09 05:26:50,小海后期走势。
套路玩得深谁把谁当真,"https://guba.eastmoney.com/news,300084,730904264.html",2017-11-22 12:43:42,套路玩得深谁把谁当真
昨天跟你们说大盘要爆涨远离这个垃圾的  这下傻眼了吧,"https://guba.eastmoney.com/news,300084,730869579.html",2017-11-22 11:07:50,昨天跟你们说大盘要爆涨远离这个垃圾的 这下傻眼了吧
割肉的孙子，快点割，好让庄家以后带着筹码，后面拉升,"https://guba.eastmoney.com/news,300084,730864098.html",2017-11-22 10:58:02,"割肉的孙子，快点割，好让庄家以后带着筹码，后面拉升
"
要有两股势力在互相PK,"https://guba.eastmoney.com/news,300084,730822412.html",2017-11-22 09:50:45,要有两股势力在互相PK
逆势而为 不可取,"https://guba.eastmoney.com/news,300084,730848066.html",2017-11-22 10:31:30,逆势坐庄 就是失败的开始
10 12 10 12 10 17全是这种打压价格,"https://guba.eastmoney.com/news,300084,730853901.html",2017-11-22 10:41:21,10 12 10 12 10 17全是这种打压价格
举报吧，这么小的盘，盘面筹码这么多，要查查。,"https://guba.eastmoney.com/news,300084,730840304.html",2017-11-22 10:18:42,举报吧，这么小的盘，盘面筹码这么多，要查查。
