标题,链接,发布时间,内容
大单超大单都在跑，难涨,"https://guba.eastmoney.com/news,601933,506068108.html",2016-08-02 14:50:42,大单超大单都在跑，难涨
别，我还没上车,"https://guba.eastmoney.com/news,601933,506001618.html",2016-08-02 14:15:51,别，我还没上车
跌停啊逗逼！,"https://guba.eastmoney.com/news,601933,505962635.html",2016-08-02 13:57:58,跌停啊逗逼！
张总退守4542高地[大笑][大笑][大笑],"https://guba.eastmoney.com/news,601933,505896209.html",2016-08-02 13:28:45,张总退守4542高地
这个绿帽活王八又扯什么疯啊！真是要作死！,"https://guba.eastmoney.com/news,601933,505864897.html",2016-08-02 13:13:30,这个绿帽活王八又扯什么疯啊！真是要作死！
这种垃圾，跌停最好！爆仓大股东！！！！,"https://guba.eastmoney.com/news,601933,505858588.html",2016-08-02 13:10:37,这种垃圾，跌停最好！爆仓大股东！！！！
没什么大的利空又跌成这样？,"https://guba.eastmoney.com/news,601933,505718282.html",2016-08-02 12:07:20,没什么大的利空又跌成这样？
谁能讲这不是人为操纵股票，,"https://guba.eastmoney.com/news,601933,505509422.html",2016-08-02 10:41:48,谁能讲这不是人为操纵股票，
今天没得搞了，睡觉[俏皮],"https://guba.eastmoney.com/news,601933,505610449.html",2016-08-02 11:22:28,今天没得搞了，睡觉
多跌点吸筹码也不是坏事,"https://guba.eastmoney.com/news,601933,505609394.html",2016-08-02 11:22:12,多跌点吸筹码也不是坏事
张总退守455高地[大笑][大笑][大笑],"https://guba.eastmoney.com/news,601933,505569722.html",2016-08-02 11:07:29,张总退守455高地
真他妈会玩！,"https://guba.eastmoney.com/news,601933,505531596.html",2016-08-02 10:52:49,真他妈会玩！
跌停的节奏,"https://guba.eastmoney.com/news,601933,505494432.html",2016-08-02 10:35:41,跌停的节奏
吸筹,"https://guba.eastmoney.com/news,601933,505427592.html",2016-08-02 10:11:51,主力又吸了
今天张总休息吗？！还没大单数据[大笑][大笑][大笑],"https://guba.eastmoney.com/news,601933,505401259.html",2016-08-02 10:02:30,今天张总休息吗？！还没大单数据
464高地[大笑][大笑][大笑],"https://guba.eastmoney.com/news,601933,505398929.html",2016-08-02 10:01:39,464高地
下周一猜想？,"https://guba.eastmoney.com/news,601933,498742311.html",2016-07-30 23:10:46,下周一猜想？
加仓，干！,"https://guba.eastmoney.com/news,601933,502958940.html",2016-08-01 13:49:17,1111
下周一不涨才奇怪的[鼓掌],"https://guba.eastmoney.com/news,601933,500789465.html",2016-07-31 14:17:05,下周一不涨才奇怪的
4.67卖的 等大跌接回 哈哈哈哈,"https://guba.eastmoney.com/news,601933,503049620.html",2016-08-01 14:45:52,4.67卖的 等大跌接回 哈哈哈哈
尾盘开始起步了！,"https://guba.eastmoney.com/news,601933,503031874.html",2016-08-01 14:34:56,目标今天翻红，谢谢
永辉超市哥的成本3元都不到，就跟它耗着，全当存银行拿利息。,"https://guba.eastmoney.com/news,601933,502407116.html",2016-08-01 08:36:09,
这货也是高度控盘,"https://guba.eastmoney.com/news,601933,503042176.html",2016-08-01 14:41:12,这货也是高度控盘
不会比我卖价高的 放心,"https://guba.eastmoney.com/news,601933,503038668.html",2016-08-01 14:39:07,不会比我卖价高的 放心
终于翻红了,"https://guba.eastmoney.com/news,601933,503034571.html",2016-08-01 14:36:35,终于翻红了
赶紧大跌 我就可以买回了 今天还说我卖丢了么？哈哈,"https://guba.eastmoney.com/news,601933,502980566.html",2016-08-01 14:02:33,赶紧大跌 我就可以买回了 今天还说我卖丢了么？哈哈
今天差不多了，为了稳定，要小步慢跌！明天继续！[微笑],"https://guba.eastmoney.com/news,601933,502966047.html",2016-08-01 13:53:29,今天差不多了，为了稳定，要小步慢跌！明天继续！
绩优股涨势就是不如垃圾股，割肉，拜拜,"https://guba.eastmoney.com/news,601933,502925607.html",2016-08-01 13:28:30,绩优股涨势就是不如垃圾股，割肉，拜拜
失守464高地[大笑][大笑][大笑],"https://guba.eastmoney.com/news,601933,502887716.html",2016-08-01 13:04:42,失守464高地
这么大的单子跑啊，那我也跑,"https://guba.eastmoney.com/news,601933,502745775.html",2016-08-01 11:21:04,这么大的单子跑啊，那我也跑
1.6万手的砸盘，近千万的资金，小灰灰的庄家够黑,"https://guba.eastmoney.com/news,601933,502731268.html",2016-08-01 11:15:03,1.6万手的砸盘，近千万的资金，小灰灰的庄家够黑
猫逼大股神上周末冒泡了，今天这行情就算不错了。,"https://guba.eastmoney.com/news,601933,502607526.html",2016-08-01 10:12:38,猫逼大股神上周末冒泡了，今天这行情就算不错了。
我对超市很有信心！,"https://guba.eastmoney.com/news,601933,502587152.html",2016-08-01 10:02:48,我对超市很有信心！
永辉超市今天翻红，绝对有信心,"https://guba.eastmoney.com/news,601933,502571887.html",2016-08-01 09:54:22,有些大户刚进去，怎么会跌呢，预计今天上冲到4.76，
痴线,"https://guba.eastmoney.com/news,601933,502531235.html",2016-08-01 09:32:34,痴线
永辉超市两员工发现顾客调包 借机敲诈4000元获刑。。四元接你们的货,"https://guba.eastmoney.com/news,601933,501132689.html",2016-07-31 19:42:52,永辉超市两员工发现顾客调包 借机敲诈4000元获刑。。四元接你们的货
http://i.ifeng.com/news/sharenews.f?aid=,"https://guba.eastmoney.com/news,601933,500633957.html",2016-07-31 11:47:45,http://i.ifeng.com/news/sharenews.f?aid=111598277永辉超市两员工发现顾客调包 借机敲诈4千元获刑
我相信永辉无关大盘，会走出独立行情,"https://guba.eastmoney.com/news,601933,498446970.html",2016-07-30 20:19:40,这么好的股，不太容易被错杀！好多人都等着进。
4.2,"https://guba.eastmoney.com/news,601933,486855312.html",2016-07-27 13:05:55,4.2
这样的急跌，不会太可怕,"https://guba.eastmoney.com/news,601933,486856556.html",2016-07-27 13:06:33,这样的急跌，不会太可怕
增资永辉云创，加快创新业务发展,"https://guba.eastmoney.com/news,601933,987934860.html",2016-07-28 00:00:00,
试试还能发帖不,"https://guba.eastmoney.com/news,601933,488143526.html",2016-07-27 22:55:52,试试还能发帖不
上窜下跳，R有大毁N地球之势。,"https://guba.eastmoney.com/news,601933,487708666.html",2016-07-27 19:10:47,上窜下跳，R有大毁N地球之势。
7月28日股东资格登记日什么意思,"https://guba.eastmoney.com/news,601933,487093032.html",2016-07-27 14:44:51,请教下前辈
请肃静，不就是为了套一大批吗？,"https://guba.eastmoney.com/news,601933,479611730.html",2016-07-25 17:41:11,值得在这里大呼小叫，你争我斗，打情骂俏的吗？真正的股民会在这里没事嚷嚷吗？看多看空的都静静，都洗洗脸早点睡吧，乐呵乐呵得了。
再不涨，我老公就要把我卖掉了！,"https://guba.eastmoney.com/news,601933,448377969.html",2016-07-14 12:40:40,买入永辉超市亏了不少一笔，被我老公发现了。他给我定了时间，本月底本钱出不来，就要把我卖给云贵地区的偏远山区来抵这损失的钱，我赔不起啊，涨涨吧，真难过。
内幕追踪：这是利好吗？,"https://guba.eastmoney.com/news,601933,486597335.html",2016-07-27 11:10:29,众人皆知，上涨无力，传闻澄清。又是一颗烟幕弹，迷惑住我们的双眼，大手笔又出刀成功了。
哈哈哈，该跌不跌后面那个是什么话！如果筹码不在主力军手里，这逼会不跟跌吗？哈哈哈,"https://guba.eastmoney.com/news,601933,487159178.html",2016-07-27 15:22:02,哈哈哈，该跌不跌后面那个是什么话！如果筹码不在主力军手里，这逼会不跟跌吗？哈哈哈
永辉超市给力，今天给你点赞,"https://guba.eastmoney.com/news,601933,486913299.html",2016-07-27 13:28:52,希望主力给我们减少点损失，
