标题,链接,发布时间,内容
为了国民利益，请停牌自查，停得越久越好,"https://guba.eastmoney.com/news,300368,915374249.html",2015-07-09 17:59:00,"为了国民利益，请停牌自查，停得越久越好
ST汇金
汇金股份：感谢您的建议。
(来自深交所互动易)答复时间 2015-07-09 17:59:00"
有资金的可以抄底了！,"https://guba.eastmoney.com/news,300368,183694426.html",2015-07-07 09:46:06,一百多万就把这个股票压到跌停，太便宜狗庄了！今天不进明天大单继续封跌停了！
北辰德科技的员工是银之杰一手培养的，你把北辰德科技控股了，不等于是挖别人墙角吗，,"https://guba.eastmoney.com/news,300368,183694333.html",2015-07-07 09:46:05,北辰德科技的员工是银之杰一手培养的，你把北辰德科技控股了，不等于是挖别人墙角吗，这下好了被银之杰报复了，还连累我们这些小股东
快点找个理由停牌啊，他妈的,"https://guba.eastmoney.com/news,300368,183512118.html",2015-07-06 17:23:55,快点找个理由停牌啊，他妈的
汇金三个涨停板儿！必须的！[拜神],"https://guba.eastmoney.com/news,300368,183185835.html",2015-07-05 21:52:13,汇金三个涨停板儿！必须的！
早就提醒，死活不逃，开盘33元，离腰斩，一步之遥了,"https://guba.eastmoney.com/news,300368,182699151.html",2015-07-03 14:15:41,
请股友们上告！！！,"https://guba.eastmoney.com/news,300368,183252886.html",2015-07-06 10:01:43,报告李总，368卖国，不想应的号召，大单打压！请严查！
中国应该学习一下巴基斯坦下跌最多1%涨停干到20%，狠狠的托一把,"https://guba.eastmoney.com/news,300368,183435276.html",2015-07-06 14:33:45,中国应该学习一下巴基斯坦下跌最多1%涨停干到20%，狠狠的托一把
真的真的看不懂了，就是庄家出货，这五六个跌停也该出完了吧，再说这出货也不用天天跌,"https://guba.eastmoney.com/news,300368,183309535.html",2015-07-06 11:14:12,真的真的看不懂了，就是庄家出货，这五六个跌停也该出完了吧，再说这出货也不用天天跌停板啊，
明天就是，腰斩价格了，16元整。,"https://guba.eastmoney.com/news,300368,183256456.html",2015-07-06 10:05:48,
真的是看不懂了，六个跌停了，大盘跌它跌，大盘涨你他马的还跌，好歹也给个理由啊,"https://guba.eastmoney.com/news,300368,183295793.html",2015-07-06 10:57:26,真的是看不懂了，六个跌停了，大盘跌它跌，大盘涨你他马的还跌，好歹也给个理由啊
汇金你他娘的忒差劲了，什么玩意啊,"https://guba.eastmoney.com/news,300368,183359497.html",2015-07-06 12:56:59,汇金你他娘的忒差劲了，什么玩意啊
是不是被银之杰砸盘啊？,"https://guba.eastmoney.com/news,300368,183347415.html",2015-07-06 12:23:01,是不是被银之杰砸盘啊？公司也不查一下是谁在搞事，不计成本疯狂砸盘啊！
为什么不回答问题，谢谢,"https://guba.eastmoney.com/news,300368,915385629.html",2015-07-08 09:09:00,"为什么不回答问题，谢谢
ST汇金
汇金股份：您好，公司以后将及时回答投资者提问，感谢关注。
(来自深交所互动易)答复时间 2015-07-08 09:09:00"
这股发生了什么重大事情？,"https://guba.eastmoney.com/news,300368,183266644.html",2015-07-06 10:18:51,为啥这么大的做空动力？谁知道告诉一下
搞什么啊 人家涨停 你跌停,"https://guba.eastmoney.com/news,300368,183277151.html",2015-07-06 10:33:17,不是汇金来买了吗 怎么还跌停 什么名堂啊 不带这么坑人啊 我都有6只股票腰斩了 何时是尽头啊
兄弟们这篇文章看了吗？,"https://guba.eastmoney.com/news,300368,183280285.html",2015-07-06 10:37:35,汇金股份定增谜团（具体内容请自行搜索）
哈哈，一旦跑出火场，千万不要返回火场呀兄弟。,"https://guba.eastmoney.com/news,300368,183267110.html",2015-07-06 10:19:01,哈哈，一旦跑出火场，千万不要返回火场呀兄弟。
再次提醒，此股，必腰斩，明天能逃命的，速度。,"https://guba.eastmoney.com/news,300368,181907127.html",2015-07-01 15:37:58,
告诉你，此股必腰斩，不听啊,"https://guba.eastmoney.com/news,300368,182563195.html",2015-07-03 10:10:45,告诉你，此股必腰斩，不听啊
今天21接盘的爽死！,"https://guba.eastmoney.com/news,300368,183246813.html",2015-07-06 09:54:10,今天21接盘的爽死！
是散户抽吗,"https://guba.eastmoney.com/news,300368,183240800.html",2015-07-06 09:45:11,是散户抽吗
周一千股涨停板儿！你是要走还是留？[微笑]汇金这波创新高！,"https://guba.eastmoney.com/news,300368,183070828.html",2015-07-04 22:58:03,周一千股涨停板儿！你是要走还是留？汇金这波创新高！
建议公司改名正身汇金机电，代码不变,"https://guba.eastmoney.com/news,300368,915385637.html",2015-07-08 09:08:00,"建议公司改名正身汇金机电，代码不变
ST汇金
汇金股份：感谢您的建议。
(来自深交所互动易)答复时间 2015-07-08 09:08:00"
唱空的文章是此地无银三百两啊！可惜呀可惜了！国家救市了！再打压筹码更少了！[胜利,"https://guba.eastmoney.com/news,300368,183052860.html",2015-07-04 21:15:54,唱空的文章是此地无银三百两啊！可惜呀可惜了！国家救市了！再打压筹码更少了！
周一再割就是活该赔钱了！这股反转！,"https://guba.eastmoney.com/news,300368,183024464.html",2015-07-04 18:57:10,大盘反弹，汇金反转！为什么大家都明白！
证券市场红周刊 2015年第52期对公司的报道是否属实，建议公司停牌核查，查明后,"https://guba.eastmoney.com/news,300368,915385646.html",2015-07-08 09:07:00,"证券市场红周刊 2015年第52期对公司的报道是否属实，建议公司停牌核查，查明后再说复牌
ST汇金
汇金股份：感谢您的关注。
(来自深交所互动易)答复时间 2015-07-08 09:07:00"
贵公司对互联网金融有什么具体布局？谢谢,"https://guba.eastmoney.com/news,300368,915339268.html",2015-07-20 16:42:00,"贵公司对互联网金融有什么具体布局？谢谢
ST汇金
汇金股份：您好，关于互联网金融领域的业务，请参阅公司发布过的相关公告，感谢关注。
(来自深交所互动易)答复时间 2015-07-20 16:42:00"
机构跑路 你妹的,"https://guba.eastmoney.com/news,300368,182664246.html",2015-07-03 13:16:47,机构跑路 你妹的
汇金股份老板叫孙尽套，就是套死你妹。,"https://guba.eastmoney.com/news,300368,182688868.html",2015-07-03 13:59:09,汇金股份老板叫孙尽套，就是套死你妹。
汇金弱智,"https://guba.eastmoney.com/news,300368,182689675.html",2015-07-03 14:00:28,汇金弱智
SB还不撤单，下午涨停！,"https://guba.eastmoney.com/news,300368,182629540.html",2015-07-03 11:29:57,SB还不撤单，下午涨停！
“300368股价回到2014年11月，是创业板中最差的股,"https://guba.eastmoney.com/news,300368,182672794.html",2015-07-03 13:30:48,“300368股价回到2014年11月，是创业板中最差的股
汇金股份老板叫孙净套，孙子都全套了,"https://guba.eastmoney.com/news,300368,182677539.html",2015-07-03 13:39:01,汇金股份老板叫孙净套，孙子都全套了
汇金真是死不要脸,"https://guba.eastmoney.com/news,300368,182676844.html",2015-07-03 13:37:44,汇金真是死不要脸
空军顶不住了，赶紧抄底！,"https://guba.eastmoney.com/news,300368,182661644.html",2015-07-03 13:12:25,空军顶不住了，赶紧抄底！
跌停板到涨停板准备好了吗！[拜神][献花],"https://guba.eastmoney.com/news,300368,182656838.html",2015-07-03 13:00:05,跌停板到涨停板准备好了吗！
红军来了！,"https://guba.eastmoney.com/news,300368,182625668.html",2015-07-03 11:24:28,红军来了！！！中车大资金在拉升
致各位股友，现在吾闭简单的正常下调，是国际对我国发动一场金融战争，为国为自己，锁,"https://guba.eastmoney.com/news,300368,182211068.html",2015-07-02 13:04:42,致各位股友，现在吾闭简单的正常下调，是国际对我国发动一场金融战争，为国为自己，锁仓支持国家去打赢A场战争，绝不做空头
