标题,链接,发布时间,内容
5G真的来了！[财力][护城河][牛],"https://guba.eastmoney.com/news,600522,876486617.html",2019-09-16 10:01:48,5G真的来了！
你爹！通鼎互联，今天又跑赢你了！,"https://guba.eastmoney.com/news,600522,876485609.html",2019-09-16 09:59:58,你爹！通鼎互联，今天又跑赢你了！
今曰大涨突破9.16短期必见11元,"https://guba.eastmoney.com/news,600522,876485478.html",2019-09-16 09:59:36,今曰大涨突破9.16短期必见11元
涨个几分钱都有这么多抛盘，真它妈邪事！,"https://guba.eastmoney.com/news,600522,876474121.html",2019-09-16 09:39:27,主力为何控盘在此？
跌的时候按角为单位，，涨的时候以分为单位。。。。。。哎，，无语！,"https://guba.eastmoney.com/news,600522,876473049.html",2019-09-16 09:37:32,跌的时候按角为单位，，涨的时候以分为单位。。。。。。哎，，无语！
中字头[赞][赞][赞][赞],"https://guba.eastmoney.com/news,600522,876463691.html",2019-09-16 09:06:54,中字头
概念真多,"https://guba.eastmoney.com/news,600522,876430307.html",2019-09-15 15:41:29,概念真多
中天业绩再领跑深度布局5G股价怎无5G丰采？,"https://guba.eastmoney.com/news,600522,876411265.html",2019-09-15 00:08:22,消息称，中天业绩再领跑，深度布局5G，股价怎不具5G丰采？
感觉中天科技要启动了，拿几天看看，没准暴涨以下。,"https://guba.eastmoney.com/news,600522,876415120.html",2019-09-15 07:06:30,感觉中天科技要启动了，拿几天看看，没准暴涨以下。
记得4月底，跟电信签照片都出来了，结果11.69直接往下去了，那次吧我坑残了，嗨,"https://guba.eastmoney.com/news,600522,876409268.html",2019-09-14 22:34:14,记得4月底，跟电信签照片都出来了，结果11.69直接往下去了，那次吧我坑残了，嗨，大家理性点吧
中天科技到底算不算5G概念,"https://guba.eastmoney.com/news,600522,876406076.html",2019-09-14 20:46:18,中天科技到底算不算5G概念
我想知道这个对中天有没有影响，有什么影响？,"https://guba.eastmoney.com/news,600522,876377963.html",2019-09-14 00:27:41,我想知道这个对中天有没有影响，有什么影响？
短线调整已到位，下周开启上攻模式。,"https://guba.eastmoney.com/news,600522,876387919.html",2019-09-14 10:07:21,短线调整已到位，下周开启上攻模式。
我在怀疑是不是5G,"https://guba.eastmoney.com/news,600522,876370341.html",2019-09-13 20:43:08,我在怀疑是不是5G
海上风电工程三季度开始陆续交付，如东产业园达产收入增加，下半年营收和净利润好于上,"https://guba.eastmoney.com/news,600522,876337808.html",2019-09-13 05:28:47,海上风电工程三季度开始陆续交付，如东产业园达产收入增加，下半年营收和净利润好于上半年。
你它娘的真是个人才！亨通涨一角，你暴涨一分！,"https://guba.eastmoney.com/news,600522,876333538.html",2019-09-13 00:33:40,"你它娘的真是个人才！
亨通涨一角，你暴涨一分！"
薛老头的票真的不行,"https://guba.eastmoney.com/news,600522,876316263.html",2019-09-12 20:08:19,薛老头的票真的不行
[亏大了]怒涨一分，实亏5个点[赞],"https://guba.eastmoney.com/news,600522,876304028.html",2019-09-12 17:22:51,怒涨一分，实亏5个点
各位大佬们，谁能说出这股不涨的十大理由！谢谢！,"https://guba.eastmoney.com/news,600522,876295769.html",2019-09-12 16:31:05,各位大佬们，谁能说出这股不涨的十大理由！谢谢！
我看好这股,"https://guba.eastmoney.com/news,600522,876291580.html",2019-09-12 16:04:01,我看好这股
转发,"https://guba.eastmoney.com/news,600522,876286209.html",2019-09-12 15:29:07,"转发
东方财富资讯君
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2019/9/12 15:19:45财经评论吧"
祝大家节日快乐,"https://guba.eastmoney.com/news,600522,876284494.html",2019-09-12 15:19:26,祝大家节日快乐
