标题,链接,发布时间,内容
还好逃的快,"https://guba.eastmoney.com/news,600456,210985204.html",2015-11-06 10:07:04,还好逃的快
已经洗完，开始拉升,"https://guba.eastmoney.com/news,600456,210977715.html",2015-11-06 09:54:01,已经洗完，开始拉升
能买的加点仓吧，一会涨停了，开始就是洗盘,"https://guba.eastmoney.com/news,600456,210970409.html",2015-11-06 09:40:06,能买的加点仓吧，一会涨停了，开始就是洗盘
还是买不上，没量,"https://guba.eastmoney.com/news,600456,210967083.html",2015-11-06 09:32:00,还是买不上，没量
否认是因为股价还没上天，等在天上了，什么都明朗了。你懂的。散户都能知道的消息，能,"https://guba.eastmoney.com/news,600456,210964210.html",2015-11-06 09:22:32,否认是因为股价还没上天，等在天上了，什么都明朗了。你懂的。散户都能知道的消息，能值几个钱？
妖起来，妖起来[牛],"https://guba.eastmoney.com/news,600456,210962514.html",2015-11-06 09:16:55,妖起来，妖起来
今天量更少，能抢一点是一点，最少30的目标,"https://guba.eastmoney.com/news,600456,210965486.html",2015-11-06 09:26:43,今天量更少，能抢一点是一点，最少30的目标
外面没票了，就看谁拿不住，妖股给你涨到不可思议,"https://guba.eastmoney.com/news,600456,210937620.html",2015-11-06 00:28:48,外面没票了，就看谁拿不住，妖股给你涨到不可思议
宝钛股份：航母军工题材，滞涨，看好已买入！,"https://guba.eastmoney.com/news,600456,172364710.html",2015-06-01 11:20:36,小金属钛用于军工、航母，盘口连续强势，主力吸筹明显，推荐买入！
宝钛会成妖吗？商飞C919的下线，会让宝钛成为一只老妖吗？试目以待！特立A都能成,"https://guba.eastmoney.com/news,600456,210880600.html",2015-11-05 17:33:02,宝钛会成妖吗？商飞C919的下线，会让宝钛成为一只老妖吗？试目以待！特立A都能成妖，宝钛为啥不可以！
哈哈,"https://guba.eastmoney.com/news,600456,210877611.html",2015-11-05 17:13:59,有20你是，你是徐翔下属
宝钛股份待会还要开板拭目以待 今日不会封住的,"https://guba.eastmoney.com/news,600456,210811553.html",2015-11-05 13:52:44,宝钛股份待会还要开板拭目以待 今日不会封住的
牛股，明天能买入的话长期持有,"https://guba.eastmoney.com/news,600456,210821334.html",2015-11-05 14:10:41,牛股，明天能买入的话长期持有
收购乌克兰发动机厂。,"https://guba.eastmoney.com/news,600456,210812013.html",2015-11-05 13:53:36,
大那个蛋，为啥很涨类,"https://guba.eastmoney.com/news,600456,210728740.html",2015-11-05 10:35:25,本帮主关注保胎很久了，只是资金在别的股上，没想到啊没想到，[心碎]早知道我割了买保胎了。伙计们说苏他有啥利好？他又不是做火箭的。
涨太高换002383合众思壮卫星导航社保重仓中国精度精准农业！,"https://guba.eastmoney.com/news,600456,210802334.html",2015-11-05 13:36:29,涨太高换002383合众思壮卫星导航社保重仓中国精度精准农业！
收购乌克兰航发公司,"https://guba.eastmoney.com/news,600456,210762296.html",2015-11-05 11:30:49,收购乌克兰航发公司
快换江西铜业，和宝钛都是12元起步的，现在才14元！,"https://guba.eastmoney.com/news,600456,210687443.html",2015-11-05 09:32:45,快换江西铜业，和宝钛都是12元起步的，现在才14元！
这算不算妖股？再来3个板吧！,"https://guba.eastmoney.com/news,600456,210746503.html",2015-11-05 11:02:23,
这只股最少30的潜力，中途没被洗出来的都有的赚,"https://guba.eastmoney.com/news,600456,210694018.html",2015-11-05 09:47:09,这只股最少30的潜力，中途没被洗出来的都有的赚
大家看看他的股东,"https://guba.eastmoney.com/news,600456,210693429.html",2015-11-05 09:45:47,大家看看他的股东
换江西铜业,"https://guba.eastmoney.com/news,600456,210688528.html",2015-11-05 09:35:59,换江西铜业
大飞机概念还没起飞。真飞机都飞了。每年花多少亿买大飞机？自己想想。这个到200都,"https://guba.eastmoney.com/news,600456,210687649.html",2015-11-05 09:33:21,大飞机概念还没起飞。真飞机都飞了。每年花多少亿买大飞机？自己想想。这个到200都不算妖。
这是要一字板的节奏吗[胜利],"https://guba.eastmoney.com/news,600456,210683874.html",2015-11-05 09:20:23,这是要一字板的节奏吗
谢谢老师。,"https://guba.eastmoney.com/news,600456,210655646.html",2015-11-04 23:26:34,"谢谢老师。//@股友dIqOOX:老师，宝钛股份会怎么样呢？今天涨停买进的。
闻花香染唇
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/11/4 14:19:31上海家化吧"
老师，宝钛股份会怎么样呢？今天涨停买进的。,"https://guba.eastmoney.com/news,600456,210614987.html",2015-11-04 18:49:14,"老师，宝钛股份会怎么样呢？今天涨停买进的。
闻花香染唇
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2015/11/4 14:19:31上海家化吧"
两个涨停，没有一个龙虎榜？？,"https://guba.eastmoney.com/news,600456,210601837.html",2015-11-04 17:17:58,两个涨停，没有一个龙虎榜？？
江西铜业有色中最好低市盈率低市净率！,"https://guba.eastmoney.com/news,600456,210567252.html",2015-11-04 14:48:34,江西铜业有色中最好低市盈率低市净率！
这轿坐得真爽！,"https://guba.eastmoney.com/news,600456,210465154.html",2015-11-04 10:49:12,这轿坐得真爽！
据查，宝钛股份有成为妖股的潜质,"https://guba.eastmoney.com/news,600456,210460956.html",2015-11-04 10:41:50,大飞机不可缺少的材料，宝钛疯涨地启动，继续加油，我始终看好你和炼石有色
今天你们买到了没？怎么都交易不了,"https://guba.eastmoney.com/news,600456,210437679.html",2015-11-04 10:02:46,今天你们买到了没？怎么都交易不了
宝钛股份，立马换成山东章鼓，理由,"https://guba.eastmoney.com/news,600456,209971144.html",2015-11-02 11:05:55,"山东章鼓002598,集污水处理，空气净化，核电，军工，小盘，低价概念于一身。该企业产品广泛应用于污水处理，空气净化，核电等领域。后市不可估量。"
600456明天会不会跌停，我看可能！,"https://guba.eastmoney.com/news,600456,210200123.html",2015-11-03 10:29:35,
封单还是少了点  下午看来要开,"https://guba.eastmoney.com/news,600456,210242837.html",2015-11-03 12:45:18,呵呵
16.50又可以进了。,"https://guba.eastmoney.com/news,600456,210164005.html",2015-11-03 09:06:32,嘿嘿。
600456会不会四个跌停板，我看可能！,"https://guba.eastmoney.com/news,600456,210173265.html",2015-11-03 09:39:35,
果然是垃圾才会涨。业绩亏损的才会。呵哈哈,"https://guba.eastmoney.com/news,600456,210173163.html",2015-11-03 09:39:20,哈哈哈
谁知道歼20什么时候量产,"https://guba.eastmoney.com/news,600456,210125174.html",2015-11-02 21:56:30,谁调查过，说下
今天开盘进的，一进股吧知道完了！,"https://guba.eastmoney.com/news,600456,210082883.html",2015-11-02 17:11:26,大神太多了只能套一段了，悲哀啊！
跌到头破血流,"https://guba.eastmoney.com/news,600456,210041508.html",2015-11-02 14:37:23,跌到头破血流
跌得头破血流,"https://guba.eastmoney.com/news,600456,210040925.html",2015-11-02 14:36:08,跌得头破血流
下午继续涨停。,"https://guba.eastmoney.com/news,600456,209990624.html",2015-11-02 12:04:25,哈哈哈哈。
出货还是洗盘？,"https://guba.eastmoney.com/news,600456,209972547.html",2015-11-02 11:08:48,已经卖了。。。
出货,"https://guba.eastmoney.com/news,600456,209939348.html",2015-11-02 10:00:12,出货
看来没戏，全是散户,"https://guba.eastmoney.com/news,600456,209850587.html",2015-11-01 14:27:01,看来没戏，全是散户
今天下跌几个点，下星期一又涨停。要学会满足。,"https://guba.eastmoney.com/news,600456,209591583.html",2015-10-30 11:24:26,我觉得下跌三到四个点都没事儿。
谁还记得黑嘴老王说跌到8元 结果涨到18,"https://guba.eastmoney.com/news,600456,209427152.html",2015-10-29 16:17:39,谁还记得黑嘴老王说跌到8元 结果涨到18
做个小T，为宝钛增点交易量！破茧成妖的节奏！,"https://guba.eastmoney.com/news,600456,209414932.html",2015-10-29 15:17:17,强势涨停，双阳夹阴，破茧成妖的节奏！
601168,"https://guba.eastmoney.com/news,600456,209406486.html",2015-10-29 14:56:07,601168
昨天上车的，至少到50才出。,"https://guba.eastmoney.com/news,600456,209369832.html",2015-10-29 13:55:11,456值这个价格。
谁有我有钱就任性，涨停不要要半个涨停。,"https://guba.eastmoney.com/news,600456,209280510.html",2015-10-29 10:01:30,谁有我有钱就任性，涨停不要要半个涨停。
换西部矿业！ 中国锂都故乡青海锂王西部矿业！,"https://guba.eastmoney.com/news,600456,209359918.html",2015-10-29 13:36:41,换西部矿业！ 中国锂都故乡青海锂王西部矿业！
宝钛股份明日涨,"https://guba.eastmoney.com/news,600456,209195515.html",2015-10-28 19:36:32,宝钛股份明日涨
今天最高价追了，该剁手了~！,"https://guba.eastmoney.com/news,600456,209082786.html",2015-10-28 12:26:31,[不说了]
什么情况？,"https://guba.eastmoney.com/news,600456,209296959.html",2015-10-29 10:30:17,什么情况？
上车契机002497目标89-126,"https://guba.eastmoney.com/news,600456,209301578.html",2015-10-29 10:38:53,上车契机002497目标89-126
还是亏损的会大涨。继续拉,"https://guba.eastmoney.com/news,600456,209294703.html",2015-10-29 10:26:43,"继续拉。不到200 不要停

继续拉"
西部矿业从68到7元万吨级碳酸锂，锂资源全国第一,"https://guba.eastmoney.com/news,600456,209286695.html",2015-10-29 10:12:41,西部矿业从68到7元万吨级碳酸锂，锂资源全国第一
小钱到手不玩了，哈哈，涨停来气我。,"https://guba.eastmoney.com/news,600456,209276293.html",2015-10-29 09:54:07,小钱到手不玩了，哈哈，涨停来气我。
又抄底成功，17.5跑路了,"https://guba.eastmoney.com/news,600456,209272758.html",2015-10-29 09:48:06,又抄底成功，17.5跑路了
换锂王西部矿业盐湖股份！,"https://guba.eastmoney.com/news,600456,209268893.html",2015-10-29 09:40:45,换锂王西部矿业盐湖股份！
证金是什么妖怪？管效不？,"https://guba.eastmoney.com/news,600456,209173734.html",2015-10-28 17:20:34,证金是什么妖怪？管效不？
今天到处都是利好，是我被洗了，还是想拉我回头？,"https://guba.eastmoney.com/news,600456,209215980.html",2015-10-28 21:46:05,今天到处都是利好，是我被洗了，还是想拉我回头？
我昨天买的，今天出的，今天全部利好，伟明环保，中国宝安，盛屯矿业。反而偏偏唯独一,"https://guba.eastmoney.com/news,600456,209216516.html",2015-10-28 21:49:52,我昨天买的，今天出的，今天全部利好，伟明环保，中国宝安，盛屯矿业。反而偏偏唯独一个今天见红的却没有利好，科力远。这是干什么呢？
完蛋了，明天低开是一定的，希望16.2以上开。NND，该剁手。,"https://guba.eastmoney.com/news,600456,209150678.html",2015-10-28 15:23:22,完蛋了，明天低开是一定的，希望16.2以上开。NND，该剁手。
加仓买入600456,"https://guba.eastmoney.com/news,600456,209140151.html",2015-10-28 14:54:48,加仓买入600456
要两点半了，该走的走，杀破开始,"https://guba.eastmoney.com/news,600456,209123627.html",2015-10-28 14:22:23,要两点半了，该走的走，杀破开始
宝钛至少连续二个一字涨停板 目标33.88元,"https://guba.eastmoney.com/news,600456,208874740.html",2015-10-27 14:35:24,宝钛至少连续二个一字涨停板 目标33.88元
唱着把宝钛蠢庄的钱给赚了,"https://guba.eastmoney.com/news,600456,207864144.html",2015-10-22 11:05:55,唱着把宝钛蠢庄的钱给赚了
黑山老妖！！！,"https://guba.eastmoney.com/news,600456,208859749.html",2015-10-27 14:05:21,航天系也在大涨，有几只已经板了！
从大国到强国，基础材料钛非一般重要。持有才能享受强国福利。,"https://guba.eastmoney.com/news,600456,208772617.html",2015-10-27 10:04:58,从大国到强国，基础材料钛非一般重要。持有才能享受强国福利。
核电，航空，军工，海洋，3D等，还有钛汽车。没有宝钛，就没有高端装备。,"https://guba.eastmoney.com/news,600456,208619006.html",2015-10-26 14:37:53,核电，航空，军工，海洋，3D等，还有钛汽车。没有宝钛，就没有高端装备。
笨蛋，关键是三季度的筹码集中度,"https://guba.eastmoney.com/news,600456,207995176.html",2015-10-22 18:47:14,笨蛋，关键是三季度的筹码集中度
盘子不大托不少,"https://guba.eastmoney.com/news,600456,208512656.html",2015-10-26 10:03:35,
这么多唱多的人，你们懂的,"https://guba.eastmoney.com/news,600456,208513850.html",2015-10-26 10:05:52,
几百手压得喘不过气，奇葩一只股。 拿了半个月就保个本走了，浪费时间。,"https://guba.eastmoney.com/news,600456,208217979.html",2015-10-23 14:53:25,。
行了都醒醒吧，看看这只股票吧，看你们说的创新高，又大涨五倍，套住了安慰自己呢？业,"https://guba.eastmoney.com/news,600456,208123084.html",2015-10-23 11:10:39,行了都醒醒吧，看看这只股票吧，看你们说的创新高，又大涨五倍，套住了安慰自己呢？业绩烂的不能在烂，成交量那么一丁点，要学会接受现实，不过可以肯定的是给宝钛3年的时间肯定可以到30，前提是别ST了
别说业绩有假，国企更不可能，证监会查不死他，股票没有了业绩价值绝对贬值一贬在贬,"https://guba.eastmoney.com/news,600456,208124810.html",2015-10-23 11:14:10,别说业绩有假，国企更不可能，证监会查不死他，股票没有了业绩价值绝对贬值一贬在贬
误人误己，自欺欺人。,"https://guba.eastmoney.com/news,600456,207935210.html",2015-10-22 14:31:19,无人问津
宝钛股份的大股东太恶劣,"https://guba.eastmoney.com/news,600456,207917539.html",2015-10-22 13:57:13,宝钛股份的大股东的行径太恶劣，所以宝钛股票没人敢玩
宝钛明天要涨停板的节奏,"https://guba.eastmoney.com/news,600456,207864452.html",2015-10-22 11:06:43,宝钛明天要涨停板的节奏
还好跑的快！这垃圾！涨没份，跌倒很快！,"https://guba.eastmoney.com/news,600456,207771026.html",2015-10-21 21:35:34,明天最好再跌停！哈哈！
完全看不到有要启动的形态！,"https://guba.eastmoney.com/news,600456,207476638.html",2015-10-20 19:22:28,这股是最近选股里最烂的了。002601今天都起了。看来现在主要是做个股到60日线的一个反弹。这股一直受压主力没作为失望！
不涨的垃圾卖了！,"https://guba.eastmoney.com/news,600456,207443180.html",2015-10-20 16:09:20,去买创业板的股票了！这垃圾！
钛金属合成材料有没用到高铁上？,"https://guba.eastmoney.com/news,600456,207429437.html",2015-10-20 15:13:21,钛金属合成材料有没用到高铁上？请高手们指点下，谢谢！
保胎可以加仓了吗？,"https://guba.eastmoney.com/news,600456,205829406.html",2015-10-10 09:44:31,其他有色多强啊！
如果真正到了广泛应用，市值超过宝钢，拭目以待吧。相信那60多元增发价格会有回报的,"https://guba.eastmoney.com/news,600456,205964132.html",2015-10-12 10:17:56,如果真正到了广泛应用，市值超过宝钢，拭目以待吧。相信那60多元增发价格会有回报的。
真的很牛！,"https://guba.eastmoney.com/news,600456,111780908.html",2014-06-02 23:24:08,世界第三，这又是世界第一！牛！
给股东的信心在那里？多少表现次,"https://guba.eastmoney.com/news,600456,205990085.html",2015-10-12 11:24:40,给股东的信心在那里？多少表现次
抢劫庄家，看他有多少货可以打压,"https://guba.eastmoney.com/news,600456,205971752.html",2015-10-12 10:37:10,抢劫庄家，看他有多少货可以打压
我的贴呢？,"https://guba.eastmoney.com/news,600456,205964685.html",2015-10-12 10:19:25,我的贴呢？
这个盘面还想干什么？噶噶噶,"https://guba.eastmoney.com/news,600456,204848161.html",2015-09-29 13:45:25,噶噶噶，想干什么？有多少人在看盘？噶噶噶
这点小量，有庄么？,"https://guba.eastmoney.com/news,600456,205445018.html",2015-10-07 23:23:07,这点小量，有庄么？
这是什么经? 上午托盘 下午压盘 神经还是月经,"https://guba.eastmoney.com/news,600456,204868890.html",2015-09-29 14:31:24,这是什么经? 上午托盘 下午压盘 神经还是月经
继续，噶噶噶,"https://guba.eastmoney.com/news,600456,204858650.html",2015-09-29 14:08:15,装B，噶噶噶
