标题,链接,发布时间,内容
温水煮青蛙,"https://guba.eastmoney.com/news,000673,739136936.html",2017-12-28 14:44:16,慢慢煮
该拉了,"https://guba.eastmoney.com/news,000673,739136085.html",2017-12-28 14:42:26,快没时间了
看不懂,"https://guba.eastmoney.com/news,000673,739133937.html",2017-12-28 14:37:46,看不懂
10.8继续拍卖控股权有人要吗,"https://guba.eastmoney.com/news,000673,739083646.html",2017-12-28 11:48:52,同上
这走势啥意思看不懂,"https://guba.eastmoney.com/news,000673,739060544.html",2017-12-28 10:44:29,这走势啥意思看不懂
狗庄恶心，不会买了，有本事涨上天，让散户解套，不敢就是怕没人接盘吧,"https://guba.eastmoney.com/news,000673,739058675.html",2017-12-28 10:40:14,狗庄恶心，不会买了，有本事涨上天，让散户解套，不敢就是怕没人接盘吧
文化传媒你排老幺，躺死吗？要不大家一起砸死这个 狗庄，让他吸筹自导自演？,"https://guba.eastmoney.com/news,000673,739050519.html",2017-12-28 10:21:27,"文化传媒你排老幺，躺死吗？要不大家一起砸死这个
狗庄，让他吸筹自导自演？"
主力是猪吧，板块拉涨你却反手做空，传说中的猪队友说的就是当代东方的主力，一旦投资,"https://guba.eastmoney.com/news,000673,739045628.html",2017-12-28 10:10:23,主力是猪吧，板块拉涨你却反手做空，传说中的猪队友说的就是当代东方的主力，一旦投资者对你失望，再想做多恐怕是做梦！不懂得顺势而为的都是傻批！
文化传媒板块已经崛起，主力再不说是做多就是作死了。,"https://guba.eastmoney.com/news,000673,739044351.html",2017-12-28 10:07:33,文化传媒板块已经崛起，主力再不说是做多就是作死了。
还不拉,"https://guba.eastmoney.com/news,000673,739039992.html",2017-12-28 09:57:36,还不拉
反正我手里还有点筹码，随便它,"https://guba.eastmoney.com/news,000673,739034022.html",2017-12-28 09:43:48,反正我手里还有点筹码，随便它
今天低开高走,"https://guba.eastmoney.com/news,000673,739027138.html",2017-12-28 09:26:03,今天低开高走
主力是自买自卖,"https://guba.eastmoney.com/news,000673,738999255.html",2017-12-27 22:46:40,主力是自买自卖
偷步拉升，难道不是内幕消息走漏吗,"https://guba.eastmoney.com/news,000673,738981940.html",2017-12-27 20:06:29,偷步拉升，难道不是内幕消息走漏吗
利好完整的产业链，可是消息出来了，股价就完了,"https://guba.eastmoney.com/news,000673,738977519.html",2017-12-27 19:33:57,利好完整的产业链，可是消息出来了，股价就完了
晚上有大宗吧应该，溢价收购。,"https://guba.eastmoney.com/news,000673,738925660.html",2017-12-27 14:52:11,晚上有大宗吧应该，溢价收购。
连续几天资金净流入，挺好的？,"https://guba.eastmoney.com/news,000673,738963788.html",2017-12-27 17:41:53,连续几天资金净流入，挺好的？
今日带粉丝建仓当代东方,"https://guba.eastmoney.com/news,000673,738942212.html",2017-12-27 15:53:20,详情请见自选组合
这票后市会炒作,"https://guba.eastmoney.com/news,000673,738639480.html",2017-12-26 10:32:33,我推测；找低位机会
走了，别一会儿暴跌,"https://guba.eastmoney.com/news,000673,738913525.html",2017-12-27 14:25:56,走了，别一会儿暴跌
真是为出货拉的疯狂啊！,"https://guba.eastmoney.com/news,000673,738918937.html",2017-12-27 14:37:47,真是为出货拉的疯狂啊！
当代东方12.15元附近买入,"https://guba.eastmoney.com/news,000673,738615727.html",2017-12-26 09:41:05,当代东方12.15元附近买入
牛逼,"https://guba.eastmoney.com/news,000673,738913253.html",2017-12-27 14:25:25,牛逼
王玲玲是谁谁是王玲玲快逃命去吧,"https://guba.eastmoney.com/news,000673,738911772.html",2017-12-27 14:22:28,同上
好激烈啊，主力使劲大单买，今买我放心了，加油主力。,"https://guba.eastmoney.com/news,000673,738909788.html",2017-12-27 14:18:25,好激烈啊，主力使劲大单买，今买我放心了，加油主力。
解放军来了，套牢盘在出逃,"https://guba.eastmoney.com/news,000673,738907565.html",2017-12-27 14:14:09,解放军来了，套牢盘在出逃
这么多大单，关键是谁吃的,"https://guba.eastmoney.com/news,000673,738906310.html",2017-12-27 14:11:03,
处处是压单啊,"https://guba.eastmoney.com/news,000673,738906270.html",2017-12-27 14:10:58,处处是压单啊
那个大单买入，估计是主力自买自卖，如果是这样，主力代表也没跑，如果不是，那也不要,"https://guba.eastmoney.com/news,000673,738905287.html",2017-12-27 14:08:48,那个大单买入，估计是主力自买自卖，如果是这样，主力代表也没跑，如果不是，那也不要紧，换主力好涨。不然要死要活的。
我草,"https://guba.eastmoney.com/news,000673,738903434.html",2017-12-27 14:04:37,"我草,我草,我草"
冲停,"https://guba.eastmoney.com/news,000673,738903140.html",2017-12-27 14:04:01,冲停
感觉拉高出货最后的卖出机会,"https://guba.eastmoney.com/news,000673,738886780.html",2017-12-27 13:21:14,同上
[哭][哭][哭],"https://guba.eastmoney.com/news,000673,738895025.html",2017-12-27 13:43:21,
大家赶紧逃命吧，尾盘还要下探,"https://guba.eastmoney.com/news,000673,738689132.html",2017-12-26 13:37:00,收盘形势不妙，要暴力下跌，可能要到11.88，刚好可进入
这几万手抛单啊,"https://guba.eastmoney.com/news,000673,738889627.html",2017-12-27 13:29:20,这几万手抛单啊
上面的大单散户不要吃，准备撤退了，这种大单对倒带着散户去吃的都没好结果，兄弟们落,"https://guba.eastmoney.com/news,000673,738889449.html",2017-12-27 13:28:49,上面的大单散户不要吃，准备撤退了，这种大单对倒带着散户去吃的都没好结果，兄弟们落袋为安
4万多手，谁来吃,"https://guba.eastmoney.com/news,000673,738889363.html",2017-12-27 13:28:36,4万多手
10.5继续转让控股权有人要吗过期作废,"https://guba.eastmoney.com/news,000673,738880400.html",2017-12-27 12:57:31,同上
主力明显在对倒出货，引导散户接盘，大家小心，看着不对就跑,"https://guba.eastmoney.com/news,000673,738866972.html",2017-12-27 11:33:25,主力明显在对倒出货，引导散户接盘，大家小心，看着不对就跑
12.9的单终于快吃完了,"https://guba.eastmoney.com/news,000673,738861584.html",2017-12-27 11:19:12,12.9的单终于快吃完了
不给散户赚钱哭了,"https://guba.eastmoney.com/news,000673,738861843.html",2017-12-27 11:19:50,不给散户赚钱哭了
生气火爆该死主力,"https://guba.eastmoney.com/news,000673,738861443.html",2017-12-27 11:18:50,生气火爆该死主力
一个出货完成了12.71元,"https://guba.eastmoney.com/news,000673,738849371.html",2017-12-27 10:49:10,一个出货完成了12.71元
空中加油，买,"https://guba.eastmoney.com/news,000673,738843642.html",2017-12-27 10:36:25,空中加油，买
打压很明显,"https://guba.eastmoney.com/news,000673,738818493.html",2017-12-27 09:41:34,用三五手打压，效果还不错。
机构参与度为54.49%，属于完全控盘,"https://guba.eastmoney.com/news,000673,738759555.html",2017-12-26 18:09:29,机构参与度为54.49%，属于完全控盘，继续捂股不动。
这票没戏了,"https://guba.eastmoney.com/news,000673,738685876.html",2017-12-26 13:27:23,日横盘这么久的时间完全没有主动出击的趋势很可能跳水
海上生明月，天涯共此时。,"https://guba.eastmoney.com/news,000673,738743343.html",2017-12-26 16:33:14,海上生明月，天涯共此时。
4200股，12.10卖了，好惨啊！,"https://guba.eastmoney.com/news,000673,738647952.html",2017-12-26 10:51:11,停牌之前买的。早上挂13.05没卖出，结果着急12.10卖了。。。。
打压者太笨蛋,"https://guba.eastmoney.com/news,000673,738640720.html",2017-12-26 10:35:23,我还没有进入呢？挂了好半天了
真会玩几分钱玩了一个下午,"https://guba.eastmoney.com/news,000673,738711495.html",2017-12-26 14:37:39,
我卖了，这股不看好了，停牌这么久就是天天发公告骗人,"https://guba.eastmoney.com/news,000673,738711017.html",2017-12-26 14:36:33,我卖了，这股不看好了，停牌这么久就是天天发公告骗人
要练此功。必先自宫。,"https://guba.eastmoney.com/news,000673,738701632.html",2017-12-26 14:11:55,要练此功。必先自宫。
散户买，主力就撤，这个主力操盘很牛逼,"https://guba.eastmoney.com/news,000673,738643511.html",2017-12-26 10:41:40,散户买，主力就撤，这个主力操盘很牛逼
看分时图太虫死了啊！真气死我[好困惑],"https://guba.eastmoney.com/news,000673,738683291.html",2017-12-26 13:19:28,看分时图太虫死了啊！真气死我
垃圾速度跌停,"https://guba.eastmoney.com/news,000673,738680637.html",2017-12-26 13:11:28,
影响力连一颗星都没有的大部分都是拖，此股必跌。,"https://guba.eastmoney.com/news,000673,738674567.html",2017-12-26 12:32:16,影响力连一颗星都没有的大部分都是拖，此股必跌。
这种合作一天就现形了，谁还敢买这个股票啊！,"https://guba.eastmoney.com/news,000673,738670305.html",2017-12-26 12:01:32,这种合作一天就现形了，谁还敢买这个股票啊！
抓紧时间接盘，明天暴涨了。。,"https://guba.eastmoney.com/news,000673,738666544.html",2017-12-26 11:40:38,抓紧时间接盘，明天暴涨了。。
80先出来。   等会看看。,"https://guba.eastmoney.com/news,000673,738666353.html",2017-12-26 11:39:42,80先出来。 等会看看。
为何屡创新高！。,"https://guba.eastmoney.com/news,000673,738658202.html",2017-12-26 11:16:14,为何屡创新高！。
这个主力有点恶心,"https://guba.eastmoney.com/news,000673,738654895.html",2017-12-26 11:07:17,这个主力有点恶心
那么多人看好就会有问题,"https://guba.eastmoney.com/news,000673,738640584.html",2017-12-26 10:35:05,那么多人看好就会有问题
主力太强悍,"https://guba.eastmoney.com/news,000673,738638626.html",2017-12-26 10:30:38,主力太强悍
抛售越低越光荣,"https://guba.eastmoney.com/news,000673,738637237.html",2017-12-26 10:27:18,可以颁最低售价奖
亨通按照上,"https://guba.eastmoney.com/news,000673,738632332.html",2017-12-26 10:17:00,亨通按照上
停盘那么长时间，竟然立即萎了,"https://guba.eastmoney.com/news,000673,738624971.html",2017-12-26 10:01:22,这股萎得太快，还没有射呢！你这不是早……泄吗？
继续等收购永乐影视成功,"https://guba.eastmoney.com/news,000673,738612129.html",2017-12-26 09:32:09,继续等收购永乐影视成功，捂股不动。
庄家，我不过是7.07挂了100手而已，看把你吓的。,"https://guba.eastmoney.com/news,000673,738620215.html",2017-12-26 09:50:19,庄家，我不过是7.07挂了100手而已，看把你吓的。
今天死一片,"https://guba.eastmoney.com/news,000673,738620105.html",2017-12-26 09:50:06,今天死一片
放量了,"https://guba.eastmoney.com/news,000673,738619863.html",2017-12-26 09:49:36,放量了
打压太暴力,"https://guba.eastmoney.com/news,000673,738615912.html",2017-12-26 09:41:30,强势打压，很忧虑
没封板妈的,"https://guba.eastmoney.com/news,000673,738609299.html",2017-12-26 09:22:03,没封板妈的
哎，就一个板啊,"https://guba.eastmoney.com/news,000673,738608210.html",2017-12-26 09:17:41,哎，就一个板啊
这只股要好好查一查，操纵迹象太明显了。,"https://guba.eastmoney.com/news,000673,738564060.html",2017-12-25 19:52:24,这只股要好好查一查，操纵迹象太明显了。
明天，有效突破26.09，看高一线！。,"https://guba.eastmoney.com/news,000673,738551799.html",2017-12-25 18:11:44,明天，有效突破26.09，看高一线！。
这股没人了？,"https://guba.eastmoney.com/news,000673,738565945.html",2017-12-25 20:09:27,这股没人了？
证金持股  5元低价小盘等待一击触发,"https://guba.eastmoney.com/news,000673,738559795.html",2017-12-25 19:16:51,证金持股 [600981.sh] 5元低价小盘等待一击触发
涨得很好，好开心，今晚圣诞大餐[大笑],"https://guba.eastmoney.com/news,000673,738507445.html",2017-12-25 14:47:28,涨得很好，好开心，今晚圣诞大餐
见过恶心的，没见过这么恶心的，小散赚点饭钱这。,"https://guba.eastmoney.com/news,000673,719640664.html",2017-10-20 09:13:41,见过恶心的，没见过这么恶心的，小散赚点饭钱这。
僵尸吹逼,"https://guba.eastmoney.com/news,000673,738543434.html",2017-12-25 17:20:31,僵尸吹逼
