标题,链接,发布时间,内容
太恶劣了，这等绑架股东行为太罪恶了！,"https://guba.eastmoney.com/news,603986,574520296.html",2016-11-30 22:37:35,"看不过去了

无法可依了！"
不要说那么多没用的，复牌吧,"https://guba.eastmoney.com/news,603986,574513267.html",2016-11-30 22:18:42,不要说那么多没用的，复牌吧
请教，是否允许复盘前送股？多谢!,"https://guba.eastmoney.com/news,603986,574472833.html",2016-11-30 20:21:13,请教，是否允许复盘前送股？多谢!
你妈的，说一大堆，说点有用的,"https://guba.eastmoney.com/news,603986,574512702.html",2016-11-30 22:16:59,"你妈的，说一大堆，说点有用的
"
出一大堆公告，值得期待的没有,"https://guba.eastmoney.com/news,603986,574448848.html",2016-11-30 19:01:58,出一大堆公告，值得期待的没有
你妹的，停牌两个多月，没一点进展，办事效率太低了。先停牌的金冠电气都出方案公告了,"https://guba.eastmoney.com/news,603986,574503151.html",2016-11-30 21:48:01,你妹的，停牌两个多月，没一点进展，办事效率太低了。先停牌的金冠电气都出方案公告了
兆易创新，日进斗金！古之人，不余欺也,"https://guba.eastmoney.com/news,603986,574500527.html",2016-11-30 21:40:36,"四个配号，腆中兆易，想想都激动，逆来顺受吧

嗯哪"
根据公告内容，12月19日后将继续停牌！,"https://guba.eastmoney.com/news,603986,574454648.html",2016-11-30 19:23:39,根据公告内容，12月19日后将继续停牌！
兆易创新今天公告了一大堆，有用，是按程序走,"https://guba.eastmoney.com/news,603986,574461514.html",2016-11-30 19:47:53,说明了公司是非常正规的，比如申万宏源证券承销保荐有限责任公司关于北京兆易创新科技股份有限公司变更募投项目实施主体的核查意见.如果不出就违规。2016年股票期权与限制性股票激励计划必须出的。
开盘后一票难求，没主力敢洗盘！自动无量向上走,"https://guba.eastmoney.com/news,603986,574475879.html",2016-11-30 20:29:09,"在重组芯成成功的前提下，开盘后一字板到450元

嗯哪"
19号起停盘不超过2个月,"https://guba.eastmoney.com/news,603986,574459817.html",2016-11-30 19:42:21,19号起停盘不超过2个月
