标题,链接,发布时间,内容
今天下午26元75一26元82分批买回52100股！爽！就出利好！下周一大涨！抢,"https://guba.eastmoney.com/news,002437,148605601.html",2015-02-13 17:45:52,今天下午26元75一26元82分批买回52100股！爽！就出利好！下周一大涨！抢红包！谢谢主力送钱！今天买入的下周一都数钱了！爽！这个周末高兴！
想好好过年的  逢高减持啊,"https://guba.eastmoney.com/news,002437,148484905.html",2015-02-13 09:31:33,想好好过年的 逢高减持啊
下午涨停！,"https://guba.eastmoney.com/news,002437,148514386.html",2015-02-13 10:48:04,如题
尾盘发神经了,"https://guba.eastmoney.com/news,002437,148582390.html",2015-02-13 15:02:14,一天瘟在那里，尾盘居然放量了，呵呵
赶快上车！,"https://guba.eastmoney.com/news,002437,148515254.html",2015-02-13 10:50:27,别踏空
太弱了！不是大盘涨，此股今天必跌！幸好没买！25元见！886,"https://guba.eastmoney.com/news,002437,148528238.html",2015-02-13 11:25:52,太弱了！不是大盘涨，此股今天必跌！幸好没买！25元见！886
深圳涨了近200点，此股才涨百分之一，垃圾！下午一变盘，肯定比大盘跌的还快！支持,"https://guba.eastmoney.com/news,002437,148529879.html",2015-02-13 11:29:47,深圳涨了近200点，此股才涨百分之一，垃圾！下午一变盘，肯定比大盘跌的还快！支持的顶起！
下午大盘跳水，此股必跟跌！此票已废！,"https://guba.eastmoney.com/news,002437,148504919.html",2015-02-13 10:23:58,下午大盘跳水，此股必跟跌！此票已废！
誉衡连自己都无药可救，还指望你救谁？？？,"https://guba.eastmoney.com/news,002437,148369163.html",2015-02-12 14:25:57,跌跌不休，站都站不稳脚!
此股坚决不卖，果断加仓，持股过节，年后拿大红包。,"https://guba.eastmoney.com/news,002437,148488314.html",2015-02-13 09:43:21,此股坚决不卖，果断加仓，持股过节，年后拿大红包。
看样又要跌了！幸好没买！下午破26元考虑买入,"https://guba.eastmoney.com/news,002437,148494471.html",2015-02-13 09:58:20,看样又要跌了！幸好没买！下午破26元考虑买入
小单拉  大单抛哦   [滴汗][滴汗][滴汗],"https://guba.eastmoney.com/news,002437,148501114.html",2015-02-13 10:14:41,小单拉 大单抛哦
耗不起，别任性,"https://guba.eastmoney.com/news,002437,148488275.html",2015-02-13 09:43:14,耗不起，别任性
跑路，不陪了,"https://guba.eastmoney.com/news,002437,148487802.html",2015-02-13 09:41:59,跑路，不陪了
下午一定会跌下来的，呵呵。。这股不行。。,"https://guba.eastmoney.com/news,002437,148486295.html",2015-02-13 09:36:41,4444
钱不够买不回来2万股，那们办？等跌下来买？今天冲高回落，买回。,"https://guba.eastmoney.com/news,002437,148484832.html",2015-02-13 09:31:15,4444444444
垃圾股，别装了，出货吧,"https://guba.eastmoney.com/news,002437,148483269.html",2015-02-13 09:25:53,垃圾股，别装了，出货吧
老子今天开盘就买回来，昨天割的20000股，大家快抢啊，要大涨呢。。,"https://guba.eastmoney.com/news,002437,148482636.html",2015-02-13 09:22:23,888888888
大盘涨也跌！大盘跌也跌！今天割了，舒服多了！26元45割的！亏了近十万！再见了！,"https://guba.eastmoney.com/news,002437,148423536.html",2015-02-12 18:07:17,大盘涨也跌！大盘跌也跌！今天割了，舒服多了！26元45割的！亏了近十万！再见了！
