发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2016-08-26,0.9998300969600677,0.0,0.0,0.9998395144939423,0.0,0.0
2017-03-03,0.9997703731060028,0.0,0.0,0.999690572420756,0.0,0.0
2017-03-04,0.6874227710068226,0.16541988402605057,0.11361715942621231,0.7498198598623276,0.18727123737335205,0.05768729746341705
2017-03-05,0.749864786863327,0.0,0.24983824789524078,0.9998720362782478,0.0,0.0
2017-03-06,0.9999063730239868,0.0,0.0,0.7999152898788452,0.0,0.1999006986618042
2017-03-07,0.812216505408287,0.106564462184906,0.05114300176501274,0.8016869500279427,0.10517300292849541,0.062317028641700745
2017-03-08,0.9998076232996854,0.0,0.0,0.908961762081493,0.0,0.06517000089992177
2017-03-09,0.8999052762985229,0.09997189640998841,0.0,0.9994468629360199,0.0,0.0
2017-03-10,0.9283382339136941,0.0,0.07139903732708522,0.8569679302828652,0.07141031963484627,0.06927935566220965
2017-03-11,0.666600227355957,0.0,0.2999795873959859,0.8331224322319031,0.0,0.15933610002199808
2017-03-12,0.999893844127655,0.0,0.0,0.7499295473098755,0.2497778981924057,0.0
2017-03-13,0.9986234903335571,0.0,0.0,0.8736758902668953,0.0,0.12493938207626343
2017-03-14,0.6589245796203613,0.0,0.3324372371037801,0.6589265664418539,0.12262958288192749,0.16591947277386984
2017-03-15,0.49995652834574383,0.1664859652519226,0.320352703332901,0.4999557137489319,0.33325262864430744,0.16165182987848917
2017-03-16,0.9998682290315628,0.0,0.0,0.9998644143342972,0.0,0.0
2017-03-17,0.7998773574829101,0.0,0.18356276353200277,0.7326762358347575,0.1332884470621745,0.1169221838315328
2017-03-18,0.9998973608016968,0.0,0.0,0.9999086856842041,0.0,0.0
2017-03-19,0.6666016976038615,0.0,0.33315354585647583,0.33329832553863525,0.0,0.6663564443588257
2017-03-20,0.666588306427002,0.16542776425679526,0.1665829618771871,0.6665561000506083,0.0,0.3331599533557892
