发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2019-01-09,0.9980478286743164,0.0,0.0,0.9980478286743164,0.0,0.0
2019-01-15,0.9998332262039185,0.0,0.0,0.9999065399169922,0.0,0.0
2019-01-23,0.9999082088470459,0.0,0.0,0.9999082088470459,0.0,0.0
2019-01-24,0.7499229609966278,0.24967215955257416,0.0,0.7499063163995743,0.24967215955257416,0.0
2019-01-25,0.8314545635254152,0.06352010849983461,0.08400375227774343,0.8321118104842401,0.09655561177961287,0.06415751864833216
2019-01-26,0.944289528661304,0.0,0.050242735279930964,0.9443217946423424,0.0,0.050242735279930964
2019-01-27,0.8234380869304433,0.11756831407546997,0.05879975417081047,0.7646141683354097,0.17637541013605454,0.058800977819106155
2019-01-28,0.7626176208257676,0.11638419330120087,0.1109575092792511,0.7828532546758652,0.09446059366067251,0.1110210140546163
2019-01-29,0.42853408200400217,0.28557802949632916,0.2854610426085336,0.7141860808644976,0.14280312401907785,0.14278651986803328
2019-01-30,0.9976284901301066,0.0,0.0,0.6666088104248047,0.33316461245218915,0.0
