发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2019-03-06,0.999914288520813,0.0,0.0,0.999914288520813,0.0,0.0
2019-03-07,0.8625734448432922,0.0,0.0,0.9996694326400757,0.0,0.0
2019-03-08,0.9999037981033325,0.0,0.0,0.9999054074287415,0.0,0.0
2019-03-11,0.0,0.0,0.9994864463806152,0.0,0.0,0.9994864463806152
2019-03-12,0.4999360690514247,0.08302296201388042,0.4163966675599416,0.5832490772008896,0.08302296201388042,0.33281521995862323
2019-03-13,0.6663722016594626,0.2108547795902599,0.11638749729503285,0.8177759520935289,0.12116313341892126,0.06052984252120509
2019-03-14,0.5328486482302348,0.19975272019704182,0.2624890367190043,0.9331430991490682,0.0,0.0666113535563151
2019-03-15,0.8170234872536226,0.06804082068529996,0.11305189945481041,0.839945752512325,0.022715506228533657,0.13462245193394748
2019-03-16,0.9999083280563354,0.0,0.0,0.9999083280563354,0.0,0.0
2019-03-17,0.6665990352630615,0.0,0.32629374663035077,0.6665985584259033,0.0,0.32629374663035077
2019-03-18,0.9092631365941919,0.0,0.08662467935810918,0.912178073240363,0.0,0.07915599190670511
2019-03-19,0.7473236471414566,0.12497115880250931,0.12162044644355774,0.7473155856132507,0.12496831268072128,0.12162044644355774
