发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2018-03-04,0.9999072551727295,0.0,0.0,0.9960063099861145,0.0,0.0
2018-05-04,0.9998267292976379,0.0,0.0,0.9998595714569092,0.0,0.0
2018-09-27,0.9999107122421265,0.0,0.0,0.9999070167541504,0.0,0.0
2018-10-19,0.7077376246452332,0.0,0.0,0.0,0.9983172416687012,0.0
2018-10-22,0.9999104340871176,0.0,0.0,0.9161653518676758,0.0,0.0
2018-10-26,0.5852473974227905,0.0,0.3329169750213623,0.6664759318033854,0.3199609120686849,0.0
2018-10-27,0.4999505877494812,0.4987274706363678,0.0,0.4999523162841797,0.49964407086372375,0.0
2018-10-28,0.999880313873291,0.0,0.0,0.9999066591262817,0.0,0.0
2018-10-29,0.6665568153063456,0.0,0.3331737518310547,0.666600783665975,0.0,0.2531666159629822
2018-10-30,0.9998660683631897,0.0,0.0,0.9998995065689087,0.0,0.0
2018-10-31,0.3333023389180501,0.2701144814491272,0.3331531484921773,0.6257883111635844,0.31269631783167523,0.0
2018-11-01,0.8674251939121046,0.052389878975717646,0.07636401214097675,0.8419398273292341,0.07869983817401685,0.07093260319609392
2018-11-02,0.7527025616358197,0.10761490227684142,0.12631852096981472,0.8011366024849906,0.06336817854926699,0.12561035629302736
2018-11-03,0.6665522108475367,0.08329000572363536,0.2202006777127584,0.662082220117251,0.08329000572363536,0.22020329038302103
2018-11-04,0.8432960867881775,0.06601330041885375,0.06657184759775797,0.8653008818626404,0.06601330041885375,0.06657184759775797
