发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2017-11-02,0.9998619556427002,0.0,0.0,0.9998619556427002,0.0,0.0
2018-02-08,0.9985479712486267,0.0,0.0,0.9985479712486267,0.0,0.0
2018-02-26,0.9118099808692932,0.0,0.0,0.9799098968505859,0.0,0.0
2018-03-17,0.9999085664749146,0.0,0.0,0.9999102354049683,0.0,0.0
2018-03-24,0.9998577833175659,0.0,0.0,0.7975010275840759,0.0,0.0
2018-04-02,0.9999094009399414,0.0,0.0,0.9999094009399414,0.0,0.0
2018-04-03,0.9769896268844604,0.0,0.0,0.9769896268844604,0.0,0.0
2018-04-10,0.9991686344146729,0.0,0.0,0.999901294708252,0.0,0.0
2018-04-12,0.0,0.0,0.9918539524078369,0.0,0.0,0.9994691014289856
2018-04-13,0.0,0.0,0.99940025806427,0.0,0.0,0.99940025806427
2018-04-16,0.0,0.9997231364250183,0.0,0.9996654987335205,0.0,0.0
2018-04-18,0.9999086856842041,0.0,0.0,0.0,0.0,0.9814738631248474
2018-04-19,0.9999121427536011,0.0,0.0,0.9997828602790833,0.0,0.0
2018-04-23,0.4999391436576843,0.0,0.3941554129123688,0.9998461902141571,0.0,0.0
2018-04-24,0.7458895370364189,0.0,0.24790647998452187,0.7363333888351917,0.0,0.24790647998452187
2018-04-25,0.9610229283571243,0.0,0.016742585226893425,0.9575275834649801,0.0,0.016742585226893425
2018-04-26,0.799913102388382,0.09955688118934632,0.09994126558303833,0.7999099433422089,0.09955688118934632,0.09994126558303833
2018-04-27,0.9778740306695303,0.0,0.0,0.9994545976320902,0.0,0.0
2018-05-01,0.9997239708900452,0.0,0.0,0.9998770952224731,0.0,0.0
2018-05-02,0.9973674747678969,0.0,0.0,0.8879947264989217,0.0,0.1109751131799486
2018-05-03,0.9998955965042114,0.0,0.0,0.9999016761779785,0.0,0.0
2018-05-04,0.9928731719652811,0.0,0.0,0.9998365938663483,0.0,0.0
2018-05-05,0.999893307685852,0.0,0.0,0.9998929500579834,0.0,0.0
2018-05-07,0.9979158441225687,0.0,0.0,0.9980177283287048,0.0,0.0
2018-05-08,0.7776981327268813,0.0,0.22149604558944702,0.7776989804373847,0.0,0.2213324639532301
2018-05-09,0.6249288469552994,0.24902573227882385,0.06454141438007355,0.749921053647995,0.12487830221652985,0.06454141438007355
2018-05-10,0.7999074935913086,0.0,0.19979807138442993,0.7999141454696655,0.0,0.19979807138442993
2018-05-11,0.9999066829681397,0.0,0.0,0.9999054908752442,0.0,0.0
2018-05-12,0.9999010562896729,0.0,0.0,0.9998682737350464,0.0,0.0
2018-05-14,0.9998656511306763,0.0,0.0,0.9998656511306763,0.0,0.0
2018-05-18,0.0,0.9997605681419373,0.0,0.0,0.9995803236961365,0.0
