发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2011-04-03,0.9999128580093384,0.0,0.0,0.9999128580093384,0.0,0.0
2015-01-22,0.9997301697731018,0.0,0.0,0.9994589686393738,0.0,0.0
2015-01-26,0.9998611211776733,0.0,0.0,0.9996966123580933,0.0,0.0
2015-01-27,0.9999101161956787,0.0,0.0,0.9998913407325745,0.0,0.0
2015-01-28,0.9998934268951416,0.0,0.0,0.9999082088470459,0.0,0.0
2015-01-29,0.9996380805969238,0.0,0.0,0.9996892213821411,0.0,0.0
2015-02-03,0.9989960392316183,0.0,0.0,0.9982643127441406,0.0,0.0
2015-02-04,0.6664717594782511,0.18763711055119833,0.0,0.6665902137756348,0.18763711055119833,0.0
2015-02-05,0.9998024821281433,0.0,0.0,0.9997899174690247,0.0,0.0
2015-02-09,0.7498762905597687,0.24994342029094696,0.0,0.9999085068702698,0.0,0.0
2015-02-10,0.7534052491188049,0.0,0.19960185289382934,0.7992368817329407,0.1911967873573303,0.0
2015-02-12,0.9993023127317429,0.0,0.0,0.9961231797933578,0.0,0.0
2015-02-13,0.4991818964481354,0.4998771846294403,0.0,0.4999457597732544,0.4998771846294403,0.0
2015-02-18,0.0,0.9997724890708923,0.0,0.0,0.9997724890708923,0.0
2015-02-27,0.9998987913131714,0.0,0.0,0.9999085068702698,0.0,0.0
2015-02-28,0.9998577833175659,0.0,0.0,0.9998577833175659,0.0,0.0
2015-03-01,0.9999045133590698,0.0,0.0,0.9998544454574585,0.0,0.0
2015-03-02,0.7499206066131592,0.24935294687747955,0.0,0.9999094307422638,0.0,0.0
2015-03-03,0.7527990698814392,0.1993657946586609,0.0,0.30583044290542605,0.36447620391845703,0.19966598749160766
2015-03-04,0.9572465817133585,0.0,0.0,0.8720037009980943,0.0,0.11104567845662434
2015-03-06,0.9998999834060669,0.0,0.0,0.9999099969863892,0.0,0.0
2015-03-09,0.7998976111412048,0.1999470829963684,0.0,0.5999011754989624,0.3921562671661377,0.0
2015-03-10,0.9998424053192139,0.0,0.0,0.9998346567153931,0.0,0.0
2015-03-11,0.6659941077232361,0.0,0.3331958254178365,0.6665971279144287,0.0,0.33259836832682294
2015-03-12,0.9999059677124024,0.0,0.0,0.7998824000358582,0.0,0.1998819589614868
2015-03-13,0.6653085152308146,0.0,0.3329992890357971,0.9980630278587341,0.0,0.0
2015-03-15,0.9998656312624613,0.0,0.0,0.9998578826586405,0.0,0.0
2015-03-16,0.7499261498451233,0.24992875754833221,0.0,0.7499235570430756,0.24992875754833221,0.0
2015-03-18,0.9999023675918579,0.0,0.0,0.9999053478240967,0.0,0.0
2015-03-19,0.9999076128005981,0.0,0.0,0.9999076128005981,0.0,0.0
2015-03-20,0.9998995065689087,0.0,0.0,0.9998995065689087,0.0,0.0
2015-03-23,0.99989914894104,0.0,0.0,0.9998941421508789,0.0,0.0
2015-03-24,0.9999025464057922,0.0,0.0,0.9999040365219116,0.0,0.0
2015-03-25,0.9999041557312012,0.0,0.0,0.9999121427536011,0.0,0.0
2015-03-26,0.33330317338307697,0.6665158271789551,0.0,0.33329816659291583,0.6662305394808451,0.0
2015-03-27,0.9998935461044312,0.0,0.0,0.9998935461044312,0.0,0.0
2015-03-29,0.0,0.9996046423912048,0.0,0.0,0.9996046423912048,0.0
2015-03-30,0.0,0.0,0.9689058065414429,0.0,0.0,0.9689058065414429
2015-04-01,0.999903678894043,0.0,0.0,0.999903678894043,0.0,0.0
2015-04-08,0.7315638065338135,0.0,0.0,0.0,0.9174677133560181,0.0
