发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2015-08-04,0.9998944997787476,0.0,0.0,0.9999041557312012,0.0,0.0
2016-07-29,0.9999098777770996,0.0,0.0,0.9995600581169128,0.0,0.0
2016-11-18,0.9998894929885864,0.0,0.0,0.9998894929885864,0.0,0.0
2016-11-24,0.999897837638855,0.0,0.0,0.9999126195907593,0.0,0.0
2016-12-01,0.3333044449488322,0.33325570821762085,0.33298460642496747,0.6665904521942139,0.0,0.33298460642496747
2016-12-02,0.7412733137607574,0.2391003519296646,0.0,0.7412543594837189,0.2391003519296646,0.0
2016-12-03,0.0,0.0,0.9912061095237732,0.0,0.0,0.9912061095237732
2016-12-05,0.9421876072883606,0.0,0.0,0.9994334578514099,0.0,0.0
2016-12-06,0.5980906009674072,0.19993094205856324,0.19709289073944092,0.598091471195221,0.19992971420288086,0.19709289073944092
2016-12-07,0.8569906098502023,0.07202219111578805,0.0,0.856871349470956,0.07202219111578805,0.0
2016-12-08,0.8997869551181793,0.0,0.09895357489585876,0.8978036522865296,0.0,0.0996911346912384
2016-12-09,0.5931934992472331,0.06664923429489136,0.3330942908922831,0.5332180460294088,0.13329949378967285,0.3330952445665995
2016-12-10,0.9993196725845337,0.0,0.0,0.9993196725845337,0.0,0.0
2016-12-11,0.999914288520813,0.0,0.0,0.999914288520813,0.0,0.0
2016-12-12,0.8641630570093791,0.06664961576461792,0.06280885934829712,0.7301446835199992,0.11095167398452759,0.1321794589360555
2016-12-13,0.4903062731027603,0.498666912317276,0.0,0.7497805505990982,0.0,0.24968770146369934
2016-12-14,0.5999329090118408,0.11508888006210327,0.19490982294082643,0.7997321486473083,0.0,0.19991925954818726
2016-12-15,0.6823046207427979,0.28529386860983713,0.0,0.7141293457576207,0.28529386860983713,0.0
2016-12-16,0.5998003423213959,0.2534183382987976,0.0990435004234314,0.59980109333992,0.2534183382987976,0.0990435004234314
2016-12-17,0.0,0.9995641112327576,0.0,0.0,0.9995641112327576,0.0
2016-12-18,0.9999052882194519,0.0,0.0,0.9999050498008728,0.0,0.0
2016-12-19,0.7998897194862366,0.1999226450920105,0.0,0.7942654013633728,0.1999226450920105,0.0
2016-12-20,0.39996335506439207,0.0,0.5991144776344299,0.39996335506439207,0.0,0.5991144776344299
2016-12-21,0.6939228057861329,0.19970570802688598,0.09990573525428773,0.6939192771911621,0.19970570802688598,0.09990573525428773
2016-12-22,0.7998689174652099,0.0,0.1998014807701111,0.7998817563056946,0.0,0.1998907208442688
2016-12-23,0.7999005079269409,0.0,0.1998819887638092,0.6999039232730866,0.0,0.29621346592903136
2016-12-24,0.9863085448741913,0.0,0.0,0.9863085448741913,0.0,0.0
2016-12-25,0.999873161315918,0.0,0.0,0.999873161315918,0.0,0.0
2016-12-26,0.9960593223571778,0.0,0.0,0.9997908234596252,0.0,0.0
