发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2017-01-19,0.0,0.0,0.9995658993721008,0.9919160008430481,0.0,0.0
2017-03-24,0.9064673185348511,0.0,0.0,0.9999061822891235,0.0,0.0
2017-03-30,0.999909520149231,0.0,0.0,0.0,0.0,0.9968035221099854
2017-03-31,0.0,0.0,0.999496340751648,0.9993792772293091,0.0,0.0
2017-04-20,0.9996777772903442,0.0,0.0,0.9998632669448853,0.0,0.0
2017-04-26,0.9998786449432373,0.0,0.0,0.4999377727508545,0.0,0.4995517432689667
2017-05-09,0.9999121427536011,0.0,0.0,0.9999051094055176,0.0,0.0
2017-05-11,0.9998915195465088,0.0,0.0,0.9998915195465088,0.0,0.0
2017-05-12,0.9807095527648926,0.0,0.0,0.9807095527648926,0.0,0.0
2017-05-15,0.9999067783355713,0.0,0.0,0.9999045729637146,0.0,0.0
2017-05-16,0.0,0.0,0.9995761513710022,0.9998338222503662,0.0,0.0
2017-05-22,0.9999127388000488,0.0,0.0,0.9999140501022339,0.0,0.0
2017-05-23,0.9999056458473206,0.0,0.0,0.9998493492603302,0.0,0.0
2017-06-02,0.7499170899391174,0.20674730837345123,0.0,0.4999499022960663,0.2120663821697235,0.24990268051624298
2017-06-03,0.9998952150344849,0.0,0.0,0.9998952150344849,0.0,0.0
2017-06-04,0.9999011754989624,0.0,0.0,0.0,0.6587284803390503,0.0
2017-06-05,0.7489965260028839,0.0,0.24820519983768463,0.9989268928766251,0.0,0.0
2017-06-07,0.9999124606450399,0.0,0.0,0.6666075388590494,0.2792874773343404,0.0
2017-06-08,0.3999420404434204,0.596445107460022,0.0,0.5999231576919556,0.3964938759803772,0.0
2017-06-09,0.9998923540115356,0.0,0.0,0.9999028444290161,0.0,0.0
2017-06-11,0.0,0.9997764229774475,0.0,0.0,0.9997764229774475,0.0
2017-06-12,0.999907374382019,0.0,0.0,0.999907374382019,0.0,0.0
2017-06-13,0.7258755564689636,0.16587047278881073,0.08253804345925649,0.8091743886470795,0.08269574244817098,0.08253804345925649
2017-06-14,0.9972125291824341,0.0,0.0,0.7972324371337891,0.0,0.18360512256622313
2017-06-15,0.5671800630433219,0.0,0.4109566978045872,0.852865993976593,0.0,0.12535434109824045
2017-06-16,0.885809044043223,0.0,0.11092415120866564,0.7776960134506226,0.0,0.22198348575168186
2017-06-17,0.6490992307662964,0.33323315779368085,0.0,0.0,0.9952005942662557,0.0
2017-06-18,0.999880313873291,0.0,0.0,0.9999110698699951,0.0,0.0
2017-06-19,0.8814656208543217,0.0,0.11421003762413473,0.8814500640420353,0.0,0.11421003762413473
2017-06-20,0.7662954404950142,0.09372729994356632,0.12335872277617455,0.797457804903388,0.06248527765274048,0.12336103059351444
2017-06-21,0.8664706508318584,0.1332456628481547,0.0,0.7329968690872193,0.16853296359380085,0.06663931608200073
2017-06-22,0.8887962500254313,0.0,0.11087317599190606,0.6665930085712009,0.11108474598990546,0.22192576196458605
2017-06-23,0.7478883415460587,0.24990157783031464,0.0,0.9999013245105743,0.0,0.0
