发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2011-03-18,0.9998413324356079,0.0,0.0,0.999901533126831,0.0,0.0
2015-01-08,0.8849414222770267,0.11096258295906915,0.0,0.7776658833026886,0.19992942280239528,0.0
2015-01-09,0.9999082088470459,0.0,0.0,0.9999088048934937,0.0,0.0
2015-01-12,0.9999146461486816,0.0,0.0,0.9999141693115234,0.0,0.0
2015-01-13,0.9297973811626434,0.0,0.0,0.49995166063308716,0.2961600124835968,0.0
2015-01-15,0.9998302459716797,0.0,0.0,0.9994532465934753,0.0,0.0
2015-01-17,0.9999111890792847,0.0,0.0,0.0,0.0,0.9995936751365662
2015-01-19,0.9998898506164551,0.0,0.0,0.9998898506164551,0.0,0.0
2015-01-20,0.9999120632807413,0.0,0.0,0.999914288520813,0.0,0.0
2015-01-23,0.4996402859687805,0.4995453655719757,0.0,0.4999493360519409,0.4989449083805084,0.0
2015-01-27,0.9998303453127543,0.0,0.0,0.6665626764297485,0.0,0.3331335385640462
2015-01-29,0.4999462068080902,0.0,0.4988655149936676,0.9999019801616669,0.0,0.0
2015-01-30,0.9999053478240967,0.0,0.0,0.9999104738235474,0.0,0.0
2015-02-02,0.9999138712882996,0.0,0.0,0.9998894929885864,0.0,0.0
2015-02-09,0.9999111294746399,0.0,0.0,0.9999134540557861,0.0,0.0
2015-02-11,0.999865710735321,0.0,0.0,0.9999117255210876,0.0,0.0
2015-02-12,0.49994778633117676,0.0,0.39259082078933716,0.4999515414237976,0.0,0.39259082078933716
2015-02-13,0.9999099969863892,0.0,0.0,0.9999129772186279,0.0,0.0
2015-02-16,0.9999108910560608,0.0,0.0,0.4999570846557617,0.3939698338508606,0.0
2015-02-25,0.8332036733627319,0.0,0.16169150670369467,0.8332036733627319,0.0,0.16169150670369467
2015-03-03,0.9999113082885742,0.0,0.0,0.9839370846748352,0.0,0.0
2015-03-04,0.9999091625213623,0.0,0.0,0.999907374382019,0.0,0.0
2015-03-06,0.9999087452888489,0.0,0.0,0.9999101161956787,0.0,0.0
2015-03-10,0.0,0.918924868106842,0.0,0.9999134540557861,0.0,0.0
2015-03-14,0.0,0.836665153503418,0.0,0.0,0.836665153503418,0.0
2015-03-16,0.9999117056528727,0.0,0.0,0.9999125003814697,0.0,0.0
2015-03-17,0.9998935461044312,0.0,0.0,0.9999107122421265,0.0,0.0
2015-03-18,0.0,0.9977413415908813,0.0,0.9994662404060364,0.0,0.0
2015-03-19,0.9998642802238464,0.0,0.0,0.9998642802238464,0.0,0.0
2015-03-20,0.9993717670440674,0.0,0.0,0.9993717670440674,0.0,0.0
2015-03-23,0.9998859961827596,0.0,0.0,0.9999058643976847,0.0,0.0
2015-03-24,0.5340074896812439,0.0,0.0,0.5340074896812439,0.0,0.0
2015-03-25,0.9916766881942749,0.0,0.0,0.9916766881942749,0.0,0.0
2015-03-26,0.9999122619628906,0.0,0.0,0.9999136924743652,0.0,0.0
2015-03-30,0.9999072551727295,0.0,0.0,0.9999040365219116,0.0,0.0
2015-03-31,0.9996371269226074,0.0,0.0,0.9996371269226074,0.0,0.0
2015-04-01,0.999903678894043,0.0,0.0,0.0,0.9988864064216614,0.0
2015-04-03,0.9999011158943176,0.0,0.0,0.9999018907546997,0.0,0.0
2015-04-05,0.9997978806495667,0.0,0.0,0.9998950958251953,0.0,0.0
2015-04-06,0.666586438814799,0.3331535855929057,0.0,0.6666062275568644,0.3251710732777913,0.0
2015-04-08,0.9999133348464966,0.0,0.0,0.9999136924743652,0.0,0.0
2015-04-09,0.6666039625803629,0.3332597215970357,0.0,0.9999015728632609,0.0,0.0
