发布时间,标题中性分数,标题积极分数,标题消极分数,评论中性分数,评论积极分数,评论消极分数
2018-12-21,0.9987101554870605,0.0,0.0,0.9987101554870605,0.0,0.0
2019-01-03,0.0,0.0,0.9917660355567932,0.998835027217865,0.0,0.0
2019-01-04,0.9953279495239258,0.0,0.0,0.9999041557312012,0.0,0.0
2019-01-07,0.9999133348464966,0.0,0.0,0.9999141693115234,0.0,0.0
2019-01-09,0.7426271763714877,0.0908882509578358,0.13154175606640903,0.7269007888707247,0.09077422185377641,0.17694447257302023
2019-01-10,0.8030083775520325,0.07529361214902666,0.10945899618996514,0.8309280723333359,0.054542404082086354,0.1095048619641198
2019-01-11,0.9312795042991638,0.06231074333190918,0.0,0.8979569693406423,0.09563559095064798,0.0
2019-01-12,0.9999040365219116,0.0,0.0,0.9998175501823425,0.0,0.0
2019-01-13,0.9999009370803833,0.0,0.0,0.9999009370803833,0.0,0.0
2019-01-14,0.6665664911270142,0.18166256613201565,0.14740646106225472,0.6665746326799746,0.18107394377390543,0.14740646106225472
2019-01-15,0.7492937743663788,0.14951893985271453,0.09995700120925903,0.6992985159158707,0.14951893985271453,0.14992749094963073
2019-02-21,0.999907910823822,0.0,0.0,0.9999125599861145,0.0,0.0
