标题,链接,发布时间,内容
巴菲特阵营的投资者的成功事实告诉我们，股票市场是一个变换位置的中心，钱在这里从活,"https://guba.eastmoney.com/news,600053,428455717.html",2016-06-28 07:55:54,"巴菲特阵营的投资者的成功事实告诉我们，股票市场是一个变换位置的中心，钱在这里从活跃的投资者流向有耐心的投资者。
环视我们的A股市场, 同样不乏具有耐心的投资者, 取得不俗业绩的成功示例，A股市场也确实存在这样的投资标的, 有几个短线炒家能够战胜长期耐心持有云南白药,万科等等优质公司的价值投资者呢? 如果你的耐心不够，或许你应该去少林寺，参禅打坐三五年后再来投资，成绩或许不错。如果你买进时，没有4年等一回的耐心，就不要来投资，买进了优质公司,你不能持股等4年，同样不要来投资。当然，等待是痛苦的，但是等待是值得的，也是必须的。"
不追行不[不屑],"https://guba.eastmoney.com/news,600053,428706121.html",2016-06-28 14:08:25,不追行不[不屑]
起飞在即,"https://guba.eastmoney.com/news,600053,428715044.html",2016-06-28 14:15:50,起飞在即
九鼎加油啊加油[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],"https://guba.eastmoney.com/news,600053,428709188.html",2016-06-28 14:12:05,九鼎加油啊加油
看来不骂是不行。,"https://guba.eastmoney.com/news,600053,428702015.html",2016-06-28 14:04:08,看来不骂是不行。
看这点点成交量，这点资金明天肯定下跌,"https://guba.eastmoney.com/news,600053,428698916.html",2016-06-28 14:00:57,看这点点成交量，这点资金明天肯定下跌
明天红军提前一日休息，回家包粽，哈哈哈,"https://guba.eastmoney.com/news,600053,428657578.html",2016-06-28 13:20:48,明天红军提前一日休息，回家包粽，哈哈哈
这个吧都没人气了啊。,"https://guba.eastmoney.com/news,600053,428591374.html",2016-06-28 11:25:14,这个吧都没人气了啊。
跑了,"https://guba.eastmoney.com/news,600053,428553520.html",2016-06-28 10:37:56,不陪你们玩了
8月10日公布中报，中报业绩预增公告什么时间出？,"https://guba.eastmoney.com/news,600053,428500541.html",2016-06-28 09:35:58,呵呵
脱欧公投进行时 A股走低不为惧,"https://guba.eastmoney.com/news,600053,425355433.html",2016-06-24 15:48:55,"因为脱欧原因，亚洲股市集体受挫，A股也不能幸免，早盘沪指走低，不过目前还在核心区间在2850-2900点运行。脱欧如果实现，全球资本市场必然会出现剧烈震荡，但是更多是影响到欧洲股市和黄金、外汇市场。对于A股的影响应该是极其有限的。而且，英国一旦脱欧可能会形成示范效应，欧盟的影响力和竞争力会逐步减弱，中长期看，反而是利好其他竞争对手。不过我们还是耐心等待下午2点的最终结果，暂时不要定论此事为宜。
　　操作上，今日黄金板块因为脱欧的预期反而一枝独秀，如果英国真的脱欧，对黄金有重大利好，故而可以适当关注该板块质优个股。股指今日的下跌不足为惧，市场反应过来之后，A股有望走出自己独立的行情，如果全球资本市场因为英国公投事件波动较大，那么本周末管理层极有可能会出相应利好进行对冲，因而周末消息面值得重点注意。"
严重怀疑指数做假！！！,"https://guba.eastmoney.com/news,600053,428482462.html",2016-06-28 09:03:35,严重怀疑指数做假！！！
一片粽色,"https://guba.eastmoney.com/news,600053,428482365.html",2016-06-28 09:03:23,一片粽色
看来主力是跑了。,"https://guba.eastmoney.com/news,600053,428421194.html",2016-06-28 05:35:55,看来主力是跑了。
资金流向图，,"https://guba.eastmoney.com/news,600053,428421148.html",2016-06-28 05:35:44,资金流向图，
为了纳入msci，哀股必须跌，因为歪果仁最低要求,"https://guba.eastmoney.com/news,600053,428377747.html",2016-06-28 02:25:56,为了纳入msci，哀股必须跌，因为歪果仁最低要求
会空仓的高手只是浮云！,"https://guba.eastmoney.com/news,600053,428345447.html",2016-06-27 23:58:31,会空仓的高手只是浮云！
我师父说，不,"https://guba.eastmoney.com/news,600053,428345406.html",2016-06-27 23:58:20,我师父说，不
九鼎业绩中报,"https://guba.eastmoney.com/news,600053,428321280.html",2016-06-27 22:43:36,大家有听听到消息吗？8月10号公布中报业绩，感觉有希望。
防人民币大贬预期引资本外逃风险,"https://guba.eastmoney.com/news,600053,428256982.html",2016-06-27 20:03:39,防人民币大贬预期引资本外逃风险
凤形股份又要被减持了～,"https://guba.eastmoney.com/news,600053,428172031.html",2016-06-27 16:44:42,凤形股份又要被减持了～
关于九鼎投资的几句话,"https://guba.eastmoney.com/news,600053,428043948.html",2016-06-27 13:35:56,此股重组时，那么多股评说他是百元股，中国第一高价股，我也是被忽悠过，大伤元气。如今都过去了，不提了。至于现在价格是高还是低？真说不清楚。但是可以肯定的是，这个股自从重组以来饱受争议，有举报的，有什么什么的……，风口浪尖的票，现在也只能低调了。
批假队只知道反反复复洗钱吃黑钱，大家深有感触,"https://guba.eastmoney.com/news,600053,428136103.html",2016-06-27 15:38:00,批假队只知道反反复复洗钱吃黑钱，大家深有感触
明天会大跌吗？,"https://guba.eastmoney.com/news,600053,427021239.html",2016-06-26 19:37:40,明天会大跌吗？
九鼎应该是最近半年最垃圾的股票吧，没有之一了，买中吴刚的这个废材的股票真是倒8辈,"https://guba.eastmoney.com/news,600053,428113858.html",2016-06-27 15:01:39,九鼎应该是最近半年最垃圾的股票吧，没有之一了，买中吴刚的这个废材的股票真是倒8辈子霉
买买买，吃了3295,"https://guba.eastmoney.com/news,600053,428109467.html",2016-06-27 14:56:26,买买买，吃了3295
那个3295，你是假的，哈哈,"https://guba.eastmoney.com/news,600053,428107121.html",2016-06-27 14:53:26,无非是想多买点低位的。
现在还在扔的，你们会后悔的,"https://guba.eastmoney.com/news,600053,428103677.html",2016-06-27 14:49:27,现在还在扔的，你们会后悔的
