标题,链接,发布时间,内容
隆基股份签订18.22亿元硅片销售合同 交易对方为正太电子子公司,"https://guba.eastmoney.com/news,601012,875609558.html",2019-09-09 20:21:03,"来源：证券时报
　　 2019年上半年净利润突破20亿元后，隆基股份(601012)的销售规模扩增持续加快。 


　　签订18.22亿元销售合同


　　9月9日晚间，隆基股份公告称，根据战略规划和经营计划，公司与海宁正泰新能源科技有限公司、浙江正泰太阳能科技有限公司、杭州民泰进出口贸易有限公司(下统称“甲方”)于2019年9月9日签订了硅片销售框架合同。


　　根据PV InfoLink于2019年9月4日公告的光伏产品市场平均价格测算(单晶硅片-180um3.12元/片)，预估本次合同总金额约18.22亿元(不含税)，占公司2018年度经审计营业收入的约8.29%。根据双方签立合同，2020年1月至2022年12月期间，隆基股份将向甲方销售单晶硅片数量合计6.6亿片。


　　公告显示，本次合同签约对方均为另一家A股上市公司正泰电器(601877)的控股子公司，实际控制人为南存辉。


　　公开资料显示，隆基股份是全球最大的单晶硅生产制造商，专注于单晶硅棒、硅片的研发、生产和销售，目前已成为全球最大的太阳能单晶硅光伏产品制造商。


　　而正泰电器是低压电器市场的龙头企业，主要从事配电电器、终端电器、控制电器、电源电器、电子电器五大类低压电器产品的研发、生产和销售。2016年，公司经过重大资产重组注入光伏发电业务及资产，主营业务将由现有的低压电器及相关产品的研发、生产和销售扩展至光伏电站的开发、建设、运营、EPC工程总包及太阳能电池组件的制造及销售业务。


　　隆基股份表示，本次签订的长单销售合同采取价格月议的定价方式，若根据PV InfoLink于2019年9月4日公告的光伏产品市场平均价格测算(单晶硅片-180um3.12元/片)，预估本次合同总金额约18.22亿元(不含税)，占公司2018年度经审计营业收入的约8.29%。该合同的签订符合公司未来经营计划，有利于保障公司单晶硅片的稳定销售，加快单晶市场份额的提升。公司主要业务不会因本合同的履行而对交易对方形成依赖，不影响公司的业务独立性。


　　单晶硅片销量获大幅增长


　　在签订本次长单销售合同前，隆基股份单晶硅片产品销售已获得大幅增长。


　　8月28日晚间公司披露的2019年半年报显示，今年前6个月，公司完成营业收入141.1亿元、净利润20.1亿元，同比增幅分别为41.09%、53.76%。


　　半年报显示，隆基股份业绩增长主要得益于单晶硅片和组件销量同比大幅增长。数据显示，2019上半年，隆基股份实现单晶硅片对外销售21.48亿片，同比增长183%，自用7.95亿片；实现单晶组件对外销售3193MW，同比增长21%，自用265MW；实现单晶电池对外销售712MW。


　　隆基股份表示，随着单晶产品性价比优势的进一步凸显，该公司全球单晶市场份额持续提升。根据PVInfoLink机构2019年7月的数据，预计2019年全球单晶市场占有率将提升至62%，未来还将进一步增长。


　　隆基股份在半年报中表示，公司正加快各项产能建设速度，最大限度地保障市场高效单晶产能供应。


　　按照公司规划，在2018年底单晶产能基础上，隆基股份计划单晶硅棒/硅片产能2021年底达到65GW，单晶电池片产能2021年底达到20GW，单晶组件产能2021年底达到30GW。其中，硅片产能根据目前建设进度预计2020年底可达到65GW，较原规划时间提前1年。


　　随着业务规模持续拓展，隆基股份此前也签下多晶硅原材料采购大单。


　　8月7日晚间公司公告称，根据公司单晶硅片战略规划，为保证原材料多晶硅料的稳定供应，公司全资子公司银川隆基硅材料有限公司、宁夏隆基硅材料有限公司、保山隆基硅材料有限公司、丽江隆基硅材料有限公司、华坪隆基硅材料有限公司与新疆大全新能源股份有限公司(下称“新疆大全”)于2019年8月6日在西安签订了多晶硅料采购合同。


　　参照中国有色金属工业协会硅业分会公布的2019年7月最后一周的多晶致密料均价测算，预估合同总金额约76.46亿元(不含税)，占公司2018年度经审计的营业成本约45%。


　　公告显示，新疆大全经营范围包括多晶硅、硅芯、硅片、光伏电池、光伏组件和光伏发电系统产品的生产等。截至2018年12月31日，新疆大全的资产总额为54.28亿元，净资产为30.22亿元，2018年实现营业收入19.94亿元，净利润4.59亿元。新疆大全为多晶硅料的重要供应商之一，与公司建立了良好的业务往来。交易对方与公司及其控股子公司不存在关联关系。


　　双方约定采购数量为，2020年1月至2022年12月期间合计采购数量11.28万吨(其中包含双方于2018年4月2日签订的长单采购合同中约定的2020年采购量1.8万吨)，每月具体确认量以采购订单实际签订数量为准。
（文章来源：证券时报） [点击查看原文]
#热点追踪#
展开阅读全文"
跌了这么多了，今天收红吧,"https://guba.eastmoney.com/news,601012,875773944.html",2019-09-10 14:15:27,跌了这么多了，今天收红吧
低吸高抛买阴卖阳,"https://guba.eastmoney.com/news,601012,875767908.html",2019-09-10 14:03:14,低吸高抛买阴卖阳
十八亿的合同，难道不值一个涨停吗,"https://guba.eastmoney.com/news,601012,875750120.html",2019-09-10 13:24:43,十八亿的合同，难道不值一个涨停吗
下午翻红的啦。,"https://guba.eastmoney.com/news,601012,875744162.html",2019-09-10 13:09:27,下午翻红的啦。
601012:隆基股份关于签订重大销售合同的公告(2019/09/10),"https://guba.eastmoney.com/news,601012,875592532.html",2019-09-09 18:05:53,"公告日期：2019-09-10


债券代码:136264 债券简称:16 隆基 01



隆基绿能科技股份有限公司



关于签订重大销售合同的公告



本公司及董事会全体成员保证公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实、准确和完整承担个别及连带责任。



重要内容提示：



●合同类型及金额：长单销售框架合同，合同约定出货量合计66,000万片，双方按月议价；预估合同总金额约18.22亿元（不含税），占隆基绿能科技股份有限公司（以下简称“公司”或“乙方”）2018年度经审计营业收入的约8.29%，本测算不构成价格或业绩承诺。



●合同生效条件：本合同自双方授权代表签字并盖章之日起生效。



●合同履行期限：有效期自2020年1月1日起至2022年12月31日止。



●对上市公司当期业绩的影响：本长单销售合同有效期为2020年至2022年，对公司2019年度业绩无直接影响。本合同的签订符合公司未来经营计划，有利于保障公司单晶硅片的稳定销售，加快单晶市场份额的提升。



●风险提示：



1、合同条款中对产品的销售定价机制、销量等作出了明确约定，合同双方因标的价格波动或产品需求波动产生的履约风险较小。



2、合同履行过程中，如遇行业政策调整、市场环境变化、公司经营策略调整等不可预计或不可抗力因素的影响，可能会导致合同无法如期或全部履行。

3、上述预估合同总金额为根据单晶硅片-180um 现行的市场平均价格进行的测算，本次签订的长单销售合同采取单价月议的定价方式，且硅片产品规格可能会根据情况进行调整，上述预估合同总金额未考虑未来市场价格和产品规格的变动，不构成价格或业绩承诺，敬请广大投资者注意投资风险。



一、合同签订的基本情况



根据战略规划和经营计划，公司与海宁正泰新能源科技有限公司、浙江正泰太阳能科技有限公司、杭州民泰进出口贸易有限公司（以下统称“甲方”）于



根据 PV InfoLink 于 2019 年 9 月 4 日公告的光伏产品市场平均价格测算（单

晶硅片-180um3.12 元/片），预估本次合同总金额约 18.22 亿元（不含税），占公司 2018 年度经审计营业收入的约 8.29%，本合同不属于特别重大销售合同，无需提交公司董事会审议。



二、交易对方当事人和标的情况



（一）交易对方基本情况



本次合同签约对方均为浙江正泰电器股份有限公司（股票简称：正泰电器，股票代码：601877）的控股子公司，实际控制人为南存辉，基本情况如下：



1、海宁正泰新能源科技有限公司



（1）成立日期：2015年8月7日



（2）注册资本：37,000万元人民币



（3）法定代表人：陆川



（4）注册地址：浙江省海宁市尖山新区吉盛路1号



（5）经营范围：晶体硅太阳能电池、电池组件、光伏发电系统设备的研发、制造、加工。经营本企业自产产品的出口业务和本企业生产所需的机械设备、零配件、原辅材料及技术的进口业务(国家禁止或限制的除外；涉及前置审批的除外)。



（6）股东情况：浙江正泰太阳能科技有限公司的全资子公司



（7）财务状况：截至2018年12月31日，资产总额为294,694.67万元，净资产为48,340.03万元，2018年实现营业收入275,324.03万元，净利润9,501.55万元。



2、浙江正泰太阳能科技有限公司



（1）成立日期：2006年10月18日



（2）注册资本：247,066.7936万元人民币



（3）法定代表人：陆川



（4）注册地址：杭州市滨江区滨安路1335号1幢



（5）经营范围：生产多晶硅光伏电池、单晶硅光伏电池、晶体硅光伏组件；研究晶体硅和薄膜太阳能电池、电池组件、光伏发电系统设备；销售自产产品；



（6）股东情况：浙江正泰新能源开发有限公司的全资子公司



（7）财务状况：截至2018年12月31日，资产总额为635,113.41万元，净资产为297,995.86万元，2018年实现营业收入378,988.18万元，净利润6,719.02万元。



3、杭州民泰进出口贸易有限公司



（1）成立日期：2017年10月17日



（2）注册资本：100万元人民币



（3）法定代表人：陆川



（4）注册地址：浙江省杭州市滨江区浦沿街道滨安路1335号2幢803室



（5）经营范围：货物进出口(法律、行政法规禁止经营的项目除外,法律……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
深度解析电站频频易主背后：中国光伏谁主沉浮？| 论道光伏未来,"https://guba.eastmoney.com/news,601012,875738146.html",2019-09-10 12:26:19,"531新政就像一针催化剂，显著加速了光伏行业的风云跌宕，特别是对于中国的下游光伏发电市场。据统计，2018年531之前，全国重大电站交易，仅0.05GW。2018年531之后，全国重点电站交易11项，1.29GW。2019年一季度，也达到了0.516GW，前后交易量激增达到20倍、10倍。仔细观察卖家多数是民营光伏企业，那买家都是谁呢？2018年7成电站的买家都有国资央企背景，2019年一季度，除一项海外电站出售给国外资产公司外，也全部都是国资背景。
回顾这几年的电站交易历史，也可以看到很明显的趋势（如下图），下游光伏发电行业，集中度正在加速，主角也逐步开始了变化。
乍一看，怎么有点像春秋战国的剧情啊？这里就有一个疑问了，光伏电站到底应该谁来玩呢？谁会成为真正的霸主呢？华夏能源网前几日的一篇文章（“国”姓豪门是否适合迎娶“光伏发电”？| 论道光伏未来）就曾经提出，国资集团不应该成为中国光伏电站市场的主体。虽然作者也提出了很多的依据和理由，但我认为还是有些牵强，特别是全文没有对电站交易的现实大背景进行剖析分析，脱离现实谈发展毫无意义。
要研究这些问题，我们还是要从回顾中国光伏电站的历史开始：
一、 回顾历史——中国光伏的理想与现实
1、中国光伏发电历史
我国的光伏制造业，作为一个全球瞩目的战略行业，最早完全依托于海外市场，获得了非常快速的增长，但随着海外的双反与萎缩，行业逐步遇到困难。结合中国在国际上做出的减排承诺，中国逐步开启了自己的光伏发电市场。
中国光伏电站市场的正式启动，是从2010年的“金太阳工程”开始的，但真正爆发是2013年光伏标杆电价补贴政策出台后，中国光伏发电一跃位居世界首位，持续至今。2017年新增装机甚至达到了全球的54.7%。就算去年531新政下“光伏寒冬”，仍然达到了40%。
作者是2013年加入的光伏行业的，说到当时我对中国光伏发电市场的感受，可以用一个字来形容——“抢”。抢项目（路条）、抢屋顶、抢并网（630）、抢人才（开发人员、项目管理人员、技术人员）。
当时中国光伏电站开发投资的主力就是民营光伏制造集团，大家普遍的思路就是：我懂光伏我专业——我有产品和供应链优势——抢先开发投资电站——抢市场占有率、形成规模优势——电站资产上市证卷化——获取高额回报。
这样做的好处也是很明显的：1，按照测算投资光伏电站（加上国家补贴）可以获得长期稳定高额收益，优质项目甚至可以达到20%以上收益，如果利用金融杠杆，收益甚至可以更高。2，可以显著带动自身的组件、逆变器等的销售。3，可以做大自身资产和营业额。4，拓展业务领域、摆脱单一的制造业局限。
这样一举多得的事情当然要做了，一时间一个新的中国奇迹产生了，除了2014、2015年几乎每年都是100%左右的高速增长。多数传统光伏制造集团，包括地方新能源企业，都加入了这场竞赛。
2、理想与现实的差距
人们常说，理想很丰满现实很骨感。“补贴拖欠”、“弃光限电”、“居高不下的非技术成本”成为光伏现实中的三座大山。
补贴拖欠
经过16、17年的电站建设高潮过后，出乎政府的预期的高速增长，导致补贴无法及时到位，据业内人士统计，国家累计拖欠光伏补贴超600亿元，其中光协鑫一家就拖欠总计高达62亿。补贴平均拖欠时间在1.5年-2年左右。
弃光限电
光伏由于其发电量的波动性，对于电网有较高的消纳调节峰谷的要求，但过去几年光伏电站集中区域，往往是我国电力基础薄弱区域，消纳调峰能力本来就弱，再加上地方对于火电的相应保护，就造成了西北五省弃光率居高不下，据统计2017年新疆、甘肃两省的弃光率分别达到21.6%和20.8%。弃光的部分，可都是电站的纯利啊！
居高不下的非技术成本
目前非技术成本已经占到总投资成本的20%以上，算到电价上面至少1毛钱。其中包括了土地成本，电网接入成本，财务成本等等。
土地成本，近年由于消纳、限电等因素，近年来光伏电站普遍转移到土地相对紧张的中东部地区，土地租金普遍达到1000元/亩以上。有的地方甚至还要一次性缴纳10年、甚至20年的土地租金，加上部分地区需要缴纳的2-10元/平米不等的土地税费。折算下来，一个占地300亩的10MW电站，每年土地相关支出就达到80 - 300万，20年下来就是1600万-6亿元。而10MW电站的年发电收益也仅仅是600万 - 800万，这将极大减少电站的收益水平。
电网接入费用，包括了接入审查及批复相关费用、送出线路建设成本、送出线路征地费用、汇集站升压站建设成本、改造扩容费用等，投资大约为0.1~0.5元/W，大型电站往往动辄上千万甚至上亿，而这些很多本该是由当地电网企业承担建设的，虽然电网也承诺将进行回购，但是从近年来实际情况上看，目前为止实际回购的比例是很低的。
资金成本，这个其实中国民营企业的普遍困难，相对国外2-3%的平均融资成本，国内的政策性贷款利率也可以达到3-5%，但实际上看大部分民营企业是很难享受到的，往往融资成本要达到10%左右。这对于资金密集型的行业，影响是十分巨大的。
虽然，国家对于降低非技术成本上，已经做出了巨大的努力，但是距离真正解决还有很长的路要走。
三座大山的存在，不仅直接降低了光伏电站收益水平和现金流，“补贴拖欠”、“弃光限电”、“土地税费”的不确定性，更是直接削弱了金融机构对于光伏的信心和电站资产化能力。不仅让企业融资变得更加困难，而且更是直接破灭了众多下游光伏企业战略构想中最重要的一环“电站资产上市、证券化”的战略设想。直接导致了众多涉足光伏下游业务的光伏制造企业，纷纷陷入现金流短缺的泥潭。
531新政，对于制造业的压力骤增，面对生存的压力，以及面对现实的冷静战略反思后，造就了531之后的电站易主频频。
二、 剖析解读——中国光伏发电的玩家角色定位与分析
通过历史的来龙去脉分析，我们终于了解，中国光伏电站历史变化的原因与背景，以及近年交易的现实背景，可以说中国光伏发电霸王易主的实乃现实之举。那么从理性的分析和未来展望看，未来光伏电站到底应该谁来玩呢？在这场游戏中，大家应该分饰什么角色呢？就让我们通过分析光电发电的本质来，推导答案吧。
1、玩家定位与分析
参与玩家：大型光伏制造集团，地方新能源企业，国资能源集团，大型金融机构，地方投资者
业务领域：电站开发，电站投资，EPC建设，运营运维
2、分析结论与未来展望
(1) 电站开发领域——随着电站由地面集中式为主，转为分布式为主，地方新能源企业将逐步崛起。
大型光伏制造集团：优势在于全国性开发网络，专业的光伏解决方案能力，对于开发利润要求不高，更希望借此拉动其产品销售。
地方新能源企业：优势在于区域开发网络，地方关系优势（业主、电网等），但未来去补贴化后，较低的开发利润空间，将限制其发展空间。
(2) 电站投资领域——从单一投资主体（民营光伏—→国资能源集团），逐步转换为多元化投资构成（国资、基金、企业自投等）
国资能源集团：拥有很低的资金成本、优势的电网关系、补贴获取能力、对于新能源持有的需求（任务），天然的电站投资者。
金融投资机构：随着去补贴化的进程加速，拥有大量低成本资金的大型金融投资机构，随着光伏电站收益稳定清晰、保障体系的完善，在未来将逐步成为电站投资持有的另一位重要主角，但现在由于电站还有很多不稳定的因素，金融基金方面仍然还有一定顾虑。
地方投资者：对于中小型电站、特别是工商业分布式电站，地方资本、屋顶业主的参与，将成为非常重要的补充。随着电站资产化、证券化进程，将逐步加大比重。
(3) EPC建设领域——专业！成本！实力！
EPC的利润会越来越薄，只有更专业、成本控制更好、更具实力的EPC企业才能生存，大型电建企业在国内具有天然优势，光伏制造出身EPC公司出路是走出去。
电力建设工程公司：拥有专业的建设施工队伍，专业电力建设经验，对于电力系统的熟悉，较好的供应链能力，随着未来光伏的普及化和专业化分工，将会成为光伏EPC的主角。
大型光伏制造集团：下属的EPC企业，拥有专业的光伏经验与光伏主要设备的供应链优势，加上主观意愿较强（拉动产品销售），也将在很长一段时间能成为该领域的主角。在海外优势将更加明显。
(4) 运营运维——规模化、专业化，将成为未来运营运维核心能力
大型光伏制造集团：拥有光伏专业优势和大规模存量电站运营经验优势的大型光伏制造集团下属运营运维公司，将成为未来电站运营主要力量，并会有很高的行业集中度。
地方新能源企业：通过在区域上的规模效应，占据一席之地。
通过上面的分析，我们可以很明显地看到，未来下游光伏电站市场的游戏角色将发生很大的变化。光伏制造集团将逐步退出电站投资领域，更多承担起电站服务的角色，特别是电站开发和运营运维领域。电站投资领域，将朝着国资能源集团和金融投资机构为主、地方企业、游资投资为补充的多元化发展。
三、 展望未来——中国光伏发电的和谐共赢之路
在竞争日益激烈的时代背景下，大而全、大而不精、通吃产业链，已经不适合时代的要求。只有充分做专、做精、贴近市场、做好差异化、细分化，才能为客户提供最好的服务，同时获得高额回报。
随着光伏暴利、粗犷发展时代的结束，中国光伏企业全产业链通吃的时代即将结束。爱康集团2006年从光伏制造起家获得斐然成绩，在2011年成功上市后，迅速进军光伏电站投资开发、EPC运维，光伏金融、智慧能源等领域，并取得骄人成绩，成为中国光伏行业全产业链布局的代表企业之一。但早上在2017年中国光伏发电最辉煌的时候，爱康就开始反思，发现全产业链扩张并不适合中国光伏的未来，特别是民营光伏企业。于是早在2017年就开始针对转型进行了一些列准备与布局，开始接触各大国资能源集团，协商电站出售与转型事宜，明确了“低负债、高流通、轻资产”的阶段性目标，并在此基础上形成并发布了聚焦“智造高效新能源”——专注高效智造、价值化服务、海外平台布局的企业新战略。
2018年531新政前20天，爱康先见性的与浙能签署了电站资产出售的战略框架协议，531之后不到3个月，行业还在一片恐慌之时，就率先与浙能签署正式的电站资产出售相关协议。这一切正是爱康提前布局，主动进行战略转型的结果。
目前中国下游光伏的风云变化，不仅是光伏企业的无奈求生之举，而更多的是理性、科学的主动战略转型。
国资能源集团，作为国家能源基石力量，无论从资本市场、还是能源管理调配的角度，中国光伏发电这个新生之树，在长成参天大树、遍布千家万户之前，都还需要他的悉心呵护。所谓能力越大、责任越大，希望国资能源集团能够勇敢担负起中国光伏发电、低碳中国的历史重任！
展望中国光伏未来，国资大型能源集团、民营光伏制造企业、全国与地方性系统集成与运营服务商、中小型经销商、民间资本等，将充分发挥各自优势、弥补弱点，携手共迎中国光伏新辉煌！
（文章来源：爱康集团，作者：吴文泉）
（来源：华夏能源网的财富号 2019-09-10 12:26） [点击查看原文]
展开阅读全文"
卖了换中环了,"https://guba.eastmoney.com/news,601012,875733734.html",2019-09-10 11:51:10,不预测按照市场的选择走
华为智能光伏“德令哈”：金色大漠中的蓝色福祉,"https://guba.eastmoney.com/news,601012,875725213.html",2019-09-10 11:21:04,"德令哈是蒙古语“金色的世界”的意思，这里位于柴达木盆地东北边缘，年均太阳辐射量7000兆焦/平方米，全年日照为3554小时，具有发展光伏得天独厚的条件，青海国投&协鑫300MW领跑者光伏电站就位于这里，远远望去就像戈壁滩上的“蓝色海洋”。
1500V光伏系统
该项目申报上网电价为0.32元/kWh，作为国内首个申报电价低于火电价格的光伏电站，项目自建设以来就备受关注。为了降低系统成本，确保8%投资收益，业主、EPC和设计院在项目设计阶段进行了大量调研与综合对比，最终全部采用协鑫350Wp高效黑硅多晶组件和华为1500V智能光伏解决方案。
BOS成本降低5分钱/Wp
一直以来，光伏发电成本高和投资回报周期长严重制约产业的快速发展。相比于1000V系统，1500V系统通过提高交直流电压，串接更多组件，降低线路损耗、节省施工成本，整体的BOS成本比传统集中式方案降低5分钱/Wp以上。
电网友好
随着德令哈新能源装机比例增加，并网稳定性成为重大挑战。华为在业内首次引入阻抗重塑的AI自学习并网算法，融合动态阻尼适配算法，主动谐波抑制算法等多种领先并网算法，通过AI自学习动态地调整电站本身的电气特性来匹配电网，保障在恶劣电网情况下稳定运行不脱网，从适应电网转向支撑电网。
“高海拔高寒”洗礼
项目位于德令哈西出口光伏基地，高海拔、高寒的严酷环境对逆变器可靠性提出了更高要求。华为1500V智能光伏解决方案，采用无易损件和免维护设计，更加安全可靠，支持海拔4000m不降额运行；智能光伏逆变器动态MPPT效率99.839%，行业领先，能在辐照变化时极速寻找到最大功率点，发电量更高；60路MPPT/MW有效降低组串失配影响。多种前沿技术加持，助力打造领跑者平价“标杆”电站。
德令哈300MW领跑者光伏电站加快了海西州国家级零碳清洁能源示范基地建设进程，对推动国家级清洁能源送出基地建设，落实“绿水青山就是金山银山”具有重大意义。
（来源：国际能源网的财富号 2019-09-10 11:21） [点击查看原文]"
小幅震荡可以，真要是趋势坏了，大盘再不给力，估计短时间涨不起来了。,"https://guba.eastmoney.com/news,601012,875725534.html",2019-09-10 11:21:51,小幅震荡可以，真要是趋势坏了，大盘再不给力，估计短时间涨不起来了。
