标题,链接,发布时间,内容
燕京啤酒，具备广大群众认知基础，绝对是牛市最保险的投资！,"https://guba.eastmoney.com/news,000729,153508192.html",2015-03-22 00:07:48,今年上看16大洋！
国企改革预期有望引爆公司改革红利,"https://guba.eastmoney.com/news,000729,150601586.html",2015-03-06 10:53:44,"市场聚焦国企改革预期,公司有望受益于新一轮国企改革红利。目前北京市国资国企改革意见已获得相关部门通过,有望于近期正式对外公布。公司作为北京市所属国有资产的重要组成部分,目前已经建立起了完善的薪酬体系市场化考核与激励机制,但因受各种主客观因素的影响,公司尚未实施业务骨干和管理层的股权激励计划。结合未来国企改革的政策指引与实施方向,我们预计公司有望率先获益。

请投资者关注我们8 月1 日公司深度分析报告《燕京啤酒(000729.SZ):期待改革红利 迎接增量行情》,随着北京市国企改革逐渐推进,我们再次重申对公司的重点推荐。

考虑到公司2014 年的销量略低预期拖累了收入和利润增速,使得基数较低,因此,预计公司2015 年收入和利润增速有望回升至5%-10%这一区间。我们预测公司2014~2016 年EPS为0.30、0.34 和0.39 元,未来三年公司净利润复合增速将达到15%;且考虑到公司在行业集中度不断提升的过程中,其品牌价值也将持续增强,给予“推荐”评级"
有点慢，处于同类基金的中下游水平,"https://guba.eastmoney.com/news,000729,156629782.html",2015-04-08 06:37:02,有点慢，处于同类基金的中下游水平。不过昨天还不错，希望这只基金能抓住牛市给予，好好涨！
这垃圾百年一遇啊,"https://guba.eastmoney.com/news,000729,156490746.html",2015-04-07 14:05:27,急啊
有意思嘛，现在还死压,"https://guba.eastmoney.com/news,000729,156610755.html",2015-04-07 22:04:32,有意思嘛，现在还死压
超越12元,"https://guba.eastmoney.com/news,000729,156580793.html",2015-04-07 19:48:22,该涨了！
四季度持股人数大幅度下降，继续买入,"https://guba.eastmoney.com/news,000729,151969733.html",2015-03-13 11:18:16,四季度持股人数大幅度下降，继续买入
你儿子惠泉啤酒要涨停了,"https://guba.eastmoney.com/news,000729,156502921.html",2015-04-07 14:26:21,垃圾，你挣点气好吗，畜生啊
太差了，别的都已翻倍,"https://guba.eastmoney.com/news,000729,156493223.html",2015-04-07 14:10:31,..
股民们以后只喝青酒不喝燕京,"https://guba.eastmoney.com/news,000729,156486889.html",2015-04-07 13:59:00,全中国人民都支持，让它破产
我的名字叫垃圾燕京啤酒,"https://guba.eastmoney.com/news,000729,156479182.html",2015-04-07 13:47:00,就不涨，咋地
小京也应该要彪了,"https://guba.eastmoney.com/news,000729,156471369.html",2015-04-07 13:34:41,飞飞
买入燕京啤酒,"https://guba.eastmoney.com/news,000729,156440802.html",2015-04-07 11:36:27,高处不胜寒，十点之前一直不敢买票。终于在十点过大盘跳水的时候，均价9.38买入000729燕京啤酒，该股今日放量，前期涨幅不大，有补涨要求。[点击查看博客原文]
燕京啤酒你儿子惠泉啤酒叫你了,"https://guba.eastmoney.com/news,000729,156112371.html",2015-04-03 14:29:00,赶快跟上
操盘手终于憋不住了,"https://guba.eastmoney.com/news,000729,156394956.html",2015-04-07 10:09:33,
这股不好涨了，因为小散太多了，赚钱的都卖了吧，好让我们被套的解套。     祥神,"https://guba.eastmoney.com/news,000729,156180815.html",2015-04-03 21:43:17,这股不好涨了，因为小散太多了，赚钱的都卖了吧，好让我们被套的解套。 祥神拜上
建信中小盘先锋股票型证券投资基金招募说明书(更新),"https://guba.eastmoney.com/news,000729,155629391.html",2015-04-01 16:29:38,"公告日期：2015-03-31
　　建信中小盘先锋股票型证券投资基金
招募说明书(更新)
2015年第1号
基金管理人：建信基金管理有限责任公司
基金托管人：招商证券股份有限公司
二〇一五年三月
【重要提示】
本基金经中国证券监督管理委员会2014年5月20日证监许可[2014]495号文注册募集。本基金合同已于2014年8月20日生效。
基金管理人保证本招募说明书的内容真实、准确、完整。本招募说明书经中国证监会注册，但中国证监会对本基金募集的注册，并不表明其对本基金的价值和收益做出实质性判断或保证，也不表明投资于本基金没有风险。
基金管理人依照恪尽职守、诚实信用、谨慎勤勉的原则管理和运用基金财产，但不保证基金一定盈利，也不保证最低收益。
本基金投资于证券市场，基金净值会因为证券市场波动等因素产生波动，投资人在投资本基金前，需充分了解本基金的产品特性，并承担基金投资中出现的各类风险，包括：因整体政治、经济、社会等环境因素对证券价格产生影响而形成的系统性风险，个别证券特有的非系统性风险，由于基金投资人连续大量赎回基金产生的流动性风险，基金管理人在基金管理实施过程中产生的基金管理风险，本基金的特定风险等。本基金属于股票型基金，其风险与预期收益水平高于货币市场基金、债券基金，股票型基金，属于证券投资基金中较高风险、较高预期收益的品种。投资人在进行投资决策前，请仔细阅读本基金的《招募说明书》及《基金合同》，了解基金的风险收益特征，并根据自身的投资目的、投资期限、投资经验、资产状况等判断本基金是否和自身的风险承受能力相适应。
基金的过往业绩并不预示其未来表现。基金管理人管理的其他基金的业绩不构成对本基金业绩表现的保证。
本招募说明书所载内容截止日为2015年2月19日，有关财务数据和净
值表现截止日为2014年12月31日（财务数据未经审计）。本招募说明书已经基金托管人复核。
目录
第一部分绪言......4
第二部分释义......5
第三部分基金管理人......10
第四部分基金托管人......19
第五部分相关服务机构......22
第六部分基金的募集......30
第七部分《基金合同》的生效......34
第八部分基金份额的申购与赎回......36
第九部分基金的投资......46
第十部分 基金的业绩......59
第十一部分基金的财产......59
第十二部分基金资产的估值......61
第十三部分基金的收益分配......66
第十四部分基金的费用与税收......68
第十五部分基金的会计与审计......70
第十六部分基金的信息披露......71
第十七部分风险揭示......76
第十八部分《基金合同》的变更、终止与基金财产的清算......80
第十九部分《基金合同》的内容摘要......82
第二十部分《托管协议》的内容摘要......103
第二十一部分对基金份额持有人的服务......120
第二十二部分其他应披露事项......123
第二十三部分招募说明书的存放及查阅方式......125
第二十三部分备查文件......126
第一部分绪言
《建信中小盘先锋股票型证券投资基金招募说明书》（以下简称“本招募说明书”）依据《中华人民共和国证券投资基金法》（以下简称
“《基金法》”）、《公开募集证券投资基金运作管理办法》（以下简称“《运作办法》”）、《证券投资基金销售管理办法》（以下简称“《销售办法》”）、《证券投资基金信息披露管理办法》（以下简称“《信息披露办法》”）和其他有关法律法规的规定以及《建信中小盘先锋股票型证券投资基金基金合同》（以下简称“基金合同”或“《基金合同》”）编写。
本招募说明书阐述了建信中小盘先锋股票型证券投资基金的投资目标、策略、风险、费率等与投资人投资决策有关的全部必要事项，投资人在作出投资决策前应仔细阅读本招募说明书。
本基……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
我认为他是第二个亿安科技,"https://guba.eastmoney.com/news,000729,156352401.html",2015-04-06 23:13:48,我认为他是第二个亿安科技
下周四启动！立帖为证（06/04/2015）,"https://guba.eastmoney.com/news,000729,156296299.html",2015-04-06 00:15:32,这贱股现在跟散户斗耐性，没耐性的可以先行离场！
创业板已经是历史高位了，上证指数那边的基金还是很低位，建议各位重返大盘蓝筹，起码,"https://guba.eastmoney.com/news,000729,156116937.html",2015-04-03 14:38:19,创业板已经是历史高位了，上证指数那边的基金还是很低位，建议各位重返大盘蓝筹，起码能安心睡个好觉，自从买了这个基金后需要天天提醒吊胆的
各位都听我一句劝，这股即便是要创新高也得到7-8月份了,"https://guba.eastmoney.com/news,000729,156240047.html",2015-04-04 21:34:07,各位都听我一句劝，这股即便是要创新高也得到7-8月份了
