标题,链接,发布时间,内容
再见了游族，我去加仓华媒控股了,"https://guba.eastmoney.com/news,002174,165810799.html",2015-05-14 13:39:46,再见了游族，我去加仓华媒控股了
小伙伴们，我上车了,"https://guba.eastmoney.com/news,002174,166619736.html",2015-05-18 09:47:07,
个别机构乘下周一500万股解禁之前出货。,"https://guba.eastmoney.com/news,002174,166301551.html",2015-05-15 19:48:52,有资金昨天下午开始砸盘，今天大单不断的出，也不知道是出的对还是不对，一周的时间见分晓。
资金不断流出，游族危矣,"https://guba.eastmoney.com/news,002174,166728022.html",2015-05-18 13:19:58,资金不断流出，游族危矣
林董：游戏的营销不光的战线上，股价也是营销的另一手段，根据中期业绩情况，结合天堂,"https://guba.eastmoney.com/news,002174,915502678.html",2015-05-19 10:38:00,"林董：游戏的营销不光的战线上，股价也是营销的另一手段，根据中期业绩情况，结合天堂游戏推出，来个高送配，两手齐下，做好高升
游族网络
游族网络：尊敬的投资者您好，谢谢您对公司的关注。
(来自深交所互动易)答复时间 2015-05-19 10:38:00"
近期有机构或其他投资人到公司调研吗？到5月底了，这个月公司官网怎么一点新的消息也,"https://guba.eastmoney.com/news,002174,915502682.html",2015-05-19 10:37:00,"近期有机构或其他投资人到公司调研吗？到5月底了，这个月公司官网怎么一点新的消息也没有？
游族网络
游族网络：尊敬的投资者您好，近期没有机构投资者到公司调研，谢谢您对公司的关注。
(来自深交所互动易)答复时间 2015-05-19 10:37:00"
公司与三七玩公司几乎同时开始计划借壳与借壳成功，三七玩虽借壳成功，但却只注入了6,"https://guba.eastmoney.com/news,002174,915502683.html",2015-05-19 10:37:00,"公司与三七玩公司几乎同时开始计划借壳与借壳成功，三七玩虽借壳成功，但却只注入了60%的三七玩股。作为同样的网络游戏公司，从公布的财务报表来看，游族网络大大领先三七玩，而只注入了60%的三七玩股份的三七玩上市公司市值却已是游族网络的二倍多了，难道公司对市值的管理觉得不需要吗？不知公司有没有觉得对不起看好你们的投资者？
游族网络
游族网络：: 尊敬的投资者您好，谢谢您对公司的关注。
(来自深交所互动易)答复时间 2015-05-19 10:37:00"
游族会不会最近掉回50一线？,"https://guba.eastmoney.com/news,002174,166716791.html",2015-05-18 12:59:16,游族会不会最近掉回50一线？
公司还有新的并购计划吗？如有的话，希望不要再是大股东的如游族影业等等这些关联公司,"https://guba.eastmoney.com/news,002174,915502695.html",2015-05-19 10:36:00,"公司还有新的并购计划吗？如有的话，希望不要再是大股东的如游族影业等等这些关联公司了！
游族网络
游族网络：尊敬的投资者您好，谢谢您对公司的关注。
(来自深交所互动易)答复时间 2015-05-19 10:36:00"
过会儿就绿了，垃圾,"https://guba.eastmoney.com/news,002174,166749666.html",2015-05-18 13:51:08,过会儿就绿了，垃圾
机构都在哄抢。,"https://guba.eastmoney.com/news,002174,166637123.html",2015-05-18 10:12:44,"希望这次小非解禁都能卖给机构。

新成立的几十只基金急需建仓。"
垃圾股害人害己,"https://guba.eastmoney.com/news,002174,166743795.html",2015-05-18 13:41:51,垃圾股害人害己
宁可高价买天神也不要买游族,"https://guba.eastmoney.com/news,002174,166726162.html",2015-05-18 13:17:20,宁可高价买天神也不要买游族
现在换股还不迟，要不会后悔死的,"https://guba.eastmoney.com/news,002174,166701810.html",2015-05-18 12:03:17,现在换股还不迟，要不会后悔死的
等游族站稳120再买不迟，现在随便买只股都会百分之五十受益,"https://guba.eastmoney.com/news,002174,166700478.html",2015-05-18 11:58:17,等游族站稳120再买不迟，现在随便买只股都会百分之五十受益
牛市随便买只股都比游族强几倍,"https://guba.eastmoney.com/news,002174,166699411.html",2015-05-18 11:54:39,牛市随便买只股都比游族强几倍
我抛游族买其它股最少已经涨百分之二十了，游族反而再下跌，呵呵,"https://guba.eastmoney.com/news,002174,166690901.html",2015-05-18 11:32:21,我抛游族买其它股最少已经涨百分之二十了，游族反而再下跌，呵呵
早跑早轻松，那么多好股不能吊在游族上吊死,"https://guba.eastmoney.com/news,002174,166689852.html",2015-05-18 11:30:32,早跑早轻松，那么多好股不能吊在游族上吊死
走了（平出）短期没戏,"https://guba.eastmoney.com/news,002174,166686610.html",2015-05-18 11:25:51,走了（平出）短期没戏
