标题,链接,发布时间,内容
下周二开会，仲总会不会还憋着什么大招。,"https://guba.eastmoney.com/news,002586,892521893.html",2019-12-18 09:45:41,下周二开会，仲总会不会还憋着什么大招。
此起彼伏，保壳的*ST西发直封涨停,"https://guba.eastmoney.com/news,002586,892514411.html",2019-12-18 09:34:50,"此起彼伏，保壳的*ST西发直封涨停
"
加仓。加仓,"https://guba.eastmoney.com/news,002586,892511093.html",2019-12-18 09:27:38,加仓。加仓
今天肯定大涨一波[拜神][拜神][拜神],"https://guba.eastmoney.com/news,002586,892509437.html",2019-12-18 09:23:46,今天肯定大涨一波
涨停了[大笑][大笑][大笑],"https://guba.eastmoney.com/news,002586,892507375.html",2019-12-18 09:18:08,涨停了
跌停跌停不到退市边缘争斗不会停止,"https://guba.eastmoney.com/news,002586,892503367.html",2019-12-18 08:56:42,跌停跌停 不到退市边缘 争斗不会停止
ST围海控制权争夺白热化 深交所再发关注函,"https://guba.eastmoney.com/news,002586,892481122.html",2019-12-17 23:37:57,"本报记者 方超 童海华 上海报道


一波未平一波又起，围绕着是否强行拿走公章等一系列问题，控股股东与现任管理层之间互相指责，ST围海（002586.SZ，全称为“浙江省围海建设集团股份有限公司”）“罗生门”仍在延续。


12月17日，ST围海发布《关于媒体报道的澄清公告》,对其控股股东浙江围海控股集团有限公司（以下简称“围海控股”）此前发布的内容予以反驳，称“无任何组织和个人授权印章保管员进行‘公章交接’，不存在‘是各方协商一致的结果’”，但也对自身此前公告中提及的黄晓云参与强行拿走公章等进行道歉。


触及ST围海上述公告的源头，正是12月15日围海控股召开媒体说明会所发布内容，以及深交所在12月16日紧急下发关注函，认为围海控股媒体沟通会回应内容与ST围海“公告内容存在不一致”，要求ST围海就其之前披露的公章被强行拿走等内容等进行核实。


值得注意的是，除了深交所12月16日的关注函之外，不到一个月之前的11月18日，深交所也下发过关注函，彼时要求ST围海就披露《关于暂缓审议控股股东提请召开临时股东大会的公告》《关于暂停上市公司股票增持计划的议案》补充披露相关问题。


事实上，围绕是否强行拿走公章等只是双方矛盾的延续，此前已陆续上演大股东控诉ST围海董事会成员涉同业竞争，ST围海叫停审议罢免董事提案引发深交所关注等一系列戏码，“内斗”升级之下，遭殃的却是上市公司，目前其引进战略投资者等并不明朗。


强拿公章“罗生门”


“至2019年12月16日傍晚，根据权力机关最新调查进展，公司现已确认事发当场并非黄晓云先生，为另一陌生男子。公司及胡寿胜本人对黄晓云先生为此受到的影响深表歉意。”12月17日，ST围海发布公告对此前公告失误进行道歉。


将时间拨回到12月13日，按ST围海公告内容，其在一日之内连遭相关证章失控情形。


该日上午9时45分左右，围海控股提名的拟任董事冯婷婷、张人杰，公司股东李澄澄和陈美秋联名提议的拟任董事黄晓云等人进入财务总监胡寿胜办公室，上述人员以“为了公司顺利发展，减轻财务总监个人压力”为理由，要求胡寿胜将公司财务专用章、财务部门章及公司所有网银U盾移交给他们。


除此之外，公告还显示，随后“冯婷婷与黄晓云两人一起将财务总监抽屉里的东西拿清，强行带走，并留下身份不明人员限制胡寿胜的人身自由”。


但围海控股于12月15日发布的信息则显示，12月13日上午，其委派冯婷婷等作为代表与ST围海公司财务总监达成合意后，按约定进行了相关印章及银行复核U盾等物品的交接，ST围海公司财务总监并亲笔书写了交接清单，围海控股代表在交接清单上进行了签字确认。


而在ST围海公告中被“点名”的黄晓云也发布声明函称：“本人没有参与上述财务资金账户共管交接的过程，本人对此完全不知情。”未出场的黄晓云也在12月17日ST围海所披露的公告中得到确认。



（左图为黄晓云所发声明函称“对此完全不知情”，右图则为ST围海于12月17日发布的公告，“对黄晓云先生为此受到的影响深表歉意”。）


在13日上午上演财务专用章等失控之后，公告显示ST围海又在13日下午再次遭遇“公司公章失控”情形。


对此，ST围海在12月14日发布的公告中声明，截至公告披露时，“冯婷婷等人尚未归还公司公章、财务专用章、所有网银U盾(复核U盾)等重要办公资料”，其已经向宁波市公安局高新技术开发区分局报案，并强调公司公章等“即日作废，并尽快刻制新的公司公章、财务章、财务部门章”。


但值得注意的是，围海控股方面对此的解释却呈现出另一番近乎完全不同的情形。


12月15日，围海控股方面描述称：“12月13日下午，围海控股公司委派代表与围海股份印章保管员进行公章交接，全程为正常交接。”


ST围海的“相关印章及银行复核U盾等物品的交接，是各方协商一致的结果，而不是任何个人单方采取暴力抢夺或实施非法行为的结果，更不存在限制相关人员人身自由”，在12月15日举行的媒体说明会上，围海控股董事长冯全宏对ST围海披露内容回复道。


但颇为蹊跷的是，12月17日，ST围海发布公告又对此予以否认，称其在12月16日召开会议，确认ST围海无任何组织和个人授权财务总监“提出将相关印章及银行复核 U 盾交与围海控股（围海股份公司银行发起 U 盾、支付密码、授权密码仍由围海股份公司财务总监自行管理）”，ST围海也无任何组织和个人授权印章保管员进行“公章交接”，不存在“是各方协商一致的结果”。


而引起双方围绕是否强行拿走公章等隔空“对战”的原因，是缘于对一笔回笼资金的使用分歧。


围海控股12月15日发布的信息显示，双方对一笔2.3亿元的回笼资金的使用产生分歧，陈述显示，12月12日，ST围海子公司收到部分回笼基金，现任董事长仲成荣要求“财务总监在当日将其中1.1亿元拨付至其指定账户，优先偿付其单方款项”。


但围海控股方面则对此提出异议，“要求推迟该笔付款，或支付部分比例，主要资金应专款专用”，优先用于农民工工资等付款。


记者注意到，ST围海12月14日发布的《关于重大项目进展情况的公告》显示，其子公司建塘投资已于12月12日收到海涂围垦付来的约2.31亿元。


“在公司现金流紧张的前提下，优先保障农民工和员工工资支付、缴纳应付税款、优先偿还高利率负债符合公司全体股东利益。”12月17日，ST围海发布的《关于媒体报道的澄清公告》如此描述，并称经12月16日会议研究，确定了ST围海12月份资金安排计划，总的原则符合宁波市高新区经发局召集的围海股份与围海控股工作联席会议第一次会议精神。


“引战投”进展缓慢


“城门失火殃及池鱼”，受到实控人与管理层缠斗之下，曾有“中国海堤建设第一股”的ST围海，其在引进战略投资者等企业发展方面受到波及。


相关信息显示，ST围海是国内唯一一家民营水利上市企业，公司主营业务为海堤工程、河道工程、水库工程、城市防洪工程及其他水利工程，天眼查显示其成立于1988年，目前围海控股持股43.06%，上海千年工厂投资管理有限公司以5.16%的持股比例位列第二位。


“中国海堤建设第一股”、唯一一家民营水利上市企业，享有诸多头衔的ST围海当下却遭遇业绩下滑困局。


财报显示，ST围海前三季度实现营业收入21.68亿元，同比下降5.77%，净利润则为8966.94万元，同比下滑51.72%，堪称遭到腰斩。其中，第三季度实现净利润4802.89万元，同比下降44.12%，扣非净利润2132.52万元，同比下降71.08%，下滑幅度较大。


而梳理可发现，ST围海的营收净利双下滑局面从其半年报中即可窥见端倪。2019年上半年，其营业收入14.7亿元，同比下降1.45%，归属于上市公司股东的净利润4164万元，同比下降58.26%，东方财富Choice数据显示，其中第二季度营收同比下滑6.4%。


ST围海半年报也对此表示，2019年上半年是其发展史上较为艰难的半年，在报告期内由于控股股东原因，公司发生了违规担保及资金占用的情况，“这对上市公司规范治理和生产经营都产生了巨大的不利影响”。


值得注意的是，被ST围海半年报提及的“违规担保及资金占用”问题，也引发市场高度关注。


根据ST围海于9月20日发布的公告显示，截至披露日，违规担保余额约为 7.18 亿元，分别为 6 亿元；680 万元本金及利息、实现债权的费用（包括律师费）；1343.37万元本金及利息和违约金；9799万元本金及利息、实现债权的费用（包括律师费）。


而ST围海现任管理层对此的处理方法是提起诉讼，其在9月24日发布公告称，为尽快解决公司与公司控股股东之间的违规担保问题，ST围海于2019年9月20日与浙江京衡（宁波）律师事务所签订了《解除违规担保法律服务合同》及《法律服务委托合同书》。


根据《经济观察报》报道，仲成荣曾对此解释称：“有法可依。因为最高院文件已经出来了。违规担保未经过董事会，未经过股东大会，未经过公告，视为无效。”其认为，“围海恰恰就是这种情况”，所有违规担保，“都没有经过任何的董事会决议、股东大会决议，也未进行任何的披露公告”。其同时认为“合情合理”，以及“对于大股东，我反而认为也是利好”。


对此，围海控股方面表示，冯全宏并不讳言此前控股股东所存在的问题，“大股东不否认在违规担保上已经犯下的错误，也正积极寻找解决问题的办法”。


而在另一个引发市场关注的问题——引入战略投资者上，ST围海曾欲引入宁波交投但后期未果，目前也似乎处于停滞不前的状态。


仲成荣曾表示：“自从控股股东致函董事会要求开股东大会一事发生后，相关工作受到了极大的影响，正在洽谈的战略投资者都心存疑虑，因此目前近半个多月来上市公司‘引战投’工作基本处于停滞状态。”


对此，围海控股方面信息则显示，“控股股东于2019年6月～11月一直在积极对接洽谈国企央企背景的战略投资，目的在于解决违规担保问题”，但是“仲成荣先生在多种场合表达希望引导控股股东破产并通过股权拍卖来获得上市公司的控制权”，“现任董事长仲成荣和控股股东引入国企央企战略投资的思路实质相悖”。


而眼下双方仍在“隔空争斗”，一切结果或许将在12月24日渐渐明晰。11月26日，ST围海对外发布公告称，其将于12月24日召开2019年第三次临时股东大会，审议罢免相关董、监事事项。


（编辑：石英婧 校对：颜京宁）
（来源：中国经营报的财富号 2019-12-17 22:39）[点击查看原文]
展开阅读全文"
公告内容合情合理，不让大小姐胡作非为，对的,"https://guba.eastmoney.com/news,002586,892457633.html",2019-12-17 20:14:37,今天这个公告我们放心了，董事长还是为围海考虑的，大股东偏听女儿，不对，你女儿做的符合法律法规，这是好事
ST围海:关于召开2019年第三次临时股东大会的提示性公告,"https://guba.eastmoney.com/news,002586,892447942.html",2019-12-17 18:56:52,"公告日期：2019-12-18

证券代码：002586 证券简称：ST围海 公告编号：2019-144
浙江省围海建设集团股份有限公司

关于召开 2019 年第三次临时股东大会的提示性公告
本公司及董事会全体成员保证公告内容真实、准确和完整，无虚假记载、误导性陈述或重大遗漏。

浙江省围海建设集团股份有限公司（以下简称“公司”或“围海股份”）于 2019
年 11 月 26 日在《证券时报》、《中国证券报》、《证券日报》、《上海证券报》和巨潮资讯网（www.cninfo.com.cn）上刊登了《浙江省围海建设集团股份有限公司关于召开 2019 年第三次临时股东大会的通知》（公告编号：2019-129），于 2019 年
11 月 29 日在上述媒体上刊登了《关于召开 2019 年第三次临时股东大会通知的
补充更正公告》（公告编号 2019-131），于 2019 年 12 月 13 日在上述媒体上刊登
了《关于增加 2019 年第三次临时股东大会临时提案暨股东大会补充通知的公告》
（公告编号 2019-136），于 2019 年 12 月 14 日在上述媒体上刊登了《关于再次增
加 2019 年第三次临时股东大会临时提案暨股东大会再次补充通知的公告》（公告编号 2019-137），本次股东大会将采取现场表决与网络表决相结合的方式召开，现将有关事项提示如下：

一、召开会议的基本情况

1、会议届次：2019 年第三次临时股东大会

2、会议召集人：公司第六届监事会

3、会议召开符合《公司法》、《上市公司股东大会规则》等法律、法规和公司《章程》的有关规定。

4、会议召开日期、时间：

现场会议召开时间：2019 年 12 月 24 日（星期二）下午 2:00

网络投票时间：

（1）通过深圳证券交易所系统投票时间为 2019 年 12 月 24 日的交易时间，
即 9：30-11：30 和 13：00-15：00。

（2）通过深圳证券交易所互联网投票系统投票的具体时间为：2019年12月24日9：15至2019年12月24日15：00期间的任意时间。

5、会议召开方式：本次会议采取现场投票和网络投票相结合的方式召开。
（1）现场投票：包括本人出席及通过填写授权委托书授权他人出席。

（2）网络投票：公司将通过深圳证券交易所交易系统和互联网投票系统向股东提供网络形式的投票平台（http://wltp.cninfo.com.cn），公司股东应在本通知列明的有关时限内通过深圳证券交易所的交易系统或互联网投票系统进行网络投票。

公司股东只能选择上述投票方式中的一种表决方式。同一表决权出现重复投票的以第一次有效投票结果为准。

6、出席对象：

（1）公司股东：截至股权登记日（2019 年 12 月 17 日）下午收市时在中国
证券登记结算有限责任公司深圳分公司登记在册的公司全体股东均有权以本通知公告的方式出席股东大会及参加表决；不能亲自出席股东大会现场会议的股东，可书面委托授权代理人出席会议和参加表决（该股东代理人不必是本公司股东，授权委托书见本通知附件），或者在网络投票时间内参加网络投票。

（2）公司部分董事、监事和高级管理人员；

（3）见证律师及本公司邀请的其他人员等。

7、现场会议地点：宁波市高新区广贤路 1009 号围海大厦 12 楼围海学院会
议室。

二、会议审议事项

（一）本次股东大会将审议以下提案：

1、《关于罢免公司第六届董事会非独立董事仲成荣先生的提案》（本提案采用非累积投票制逐项表决）；

2、《关于罢免公司第六届董事会非独立董事张晨旺先生的提案》（本提案采用非累积投票制逐项表决）；

3、《关于罢免公司第六届董事会非独立董事陈祖良先生的提案》（本提案采用非累积投票制逐项表决）；


4、《关于罢免公司第六届董事会独立董事黄先梅女士的提案》（本提案采用非累积投票制逐项表决）；

5、《关于罢免公司第六届董事会独立董事陈其先生的提案》（本提案采用非累积投票制逐项表决）；

6、《关于罢免公司第六届董事会独立董事费新生先生的提案》（本提案采用非累积投票制逐项表决）；

7、《关于罢免黄昭雄先生公司第六届监事会监事的提案》（本提案采用非累积投票制逐项表决）；

8、《关于罢免贾兴芳女士公司第六届监事会监事的提案》（本提案采用非累积投票制逐项表决）；

9、《关于罢免朱琳女士公司第六届监事会监事的提案》（本提案采用非累积投票……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
围海这一些新老董事长就象一筐烂苹果各自烂在肚子里，黑心肠呀。选新董事长就是选烂苹,"https://guba.eastmoney.com/news,002586,892454504.html",2019-12-17 19:47:26,围海这一些新老董事长就象一筐烂苹果各自烂在肚子里，黑心肠呀。选新董事长就是选烂苹果。
