标题,链接,发布时间,内容
明天跌停板！,"https://guba.eastmoney.com/news,002130,652004544.html",2017-06-06 20:45:50,明天跌停板！
天天跌.无语,"https://guba.eastmoney.com/news,002130,651941424.html",2017-06-06 17:40:30,天天跌.无语
周和平.你脸上有光吗.还天天到处闹.好好的把自已的公司做大做好.这才是正道.你的,"https://guba.eastmoney.com/news,002130,651687974.html",2017-06-06 10:22:54,周和平.你脸上有光吗.还天天到处闹.好好的把自已的公司做大做好.这才是正道.你的票跌成这样.也不怪别人骂你.你要理解.
受不了，你们慢慢玩，坑爹的股市，再也不回来了。,"https://guba.eastmoney.com/news,002130,651841784.html",2017-06-06 14:33:30,"受不了，你们慢慢玩，坑爹的股市，再也不回来了。
受不了，你们慢慢玩，坑爹的股市，再也不回来了。
受不了，你们慢慢玩，坑爹的股市，再也不回来了。受不了，你们慢慢玩，坑爹的股市，再也不回来了。"
大家都亏多少，我的都亏二十几个点了，还天天跌，有还在坚持的吗,"https://guba.eastmoney.com/news,002130,651798218.html",2017-06-06 13:29:59,大家都亏多少，我的都亏二十几个点了，还天天跌，有还在坚持的吗
[图片],"https://guba.eastmoney.com/news,002130,651790393.html",2017-06-06 13:17:31,[图片]
周老板会不会在二级市场偷偷增持,"https://guba.eastmoney.com/news,002130,651726180.html",2017-06-06 11:09:53,这个价，让他捡了大便宜
沃尔核才每股公积金16年比15年多了1块多钱,"https://guba.eastmoney.com/news,002130,651668062.html",2017-06-06 09:53:25,钱是哪来的？
公司 医药相关行业受关注,"https://guba.eastmoney.com/news,002130,651638052.html",2017-06-06 08:47:44,1078家公司去年净利实现增长 有色软件电气等行
给周和平董事长的一点建议,"https://guba.eastmoney.com/news,002130,651167135.html",2017-06-05 09:54:27,翻看了其他很多上市公司的股吧，没见过像你这样被骂的，而且最多。你被诟病的，就是失信于相信你的人。人言可畏，墙倒众人推，希望你好自为之！
不要唱空了,"https://guba.eastmoney.com/news,002130,651172562.html",2017-06-05 10:02:43,手里有股票被套的朋友，不要跟着别人唱空了，除非你自己没有被套，
