标题,链接,发布时间,内容
博彩概念了，在海南投资是看中海南的博彩政策优势。旗下的棋牌公司都将涉及暴利行业。,"https://guba.eastmoney.com/news,002354,760576052.html",2018-05-15 22:18:48,博彩概念了，在海南投资是看中海南的博彩政策优势。旗下的棋牌公司都将涉及暴利行业。
要想屏蔽水军顶就贴，教大家一个简单的方法，股吧右上方，默认按评论时间排序，把它改,"https://guba.eastmoney.com/news,002354,760716219.html",2018-05-16 13:55:49,要想屏蔽水军顶就贴，教大家一个简单的方法，股吧右上方，默认按评论时间排序，把它改成按发帖时间排序，大家发的最新帖一目了然，再也不用往下翻页！
今年游戏主基调在二线公司的联合协作(三七联合盛大)和腾讯开放式生态的合作力度加大,"https://guba.eastmoney.com/news,002354,760785072.html",2018-05-16 18:56:16,"今年游戏主基调在二线公司的联合协作(三七联合盛大)和腾讯开放式生态的合作力度加大，全年看买量成本压力、游戏政策、公司产品线排期影响，板块估值持续下降，产品质量成为核心竞争力，我们认为二季度开始二线公司将进入产品期，仍然重点推荐与腾讯开启合作的完美世界，吃鸡带动的广告增长受益标的顺网科技，建议关注仍具备长期竞争实力的短期超跌品种游族网络、三七互娱、吉比特。
天神走的就是行业趋势，二线游戏厂商爆发"
什么是商誉？如何判断商誉的风险？        商誉是新增合并会计报表的子公司估,"https://guba.eastmoney.com/news,002354,760591376.html",2018-05-16 00:54:58,"什么是商誉？如何判断商誉的风险？
商誉是新增合并会计报表的子公司估值大于其可辨认资产（包括可辨认的无形资产）与负债的差额部分。简单说就是买入一家公司所支付的价款大于该公司净资产的金额。
按照目前会计准则规定，商誉属于不可辨认资产，应该在资产负债表中单独列示，商誉不可摊销，每年必须对商誉进行减值测试，如果商誉发生估值下降，必须计提商誉减值准备，同时列入当年的期间费用，也就是增加当年的费用支出，减少当年利润。而当公司通过改进经营管理、进行技术改造、激发人才潜力等手段提高其经营效益后，经资产减值测试，商誉估值回升，可以按回升金额冲回商誉减值准备(限于原计提金额)，增加当年利润。
商誉的估值方法，对于传统企业来说，其商誉估值一般采用参考同行业成熟公司市盈率进行评估，对于互联网公司的商誉评估，由于行业分类较多，目前行业中大多数公司处于成长周期，可比成熟企业较少，而且美国对于这类公司的上市利润要求较低，比如亚马逊、京东等公司上市及其以后多年均处于亏损状态，无法按市盈率进行估值，因此，目前主要根据营业收入、现金能力和毛利率等状况进行评估，如果收入和利润基本平稳，有可比行业公司参照，也可以采用市盈率进行估值。
从美国过去十年的互联网上市公司看，小盘股的市盈率比中盘股高，中盘股的市盈率比大盘股高，我国的股市也是基本这种状况，纳斯达克互联网公司的平均市盈率在32-77倍之间，目前可能在60倍左右。我国互联网上市公司的平均市盈率也基本处在40倍以上，最高达到100多倍，作为互联网上市公司对商誉进行资产减值测试，如果参照这些市盈率进行估值，也就是说互联网上市公司在市盈率40倍以下不计提商誉减值准备也说得过去。当然一家公司对商誉进行资产减值测试，应该分别对单个子公司进行资产减值测试。这里的市盈率不是指股票的价格，是指初始购入价格金额与该购入公司当年实现净利润的比值。
目前，中国上市公司兼并的互联网企业的市盈率大多在10倍左右，除非经营出现极端变故，一般商誉减值风险不大。股民提到的乐视股份，是由于原控股股东贾跃亭长期滞留美国，疏于对公司管理，且大量占用上市公司资金，公司经营处于停顿状态，公司资金链断裂，造成乐视经常性经营出现大额亏损，连锁引发商誉减值。"
原来网络游戏股也可以这么便宜。以前网游股高高在上，可望不可及，天神，高时百元之上,"https://guba.eastmoney.com/news,002354,760799453.html",2018-05-16 20:48:12,原来网络游戏股也可以这么便宜。以前网游股高高在上，可望不可及，天神，高时百元之上，天上也，如今走下神坛，成了百姓餐，许多ST股比它还高。
发公告有卵用，我们要复牌！,"https://guba.eastmoney.com/news,002354,760791821.html",2018-05-16 19:51:28,发公告有卵用，我们要复牌！
海南概念加盛大概念够涨30%了，个人调查没影响，公司债照发。,"https://guba.eastmoney.com/news,002354,760790080.html",2018-05-16 19:37:57,海南概念加盛大概念够涨30%了，个人调查没影响，公司债照发。
那为啥子不复牌呢？,"https://guba.eastmoney.com/news,002354,760791619.html",2018-05-16 19:49:51,那为啥子不复牌呢？
天神补涨要求非常强烈。上涨空间巨大。,"https://guba.eastmoney.com/news,002354,760779991.html",2018-05-16 18:12:35,天神补涨要求非常强烈。上涨空间巨大。
好了，现在海南的消息也确认过了，所以还不复盘吗？,"https://guba.eastmoney.com/news,002354,760775018.html",2018-05-16 17:37:31,好了，现在海南的消息也确认过了，所以还不复盘吗？
