标题,链接,发布时间,内容
通过对周五逐笔复盘，买入大单奇多，而卖盘以小单为主,"https://guba.eastmoney.com/news,002168,345369462.html",2016-04-24 21:37:11,通过对周五逐笔复盘，买入大单奇多，而卖盘以小单为主
现有妖女，真是一群妖魔鬼怪。,"https://guba.eastmoney.com/news,002168,345368719.html",2016-04-24 21:37:05,现有妖女，真是一群妖魔鬼怪。
深圳惠程放心持有，中驰溢价19，深圳惠程超过20,"https://guba.eastmoney.com/news,002168,345225134.html",2016-04-24 20:30:14,深圳惠程放心持有，中驰溢价19，深圳惠程超过20
14号五方主力争夺中拉高吸筹直到尾盘9.1万手封单，全天流进3.7亿，流入资金第,"https://guba.eastmoney.com/news,002168,344941841.html",2016-04-24 18:19:14,14号五方主力争夺中拉高吸筹直到尾盘9.1万手封单，全天流进3.7亿，流入资金第二名，无论唱空与唱多，主力不是傻瓜！好戏还在后面，拭目以待……
深圳惠程，王道浅谈,"https://guba.eastmoney.com/news,002168,344972635.html",2016-04-24 18:32:56,"在五连阴的震荡调整之后，周五股指有所企稳，但整体市场热点板块效应有限，同时市场量能仍在缩减，预期市场风险仍存，短期震荡调整行情仍有持续，操作上仍以控制仓位多看少动为主，可关注今日盘面有所回稳的虚拟现实、新能源、锂电等个股的反弹机会。

深圳惠程，近期涨幅较大，本周遇大盘弱势，周五盘中冲高回落，出现大量获利盘出逃，建议后市在5日均线上方轻仓持股，仓位较重的话逢高减仓锁定利润。

【操盘笔记】在4.11号提示进的万润股份是比较得意的，4.15号出仓， 21个点锁定，虽然再次冲高，但稳健为王，合理的止盈才能长期的生存下去。于4.15点提示的金亚科技，因为观测到有主力资金进场，15个点到手。这些我圈里均有截图，我要做的就是在当下行情做好波段。收益最大，风险最小，不追高，不贪心，不急，不躁，不争，不浮，细水长流，稳步获利"
深圳惠程大跌能否弹起,"https://guba.eastmoney.com/news,002168,345016557.html",2016-04-24 18:53:06,深圳惠程大跌能否弹起？
综合分析：1汪的实力值得肯定和期待验证再肯定，无论谁借壳还是汪自己做大，汪单价1,"https://guba.eastmoney.com/news,002168,345009404.html",2016-04-24 18:49:58,综合分析：1汪的实力值得肯定和期待验证再肯定，无论谁借壳还是汪自己做大，汪单价19元，与目前还有4.9元差，看好就下手，高抛低收，若被套就做中长线免得烦恼，若真的突然再停牌搞个大咖股价再翻3倍也正常。2现在唱空的无非再逼散户出货，好超低价格买进，此地无银三百两，要么天天唱空不费神吗？唱多的无非吸引更多买主上路，自己也做做差价降低成本提高利润。3从网上查询汪目前在国内外的影响和相对前瞻的眼光，至少中长期无利空。4最后期望国家队维护好大盘，不要再暴跌，让唱空和唱多的一起发财！
后面还有个特大利好，出来再跑路？,"https://guba.eastmoney.com/news,002168,345065754.html",2016-04-24 19:15:09,后面还有个特大利好，出来再跑路？
22号华微电子涨停已经说明一切。不要幻想深圳惠程了。,"https://guba.eastmoney.com/news,002168,345063847.html",2016-04-24 19:14:09,22号华微电子涨停已经说明一切。不要幻想深圳惠程了。
汇金和粤港提前知道消息潜伏？,"https://guba.eastmoney.com/news,002168,344976251.html",2016-04-24 18:34:47,汇金和粤港提前知道消息潜伏？
专业分析深圳惠程二十年,"https://guba.eastmoney.com/news,002168,344969501.html",2016-04-24 18:31:29,"在五连阴的震荡调整之后，周五股指有所企稳，但整体市场热点板块效应有限，同时市场量能仍在缩减，预期市场风险仍存，短期震荡调整行情仍有持续，操作上仍以控制仓位多看少动为主，可关注今日盘面有所回稳的虚拟现实、新能源、锂电等个股的反弹机会。

深圳惠程，近期涨幅较大，本周遇大盘弱势，周五盘中冲高回落，出现大量获利盘出逃，建议后市在5日均线上方轻仓持股，仓位较重的话逢高减仓锁定利润。

【操盘笔记】在4.11号提示进的万润股份是比较得意的，4.15号出仓， 21个点锁定，虽然再次冲高，但稳健为王，合理的止盈才能长期的生存下去。于4.15点提示的金亚科技，因为观测到有主力资金进场，15个点到手。这些我圈里均有截图，我要做的就是在当下行情做好波段。收益最大，风险最小，不追高，不贪心，不急，不躁，不争，不浮，细水长流，稳步获利"
深圳惠程还能留吗,"https://guba.eastmoney.com/news,002168,344967033.html",2016-04-24 18:30:23,"在五连阴的震荡调整之后，周五股指有所企稳，但整体市场热点板块效应有限，同时市场量能仍在缩减，预期市场风险仍存，短期震荡调整行情仍有持续，操作上仍以控制仓位多看少动为主，可关注今日盘面有所回稳的虚拟现实、新能源、锂电等个股的反弹机会。

深圳惠程，近期涨幅较大，本周遇大盘弱势，周五盘中冲高回落，出现大量获利盘出逃，建议后市在5日均线上方轻仓持股，仓位较重的话逢高减仓锁定利润。

【操盘笔记】在4.11号提示进的万润股份是比较得意的，4.15号出仓， 21个点锁定，虽然再次冲高，但稳健为王，合理的止盈才能长期的生存下去。于4.15点提示的金亚科技，因为观测到有主力资金进场，15个点到手。这些我圈里均有截图，我要做的就是在当下行情做好波段。收益最大，风险最小，不追高，不贪心，不急，不躁，不争，不浮，细水长流，稳步获利"
全国人民都晓得啦！这鸭子要飞！！,"https://guba.eastmoney.com/news,002168,344887596.html",2016-04-24 17:56:44,全国人民都晓得啦！这鸭子要飞！！
中央汇金资产管理有限责任公司  广东粤港股权投资基金有限公司  二股东三股东这次,"https://guba.eastmoney.com/news,002168,344780938.html",2016-04-24 17:11:04,"中央汇金资产管理有限责任公司
广东粤港股权投资基金有限公司
二股东三股东这次要发财了"
都在关注汪超涌  忽视了纪晓文 杨富年  强强联合会怎样 看看我以前的帖子就知道,"https://guba.eastmoney.com/news,002168,343707355.html",2016-04-24 10:06:11,都在关注汪超涌 忽视了纪晓文 杨富年 强强联合会怎样 看看我以前的帖子就知道这才是开始 至于为何要溢价收购 看看吕晓文减持的价格
不要猜了下跌别怕 就怕突然拉涨停然后连续涨停板,"https://guba.eastmoney.com/news,002168,344642036.html",2016-04-24 16:07:50,不要猜了下跌别怕 就怕突然拉涨停然后连续涨停板
假设360借壳又怎样？,"https://guba.eastmoney.com/news,002168,344502722.html",2016-04-24 15:03:05,假设360借壳又怎样？93亿美元的收购价按6.5汇率换算成人民币604.5亿。深圳慧程7.81亿的股本，如果80%为公众股，那么可以增发7.81*0.8*10-7.81=54.67亿股。604.5亿除以54.67亿股，增发价为11.06元/股。按不低于增发前20个交易日90%计算，11.06元除以0.9等于12.29元。也就是说，股价跌到12.29都是可能的。不知道我这样计算合不合理，合不合法？
风急浪高,"https://guba.eastmoney.com/news,002168,344555340.html",2016-04-24 15:28:20,风急浪高
从资本运作的角度探讨一下002618为什么最近不会大涨。上市公司的报告里面明确说,"https://guba.eastmoney.com/news,002168,344521245.html",2016-04-24 15:12:17,从资本运作的角度探讨一下002618为什么最近不会大涨。上市公司的报告里面明确说新的控股股东不排除在接下来的一年当中对上市公司进行并购重组的运作。可是如果现在股价涨的太高了，在停牌的时候按二十日均价的百分之九十对注入资产进行增发，就会稀释注入资产的价值。典型的案例就是成飞集成重组预案被否决。因为成飞集成重组前股价被大幅炒高，集团拟注入的资产在上市公司对他增发的股份太少。变相的造成国有资产流失。同样的如果002168现在股价大幅炒高，拟借壳方的资产会大幅缩水，所以短期不能涨的太高。
壳资源贵哦,"https://guba.eastmoney.com/news,002168,344508252.html",2016-04-24 15:06:04,"假设惠程只搞主业，且不说可能倒闭，就按前几年的平均利润，摊到何平夫妇，一年也就赚个几百万，16.5亿至少要100年。
当然卖壳！
本吧里关于买壳卖壳的一篇专业文章将此现象说的很清楚。"
我已经咨询了了有关专家，你猜他们怎么说？,"https://guba.eastmoney.com/news,002168,344424851.html",2016-04-24 14:29:45,我已经咨询了了有关专家，你猜他们怎么说？
"周一涨停价:15.51,挂单买货希望开盘能成交","https://guba.eastmoney.com/news,002168,343371974.html",2016-04-24 08:09:26,"周一涨停价:15.51,挂单买货希望开盘能成交"
说什么的都有，谁能给个理性的分析，而不是瞎扯淡。,"https://guba.eastmoney.com/news,002168,343919497.html",2016-04-24 11:18:17,说什么的都有，谁能给个理性的分析，而不是瞎扯淡。
有个事实：本次收购壳很急。大平台借壳没有悬念,"https://guba.eastmoney.com/news,002168,340542033.html",2016-04-23 07:53:58,溢价114%（19元）购壳。足以证明很急。联想诸多蛛丝马迹，（360改制也很急，流通盘规模，信中利掌门人背景）。即使不是360借壳，也极有可能是中概股回归借壳。本人估计，停牌在即。拭目以待。
几个事实： 一净壳两空壳 汪李和高管19接盘 原德隆系在里面 汇金和社保持股 市,"https://guba.eastmoney.com/news,002168,344283928.html",2016-04-24 13:33:07,"几个事实：
一净壳两空壳
汪李和高管19接盘
原德隆系在里面
汇金和社保持股
市值一百亿的壳
自己想吧
"
