标题,链接,发布时间,内容
的，在这股亏惨了,"https://guba.eastmoney.com/news,000650,658063233.html",2017-06-20 14:36:03,的，在这股亏惨了
止跌后等待放量冲击新高,"https://guba.eastmoney.com/news,000650,655963112.html",2017-06-15 20:55:01,止跌后等待放量冲击新高
你们梁叔喊你们买券商，快买,"https://guba.eastmoney.com/news,000650,660866577.html",2017-06-26 18:11:26,大盘双针探底能否成功？
没买的不要着急，明后天肯定还有低点，等就好了，每次做1-2%的T就好了，主力也在,"https://guba.eastmoney.com/news,000650,658741142.html",2017-06-21 17:24:31,没买的不要着急，明后天肯定还有低点，等就好了，每次做1-2%的T就好了，主力也在做T，主力也被套，在降低成本，我们要跟好节奏！
仁和1996年上市，看看人家康美，2001年上市，上市晚，市值过千亿，股价20多,"https://guba.eastmoney.com/news,000650,659924706.html",2017-06-23 18:02:40,仁和1996年上市，看看人家康美，2001年上市，上市晚，市值过千亿，股价20多，仁和早了5年，市值百亿不到，还被深成指所抛弃，7月1日起大家不用对照任何指数了，仁和已经不属于仁和成份股，大家只能闷头瞎干了，老杨父子的仁和能走多远，能不能抓住机遇大发展，市值超千亿，爬到康美上面，长点志气，需要运气，更需要智慧，仁和管理层要换届了，新的CEO能否带领仁和脱离困境，马云式领袖人物能否出现，值得期待，老杨是时候考虑更新管理层血液了，这样憋屈下去，OTC瓶颈，处方药不力，保健品不能升级的困境将无法扭转！！！
问主力：下午5.88有没有可能？这么吉利的数字，让我搞几手怎么样？,"https://guba.eastmoney.com/news,000650,661918690.html",2017-06-28 12:54:32,问主力：下午5.88有没有可能？这么吉利的数字，让我搞几手怎么样？
反弹重点买入也是长期持有的品种券商，近期券商,"https://guba.eastmoney.com/news,000650,662209766.html",2017-06-28 20:43:44,获利盘在出逃！权重股拉不起来了，指数回归要下
估计横盘后有个黄金坑，期待中[牛],"https://guba.eastmoney.com/news,000650,661846268.html",2017-06-28 10:47:52,估计横盘后有个黄金坑，期待中
不要急，5.80必到！,"https://guba.eastmoney.com/news,000650,661804535.html",2017-06-28 09:50:58,不要急，5.80必到！
此股在筑底中，方向寻觅中。也许是历史大底呢。,"https://guba.eastmoney.com/news,000650,661738922.html",2017-06-28 06:08:54,此股在筑底中，方向寻觅中。也许是历史大底呢。
今天跑路时机不错,"https://guba.eastmoney.com/news,000650,655695277.html",2017-06-15 13:28:14,今天跑路时机不错
底裤，底裤，底裤！重要的事说三遍。嘻嘻,"https://guba.eastmoney.com/news,000650,659263718.html",2017-06-22 14:56:46,底裤，底裤，底裤！重要的事说三遍。嘻嘻
抛压太重，明天再拉，麻蛋,"https://guba.eastmoney.com/news,000650,658080536.html",2017-06-20 15:02:12,抛压太重，明天再拉，麻蛋
看来要崩盘啊,"https://guba.eastmoney.com/news,000650,659858069.html",2017-06-23 15:12:02,呵呵呵
大胆买入，年底翻一倍!,"https://guba.eastmoney.com/news,000650,658711917.html",2017-06-21 16:37:24,大胆买入，年底翻一倍!
请问非公开发行股份怎么到现在都没有消息，是证监会拒绝了它，还是它自己终止了呢,"https://guba.eastmoney.com/news,000650,657603412.html",2017-06-19 18:18:56,请问非公开发行股份怎么到现在都没有消息，是证监会拒绝了它，还是它自己终止了呢
民生证券称3000亿市值,"https://guba.eastmoney.com/news,000650,661046840.html",2017-06-27 00:22:17,去通道的威力
快跑了,"https://guba.eastmoney.com/news,000650,660121834.html",2017-06-24 10:38:08,投资者
不要掉以轻心 泸州老? 财神菩萨保佑我中签[? 去,"https://guba.eastmoney.com/news,000650,659972556.html",2017-06-23 20:26:15,有没有喜欢自驾游的？五一去呼伦贝尔走起啊
分红前走还是分红后卖？,"https://guba.eastmoney.com/news,000650,655274212.html",2017-06-14 17:49:04,不解的是若账上20万元，分红后账上钱还少了，分红是假的，分红不除权才是真分红。。。。。
性冲动，来时快，去时也快！只要身体强壮，又何必在乎一时的成与不成？活着才是硬道理,"https://guba.eastmoney.com/news,000650,659702710.html",2017-06-23 10:43:39,性冲动，来时快，去时也快！只要身体强壮，又何必在乎一时的成与不成？活着才是硬道理！
还在吸筹阶段,"https://guba.eastmoney.com/news,000650,658631309.html",2017-06-21 14:11:41,还在吸筹阶段
此股善于平台破位,"https://guba.eastmoney.com/news,000650,659257051.html",2017-06-22 14:49:46,看看
短线就不要玩了，难。中长线钓大鱼[俏皮],"https://guba.eastmoney.com/news,000650,657373300.html",2017-06-19 11:34:10,短线就不要玩了，难。中长线钓大鱼
