标题,链接,发布时间,内容
同比落后商业指数30％左右，大家自己看着办。,"https://guba.eastmoney.com/news,000715,189145712.html",2015-07-23 07:13:32,同比落后商业指数30％左右，大家自己看着办。
000715为什么不发维稳公告,"https://guba.eastmoney.com/news,000715,188831022.html",2015-07-22 12:05:38,"“有的上市公司甚至连表态也没有，如自2014年8月19日起停牌超过10个月的中兴商业(000715.SZ)，不仅重组、控制权转让无疾而终，而且在今年6月30日复牌以来遭遇大盘剧烈调整，使投资者错过了之前的牛市行情，但其至今仍无股东和董监高增持或稳定股价的任何措施公布。”
刘王巴担心股价太高，坐实贱卖国资的罪名！"
中兴必须到25，才是合理价格，在此之下谁也别想转让,"https://guba.eastmoney.com/news,000715,185939761.html",2015-07-14 07:58:58,严重低估，流通筹码太少
几千手卖单难倒一个好汉？,"https://guba.eastmoney.com/news,000715,188806916.html",2015-07-22 11:14:23,"几千手卖单难倒一个好汉？

做一个猜想，1、难道是高管联合恶脏~打压股价，告诉国资委，你看市场价就这么多，压根没有贱卖国有 资产？
2、停牌10个月，资金有成本压力吧，还是继续吸筹？



晓不得"
满仓中兴！,"https://guba.eastmoney.com/news,000715,188764733.html",2015-07-22 10:20:09,满仓中兴！满仓中兴！满仓中兴！满仓中兴！满仓中兴！满仓中兴！满仓中兴！
别贪心 以这个股的实力 也就5分钟，不可能持久的,"https://guba.eastmoney.com/news,000715,188735559.html",2015-07-22 09:40:17,做T吧
看这阵式筹码都在散产手里，不是好事，走为上。,"https://guba.eastmoney.com/news,000715,188727369.html",2015-07-22 09:25:58,看这阵式筹码都在散产手里，不是好事，走为上。
越跌越买，肯定有丰富的回报，三个月看到18元。,"https://guba.eastmoney.com/news,000715,188696515.html",2015-07-22 06:07:21,越跌越买，肯定有丰富的回报，三个月看到18元。
各位兄弟姐妹，耐心持有中兴，将是最大收获哦,"https://guba.eastmoney.com/news,000715,188692914.html",2015-07-22 01:19:19,各位兄弟姐妹，耐心持有中兴，将是最大收获哦
等公告,"https://guba.eastmoney.com/news,000715,188542327.html",2015-07-21 17:48:28,等公告
等今晚公告有惊喜,"https://guba.eastmoney.com/news,000715,188541423.html",2015-07-21 17:46:35,等今晚公告有惊喜
市值才30多亿,"https://guba.eastmoney.com/news,000715,188458326.html",2015-07-21 15:07:19,全买了
明知却无奈，每次买入都输，每次 无一例外。,"https://guba.eastmoney.com/news,000715,188421558.html",2015-07-21 14:12:09,明知却无奈，每次买入都输，每次 无一例外。
只剩生气了,"https://guba.eastmoney.com/news,000715,188417245.html",2015-07-21 14:05:29,只剩生气了
集合竞价右侧安全建仓,"https://guba.eastmoney.com/news,000715,187107383.html",2015-07-17 10:04:02,集合竞价右侧安全建仓
"715,绝对值得耐心持有！","https://guba.eastmoney.com/news,000715,188337379.html",2015-07-21 11:24:13,"715,绝对值得耐心持有！不到12的成本，感觉捡到大便宜了"
今天以达到买入＝千股，在高忐把昨天11.92买入的一千股卖出,"https://guba.eastmoney.com/news,000715,188336539.html",2015-07-21 11:23:12,今天以达到买入＝千股，在高忐把昨天11.92买入的一千股卖出
民生加银基金管理有限公司关于旗下部分开放式基金增加北京展恒基金销售有限公司为代销,"https://guba.eastmoney.com/news,000715,188252898.html",2015-07-21 08:54:18,"公告日期：2015-07-21
　　民生加银基金管理有限公司关于旗下部分开放式基金增加北京展恒基金销售有限公司为代销机构并开通基金定期定额投资和转换业务、同时参加申购费率优惠活动的公告
根据民生加银基金管理有限公司（以下简称“本公司”）与北京展恒基金销售有限公司（以下简称“展恒基金”）签署的基金销售代理协议，自2015年7月22日起，本公司旗下部分开放式基金增加“展恒基金”为代销机构，同时开通基金定期定额投资业务和基金转换业务、参加“展恒基金”开展的基金申购及定期定额申购费率优惠活动。现将相关事项公告如下：
一、关于增加“展恒基金”为代销机构，同时开通基金定期定额投资业务和基金转换业务（一）适用基金
基金代码 基金名称
690001 民生加银品牌蓝筹灵活配置混合型证券投资基金
690002A类
民生加银增强收益债券型证券投资基金
690202C类
690003 民生加银精选股票型证券投资基金
690004 民生加银稳健成长股票型证券投资基金
690005 民生加银内需增长股票型证券投资基金
690006A类
民生加银信用双利债券型证券投资基金
690206C类
690007 民生加银景气行业股票型证券投资基金
690008 民生加银中证内地资源主题指数型证券投资基金
690009 民生加银红利回报灵活配置混合型证券投资基金
690010A类
民生加银现金增利货币市场基金
690210B类
690011 民生加银积极成长混合型发起式证券投资基金
690012A类
民生加银家盈理财7天债券型证券投资基金
690212B类
000067A类
民生加银转债优选债券型证券投资基金
000068C类
000089A类
民生加银家盈理财月度债券型证券投资基金
000090B类
000136 民生加银策略精选灵活配置混合型证券投资基金
000137A类
民生加银岁岁增利定期开放债券型证券投资基金
000138C类
000408 民生加银城镇化灵活配置混合型证券投资基金
000884 民生加银优选股票型证券投资基金
001273A类 民生加银新动力灵活配置定期开放混合型证券投资基
金
001220 民生加银研究精选灵活配置混合型证券投资基金
001352 民生加银新战略灵活配置混合型证券投资基金
注：1、民生加银新战略灵活配置混合型证券投资基金和民生加银新动力灵活配置定期开放混合型证券投资基金尚处于封闭期，因此，暂不开通定投和转换业务，也不参加费率优惠活动。如需开通，将另行公告。
2、民生加银家盈理财7天债券型证券投资基金、民生加银家盈理财月度债券型证券投资基金和民生加银岁岁增利定期开放债券型证券投资基金暂未开通定投业务，因此不开通展恒基金的定投业务。如需开通，将另行公告。
（二）关于基金定期定额投资业务
基金定期定额投资业务（或简称基金定投）是指投资者通过向有关销售机构提出申请，约定每期扣款日、扣款金额及扣款方式，由销售机构于每期约定扣款日在投资者指定银行账户内自动完成扣款及基金申购申请的一种投资方式。定期定额投资业务并不构成对基金日常申购、赎回等业务的影响，投资者在办理相关基金定期定额投资业务的同时，仍然可以进行日常申购、赎回业务。投资者定期定额申购上述开放式基金的单次申购金额最低限额为人民币100元，具体以销售机构的业务规则为准。
(三)关于基金转换业务
1、基金转换费用
1）基金转换费用由转出基金赎回费用及基金申购补差费用构成。
2）转出基金时，如涉及的转出基金有赎回费用，收……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以沪深交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
