标题,链接,发布时间,内容
周一低开是肯定的，如果低开五个点以上，加仓。怕什么？我不知道你们都怕什么，不要跟,"https://guba.eastmoney.com/news,000799,893278172.html",2019-12-21 08:25:00,周一低开是肯定的，如果低开五个点以上，加仓。怕什么？我不知道你们都怕什么，不要跟着一些别有用心的人带节奏
低开高走，盘升震荡。,"https://guba.eastmoney.com/news,000799,893278099.html",2019-12-21 08:22:26,低开高走，盘升震荡。
酒鬼酒又搞事了！十个跌停必须有！,"https://guba.eastmoney.com/news,000799,893273661.html",2019-12-21 07:15:31,杀！！！！！！！！！！！！！！！！！！！
我没有持仓酒鬼酒，我来说句公道话，股民买酒鬼酒的票就是相信酒鬼酒会做的越来越好，,"https://guba.eastmoney.com/news,000799,893277991.html",2019-12-21 08:19:23,我没有持仓酒鬼酒，我来说句公道话，股民买酒鬼酒的票就是相信酒鬼酒会做的越来越好，暴雷最大的受害者还是散户股民，大家不应该落井下石，雷无处不在有可能下一个就是你持仓里的一票，马上要过年了，我希望现在持酒鬼票的人能放平心态，就算跌停也要好好生活，愿菩萨能保佑你们
不管怎么说，周一能出来就出来把，留得青山在，不怕没柴烧，这是真理如果这事还在不停发酵那就是一个大雷，周一低开应该是肯定的出来吧！,"https://guba.eastmoney.com/news,000799,893278079.html",2019-12-21 08:21:42,不管怎么说，周一能出来就出来把，留得青山在，不怕没柴烧，这是真理如果这事还在不停发酵那就是一个大雷，周一低开应该是肯定的出来吧！
三个跌停板是跑不掉的了,"https://guba.eastmoney.com/news,000799,893277964.html",2019-12-21 08:18:30,一波未平一波又起，洒鬼酒的上层难道不知道？鬼才信呢。
中粮产业链品质保障，这句话真是打脸,"https://guba.eastmoney.com/news,000799,893277978.html",2019-12-21 08:18:57,中粮产业链品质保障，这句话真是打脸
所有加杠杆的这下都梭哈飞了,"https://guba.eastmoney.com/news,000799,893277945.html",2019-12-21 08:18:02,这是要出人命啊！妥妥的四个板起步！自己安慰自己屁用没有。该哭就哭出声音来！启动人体的自我保护系统。
这是2012年塑化剂事件以前的产品，是历史遗留问题，这几年出品的产品每瓶出厂都要,"https://guba.eastmoney.com/news,000799,893277761.html",2019-12-21 08:13:12,这是2012年塑化剂事件以前的产品，是历史遗留问题，这几年出品的产品每瓶出厂都要检测合格才能流向市场
大家猜猜，要几个跌停。,"https://guba.eastmoney.com/news,000799,893274318.html",2019-12-21 07:39:23,大家猜猜，要几个跌停。
彻夜难眠,"https://guba.eastmoney.com/news,000799,893277234.html",2019-12-21 08:08:52,彻夜难眠
酒鬼酒12月20日获深股通减仓5.60万股,"https://guba.eastmoney.com/news,000799,893276421.html",2019-12-21 08:04:54,"12月20日酒鬼酒深股通持仓数据
收盘价：	39.15	涨跌幅：	-0.10%
持股量：	94.89万股	持股变化：	-5.60万股





数据显示，截至12月20日酒鬼酒于深股通持股量为94.89万股，占其A股股本比例为0.29%，比上一交易日减少5.60万股。据数据统计，该股近一个月内累计涨幅为6.21%，深股通累计减仓251.92万，深股通持仓累计变化比例为-72.64%，近三个月内累计涨幅为1.50%，深股通累计减仓619.54万，深股通持仓累计变化比例为-86.72%。


数据来源:东方财富"
12年的酒现在才拿出来说事，14年国家才规定白酒中不得加入甜蜜素，酒鬼酒公司召回,"https://guba.eastmoney.com/news,000799,893275257.html",2019-12-21 07:57:26,12年的酒现在才拿出来说事，14年国家才规定白酒中不得加入甜蜜素，酒鬼酒公司召回时经销商干嘛去了，现在才报……这经销商明显有问题！
这个经销商仓库里那一年的酒都没有，就只有12年的酒，怎么不卖其他年份酒，专门保存,"https://guba.eastmoney.com/news,000799,893275171.html",2019-12-21 07:56:27,这个经销商仓库里那一年的酒都没有，就只有12年的酒，怎么不卖其他年份酒，专门保存塑化剂时的问题酒，老湈深算，技高一筹，了不起。
先五个跌停再说话，白酒完了。,"https://guba.eastmoney.com/news,000799,893274209.html",2019-12-21 07:35:22,先五个跌停再说话，白酒完了。
17号的报道怎么18号19号20号没跌停？？？难道周一才是好日子才能跌停？？？？,"https://guba.eastmoney.com/news,000799,893274110.html",2019-12-21 07:31:39,17号的报道怎么18号19号20号没跌停？？？难道周一才是好日子才能跌停？？？？？尼们的智商堪忧啊
昨天下午收盘前卖了！与雷擦肩而过[鼓掌][鼓掌][鼓掌][鼓掌],"https://guba.eastmoney.com/news,000799,893274193.html",2019-12-21 07:34:55,昨天下午收盘前卖了！与雷擦肩而过
如果真的只是12年的酒的问题的话，大可不必惊慌，低吸筹码的时候到了,"https://guba.eastmoney.com/news,000799,893273978.html",2019-12-21 07:27:49,如果真的只是12年的酒的问题的话，大可不必惊慌，低吸筹码的时候到了
一季报出来怎么办？,"https://guba.eastmoney.com/news,000799,893273885.html",2019-12-21 07:24:44,"可怕的并不是一开始这三、四个板。是销售费用本来就剧增了，得！这回一瓶也甭想卖出去。一季报来个同比下降百分之九十？那样板儿就不是三、四个了。
目测，25开板；阴跌到一季报，20再开始板。。。不知道十块能不能跌。"
中粮公关连夜加班，18号回复24小时给出答复，今天几号了？[空仓][空仓][空仓,"https://guba.eastmoney.com/news,000799,893251714.html",2019-12-20 21:45:14,中粮公关连夜加班，18号回复24小时给出答复，今天几号了？
还好只留了1000股，成本降到12了。酒鬼酒确实好喝，馥郁香！不上头味道也挺甜的,"https://guba.eastmoney.com/news,000799,893273739.html",2019-12-21 07:18:37,"还好只留了1000股，成本降到12了。
酒鬼酒确实好喝，馥郁香！不上头味道也挺甜的"
这个雷要跌几个板,"https://guba.eastmoney.com/news,000799,893273688.html",2019-12-21 07:17:11,这个雷要跌几个板
新闻媒体要有职业道德，客观而正面地报道事实，为什么用12年的问题酒说事，出事了，,"https://guba.eastmoney.com/news,000799,893273566.html",2019-12-21 07:13:26,新闻媒体要有职业道德，客观而正面地报道事实，为什么用12年的问题酒说事，出事了，出事了！为什么不拿16，17，18，19的酒说車，说唄现在的酒没问题，媒体们报道耍对得起自己的良心，为中国酒企的努力，为中国酒企在本地扶贫、肋学做出的页献点赞，这些媒体是不愿报道的。
