标题,链接,发布时间,内容
前面的屁股还没擦干净，立马公告，你不作死，天地都不容。活该下跌蒸发！反正我又不亏,"https://guba.eastmoney.com/news,300459,756641280.html",2018-04-23 13:47:11,前面的屁股还没擦干净，立马公告，你不作死，天地都不容。活该下跌蒸发！反正我又不亏！十元一的本，砸吧！
阴逼接着砸。,"https://guba.eastmoney.com/news,300459,756636123.html",2018-04-23 13:32:55,阴逼接着砸。
这支股是自作孽，不可活,"https://guba.eastmoney.com/news,300459,756634739.html",2018-04-23 13:29:33,这支股是自作孽，不可活
看样子奔涨停去了 也赶个热闹 区域脸,"https://guba.eastmoney.com/news,300459,740959305.html",2018-01-11 13:30:46,看样子奔涨停去了 也赶个热闹 区域脸
还有意淫的吗,"https://guba.eastmoney.com/news,300459,756584177.html",2018-04-23 10:19:29,还有意淫的吗
死猪不怕滚水烫啊，大跌,"https://guba.eastmoney.com/news,300459,756581860.html",2018-04-23 10:14:30,死猪不怕滚水烫啊，大跌
这NM是炫富吗？,"https://guba.eastmoney.com/news,300459,756575206.html",2018-04-23 10:00:43,这NM是炫富吗？
烂泥扶不上墙,"https://guba.eastmoney.com/news,300459,756570565.html",2018-04-23 09:50:36,烂泥扶不上墙
垃圾这次会打到8,"https://guba.eastmoney.com/news,300459,756564059.html",2018-04-23 09:35:39,垃圾这次会打到8
"这种走势,明显的下跌中继","https://guba.eastmoney.com/news,300459,756224888.html",2018-04-20 13:54:50,"下周一继续大阴线,拭目以待"
估计又是跌停,"https://guba.eastmoney.com/news,300459,756559633.html",2018-04-23 09:21:07,估计又是跌停
金科文化:关于部分限售股份上市流通的提示性公告,"https://guba.eastmoney.com/news,300459,756524261.html",2018-04-22 17:11:38,"公告日期：2018-04-23
证券代码：300459 证券简称：金科文化 公告编号：2018-060



浙江金科文化产业股份有限公司



关于部分限售股份上市流通的提示性公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



特别提示：



1、浙江金科文化产业股份有限公司（以下简称“公司”、“上市公司”或“金科文化”）本次解除的限售股份数量为13,881,957股，占公司股本总额的0.70%。上述股份本次实际可上市流通的股份数量为13,881,957股，占公司股本总额的0.70%。



2、本次解除限售股份上市流通日期为2018年4月24日（星期二）。



3、根据《深圳证券交易所上市公司股东及董事、监事、高级管理人员减持股份实施细则》的规定，本次解除限售股份为上市公司非公开发行股份（即特定股份）的股东（即特定股东），减持采取集中竞价交易方式的，在任意连续九十个自然日内，减持股份的总数不得超过公司股份总数的百分之一，且在股份限制转让期间届满后十二个月内，减持数量还不得超过其持有的该次非公开发行股份的百分之五十；采取大宗交易方式的，在任意连续九十个自然日内，减持股份的总数不得超过公司股份总数的百分之二，且受让方在受让后六个月内不得转让其受让的股份；采取协议转让方式的，单个受让方的受让比例不得低于公司股份总数的百分之五，且出让方、受让方在六个月内任意连续九十个自然日内通过集中竞价交易方式减持股份的总数不得超过公司股份总数的百分之一。



一、非公开发行股份概况



1、公司于2016年4月29日取得了中国证券监督管理委员会下发的《关于核准浙江金科过氧化物股份有限公司向王健等发行股份购买资产并募集配套资金的批复》（证监许可[2016]943号），核准公司向王健等9名特定对象发行127,994,952股股份购买相关资产（其中向方明发行15,346,595股股份）；向王健等5名特定对象发行不超过132,770,000股股份募集本次发行股份购买资产的配套资金。



2016年5月16日，公司2015年度股东大会审议通过了《关于2015年度利润分配预案的议案》，公司以总股本26,500万股为基数，向全体股东按每10股派发现金红利0.80元（含税）。该利润分配方案已于2016年5月24日实施完毕。根据相关规定，公司对上述发行股份购买资产并募集配套资金的发行价格及数量进行了调整。调整后的新股发行价格为15.78元/股，新股发行数量为262,086,951股（其中向方明发行数量为15,424,397股），并于2016年6月8日起上市（限售股）。



2、2016年8月26日，公司召开的2016年第三次临时股东大会中审议通过了《关于公司2016年半年度利润分配方案的议案》，同意公司以总股本527,086,951股为基数，向全体股东以资本公积每10股转增20股，共计转增1,054,173,902股；转增后公司总股本将增加至1,581,260,853股。上述权益分派的除权除息日为2016年9月6日。权益分派实施后，方明持股数量为46,273,191股。



二、本次申请解除股份限售股东履行承诺情况



1、方明在公司发行股份及支付现金购买资产并募集配套资金暨关联交易时作出的相关股份限售的承诺：



（1）本方承诺对于本次交易项下取得的对价股份，自发行结束日起12个月内不得转让或委托他人管理；在上述限售期限届满后，本方所取得的上市公司股份按照下述安排分三次解禁，上述限售期限届满之日起至股份最后一次解禁之日的期间内，未解禁的对价股份不进行转让。



（2）第一次解禁：本方所取得的上市公司股份应于杭州哲信2016年度《专项审核报告》（《专项审核报告》的定义同《发行股份及支付现金购买资产协议》中的定义保持一致，下同）披露后30日内解禁15%；第二次解禁：本方所取得的上市公司股份应于杭州哲信2017年度《专项审核报告》披露后30日内解禁30%；第三次解禁：本方所取得的剩余的上市公司股份应于杭州哲信2018年度《专项审核报告》及《减值测试报告》（《减值测试报告》的定义同《发行股份及支付现金购买资产协议》中的定义保持一致）披露后30日内解禁。如根据有关协议的约定，本方对上市公司发生股份补偿义务的，则本方当年实际可解禁股份数应为当年可解禁股份数的最大数额扣减当年应补偿股份数量之差，如扣减后实际可解禁股份数量小于或等于0的，则本方当年实际可解禁股份数为0。扣减上述补偿股份后当年可解禁股份尚有余额的方可解禁。若上……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
好想骂脏话[傲],"https://guba.eastmoney.com/news,300459,755937858.html",2018-04-19 11:10:35,好想骂脏话
金科文化:关于持股5%以上股东部分股份解除质押的公告(2018/04/23),"https://guba.eastmoney.com/news,300459,756524223.html",2018-04-22 17:11:36,"公告日期：2018-04-23
证券代码：300459 证券简称：金科文化 公告编号：2018-061



浙江金科文化产业股份有限公司



关于持股5%以上股东部分股份解除质押的公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



浙江金科文化产业股份有限公司（以下简称“公司”）于近日接到公司持股5%以上股东王健先生关于其部分股份解除质押的通知，现将有关情况公告如下：一、股东股份解除质押的基本情况



是否为 本次提



股东 第一大 提前购 剩余质 质押开 质押结 提前购 前购回 占公司



名称 股东及 回股数 押股数 始日期 束日期 回交易 质权人 占其所 总股本



一致行 日期 持股份 比例



动人 比例



2017年 2019年 2018年 东兴证



王健 否 3,092,6 0 4月18 9月10 4月18 券股份 0.88% 0.16%



00 日 日 日 有限公



司



截至本公告日，王健先生共持有公司351,900,026股股份，占公司股份总数



的17.85%。其所持有的公司股份累计被质押的数量为267,503,644股，占公司股



份总数的13.57%。



王健先生质押的股份目前无平仓风险。



二、备查文件



1、股份解除质押登记证明。



2、中国证券登记结算有限责任公司股份冻结明细。



特此公告。



浙江金科文化产业股份有限公司



董事会



2018年4月23日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
谁在玩汤姆猫水上乐园？来报个到……,"https://guba.eastmoney.com/news,300459,741416742.html",2018-01-15 13:12:13,谁在玩汤姆猫水上乐园？来报个到……
核心高管频频增持，公司未来信心十足,"https://guba.eastmoney.com/news,300459,738843487.html",2017-12-27 10:36:06,金科文化两个核心高管频频增持自家的股票，看来是对公司未来发展充满信心，加之最近金科文化频繁接受机构调研，收购Outfit7后未来业务发展空间可以期待。
此时就是进场的最佳时间点，要买趁现在啊,"https://guba.eastmoney.com/news,300459,738853850.html",2017-12-27 11:00:16,此时就是进场的最佳时间点，要买趁现在啊
拥抱“汤姆猫”，做互联网文化产业先锋军,"https://guba.eastmoney.com/news,300459,741294021.html",2018-01-14 09:24:33,
