标题,链接,发布时间,内容
美都能源公告牵出31亿信托通道业务 国投泰康信托：不承担到期兑付风险,"https://guba.eastmoney.com/news,600061,942245400.html",2020-06-30 23:50:02,"来源：华夏时报 作者：冉学东 刘佳
　　近日，美都能源的一则公告将提供通道业务的国投泰康信托推至风口浪尖。


　　该事件源起2016年10月21日，美都能源控股股东、实际控制人闻掌华参与上市公司定增，向芜湖渝天投资中心(有限合伙)(以下简称“芜湖渝天”)提出借款，且在未经过上市公司任何批准程序的情况下，签署了上市公司为其借款承担无限连带担保责任的承诺函。


　　据记者了解，该笔借款为芜湖渝天委托国投泰康信托向闻掌华发放的信托贷款，同时国投泰康信托设立“国投泰康信托鸿雁2169号单一资金信托”产品，芜湖渝天将31亿元分两次支付给国投泰康信托，然后国投泰康信托再转款给闻掌华。


　　然而，3年期限到期时，闻掌华未能履约还款。于是，芜湖渝天一纸诉状将闻掌华告上法庭。


　　因事件源于无效担保，国投泰康或承受巨额损失。对此，记者致电国投泰康信托，相关负责人对本报记者表示，该信托产品为事务管理类信托，受托人不承担到期兑付风险，且该信托2019年已到期并结束，目前国投泰康信托经营情况一切正常。


　　通道业务陷争议


　　据美都能源公告披露，早在2016年10月21日，原告芜湖渝天与国投泰康签署了单一资金信托合同，闻掌华先生与国投泰康签署了《信托资金借款合同》，约定：国投泰康分两期向闻掌华先生发放总计31亿元贷款，贷款期限3年。


　　上述合同签署后，原告芜湖渝天分别于2016年10月21日、10月27日向国投泰康支付资金24亿和7亿，收款当日国投泰康向闻掌华先生转入该笔款项。


　　为担保上述债务，上市公司实际控制人闻掌华先生以其持有的上市公司股票及孳息提供质押担保，同时其配偶和上市公司提供连带责任保证。


　　然而，3年期限到期时，闻掌华未能履约还款。于是，芜湖渝天一纸诉状将闻掌华告上法庭。


　　巧合的是， 6月17日晚间美都能源发布公告称，已于当日收到了上海证券交易所《关于美都能源股份有限公司股票终止上市的决定》，上交所决定终止公司股票上市。


　　时隔两日，美都能源再次发布公告称，上市公司于6月18日收到北京市第四中级人民法院邮寄的《应诉通知书》。因涉及一笔上市公司实际控制人与芜湖渝天的金融借款合同纠纷，上市公司作为被告被起诉，目前该案件处于应诉举证阶段。


　　同时其在公告中表示，“根据相关法律规定及最高院审判指导意见，上述担保属未履行公司任何审议程序的违规担保，应属无效担保，上市公司不应承担连带责任。公司将委托律师处理以上涉诉事宜。同时，公司将积极使用法律手段依法维护上市公司合法权益，保护中小股东利益。”


　　换句话讲，美都能源即将退市，也不愿为其实际控制人闻掌华承担担保责任。而作为提供通道业务的国投泰康信托被推至风口浪尖。有媒体报道称，该事件源于无效担保，国投泰康损失巨额。


　　针对上述报道，国投泰康信托相关负责人对本报记者表示，该信托产品为事务管理类信托，受托人不承担到期兑付风险，且该信托2019年已到期并结束，目前国投泰康信托经营情况一切正常。


　　因国投泰康信托成为舆论的焦点，其母公司国投资本股份有限公司(以下简称“国投资本”)紧急发布澄清公告，称公司注意到近日有媒体发表名为《刚获评A级国投泰康信托再踩雷31亿风险资产》等的文章，并被多家媒体转发。


　　国投资本就上述报道内容与国投泰康信托进行了沟通核实后确认，相关媒体报道严重不实。


　　事实上，此番并非国投泰康信托通道业务第一次“踩雷”，早在2016年5月国投泰康信托向西藏天易隆兴投资有限公司贷款4.5亿元，抵押品为对方控股的西藏发展2809.96万股股票及其股息，同时还有西藏发展出具的承诺函。


　　贷款期限已至，然而国投泰康信托并未收到本金和利息。国投泰康信托怒而向法院起诉。2018年8月，西藏发展发布公告称，控股股东及公司涉入金融借款合同纠纷案件，目前，法院已受理此案，包括公司和天易隆兴等名下的4.5亿银行存款或财产被查封冻结。


　　手续费及佣金同比增17.61%


　　所谓的事务管理类信托主要是指委托人交付资金或财产给信托公司，指定信托公司为其完成信托目的，也就是通常所讲的通道业务。对于该类信托，信托公司既不负责募集资金、也不负责资金运用，只是做账户监管、结算以及清算等事务性工作，一般收费较低。


　　一位信托法研究中心研究员对记者表示，虽然通道类业务并非信托业的本源业务，有时还会被用作掩盖风险、规避资金投向等监管规定的工具，因此一直被监管机构严格监管。不过，由于通道业务仍然是一种合法的业务，且具有风险低、收益稳定等特点，同时能提升业务规模，所以仍然被广泛运用。


　　“但是，认为通道业务中信托公司不存在风险的观念是错误的。信托公司的通道业务中的部分交易仍然可能面临极大风险。”该研究员补充到。


　　数据显示，截至2020年5月末，全行业受托管理信托资产余额21.26万亿元，较年初减少3426亿元，较2017年末历史峰值减少4.98万亿元。


　　其中，事务管理类信托资产余额9.72万亿元，比年初减少9266亿元，较2017年末历史最高点减少5.92万亿元，累计压降37.85%。


　　而据近日银保监会下发的关于信托公司风险资产处置相关工作的通知。6月19日，银保监会有关部门负责人表示，《通知》体现了银保监会巩固乱象治理成果的决心。坚持“去通道”目标不变，继续压缩信托通道业务，逐步压缩违法违规的融资类信托业务。


　　上述负责人透露，监管政策不会一刀切停止信托公司开展融资类信托业务，而是逐步压缩违规融资类业务规模，直至信托公司能够依靠本源业务支撑其经营发展。


　　某资深从业者指出，“这个决心是明确的和坚定的，压降通道业务和融资类信托业务，不仅过去要求压，现在要求压，今后还会要求压。”


　　据天眼查显示，国投泰康信托注册资本金267054.5454万元，公司四家股东为国投资本控股有限公司、泰康保险集团股份有限公司、悦达资本股份有限公司和泰康资产管理有限责任公司，分别持有公司61.29%、27.06%、8.20%、3.45%的股份。


　　据国投泰康信托发布的2019年年报数据显示，公司全年完成营业收入15.58亿元，同比增长33.96%；其中，手续费及佣金收入10.34亿元，同比增长17.61%。公司实现净利润9.19亿元，同比增长46.40%。


　　此外，国投泰康信托的净资产规模也在持续增加。年报数据显示，截至2019年底，国投泰康信托净资产65.36亿元，同比增长18.11%。同时，国投泰康信托18亿元增资已于2020年3月中旬全面完成。此次增资完成后，公司净资产超过80亿元。
（文章来源：华夏时报） [点击查看原文]
#热点追踪#
展开阅读全文"
80亿的大肉债，都是抢权配债的，一个字[满仓],"https://guba.eastmoney.com/news,600061,942703153.html",2020-07-02 10:23:48,80亿的大肉债，都是抢权配债的，一个字
这爷们软的很，不行呀,"https://guba.eastmoney.com/news,600061,942965643.html",2020-07-02 19:23:35,这爷们软的很，不行呀
财经小儿又来了，准备吃面吧,"https://guba.eastmoney.com/news,600061,942909362.html",2020-07-02 17:24:06,财经小儿又来了，准备吃面吧
财经小儿出现！不妙！撤！,"https://guba.eastmoney.com/news,600061,942963622.html",2020-07-02 19:10:11,财经小儿出现！不妙！撤！
这货色主力跌起来跑的比兔子还快,"https://guba.eastmoney.com/news,600061,942967177.html",2020-07-02 19:33:11,这货色主力跌起来跑的比兔子还快
垃圾，垃圾里的战斗机，，怎么想起来买这个垃圾的,"https://guba.eastmoney.com/news,600061,942874227.html",2020-07-02 15:08:39,垃圾，垃圾里的战斗机，，怎么想起来买这个垃圾的
跟某某券商合并,"https://guba.eastmoney.com/news,600061,942965596.html",2020-07-02 19:23:04,跟某某券商合并
板,"https://guba.eastmoney.com/news,600061,942911362.html",2020-07-02 17:32:28,该板一个了
不错不错，昨天还上车了,"https://guba.eastmoney.com/news,600061,942886761.html",2020-07-02 15:45:32,不错不错，昨天还上车了
资料描述这个东东最近应当可以啊！,"https://guba.eastmoney.com/news,600061,942877643.html",2020-07-02 15:16:40,资料描述这个东东最近应当可以啊！
明天又是低开，操,"https://guba.eastmoney.com/news,600061,942872022.html",2020-07-02 15:04:46,明天又是低开，操
一直有资金不计成本出逃，真不是好事，一定有人家看空的道理，稍微涨一点，卖盘都重。,"https://guba.eastmoney.com/news,600061,942438484.html",2020-07-01 13:25:33,一直有资金不计成本出逃，真不是好事，一定有人家看空的道理，稍微涨一点，卖盘都重。没套的换别的券商吧
都比你强,"https://guba.eastmoney.com/news,600061,942867131.html",2020-07-02 14:56:51,都比你强
领头羊翻倍，这个30%都没有，跑不过券商指数，幸好及时换了券商etf,"https://guba.eastmoney.com/news,600061,942866926.html",2020-07-02 14:56:36,领头羊翻倍，这个30%都没有，跑不过券商指数，幸好及时换了券商etf
什么居然没涨停……醉了,"https://guba.eastmoney.com/news,600061,942867053.html",2020-07-02 14:56:49,什么居然没涨停……醉了
丢,"https://guba.eastmoney.com/news,600061,942860006.html",2020-07-02 14:48:06,丢他M，随便捡一只券商都比这垃圾强，真是烂泥扶不上墙！
卖了换浙商证券一个涨停[胜利],"https://guba.eastmoney.com/news,600061,942785023.html",2020-07-02 13:11:31,卖了换浙商证券一个涨停
压着不让上啊，,"https://guba.eastmoney.com/news,600061,942840244.html",2020-07-02 14:24:36,压着不让上啊，
垃圾中垃圾战斗机,"https://guba.eastmoney.com/news,600061,942827805.html",2020-07-02 14:09:01,垃圾中垃圾战斗机
真贱,"https://guba.eastmoney.com/news,600061,942815359.html",2020-07-02 13:51:21,真贱
今天大盘要是跳了，券商功不可没！,"https://guba.eastmoney.com/news,600061,942802223.html",2020-07-02 13:33:11,
20个涨停也没这垃圾的份,"https://guba.eastmoney.com/news,600061,942848285.html",2020-07-02 14:34:07,20个涨停也没这垃圾的份
垫底，丢人。,"https://guba.eastmoney.com/news,600061,942798792.html",2020-07-02 13:28:54,垫底，丢人。
该涨不涨就是要跌,"https://guba.eastmoney.com/news,600061,942798315.html",2020-07-02 13:28:41,该涨不涨就是要跌
发行可转债，登记股权抢权可能涨停,"https://guba.eastmoney.com/news,600061,942785582.html",2020-07-02 13:12:19,买入、守仓
