标题,链接,发布时间,内容
不畏浮云遮望眼，风物长宜放眼量,"https://guba.eastmoney.com/news,600381,798613585.html",2018-12-20 10:48:59,献给如我一般孤独的麦田守望者，与不忘初心的春妹们共勉！
青海春天12月20日资金揭秘,"https://guba.eastmoney.com/news,600381,798685116.html",2018-12-20 16:14:33,"今日青海春天主力净流入额达-53.16万元，净占比-4.51%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额-53.16万元，净占比-4.57%。







































青海春天资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	0.00	-53.16
中单	410.03	-330.56
小单	753.51	-779.82




资金解读





青海春天收盘涨幅1.85%， 
其中，成交最活跃的价格分别为6.10、6.11、6.09，成交密集的手数区间分布于70-100、100-150、200-300手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 6.03













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
6.10	97142	52700	4.97%	2.70%
6.11	60300	0	3.09%	0.00%
6.09	23800	32100	1.22%	1.64%
6.08	18000	22300	0.92%	1.14%
6.12	9258	0	0.47%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
70-100	100957	36858	1010 	369 
100-150	50700	44500	338 	297 
200-300	41900	25000	140 	83 
150-200	31900	17500	160 	88 
300-500	30000	0	60 	0 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































食品饮料成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	600887	伊利股份 	1.04%	3979.07万
2	000639	西王食品 	3.12%	524.01万
3	002604	*ST龙力 	3.03%	251.59万
4	600429	三元股份 	0.95%	245.84万
5	002626	金达威 	0.16%	243.47万
39	600381	青海春天 	1.85%	-53.16万


数据来源:东方财富






展开阅读全文"
我想告诉各位先看看自己有什么能力在出来现眼，不要拿着无知当个性,"https://guba.eastmoney.com/news,600381,798599304.html",2018-12-20 10:05:43,我想告诉各位先看看自己有什么能力在出来现眼，不要拿着无知当个性
目前的涨幅只是昨晚最后时刻下跌还给股民的，今天相当于还没涨，从技术上看今天可以涨,"https://guba.eastmoney.com/news,600381,798604126.html",2018-12-20 10:19:40,目前的涨幅只是昨晚最后时刻下跌还给股民的，今天相当于还没涨，从技术上看今天可以涨
完了完了,"https://guba.eastmoney.com/news,600381,798663782.html",2018-12-20 14:27:54,穷光蛋这年怎么过啊！要被追债到爪哇国郁闷了，同志们多幸福啊！“干活前”继续穷乐一下。
记者报导；青海春天是正宗的科创板上市公司,"https://guba.eastmoney.com/news,600381,798660371.html",2018-12-20 14:16:51,记者报导；青海春天是正宗的科创板上市公司
春天技术上年线应该拉升到10元以上，年k收长长下影线，现在距离年底还有9个交易日,"https://guba.eastmoney.com/news,600381,798249611.html",2018-12-18 10:34:11,春天技术上年线应该拉升到10元以上，年k收长长下影线，现在距离年底还有9个交易日时间不多了，春天需要出台利好拉台股价
春天上涨5浪，下跌必须走3浪，目前正在走c浪下跌幅度应该是a浪的同等幅度或1.6,"https://guba.eastmoney.com/news,600381,798543587.html",2018-12-19 20:45:23,春天上涨5浪，下跌必须走3浪，目前正在走c浪下跌幅度应该是a浪的同等幅度或1.618倍幅度，大家自己算。明天启动点在哪？
今天全国股民抢买600381的主要原因,"https://guba.eastmoney.com/news,600381,798614702.html",2018-12-20 10:52:54,今天全国股民抢买600381的主要原因
大胆买，再跌张雪峰爆仓，已经全质押了。有种跌来看下。[微笑][微笑][微笑],"https://guba.eastmoney.com/news,600381,798524922.html",2018-12-19 17:21:43,大胆买，再跌张雪峰爆仓，已经全质押了。有种跌来看下。
