标题,链接,发布时间,内容
还啥也不知道先卖，沙壁，亏死你,"https://guba.eastmoney.com/news,300356,582033928.html",2016-12-23 09:22:40,还啥也不知道先卖，沙壁，亏死你
明天冲高出了！买了英力特！英力特还有6个工作日停牌！[不说了][不说了][不说了,"https://guba.eastmoney.com/news,300356,581999930.html",2016-12-23 01:58:33,明天冲高出了！买了英力特！英力特还有6个工作日停牌！[不说了][不说了][不说了]
光一一拉不要以为就要高送转，理性看待市场，按反弹思路操作，逢高减仓[微笑],"https://guba.eastmoney.com/news,300356,581985640.html",2016-12-22 23:19:05,光一一拉不要以为就要高送转，理性看待市场，按反弹思路操作，逢高减仓
咋回事没有公告？,"https://guba.eastmoney.com/news,300356,581936387.html",2016-12-22 20:14:20,咋回事没有公告？
我只想问一下你到底属于哪个板块,"https://guba.eastmoney.com/news,300356,581726188.html",2016-12-22 10:45:37,我只想问一下你到底属于哪个板块
11:10分的302手鼓舞人心，不加仓，坚守起[赞],"https://guba.eastmoney.com/news,300356,581744598.html",2016-12-22 11:18:44,11:10分的302手鼓舞人心，不加仓，坚守起
卖吧没希望啦应该能到25元,"https://guba.eastmoney.com/news,300356,581730441.html",2016-12-22 10:52:57,卖吧没希望啦应该能到25元
还是卖单那么多还以为要涨停板了汗,"https://guba.eastmoney.com/news,300356,581839212.html",2016-12-22 15:03:40,还是卖单那么多还以为要涨停板了汗
天拉,"https://guba.eastmoney.com/news,300356,581832295.html",2016-12-22 14:51:09,老股民一出就涨！！！！！！！！！！！！！！天理不容
25就是大底现在是下跌洗盘,"https://guba.eastmoney.com/news,300356,581732112.html",2016-12-22 10:56:04,25就是大底现在是下跌洗盘
为什么业绩那么差吗跌幅这样主力还在继续打压,"https://guba.eastmoney.com/news,300356,581710165.html",2016-12-22 10:19:56,为什么业绩那么差吗跌幅这样主力还在继续打压
索瑞电器的盈利8400万为啥光一业绩还那么差咋回事情,"https://guba.eastmoney.com/news,300356,581587984.html",2016-12-21 20:32:30,索瑞电器的盈利8400万为啥光一业绩还那么差咋回事情
大盘没有出现买点光一夜没有出现，接下来3136到3156是大盘第一反弹目标，大盘,"https://guba.eastmoney.com/news,300356,581615913.html",2016-12-21 22:17:25,大盘没有出现买点光一夜没有出现，接下来3136到3156是大盘第一反弹目标，大盘接下来3086能不能破都未知3光一33.61破也是未知，破了必须出来！要不会更惨，主力我公布这些就是觉得你有点过了
光头木偶你真是个小人啊  我评论你都给我举报了，呵呵！敢不敢给大家评论一下大盘！,"https://guba.eastmoney.com/news,300356,574396824.html",2016-11-30 16:29:35,光头木偶你真是个小人啊 我评论你都给我举报了，呵呵！敢不敢给大家评论一下大盘！
两大盘再下跌一波市里没有谁从46一下到34的 而且今年没想过，所以啊  大盘再下,"https://guba.eastmoney.com/news,300356,581534795.html",2016-12-21 17:05:55,两大盘再下跌一波市里没有谁从46一下到34的 而且今年没想过，所以啊 大盘再下跌一下25能挺住吗，底部别预测，小心让你喷
应该给董秘颁发奖项，此君有跟机构勾结的嫌疑。,"https://guba.eastmoney.com/news,300356,581032526.html",2016-12-20 11:39:23,此股废了。
开始进入我的射程范围啦,"https://guba.eastmoney.com/news,300356,581455730.html",2016-12-21 14:05:03,看看鬼子怎么来，我再慢慢收拾。
买什么跌什么。哎,"https://guba.eastmoney.com/news,300356,581458724.html",2016-12-21 14:09:46,买什么跌什么。哎
公司不管员工持股计划的盈亏问题了吗？,"https://guba.eastmoney.com/news,300356,581080155.html",2016-12-20 13:56:32,为何不维护一下股价呢
五日线都不敢碰，说你什么好呢,"https://guba.eastmoney.com/news,300356,581197880.html",2016-12-20 19:09:19,五日线都不敢碰，说你什么好呢
每天竞价打跌停有意思吗？有种来个开盘跌停。,"https://guba.eastmoney.com/news,300356,581312706.html",2016-12-21 09:22:59,每天竞价打跌停有意思吗？有种来个开盘跌停。
明天大跌,"https://guba.eastmoney.com/news,300356,581284318.html",2016-12-21 05:06:41,明天大跌
第一,"https://guba.eastmoney.com/news,300356,581208863.html",2016-12-20 19:46:25,"第一绩优低估小盘成涨股
002394联发股份：总市值为55亿，主营纺织、进能源、环保行业，18亿闲钱进行风险投资和投资理财（还没公告投向），国外再投资初达成意向。16年业绩超1.1元/股市盈率近14倍，17年业绩约超1.4元/股现市盈率约12倍。适合分批买进长线持有（走势非常磨叽）几年的价值投资，高业绩还年年增涨，高业绩价值投资跌下去也会涨上来，业绩是股价的基石，追逐题材行情的结果甘苦自知。呼叫高手"
回去可以睡好觉了,"https://guba.eastmoney.com/news,300356,581198062.html",2016-12-20 19:10:02,回去可以睡好觉了
怎么和上面一个台阶一样的走势啊,"https://guba.eastmoney.com/news,300356,581197818.html",2016-12-20 19:09:10,怎么和上面一个台阶一样的走势啊
每天集合竞价打跌停。,"https://guba.eastmoney.com/news,300356,581197461.html",2016-12-20 19:07:50,每天集合竞价打跌停。
