标题,链接,发布时间,内容
董秘您好，请问公司半导体封装设备在国内有无直接竞争对手？有的话公司是否有技术或价,"https://guba.eastmoney.com/news,300545,899430454.html",2020-01-20 16:04:00,"董秘您好，请问公司半导体封装设备在国内有无直接竞争对手？有的话公司是否有技术或价格优势。 
联得装备
联得装备：投资者您好，半导体倒装设备目前市场主要参与者是日本芝浦机电株式会社，感谢您对联得装备的支持和持续关注！
(来自深交所互动易)答复时间 2020-01-20 16:04:00"
联得装备:关于公司控股股东一致行动人减持完成的公告,"https://guba.eastmoney.com/news,300545,899079905.html",2020-01-17 19:26:30,"公告日期：2020-01-17

证券代码：300545 证券简称：联得装备 公告编号：2020-011
深圳市联得自动化装备股份有限公司

关于公司控股股东一致行动人减持完成的公告

本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性 陈述或者重大遗漏。

一、减持公司股份 情况

深圳市联得自动化装备股份有限公司（以下简称“公司”）于 2019 年 7 月 10 日披露了
《关于公司监事、控股股东一致行动人减持股份的预披露公告》（公告编号：2019-051），披露公司控股股东一致行 动人聂键先 生计划在自公告之日起 十五个交易日后的六个月内拟以集中竞价方式减持公司股份不超过 6,000 股（即不超过公司总股本的 0.004%）。公司于
2020 年 1 月 17 日收到聂键先生出具的减持计划完成的 告知函，得知聂键先生于 2020 年 1
月 16 日减持其所持公司股份 6,000 股，其减持计划已完成。

根据中国证券监督管理委员会《上市公司股东、董监高减持股份的若干规定 》以及《深圳证券交易所上市公司股东及董事、监事、高级管理人员减持股份实施细则》的相关规定，在减持时间区间内，董监高人员减持完成，应当披露减持进展情况。

二、股东的基本情 况

1、减持股份情况

减持均价 减持股数占总股
股东 减持方式 减持期间 减持股数

（元/股） 数的比例

聂键 集中竞价 2020 年 1 月 16 日 34.366 元 6,000 股 0.004%

2、股东本次减持前后持股情况

本次减持前持股情况 本次减持后持股情况

股东名称 股份性质 占公司总股本 持股数量 占公司总股
持股数量（股）

比例 （股） 本比例

合计持有股

聂键 214,000 0.149% 208,000 0.144%

份


其中：无限

53,500 0.037% 47,500 0.033%
售条件股份

有限售条件

160,500 0.111% 160,500 0.111%
股份

备注:聂键先生为公司控股股东一致行动人，其高管锁定股数为 152,500 股，股权激励限售股数为 8,000
股。

三、其他相关说明

1、本次减持计划的实施未违反《深圳证券交易所创业板股票上市规则》、《上市公司股东、董监高减持股份的若干规定》及《深圳证券交易所上市公司股东及董事、监事、高级管理人员减持股份实施细则》等有关法律法规及公司制度的规定，未违反相关股东在公司《首次公开发行股票并在创业板上市招股说明书》以及《首次公开发行股票并在创业板上市之上市公告书》中作出的相关承诺。

2、本次股份减持情况与此前已披露的减持计划、减持进展情况一致，具体内容详见公
司 2019 年 7 月 10 日在巨潮资讯网（www.cninfo.com.cn）披露的《关于公司监事、控股股
东一致行动人减持股份的预披露公告》（公告编号：2019-051）。

3、本次减持的股东不属于公司控股股东、实际控制人，本次减持不会导致公司控制权发生变更，不会影响公司的治理结构和持续经营。

四、备查文件

1、股东聂键先生出具的关于减持计划完成的告知函。

特此公告。

深圳市联得自动化装备股份有限公司
……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
董秘你好，请问公司半导体倒装设备 产能情况如何，预计2021年末产能可以达到什么,"https://guba.eastmoney.com/news,300545,899427714.html",2020-01-20 15:48:00,"董秘你好，请问公司半导体倒装设备 产能情况如何，预计2021年末产能可以达到什么程度 
联得装备
联得装备：投资者您好，半导体倒装设备目前尚未量产，样机正处于待客户端验证阶段，感谢您对联得装备的支持和持续关注！
(来自深交所互动易)答复时间 2020-01-20 15:48:00"
联得装备:关于公司控股股东、实际控制人减持比例达1%暨减持计划实施进展的公告,"https://guba.eastmoney.com/news,300545,899051488.html",2020-01-17 15:44:22,"公告日期：2020-01-17

证券代码：300545 证券简称：联得装备 公告编号：2020-012
深圳市联得自动化装备股份有限公司

关于公司控股股东、实际控制人减持比例达 1%

暨减持计划实施进展的公告

本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性 陈述或者重大遗漏。

深圳市联得自动化装备股份有限公司（以下简称“公司”）于 2019 年 12 月 18 日披露
了《关于公司控股股东、实际控制人减持股份的预披露公告》（公告编号：2019-088 ），披露公司控股股东、实际控制人聂泉先生计划拟以集中竞价、大宗交易方式减持其所持公司股份合计不超过 6,483,936 股，占本公司总股本比例 4.5%。其中，通过集中竞价交易方式减持
的，自公告披露之日起十五个交易日后的六个月内完成，即减持区间为 2020 年 1 月 10 日
—2020 年 7 月 9 日；通过大宗交易方式减持的，自公告披露之日起三个交易日后的六个月
内完成，即减持区间为 2019 年 12 月 24 日—2020 年 6 月 24 日。

公司于近日收到聂泉先生出具的《关于减持公司股份实施情况的告知函》。截至 2020
年 1 月 17 日，聂泉先生累计减持股份数量为 1,591,600 股，占公司总股本比例的 1.1%。根
据《证券法》《上市公司收购管理办法》《深圳证券交易所创业板股票上市规则》《深圳证券交易所创业板上市公司规范运作指引》《上市公司股东、董监高 减持股份的若干规定》及《深圳证券交易所上市公司股东及董事、监事、高级管理人员减持股份实施细则》等相关规定，现将聂泉先生减持计划的实施进展情况公告如下：

一、控股股东、实际控制人本次减持股份情况

减持均价 减持股数 减持股数占总股
股东名称 减持方式 减持期间

（元/股） （股） 数的比例

集中竞价 2020 年 1 月 16 日 34.866 691,600 0.48%

聂泉 大宗交易 2020 年 1 月 16 日 30.46 900,000 0.62%

合计 — — 1,591,600 1.1%

聂泉先生本次减持的股份，系公司首次公开发行前已发行的股份及因公司实施利润分配方案所获得的股份。


二、控股股东、实际控制人本次减持前后持股情况

本次减持前持股情况 本次减持后持股情况
股东名称 股份性质 持股数量 占公司总股 持股数量 占公司总股
（股） 本比例 （股） 本比例

合计持有股份 92,314,000 64.07% 90,722,400 62.96%

聂泉 其中：无限售条件股份 23,078,500 16.02% 21,486,900 14.91%

高管锁定股 69,235,500 48.05% 69,235,500 48.05%

说明：截至 2020 年 1 月 17 日，公司总股本为 144,087,472 股。

三、其他相关说明

1、聂泉先生本次减持公司股份计划及实施情况符合《深圳证券交易所创业板股票上市 规则》《深圳证券交易所创业板上市公司规范运作指引》《上市公司股东、董监高减持股份 的若干规定》及《深圳证券交易所上市公司股东及董事、监事 、高级管理人员减持股份实施 细则》等相关法律、法规及规范性文件的规定。

2、聂泉先生本次减持情况与 2019 年 12 月 18 日披露的减持计划一致，不存在差异减持
情况。截至 2020 年 1 月 17 日，聂泉先生累计减持股份数量为 1,591,600 股，本次减持计划
尚余可减持股份数量 4,892,336 股。本次减持股份总数未超过减持计划中约定减持股数，并 严格遵守其股份锁定及减……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
联得转债可能要等大股东减持完后再上市,"https://guba.eastmoney.com/news,300545,899064608.html",2020-01-17 17:08:54,联得转债可能要等大股东减持完后再上市
联得装备:关于签署募集资金协定存款合同的公告,"https://guba.eastmoney.com/news,300545,899051510.html",2020-01-17 15:44:28,"公告日期：2020-01-17


证券代码：300545 证券简称：联得装备 公告编号：2020-010

深圳市联得自动化装备股份有限公司



关于签署募集资金协定存款合同的公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



一、募集资金基本 情况



经中国证券监督管理委员会证监许可【2016】1888 号文核准，深圳市联得自动化装备

股份有限公司(以下简称“公司”)获准向社会公开发行人民币普通股股票 1,783.00 万股，每股面值 1 元，每股发行价格为人民币 13.50 元。公司本次首次发行股票募集资金总额为人民

币 240,705,000.00 元，扣除发行费用 36,303,577.28 元（其中可抵扣进项税额 1,417,112.43 元）

后实际募集资金净额人民币 204,401,422.72 元。该项募集资金已于 2016 年 9 月 22 日到位，

已经瑞华会计师事务所（特殊普通合伙）验证并出具了瑞华验字【2016】48220006 号验资报告。公司已对募集资金进行了专户存储，并与保荐机构、存放募集资金的商业银行签订了三方监管协议。



经中国证券监督管理委员会《关于核准深圳市联得自动化装备股份有限公司公开发行可转换公司债券的批复》（证监许可〔2019〕2654 号）核准，公司获准向社会公开发行面值总额 20,000 万元可转换公司债券（以下简称“可转债”），期限 6 年，募集资金总额为人民币 20,000 万元，扣除承销及保荐费用人民币 742 万元（含税）后，募集资金余额为人民币 19,258 万元，上述资金再扣除律师、会计师、资产评估、信息披露费及发行手续费等其他发行费用合计人民币 258 万元（含税），实际募集资金净额为人民币 19,000 万元。上述资金已经瑞华会计师事务所（特殊普通合伙）验证并出具瑞华验字[2019]48530007 号《验证报告》。公司已对募集资金进行了专户存储，并与保荐机构 、存放募集资金的商业银行签订了三方监管协议。



二、本次将未使用 募集资金以协定存款方式存放的基本 情况



根据《上市公司监管指引第 2 号—上市公司募集资金管理和使用的监管要求》、《深圳

证券交易所创业板上市公司规范运作指引》以及前期签订《募集资金三方监管协议》的相关规定，为提高资金使用效率，增加存储收益，保护投资者的权益 ，在不影响公司募集资金投资项目正常实施进度的情况下，公司拟将本次公开发行可转换公司债券募集资金的存款余额

以协定存款方式存放，并授权公司财务总监根据募集资金投资计划对募集资金的使用情况调整协定存款的余额，期限自公司董事会批准之日起不超过 12 个月。



上述事项经公司第三届董事会第十七次会议、第三届监事会第十六次会议审议通过，并

经独立董事及保荐机构发表同意意见。相关内容详见公司于 2020 年 1 月 15 日在巨潮资讯网

（http://www.cninfo.com.cn）披露的《关于将未使用募集资金以协定存款方式存放的公告》（公告编号：2020-009）。



三、协定存款合同签订的基本情况



公司与中国建设银行股份有限公司深圳铁路支行（以下简称“乙方”）签订《中国建设银行人民币单位协定 存款合同》,开 立协定存款账户 的账号分别为 44250100003600002725和 44250100003600000596，合同主要内容如下：



1、甲方在乙方的基本存款额度为人民币（大写）伍拾万元。



2、乙方按季对甲方协定存款账户进行结息。



3、协定存款账户中基本存款额度以内的存款按甲方活期存款账户约定的活期存款利率计息，计息期间如遇活期存款利率调整，则按照调整前后的活期存款利率分段计息。



4、协定存款账户中超过基本存款额度的存款按中国人民银行公布的协定存款利率上浮30%计息。计息期间如遇中国人民银行调整协定存款利率，则按照调整前后的协定存款利率分段计息。若中国人民银行停止公布协定存款利率，则根据中国建设银行公布的定价标准执行。



5、合同期满前，甲方申请对协定存款账户销户且经乙方审核同意的，基本存款额度以内的存款仍按本合同第三 条约定计息 ，超过基本 存款额度的 存款从上一结息日起 到销户日止，不再按本合同第四条约定计息，而按本合同第三条约定的计息方式计息。协定存款账户销户后，本合同自销户之日起自动终止。



若甲方申请提前解除本合同且经乙方审核同意的，或乙方依据本……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
这是真的好票！~,"https://guba.eastmoney.com/news,300545,899037131.html",2020-01-17 14:57:47,
无情,"https://guba.eastmoney.com/news,300545,899034360.html",2020-01-17 14:53:45,无情
这36.52这么难突破,"https://guba.eastmoney.com/news,300545,899028032.html",2020-01-17 14:45:51,这36.52这么难突破
联得装备:联得装备:2020年1月16日投资者关系活动记录,"https://guba.eastmoney.com/news,300545,898785981.html",2020-01-16 17:37:07,"公告日期：2020-01-16
深圳市联得自动化装备股份有限公司
投资者关系活动记录表
证券简称：联得装备 证券代码：300545 编号：2020-002
投资者关系活动类别
█特定对象调研 □分析师会议
□媒体采访 □业绩说明会
□新闻发布会 □路演活动
□现场参观 □其他 ___________________ 
参与单位名称及人员姓名 中泰证券 冯胜 王可 博时基金 蔡宗延
中融基金 骆尖 东方证券 赵梓涵
招商证券 陈铭 申万宏源 任慕华
华创证券 李佳 平安证券 杨歌
银华基金 孙勇 长城基金 王佳佳
华夏基金 罗绍武 同威投资 廖星 
丰岭资本 杨冬庭 广州金控 黄健
九派资本 黄少芝 睿添富资产管理 张晓霞
深圳综彩投资 冀正松 
时间 2020年1月16日上午10:00
地点 深圳市联得自动化装备股份有限公司会议室
上市公司接待人员
姓名 董事长：聂泉先生
董事会秘书：钟辉先生
证券事务代表：杨晓芬女士
投资者关系活动主要内容介绍
Q1：公司LCD设备未来的发展方向？
A1：公司2019年销售的设备种类还是以LCD设备为主,OLED设备订单主要形成在2019年的第四季度。根据下游客户的投资计划预计OLED逐步替代LCD是确定的趋势。
Q2：公司是如何成为德国大陆集团的供应商？
A2：公司在在2018年底与德国大陆集团建立了初步的商务关系，基于公司前期在研发方面的投入及扎实的技术储备，得到德国大陆集团的认可和机会。公司从技术规格、样机打样及配合度等方面均满足了大陆集团的要求，进而取得了不错的订单。后期我们还会有更加深入的合作。
Q3：公司AOI检测设备销售情况如何？
A3：公司的AOI检测设备目前已有多家企业进行商务洽谈中，包括京东方、南京群志、富士康、华为等企业，未来有望通过AOI压痕检测、API检测等设备产品形成订单,成为公司未来新的利润增长点之一。
Q4：在车载电子领域，公司的竞争对手有哪些？
A4：目前我们进入到德国大陆集团的供应商系统中，参与竞争的主要对手为德国、韩国及台湾的企业。公司通过样机打样，与竞争对手充分竞争后取得了大部分订单份额。
Q5：公司半导体事业部进展如何？
A5：公司半导体后道封装设备的技术研发主要由日本研发团队负责。目前研发成果已有半导体倒装设备和SFO光学系统检测机设备,前述产品已完成样机调试，设备的精密度都达到量产的标准并得到下游客户的验证。目前上述产品均处于推介阶段，我们相信这些新产品能成为公司未来新的利润增长点之一。
Q6：公司未来的发展战略是什么？ 
A6：公司将持续加强在后段模组组装领域的设备研发，积极开拓大尺寸TV设备、OLED平板显示模组组装设备、AOI检测设备市场以及半导体封装设备产品在新兴领域的应用市场，同时抓住进入汽车电子领域的机遇，通过多维度的产品布局，丰富产品种类，完善产品体系，通过内延发展孵化研发技术团队模式，形成稳健持续的发展平台。
附件清单（如有） 无
日期 2020-01-16



[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
