标题,链接,发布时间,内容
周五30.68元买入80手，周一会怎么样呢？,"https://guba.eastmoney.com/news,300397,561190429.html",2016-10-22 14:15:14,周五30.68元买入80手，周一会怎么样呢？
天和防务:2016年第三季度报告全文,"https://guba.eastmoney.com/news,300397,562920546.html",2016-10-27 15:52:32,"公告日期：2016-10-28
西安天和防务技术股份有限公司



2016年第三季度报告



2016年10月



第一节 重要提示



本公司董事会、监事会及其董事、监事、高级管理人员保证本报告所载资料不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。



所有董事均已出席了审议本次季报的董事会会议。



公司负责人贺增林、主管会计工作负责人王宝华及会计机构负责人(会计主管人员)魏玉芬声明：保证季度报告中财务报告的真实、完整。



第二节 公司基本情况



一、主要会计数据和财务指标



公司是否因会计政策变更及会计差错更正等追溯调整或重述以前年度会计数据



是√否



本报告期末 上年度末 本报告期末比上年度末增减



总资产（元） 1,667,871,559.57 1,620,747,282.22 2.91%



归属于上市公司股东的净资产



（元） 1,175,352,785.41 1,224,544,969.87 -4.02%



本报告期 本报告期比上年同期 年初至报告期末 年初至报告期末比上



增减 年同期增减



营业总收入（元） 56,722,118.55 111.00% 134,975,435.12 266.10%



归属于上市公司股东的净利润



（元） -27,427,640.40 -159.01% -49,128,768.01 -88.33%



归属于上市公司股东的扣除非经



常性损益的净利润（元） -30,127,438.00 -130.51% -58,599,647.81 -85.62%



经营活动产生的现金流量净额



（元） -- -- -68,314,219.21



基本每股收益（元/股） -0.1143 -159.18% -0.2047 -88.32%



稀释每股收益（元/股） -0.1143 -159.18% -0.2047 -88.32%



加权平均净资产收益率 -2.31% -1.48% -4.09% -2.04%



非经常性损益项目和金额



√适用不适用



单位：元



项目 年初至报告期期末金额 说明



非流动资产处置损益（包括已计提资产减值准备的冲销部分） -148.00固定资产处置损失



越权审批或无正式批准文件的税收返还、减免 63,807.07主要为收到的个税返还款



计入当期损益的政府补助（与企业业务密切相关，按照国家统 4,998,853.50主要为收到的各项政府补贴



一标准定额或定量享受的政府补助除外）



除同公司正常经营业……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
天河防务有可能重组仃盘。。,"https://guba.eastmoney.com/news,300397,562960751.html",2016-10-27 19:08:45,天河防务有可能重组仃盘。。
2以资金能买多少天和？,"https://guba.eastmoney.com/news,300397,562992619.html",2016-10-27 21:10:20,嘻嘻嘻
业绩巨亏却逆市拉升，地球人都知道他要干什么,"https://guba.eastmoney.com/news,300397,562891982.html",2016-10-27 14:36:22,哈哈
"订单少,业绩亏,天和防务还有什么前景?","https://guba.eastmoney.com/news,300397,562950775.html",2016-10-27 18:16:15,连亏3年退市!
财务和长期分析,"https://guba.eastmoney.com/news,300397,562939360.html",2016-10-27 17:29:10,"收购2公司 导致营业增长，可是水土不服导致净利率下降。原因可能是公司和收购公司之间有内部利益没有协调好，员工信心不足所致， 公司增长点在未来，主要的概念是超材料。整个A股 股票中有超材料概念的不多，就几家。超材料代表了未来科技，隐身技术，外骨骼机器辅助技术，电子光通讯技术等 外太空技术。
所以就发展来说，公司想象空间巨大。。。根据自己财务来配置，这股应该会在明年5-6月有一高超涨幅"
天和防务:关于2016年第三季度报告披露的提示性公告,"https://guba.eastmoney.com/news,300397,562920713.html",2016-10-27 15:52:49,"公告日期：2016-10-28
 证券代码：300397 证券简称：天和防务 公告编号：2016-053



西安天和防务技术股份有限公司



关于2016年第三季度报告披露的提示性公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



特别提示：西安天和防务技术股份有限公司 2016 年第三季度报告已于



2016年10月28日在中国证监会指定的创业板信息披露网站上披露，敬请投



资者注意查阅。



2016年10月26日，西安天和防务技术股份有限公司（以下简称“公司”）



召开第三届董事会第二次会议，审议通过了《公司2016年第三季度报告》。为



使投资者全面了解本公司的经营成果、财务状况及未来发展规划，公司 2016



年第三季度报告已于2016年10月28日在中国证监会指定创业板信息披露网



站上披露，敬请投资者注意查阅。



特此公告



西安天和防务技术股份有限公司董事会



二〇一六年十月二十八日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
天和防务:关于使用闲置自有资金进行现金管理的公告,"https://guba.eastmoney.com/news,300397,562920711.html",2016-10-27 15:52:49,"公告日期：2016-10-28
 证券代码：300397 证券简称：天和防务 公告编号：2016-055



西安天和防务技术股份有限公司



关于使用闲置自有资金进行现金管理的公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



为提高公司资金使用效率，在不影响公司正常经营的情况下，充分利用闲置自有资金购买安全性高、低风险、流动性高的保本型理财产品，以增加公司投资收益。西安天和防务技术股份有限公司（以下简称“公司”）第三届董事会第二次会议、第三届监事会第二次会议审议通过了《关于使用闲置自有资金进行现金管理的议案》，同意公司使用不超过2亿元人民币的闲置自有资金购买低风险、流动性高的保本型理财产品，在上述额度内，资金可以滚动使用，且公司在任一时点购买保本理财产品总额不超过上述额度。期限自公司董事会通过之日起一年内有效。现将具体情况公告如下：



一、投资概况



1、投资目的：为提高资金使用效率，在不影响公司正常经营的情况下，充分利用闲置自有资金购买安全性高、低风险、流动性高的保本型理财产品，以增加公司投资收益。



2、投资额度：公司使用不超过2亿元人民币的闲置自有资金购买低风险、流动性高的保本型理财产品，在上述额度内，资金可以滚动使用，且公司在任一时点购买保本理财产品总额不超过上述额度。



3、投资品种：公司将按照相关规定严格控制风险，对理财产品进行严格评估、筛选，选择低风险、流动性较高、投资回报相对较高的理财产品，投资品种为12个月以内的短期保本型理财产品，不用于其他证券投资，不购买以股票及其衍生品、无担保债券为投资标的的理财产品。



4、投资期限：自董事会审议通过之日起有效，单个理财产品的投资期限不超过一年。



5、资金来源：公司闲置自有资金。



6、决策程序：本事项须经公司董事会审议通过，监事会、独立董事发表明确意见，保荐机构发表独立核查意见后实施，无须提交股东大会审议。



7、实施方式：在额度范围内由董事会授权公司管理层行使相关决策权并签署有关法律文件。具体投资活动由公司资金管理部负责组织实施，必要时可外聘人员、委托相关专业机构对投资品种、止盈止亏等进行研究、论证，提出研究报告。



8、公司拟购买的短期理财产品的受托方均为银行、证券、保险等正规的金融机构，与公司不存在关联关系。



9、授权期限：自公司董事会通过之日起一年内有效。



二、投资风险分析及风险控制措施



1、投资风险：



（1）尽管短期保本型理财产品属于低风险投资品种，但金融市场受宏观经济的影响较大，不排除该项投资受到市场波动的影响；



（2）公司将根据经济形势以及金融市场的变化适时适量的介入，因此短期投资的实际收益不可预期；



（3）工作人员的操作及监控风险。



2、风险控制措施：



（1）公司董事会审议通过后，授权公司总经理负责组织实施，公司资金管理部相关人员将及时分析和持续跟踪理财产品具体投向和项目进展情况，如评估发现存在可能影响公司资金安全的风险因素，将及时采取相应措施，控制投资风险； （2）公司审计部门负责对理财产品的资金使用与保管情况进行内部监督，并于每个会计年度末对所有理财产品投资项目进行全面检查；



（3）公司独立董事、监事会应当对资金使用情况进行监督与检查，有必要时可以聘请专业机构进行审计；



（4）公司将依据深圳证券交易所的相关规定，做好相关信息披露工作。



三、对公司经营的影响



1、公司坚持规范运作、防范风险、谨慎投资、保本增值的原则，运用闲置自有资金购买安全性高、低风险、流动性高的保本型理财产品，是在确保公司日常运营和资金安全的前提下实施的，不影响公司日常资金正常周转需要，不会影响公司主营业务的正常开展；



2、通过进行适度的低风险、流动性高的保本型理财产品投资，可以提高资金使用效率，获取良好的投资回报，进一步提升公司整体业绩水平，充分保障股东利益。



四、独立董事的意见



独立董事认真审议了公司《关于使用闲置自有资金进行现金管理的议案》，发表了如下意见：



1、公司本次使用闲置自有资金进行现金管理有利于提高资金的使用效率，不



会对公司正常经营活动造成不利影响，不存在损害公司及全体股东，特别是中小股东利益的情形；



2、公司本次使用闲置自有资金进行现金管理的决策程序符合《……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
天和防务:第三届董事会第二次会议决议公告,"https://guba.eastmoney.com/news,300397,562920575.html",2016-10-27 15:52:33,"公告日期：2016-10-28
 证券代码：300397 证券简称：天和防务 公告编号：2016-054



西安天和防务技术股份有限公司



第三届董事会第二次会议决议公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



一、董事会会议召开情况



西安天和防务技术股份有限公司（以下简称“公司”）第三届董事会第二次会议于2016年10月26日以通讯表决方式召开，会议通知于2016年10月21日以现场、邮件方式发出，本次会议由董事长贺增林先生召集，应出席董事7人，实际出席董事7人，符合召开董事会会议的法定人数。会议召开符合《中华人民共和国公司法》、《公司章程》的规定，会议召开合法、有效。



二、董事会会议审议情况



1、审议通过《公司2016年第三季度报告》



公司2016年第三季度报告全文详见中国证监会指定创业板信息披露网站，公司2016年第三季度报告披露的提示性公告同时刊登在公司指定信息披露报刊：中国证券报、证券时报。



表决结果：7票赞成，0票反对，0票弃权。



2、审议通过《关于使用闲置自有资金进行现金管理的议案》



为提高公司资金的使用效率，在不影响公司正常经营的情况下，董事会同意公司使用不超过2亿元人民币的闲置自有资金购买低风险、流动性高的保本型理财产品，在上述额度内，资金可以滚动使用，且公司在任一时点购买保本理财产品总额不超过上述额度，期限一年（具体内容请详见中国证监会指定创业板信息披露网站《公司关于使用闲置自有资金进行现金管理的公告》）。



公司独立董事、监事会及保荐机构对此事项均发表了同意意见（具体内容请详见中国证监会指定创业板信息披露网站）。



表决结果：7票赞成，0票反对，0票弃权。



三、备查文件



公司第三届董事会第二次会议决议。



特此公告



西安天和防务技术股份有限公司董事会



二〇一六年十月二十八日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
