标题,链接,发布时间,内容
最新可靠消息 机器人起飞 起飞,"https://guba.eastmoney.com/news,601608,917330815.html",2020-03-26 10:01:30,
大单天天砸,"https://guba.eastmoney.com/news,601608,917699617.html",2020-03-27 09:53:34,大单天天砸
这股都没人买卖？？但是一涨就砸是什么意思？？？,"https://guba.eastmoney.com/news,601608,917692136.html",2020-03-27 09:46:10,这股都没人买卖？？但是一涨就砸是什么意思？？？
实时播报：【中外13位科学家联合撰文：新冠肺炎疫情或推动机器人技术研究】来自美、,"https://guba.eastmoney.com/news,601608,917664016.html",2020-03-27 09:01:56,实时播报：【中外13位科学家联合撰文：新冠肺炎疫情或推动机器人技术研究】来自美、中、日、意等国的13位科学家25日在《科学机器人》杂志上联合撰文指出，机器人技术能够在对抗疫情过程中发挥重要作用，而此次疫情则提供了一个契机，可能会推动相关技术的进一步研究。文章指出，早在2015年埃博拉疫情期间，科学家就确认了机器人技术在流行病疫情应对中可发挥作用的3个领域：临床护理、后勤保障和监测。此次新冠肺炎疫情则带来了第4个应用领域：工作连续性和社会经济功能的维持。
低开高走收绿，中信王八入地。,"https://guba.eastmoney.com/news,601608,917673714.html",2020-03-27 09:25:29,低开高走收绿，中信王八入地。
还尼玛跌,"https://guba.eastmoney.com/news,601608,917669085.html",2020-03-27 09:17:27,还尼玛跌
竟价都开不出来？,"https://guba.eastmoney.com/news,601608,917671707.html",2020-03-27 09:21:40,
12亿直接改变用途量产各种抗疫机器人，能有5个板,"https://guba.eastmoney.com/news,601608,917629624.html",2020-03-27 01:52:45,12亿直接改变用途量产各种抗疫机器人，能有5个板
把12亿用在抗疫的业务上多好,"https://guba.eastmoney.com/news,601608,917629598.html",2020-03-27 01:51:23,把12亿用在抗疫的业务上多好
中信重工：2020年累计收到政府补贴1551.11万元,"https://guba.eastmoney.com/news,601608,916460628.html",2020-03-23 22:02:21,"来源：中证网 作者：徐可芒
　　中信重工(601608)3月23日晚间公告称，公司以及所属全资子公司、控股子公司于2020年1月1日至2020年3月23日累计收到政府补助资金1551.11万元人民币。
（文章来源：中证网） [点击查看原文]
#热点追踪#"
爆仓了！,"https://guba.eastmoney.com/news,601608,917625743.html",2020-03-27 00:52:10,爆仓了！
我刚问董秘的，大家说它会回复吗？,"https://guba.eastmoney.com/news,601608,917624305.html",2020-03-27 00:34:55,我刚问董秘的，大家说它会回复吗？
说实话，开个账户炒美股吧。跌也是洒脱的跌，涨也是杠杠的涨。不像A股，墨迹涨，阴阴,"https://guba.eastmoney.com/news,601608,917612714.html",2020-03-26 23:20:44,说实话，开个账户炒美股吧。跌也是洒脱的跌，涨也是杠杠的涨。不像A股，墨迹涨，阴阴的跌，一切为了套散户。
就看明天能不能突破20日均线,"https://guba.eastmoney.com/news,601608,917546722.html",2020-03-26 18:10:28,就看明天能不能突破20日均线
@中信重工资讯你还有希望吗？没有我就果断走人了。我要去加仓松林科技了,"https://guba.eastmoney.com/news,601608,917603133.html",2020-03-26 22:31:34,@中信重工资讯 你还有希望吗？没有我就果断走人了。我要去加仓松林科技了
整个回复函都如此磨叽，就知道董监高是否勤勉了！,"https://guba.eastmoney.com/news,601608,917570674.html",2020-03-26 20:25:07,整个回复函都如此磨叽，就知道董监高是否勤勉了！
星期一可以开始买[微笑],"https://guba.eastmoney.com/news,601608,917541340.html",2020-03-26 17:42:06,星期一可以开始买
感觉有问题呀,"https://guba.eastmoney.com/news,601608,917528297.html",2020-03-26 16:41:25,没遇到过这么搞的庄，企业基本面不至于股票走成这样，最起码跟着大盘走，不至于涨跟不上，跌大幅领先？
这种萎靡成交下，1.2万手跑路，这公司一定是发生什么了。难道那12亿真的被分瓜了,"https://guba.eastmoney.com/news,601608,917517886.html",2020-03-26 15:53:25,这种萎靡成交下，1.2万手跑路，这公司一定是发生什么了。难道那12亿真的被分瓜了？回复函写不出来了？
主力厉害啊塌嘛个蛋,"https://guba.eastmoney.com/news,601608,917513189.html",2020-03-26 15:36:26,"主力厉害啊塌嘛个蛋
.-' _..`.
/ .'_.'.'
.' (.)`.
;' ,_ `.
.--.__________.' ; `.;-'
./ /
| /"
有人说2019年报没有雷，我担心的大雷确实没有，是好事。但是暗雷就是下图。整个行,"https://guba.eastmoney.com/news,601608,917511863.html",2020-03-26 15:31:43,有人说2019年报没有雷，我担心的大雷确实没有，是好事。但是暗雷就是下图。整个行业回暖，每股平均盈利5毛4分钱，连大连重工2019都扭亏为盈了，每股也赚3分钱了，你中信重工每股还是3分钱盈利。你的成长性呢？你的前途在哪里？分了上市融资的12亿，能苟活几年？？
那些重型板块，营业额八个多亿，才赚三百万，还搞个屁呀,"https://guba.eastmoney.com/news,601608,915099257.html",2020-03-20 20:01:55,没前途的行业还要宝贵资金耗进去，我担心是肉包子打狗
一向以“国之重器”著称的创新龙头企业中信重工，近年凭借核心技术自主研发机器人，已,"https://guba.eastmoney.com/news,601608,917502775.html",2020-03-26 15:06:19,"一向以“国之重器”著称的创新龙头企业中信重工，近年凭借核心技术自主研发机器人，已坐上国内特种机器人及智能装备市场“头把交椅”。
被套牢的老韭们，看了这个你们心里啥滋味？"
还有没有人惦记着八个板哪？！,"https://guba.eastmoney.com/news,601608,917164208.html",2020-03-25 16:23:08,还有没有人惦记着八个板哪？！
厉害，前两天大盘一天涨2个点，这货天天跑不过大盘。今天大盘跌不到一个点，这货跌这,"https://guba.eastmoney.com/news,601608,917497149.html",2020-03-26 14:57:33,厉害，前两天大盘一天涨2个点，这货天天跑不过大盘。今天大盘跌不到一个点，这货跌这么多。成交量也没了，养的一帮股托估计又该上岗了。
你TMD是真不要脸了啊垃圾,"https://guba.eastmoney.com/news,601608,917496247.html",2020-03-26 14:56:16,你TMD是真不要脸了啊垃圾
天永智能都上天了，还在装死,"https://guba.eastmoney.com/news,601608,917486371.html",2020-03-26 14:43:05,天永智能都上天了，还在装死
看样子要回2.3,"https://guba.eastmoney.com/news,601608,917472439.html",2020-03-26 14:23:17,看样子要回2.3
真TMD服了[兴奋],"https://guba.eastmoney.com/news,601608,917454406.html",2020-03-26 13:58:57,真TMD服了
外资控股的公司一般都不能涨太多，不能给老外赚去了。,"https://guba.eastmoney.com/news,601608,917456858.html",2020-03-26 14:02:18,外资控股的公司一般都不能涨太多，不能给老外赚去了。
人才啊人才,"https://guba.eastmoney.com/news,601608,917453851.html",2020-03-26 13:58:08,人才啊人才
狗庄为了砸盘不惜血本,"https://guba.eastmoney.com/news,601608,917444409.html",2020-03-26 13:45:29,
好恶毒，好阴险的股,"https://guba.eastmoney.com/news,601608,917432400.html",2020-03-26 13:28:26,好恶毒，好阴险的股
一分钟交易一笔？？？,"https://guba.eastmoney.com/news,601608,917430484.html",2020-03-26 13:25:12,一分钟交易一笔？？？
中信重工确实不能买，买次新都比这垃圾强,"https://guba.eastmoney.com/news,601608,917424456.html",2020-03-26 13:15:29,中信重工确实不能买，买次新都比这垃圾强
这股票就是靠三五年一波涨停来骗人买，不论涨停后什么价位，都跌回原点，这个下跌过程,"https://guba.eastmoney.com/news,601608,917407246.html",2020-03-26 12:07:18,这股票就是靠三五年一波涨停来骗人买，不论涨停后什么价位，都跌回原点，这个下跌过程就是套人过程。五年，套了十几万散户。散户都好赌，所以这个办法好用。
死垃圾，套住太多人了。让大家做股东呢，给你们分7分钱,"https://guba.eastmoney.com/news,601608,917391993.html",2020-03-26 11:23:55,死垃圾，套住太多人了。让大家做股东呢，给你们分7分钱
狗庄去学学人家东湖高新怎么走的,"https://guba.eastmoney.com/news,601608,917391813.html",2020-03-26 11:23:35,两败俱伤何必呢
