标题,链接,发布时间,内容
这几天一直说洗盘洗盘，大家就是不信，信不信由你，短期目标30，长期100,"https://guba.eastmoney.com/news,300586,1198984096.html",2022-06-28 11:08:19,这几天一直说洗盘洗盘，大家就是不信，信不信由你，短期目标30，长期100
二季度涨完了三季度没戏。。,"https://guba.eastmoney.com/news,300586,1199386327.html",2022-06-28 22:41:52,二季度涨完了 三季度没戏。。
跟踪三年不容易啊,"https://guba.eastmoney.com/news,300586,1199373112.html",2022-06-28 22:07:54,跟踪三年不容易啊
$美联新材(SZ300586)$大哥你涨的我都恐高了,"https://guba.eastmoney.com/news,300586,1199312506.html",2022-06-28 19:55:08,$美联新材(SZ300586)$  大哥你涨的我都恐高了
农业农村部召开早稻病虫防控视频连线会（主力明天跟农药股走一波）,"https://guba.eastmoney.com/news,300586,1199309986.html",2022-06-28 19:49:36,"$美联新材(SZ300586)$  


农业农村部新闻办公室16分钟前
6月28日，农业农村部召开早稻病虫防控视频连线会，调度江西、湖南、广东、广西等早稻主产省份病虫害发生情况、防控进展，连线田间地头，查看防控效果，听取基层植保人员介绍有关情况，并对监测防控工作进行再动员、再部署。会议要求各地在早稻病虫防控取得阶段性成效基础上，突出抓好晚熟早稻和中稻病虫害防控，全力以赴“虫口夺粮”保丰收。
亲爱的董秘您好，根据你之前的回复，营创三征主营产品为三聚氯氰，主要用于生产三嗪类农药。三嗪类农药是一种除草剂，是农药的三大类别之一，在农药使用中占比较大。请问贵司还有其他产品可以用在农药或者农作物吗？

美联新材(300586.SZ)4月12日在投资者互动平台表示，除子公司营创三征外，公司参股公司营口营新化工科技有限公司生产的产品也广泛用于农药生产。该公司主要产品为原甲酸酯类、原乙酸酯类、TC等产品，主要应用于农药及其他化学产品(危险化学品除外)的生产。"
农业农村部召开早稻病虫防控视频连线会（主力明天跟农药股走一波）,"https://guba.eastmoney.com/news,300586,1199309999.html",2022-06-28 19:49:38,"$美联新材(SZ300586)$  


农业农村部新闻办公室16分钟前
6月28日，农业农村部召开早稻病虫防控视频连线会，调度江西、湖南、广东、广西等早稻主产省份病虫害发生情况、防控进展，连线田间地头，查看防控效果，听取基层植保人员介绍有关情况，并对监测防控工作进行再动员、再部署。会议要求各地在早稻病虫防控取得阶段性成效基础上，突出抓好晚熟早稻和中稻病虫害防控，全力以赴“虫口夺粮”保丰收。
亲爱的董秘您好，根据你之前的回复，营创三征主营产品为三聚氯氰，主要用于生产三嗪类农药。三嗪类农药是一种除草剂，是农药的三大类别之一，在农药使用中占比较大。请问贵司还有其他产品可以用在农药或者农作物吗？

美联新材(300586.SZ)4月12日在投资者互动平台表示，除子公司营创三征外，公司参股公司营口营新化工科技有限公司生产的产品也广泛用于农药生产。该公司主要产品为原甲酸酯类、原乙酸酯类、TC等产品，主要应用于农药及其他化学产品(危险化学品除外)的生产。"
$美联新材(SZ300586)$真不容易，继续看高,"https://guba.eastmoney.com/news,300586,1199299387.html",2022-06-28 19:25:46,$美联新材(SZ300586)$  真不容易，继续看高
第一目标价到就减仓操作，成功踢飞半仓。周末加仓双杰股份，这票消息满天飞，跌跌荡荡,"https://guba.eastmoney.com/news,300586,1198166235.html",2022-06-27 01:23:21,第一目标价到就减仓操作，成功踢飞半仓。周末加仓双杰股份，这票消息满天飞，跌跌荡荡居然也是新高了。今年就在这二票上搞了。美联24.5清仓，再见15.55元就回来。
联袂演绎经典,"https://guba.eastmoney.com/news,300586,1199268115.html",2022-06-28 17:53:01,联袂演绎经典
五日线，勇敢者的游戏，下去的人基本上不敢回来,"https://guba.eastmoney.com/news,300586,1199262038.html",2022-06-28 17:36:10,五日线，勇敢者的游戏，下去的人基本上不敢回来
错过了,"https://guba.eastmoney.com/news,300586,1199240484.html",2022-06-28 16:32:00,错过了
明天起码10个点,"https://guba.eastmoney.com/news,300586,1199236204.html",2022-06-28 16:19:46,明天起码10个点
炒的是什么不会有庄吧,"https://guba.eastmoney.com/news,300586,1199046876.html",2022-06-28 13:03:05,炒的是什么 不会有庄吧
这个公司的主力不讲规矩，一下子就把那个黄金强给玩完他了，看不到人了,"https://guba.eastmoney.com/news,300586,1199095154.html",2022-06-28 13:45:07,这个公司的主力不讲规矩，一下子就把那个黄金强给玩完他了，看不到人了
有人14一直叫嚣大家减仓，现在都18以上，他什么居心大家现在明白么？,"https://guba.eastmoney.com/news,300586,1199049652.html",2022-06-28 13:06:10,有人14一直叫嚣大家减仓，现在都18以上，他什么居心大家现在明白么？
大阴线呢，又不给机会加仓，够豪气的主力。24.5全清仓要吗!,"https://guba.eastmoney.com/news,300586,1198984592.html",2022-06-28 11:08:47,大阴线呢，又不给机会加仓，够豪气的主力。24.5全清仓要吗!
跑啊,"https://guba.eastmoney.com/news,300586,1199117061.html",2022-06-28 14:02:50,跑啊
此股不喜欢搞大长腿,"https://guba.eastmoney.com/news,300586,1199108934.html",2022-06-28 13:56:29,庄家磨蹭
