标题,链接,发布时间,内容
纽威股份12月18日资金揭秘,"https://guba.eastmoney.com/news,603699,892691331.html",2019-12-18 16:29:01,"今日纽威股份主力净流入额达112.95万元，净占比3.74%，
其中超大单净流入额71.26万元,净占比2.40%，
大单净流入额41.69万元，净占比1.40%。







































纽威股份资金流向数据

类型	流入(万元)	流出(万元)
超大	71.26	0.00
大单	443.64	-401.95
中单	970.19	-1067.48
小单	1488.51	-1504.18




资金解读





纽威股份收盘涨幅-1.02%， 
其中，成交最活跃的价格分别为13.75、13.76、13.74，成交密集的手数区间分布于100-150、70-100、300-500手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 13.52













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
13.75	20200	14200	0.91%	0.64%
13.76	13600	2400	0.61%	0.11%
13.74	8300	5200	0.37%	0.23%
13.77	4500	3300	0.20%	0.15%
13.78	700	0	0.03%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
100-150	21300	99800	142 	665 
70-100	56400	55800	564 	558 
300-500	34400	31300	69 	63 
150-200	18400	18100	92 	91 
200-300	23100	0	77 	0 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































机械行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	600031	三一重工 	1.28%	5736.82万
2	002353	杰瑞股份 	4.95%	4804.49万
3	600435	北方导航 	3.38%	4694.12万
4	002559	亚威股份 	9.98%	4583.61万
5	000157	中联重科 	1.42%	2484.44万
50	603699	纽威股份 	-1.02%	112.95万


数据来源:东方财富






展开阅读全文"
帖吧里的坑们，问下你们跌破10日线了，是想说点什么？是打算搞笑呢？还是打算做M顶,"https://guba.eastmoney.com/news,603699,892680919.html",2019-12-18 15:38:14,帖吧里的坑们，问下你们跌破10日线了，是想说点什么？是打算搞笑呢？还是打算做M顶呢？
收盘13.45或14.46,"https://guba.eastmoney.com/news,603699,892645635.html",2019-12-18 14:18:23,没有更低了
不是沪股通，没有娘家人,"https://guba.eastmoney.com/news,603699,892627260.html",2019-12-18 13:50:17,没尽头了
两年前的压力位也起了作用啊,"https://guba.eastmoney.com/news,603699,892602825.html",2019-12-18 12:55:49,这地方上不去了
纽威的股吧现在人数异常之少，筹码也已经集中，经过这段时间上涨，很多都已经交出筹码,"https://guba.eastmoney.com/news,603699,892491263.html",2019-12-18 05:59:20,纽威的股吧现在人数异常之少，筹码也已经集中，经过这段时间上涨，很多都已经交出筹码，现在都不敢追，这种情况下敢于继续买入或者加仓的才能最终获得成功
这股票牛逼，吹牛能上天入地，就是太对不起这行情了！,"https://guba.eastmoney.com/news,603699,892437568.html",2019-12-17 17:29:58,这股票牛逼，吹牛能上天入地，就是太对不起这行情了！
纽威股份12月17日资金揭秘,"https://guba.eastmoney.com/news,603699,892427429.html",2019-12-17 16:28:03,"今日纽威股份主力净流入额达155.62万元，净占比3.69%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额155.62万元，净占比3.77%。







































纽威股份资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	525.15	-369.53
中单	1781.35	-1383.81
小单	1825.41	-2378.57




资金解读





纽威股份收盘涨幅-1.44%， 
其中，成交最活跃的价格分别为13.95、13.88、13.97，成交密集的手数区间分布于50-70、70-100、100-150手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 13.54













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
13.95	15700	0	0.51%	0.00%
13.88	600	4000	0.02%	0.13%
13.97	1900	0	0.06%	0.00%
13.93	900	0	0.03%	0.00%
13.89	0	100	0.00%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
50-70	87600	133701	1251 	1910 
70-100	57700	97900	577 	979 
100-150	32400	20000	216 	133 
150-200	18800	33500	94 	168 
200-300	0	23100	0 	77 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































机械行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	300035	中科电气 	10.03%	7376.08万
2	002008	大族激光 	2.32%	4499.32万
3	002765	蓝黛传动 	10.04%	3065.56万
4	603489	八方股份 	3.30%	2589.46万
5	300308	中际旭创 	1.83%	2149.97万
46	603699	纽威股份 	-1.44%	155.62万


数据来源:东方财富






展开阅读全文"
筹码大部分被主力锁定，所以盘面成交异常冷清，但根本不用担心，主力拉升是迟早的事,"https://guba.eastmoney.com/news,603699,892365290.html",2019-12-17 13:53:05,筹码大部分被主力锁定，所以盘面成交异常冷清，但根本不用担心，主力拉升是迟早的事
还差一步就完美了！,"https://guba.eastmoney.com/news,603699,892359147.html",2019-12-17 13:44:19,还差一步就完美了！
洗刷刷洗刷刷，洗韭菜呀，洗韭菜。,"https://guba.eastmoney.com/news,603699,892325870.html",2019-12-17 12:27:36,洗刷刷洗刷刷，洗韭菜呀，洗韭菜。
强庄股，长期走势一定上涨，强庄股就喜欢逆势而行,"https://guba.eastmoney.com/news,603699,892300468.html",2019-12-17 11:12:46,强庄股，长期走势一定上涨，强庄股就喜欢逆势而行
纽威逆市下跌，充分说明这个股已经是强庄控股状态，一切都在主力的掌控中，所以后期大,"https://guba.eastmoney.com/news,603699,892259724.html",2019-12-17 10:07:13,纽威逆市下跌，充分说明这个股已经是强庄控股状态，一切都在主力的掌控中，所以后期大幅度拉升不可避免，赶快买入捡红包
