标题,链接,发布时间,内容
？？？[微笑][微笑][微笑][微笑][微笑][微笑]大A中这样的好公司有几家？,"https://guba.eastmoney.com/news,002179,1030729862.html",2021-05-03 19:43:43,？？？大A中这样的好公司有几家？？？一一一一一一一中航光电：连续4年扣非净利润增长在30%以上！！今年一季报：净利润同比增长近三倍达6.24亿无，每股收益0.58元。公司中报：预测利润同比增长70%以上11.27亿元。多家机构预测：中航光电今年净利润将突破20一23亿元，扣非净利润将继续保持30%以上高增长。
明天还跌不了,"https://guba.eastmoney.com/news,002179,1030853894.html",2021-05-05 09:11:30,明天还跌不了
peg在1以下,"https://guba.eastmoney.com/news,002179,1030829372.html",2021-05-04 23:40:55,peg在1以下
中航光电应合理调整业绩增速，平滑的业绩增长更有利于企业发展。,"https://guba.eastmoney.com/news,002179,1030726580.html",2021-05-03 18:44:59,中航光电应合理调整业绩增速，平滑的业绩增长更有利于企业发展。
透支二季度利润，下周如果冲高要跑了，那是机构给你们最后的机会，不然套山顶，看看0,"https://guba.eastmoney.com/news,002179,1030654879.html",2021-05-02 20:57:11,透支二季度利润，下周如果冲高要跑了，那是机构给你们最后的机会，不然套山顶，看看08年的煤炭钢铁那就是活生生的例子
形势相当不好，下周必将突破前期低点，只能自求多福了，波段性减仓，逐步清仓，待稳定,"https://guba.eastmoney.com/news,002179,1030683085.html",2021-05-03 09:02:51,形势相当不好，下周必将突破前期低点，只能自求多福了，波段性减仓，逐步清仓，待稳定后再找机会吧。
牛！！！一一一一一[微笑][微笑][微笑][微笑][微笑][微笑]中航光电扣非净,"https://guba.eastmoney.com/news,002179,1030778586.html",2021-05-04 11:44:40,牛！！！一一一一一中航光电扣非净利润连续4年复合增长30%以上。多家机构预测：2021年净利润突破20亿元到24亿元，将继续保持高增长！
中航光电的存货为什么这么多，现金流为负。,"https://guba.eastmoney.com/news,002179,1030767625.html",2021-05-04 09:17:25,中航光电的存货为什么这么多，现金流为负。
一季度超预期，但是二季度按最高净利润单季度还是下滑的，最低同比下降40%，业绩严,"https://guba.eastmoney.com/news,002179,1030558400.html",2021-05-01 15:14:31,一季度超预期，但是二季度按最高净利润单季度还是下滑的，最低同比下降40%，业绩严重有问题
跌停价买入一手底仓，-10%内止损出局。,"https://guba.eastmoney.com/news,002179,1030634361.html",2021-05-02 15:07:19,跌停价买入一手底仓，-10%内止损出局。
曾经沧海难为水,"https://guba.eastmoney.com/news,002179,1030677998.html",2021-05-03 07:24:34,曾经沧海难为水
断头铡刀,"https://guba.eastmoney.com/news,002179,1030710346.html",2021-05-03 15:07:27,断头铡刀
五月中旬差不多好转,"https://guba.eastmoney.com/news,002179,1030702053.html",2021-05-03 13:06:03,五月中旬差不多好转
净利毛利高的吓人，军工企业少有的赚钱机器，半年预报也大增，二季度pe能到20，周,"https://guba.eastmoney.com/news,002179,1030516398.html",2021-05-01 05:47:11,净利毛利高的吓人，军工企业少有的赚钱机器，半年预报也大增，二季度pe能到20，周五军工大跌被错杀，抄底成功，现在所有行业都轮动一遍了，就差军工了，黎明即将到来
短线看多，6-7号目标价75-80，中线看空,"https://guba.eastmoney.com/news,002179,1030676443.html",2021-05-03 06:43:57,短线看多，6-7号目标价75-80，中线看空
都他妈配合主力出货了还在这忽悠！良心大大的坏了。,"https://guba.eastmoney.com/news,002179,1030517976.html",2021-05-01 06:20:16,都他妈配合主力出货了还在这忽悠！良心大大的坏了。
一季度净利大幅预增 中航光电大单封涨停 机构上调其目标价,"https://guba.eastmoney.com/news,002179,1022231105.html",2021-04-09 14:52:52,"来源：证券时报网
　　中航光电(002179)9日开盘一字涨停，截至发稿，该股报75.27元，涨停板上封单超8.8万手。

　　4月8日晚间，中航光电发布2021年第一季度业绩预告。一季度，公司预计归属于上市公司股东的净利润为盈利6.06亿元-6.55亿元，比上年同期增长270%-300%。
　　对于业绩增长的原因，中航光电表示，一方面，2020年一季度受疫情影响，同期基数较低；另一方面，报告期内公司整体生产、经营情况良好，在手订单饱满，营业收入快速增长，毛利率水平较去年同期提升。
　　中信证券指出，考虑到公司在手订单充足经营生产顺利，2021Q1业绩预告大幅增长，全年高景气度或将持续，上调公司2021/22/23年净利润预测至24.5/30.6/37.9亿元，当前价68.43元，对应2021/22/23年PE分别为31/25/20倍。考虑到未来2-3年其军工、通信领域订单有望持续较快增长，高速背板连接器等新品有望逐步上量，公司业绩有望稳步快速增长，并结合市场估值水平，给予公司2021年40倍PE，对应1000亿市值，目标价90元。上调公司评级至“买入”。
（文章来源：证券时报网） [点击查看原文]
#热点追踪#"
提前透支了预期，利用利好出货,"https://guba.eastmoney.com/news,002179,1030632244.html",2021-05-02 14:32:26,提前透支了预期，利用利好出货
转发,"https://guba.eastmoney.com/news,002179,1030594329.html",2021-05-02 00:51:40,"转发
十五里红
很抱歉，您访问的帖子不存在
很抱歉，您访问的帖子不存在
2021-05-01 23:17:52贵绳股份吧"
今天为什么将近跌停有老铁发表下看法吗？我的看法是大家觉得中报不达预期？,"https://guba.eastmoney.com/news,002179,1030470194.html",2021-04-30 20:11:10,今天为什么将近跌停有老铁发表下看法吗？我的看法是大家觉得中报不达预期？
地天板！来吧！中航！,"https://guba.eastmoney.com/news,002179,1030123477.html",2021-04-30 09:56:10,地天板！来吧！中航！
中航光电不是军工？,"https://guba.eastmoney.com/news,002179,1022297218.html",2021-04-09 19:10:50,"昨天，中航光电预告一季度归母净利预增近300%，公司归母净利润和同比增速均创历史新高，净利润断层，毛利率提升，在手订单饱满，营业收入快速增长。


今天，中航光电一字涨停。真不愧是军中茅台，稳稳的幸福。


今天，中航光电获市场主力资金净流入1.91亿元，当天军工板块净流入资金1.61亿元。


此外，中航光电是今天均笔成交量相较前一交易日变化幅度最大的个股，变增加幅度为370.32%。这意味着中航光电被主力资金关注。


这波能创新高吗？期待着中航光电作为领头羊，带动整个军工上游元器件重回上升趋势通道。


作为2015股灾第一波反弹的龙头，中航光电是真正的军茅，国有体制，民营活力，外企激励。军工板块唯一用业绩说话的龙头，其他都是盲盒。


中航光电正在逐步印证军工大赛道的高景气。对比一下军费差，有很大的想象空间。军用电子在军工里受众面广，各个细分领域都用得到，比单吊一个模块的军工企业业绩更稳定。


中航光电预计关联交易额大幅增长体现下游高景气。除了军工防务领域，在新能源、5G领域应用更广泛。


年后对于持有军工的人是比较煎熬的，包括我在内，绝大多数军工股都低迷。


但中航光电不是军工，是军茅。


我坐等其他生肖的一季报，看看有谁能超越小蛇中航光电。




展开阅读全文"
跌停洗盘,"https://guba.eastmoney.com/news,002179,1030557011.html",2021-05-01 14:53:26,跌停洗盘
今天是中船防务带崩整个军工板块，中航光电借机洗盘，不信节后验证,"https://guba.eastmoney.com/news,002179,1030467829.html",2021-04-30 19:56:03,今天是中船防务带崩整个军工板块，中航光电借机洗盘，不信节后验证
开盘反包,"https://guba.eastmoney.com/news,002179,1030564579.html",2021-05-01 16:43:04,开盘反包；1严重错杀，2核心资产是不是不可以北上资金进。3应该北上资金撤出惹的。
昨天早盘放量跌停，被杀蒙了，割了31手，留了10手底仓，现在冷静下来，我想清楚了,"https://guba.eastmoney.com/news,002179,1030545857.html",2021-05-01 12:12:44,昨天早盘放量跌停，被杀蒙了，割了31手，留了10手底仓，现在冷静下来，我想清楚了，五一后开盘我会再买回来，因为午盘的时候，还有1.5万手封单，下午开盘后瞬间消失，这是强力洗盘，多杀多。
周五北向净卖出约一亿二千万元，妥妥的对手盘，加上跟风的基狗（目前90后的嫩鸟基狗,"https://guba.eastmoney.com/news,002179,1030529453.html",2021-05-01 08:41:32,周五北向净卖出约一亿二千万元，妥妥的对手盘，加上跟风的基狗（目前90后的嫩鸟基不少），跌停板明显有大资金吃货，资金流向自午盘流出一亿五千万到收盘流出四千八百万，足足回流了一亿多，玩东财的股友都明白意味着什么吧？这都是妥妥的吸筹，那是优秀的基本面决吸引了场外资金的逢低抄底，一句话，此股无忧。
业绩超预期，机构增持股票，基本面根本没问题又符合145规划，这是明显的诱空行为，,"https://guba.eastmoney.com/news,002179,1030529707.html",2021-05-01 08:44:38,业绩超预期，机构增持股票，基本面根本没问题 又符合145规划，这是明显的诱空行为，杀出恐慌盘，五月份一飞冲天
今天的跌停是因为二季度预告。,"https://guba.eastmoney.com/news,002179,1030453157.html",2021-04-30 18:28:34,今天的跌停是因为二季度预告。
中航光电：一季度净利同比增281%,"https://guba.eastmoney.com/news,002179,1029941252.html",2021-04-29 20:42:27,"来源：e公司
　　中航光电(002179)4月29日晚间公告，一季度营收33.86亿元，同比增长88.14%；净利6.24亿元，同比增长281.43%；基本每股收益0.58元。

（文章来源：e公司） [点击查看原文]
#热点追踪#"
为啥你跌停呢？为啥呢？为啥呢？,"https://guba.eastmoney.com/news,002179,1030291003.html",2021-04-30 13:14:08,为啥你跌停呢？为啥呢？为啥呢？
看看顺丰！！！,"https://guba.eastmoney.com/news,002179,1030339483.html",2021-04-30 14:02:05,看看顺丰！！！
在做头肩底吧？突破颈线再说,"https://guba.eastmoney.com/news,002179,1030535491.html",2021-05-01 09:58:25,在做头肩底吧？突破颈线再说
反人性，这样业绩还不行?,"https://guba.eastmoney.com/news,002179,1030517409.html",2021-05-01 06:11:59,反人性，这样业绩还不行?
中航光电（[微笑][微笑][微笑][微笑][微笑][微笑]全年利润突破20亿元毫,"https://guba.eastmoney.com/news,002179,1030452366.html",2021-04-30 18:24:00,中航光电（全年利润突破20亿元毫无悬念！！！）一一一一一一一A：//口口去年半年报利润6.63亿元，每股利润0.61元。预测：今年上半年利润9.28亿元~11.27亿元（去年全年利润是14.39亿元），每股利润0.84元-----1.05元（增长0.44元），增长40%~70%！半年利润绝对数增长2.65亿元----4.64亿元！B：//囗口中航光电连续多年高增长的光电龙头公司，今年一季度业绩增长近3倍！下半年：华南基地及子公司富士达扩产达产完成，军品高端光电连接器及民品新能源智能驾驶汽车车载配套连接器，组件，充电系统等产能将大幅增加！C：//口口目前：公司订单十分充足，生产任务饱满，业绩将继续保持高速增长！全年利润突破20亿元应毫无悬念！！！节前“高人“们欲多捞点头寸，吹毛求疵、瞎吵吵打压罢了。
下周重回50后[大笑][大笑][大笑],"https://guba.eastmoney.com/news,002179,1030482078.html",2021-04-30 21:25:33,下周重回50后
68.18,"https://guba.eastmoney.com/news,002179,1030517749.html",2021-05-01 06:16:12,68.18
55见！我等得起,"https://guba.eastmoney.com/news,002179,1030513887.html",2021-05-01 04:49:19,55见！我等得起
标准岛型反转，跳空开启下跌通道,"https://guba.eastmoney.com/news,002179,1030501096.html",2021-04-30 23:58:39,标准岛型反转，跳空开启下跌通道
什么鬼？？？一季度赚的钱就买来跌停？？,"https://guba.eastmoney.com/news,002179,1030506769.html",2021-05-01 01:16:37,什么鬼？？？一季度赚的钱就买来跌停？？
