标题,链接,发布时间,内容
官司输破发是肯定的，公司基本面不错，但不能偷窃知识产权，输了就完蛋，谁进你的货？,"https://guba.eastmoney.com/news,688299,888222245.html",2019-11-25 10:12:38,官司输破发是肯定的，公司基本面不错，但不能偷窃知识产权，输了就完蛋，谁进你的货？不是2660万，而是影响很大。所以还是认输出局了，出来看官司结局。
干的漂亮,"https://guba.eastmoney.com/news,688299,888246822.html",2019-11-25 10:59:51,干的漂亮
跌停板潜力股,"https://guba.eastmoney.com/news,688299,888241460.html",2019-11-25 10:49:08,跌停板潜力股
这是长阴科技呀,"https://guba.eastmoney.com/news,688299,888242129.html",2019-11-25 10:50:27,这是长阴科技呀
长阴科技哈哈哈哈,"https://guba.eastmoney.com/news,688299,888236597.html",2019-11-25 10:39:22,长阴科技哈哈哈哈
这么多人唱空就放心了，这两天就是底部,"https://guba.eastmoney.com/news,688299,888230149.html",2019-11-25 10:26:36,一个小官司而已 ，影响不大。再说了科技类的产品都是年年月月更新，主要靠研发，有没有新产品。中国企业走的都是仿制 改进=创新 道路。长期持有。
这公告时机选择的很微妙,"https://guba.eastmoney.com/news,688299,888230106.html",2019-11-25 10:26:31,水很深~啊！
该卖的卖完了吧，借利空洗盘完毕！这个股未来绝对上20！而且不超过1个月！,"https://guba.eastmoney.com/news,688299,888230419.html",2019-11-25 10:27:02,该卖的卖完了吧，借利空洗盘完毕！这个股未来绝对上20！而且不超过1个月！
长阳由于官司在身变成了长阴。,"https://guba.eastmoney.com/news,688299,888224374.html",2019-11-25 10:16:22,长阳由于官司在身变成了长阴。
上周大跌5天，该走的早就走了，现在还有什么恐慌的，就算输了影响毕竟有限，主板半数,"https://guba.eastmoney.com/news,688299,888226971.html",2019-11-25 10:20:46,上周大跌5天，该走的早就走了，现在还有什么恐慌的，就算输了影响毕竟有限，主板半数比长阳业绩差，担心什么
按照目前的股价，如果败诉，利润减少2600万，对应股价13元左右，故目前不应盲目,"https://guba.eastmoney.com/news,688299,888226698.html",2019-11-25 10:20:29,按照目前的股价，如果败诉，利润减少2600万，对应股价13元左右，故目前不应盲目加仓。
长江后浪推前浪，前浪拍在沙滩上，此股已死,"https://guba.eastmoney.com/news,688299,887564177.html",2019-11-20 18:02:00,长江后浪推前浪，前浪拍在沙滩上，此股已死
从产品毛利率就看出这个公司和高科技没啥关系，15倍市盈率才是合理价位，，，,"https://guba.eastmoney.com/news,688299,888223891.html",2019-11-25 10:15:30,从产品毛利率就看出这个公司和高科技没啥关系，15倍市盈率才是合理价位，，，
都是作家企业,"https://guba.eastmoney.com/news,688299,888222840.html",2019-11-25 10:13:41,都是作家企业
子弹已经打完,"https://guba.eastmoney.com/news,688299,888222130.html",2019-11-25 10:12:25,这个坑挖的挺好的
真正的下跌是在下午,"https://guba.eastmoney.com/news,688299,888219529.html",2019-11-25 10:08:03,真正的下跌是在下午
卧槽真狠！,"https://guba.eastmoney.com/news,688299,888217213.html",2019-11-25 10:04:21,卧槽真狠！
改为长阴吧！[大笑],"https://guba.eastmoney.com/news,688299,888219134.html",2019-11-25 10:07:20,改为长阴吧！
一开盘跌这么多，就杀进去了，没看到消息，亏大了,"https://guba.eastmoney.com/news,688299,888218020.html",2019-11-25 10:05:29,一开盘跌这么多，就杀进去了，没看到消息，亏大了
别再吹金亚东了，吹的越厉害，坑越大,"https://guba.eastmoney.com/news,688299,888213826.html",2019-11-25 09:58:50,别再吹金亚东了，吹的越厉害，坑越大
长阳便宜货，清仓大甩卖！,"https://guba.eastmoney.com/news,688299,888215506.html",2019-11-25 10:01:27,长阳便宜货，清仓大甩卖！
要改成长阴科技就好。,"https://guba.eastmoney.com/news,688299,888214550.html",2019-11-25 09:59:58,要改成长阴科技就好。
只要不是与华为，美资公司打官司，一般都没事，日本企业还专利权？存活下来都有问题,"https://guba.eastmoney.com/news,688299,888212113.html",2019-11-25 09:56:20,只要不是与华为，美资公司打官司，一般都没事，日本企业还专利权？存活下来都有问题
可以改名为长阴科技,"https://guba.eastmoney.com/news,688299,888210548.html",2019-11-25 09:54:21,可以改名为长阴科技
这股有意思，官司打好后，奔50元看来没问题,"https://guba.eastmoney.com/news,688299,888209871.html",2019-11-25 09:53:34,这股有意思，官司打好后，奔50元看来没问题
3元贝,"https://guba.eastmoney.com/news,688299,888209633.html",2019-11-25 09:53:22,3元贝
科创兴，长阳王，已经企稳了，可以抢筹了,"https://guba.eastmoney.com/news,688299,888207044.html",2019-11-25 09:50:33,科创兴，长阳王，已经企稳了，可以抢筹了
