标题,链接,发布时间,内容
r食品安全环保产业的强基；行业的翘楚——002637赞宇科技终于浮出水面！！未来10年高速成长,"https://guba.eastmoney.com/news,600831,608410390.html",2017-02-14 10:20:58,食品安全环保产业的强基；行业的翘楚——002637赞宇科技终于浮出水面！！未来10年高速成长
600831，不相信/沦落,"https://guba.eastmoney.com/news,600831,405966840.html",2016-05-29 16:35:34,"05/29
6月，A股由于内外因素、或将进入一个波动期。
轻大盘、重个股。
600831，许多年了，不相信/会就此沦落。精彩纷呈会现身..."
小有进步 值得鼓励,"https://guba.eastmoney.com/news,600831,608018250.html",2017-02-13 22:16:30,小有进步 值得鼓励
这股做长线还是不错的,"https://guba.eastmoney.com/news,600831,607491841.html",2017-02-13 13:13:45,这股做长线还是不错的
~保险公司减仓广电却建仓电广？,"https://guba.eastmoney.com/news,600831,563735159.html",2016-10-31 11:47:33,为什么？
回调大胆买入,"https://guba.eastmoney.com/news,600831,601793219.html",2017-02-06 13:25:49,中小板大幅反弹不信你不走
公司最近增持股票了吗/有大股东增持吗,"https://guba.eastmoney.com/news,600831,604293528.html",2017-02-09 07:36:39,公司最近增持股票了吗/有大股东增持吗
兴业投资：主要产品技术更新2017.01.19,"https://guba.eastmoney.com/news,600831,603889769.html",2017-02-08 14:36:09,又一个603444 吉比特将诞生！
新华通讯社 中国光通信新突破：一根光纤可供135亿人同时通话 2017年2月5日 14:23,"https://guba.eastmoney.com/news,600831,601339728.html",2017-02-05 20:17:45,"新华通讯社 中国光通信新突破：一根光纤可供135亿人同时通话
2017年02月05日 14:23 来源：新华通讯社

武汉邮电科学研究院4日宣布，在国内首次实现560Tb/s超大容量波分复用及空分复用的光传输系统实验，可以实现一根光纤上67.5亿对人（135亿人）同时通话，这标志着我国在“超大容量、超长距离、超高速率”光通信系统研究领域迈上了新的台阶。达到了国际先进水平。
随着移动互联网、云计算、大数据、物联网应用的快速兴起，流量激增给信息通信网络带来巨大挑战，解决网络数据流的“井喷式增长”难题正成为全球信息通信领域的竞争高地。作为我国光通信领域核心研发基地，武汉邮科院近年来在“超大容量、超高速率、超长距离”光通信传输领域，连续取得重大科技突破。"
估计延长化建要爆发了，人家是混改试点,"https://guba.eastmoney.com/news,600831,601360366.html",2017-02-05 21:22:43,陕西国资混改员工持股试点，广电就是没这个命
武汉光谷五大产业全部跨入千亿规模 01月24日08:11 光谷几乎以,"https://guba.eastmoney.com/news,600831,594709105.html",2017-01-25 10:15:03,"武汉光谷五大产业全部跨入千亿规模
2017年01月24日08:11
2013年以来，光谷几乎以每年诞生一个千亿产业的速度，在创新驱动的道路上快速奔跑。去年，光电子信息、生物医药、高端装备制造、新能源与节能环保、现代服务业五大千亿板块，引领光谷企业总收入实现11367亿元，年增长13%。其中，光电子产业跨上5000亿元台阶，实现企业总收入5002亿元。高端装备制造产业平稳增长，完成收入1274亿元。新能源和节能环保产业收入达1169亿元。高技术服务业收入2569亿元，增速达21%。
今年，光谷将持续发展新兴产业，壮大光通信、激光、半导体等产业规模，加快下一代信息技术与生物产业的融合发展；重点聚焦数控机床、机器人、海洋工程装备、石油装备、3D打印等领域，着力培育大气污染防治、新能源汽车、智能电网等产业，现代服务业重点布局移动互联网。"
进场:“一网三化”混改和国资改革的双重受益股,"https://guba.eastmoney.com/news,600831,586218325.html",2017-01-08 12:42:42,"进场:“一网三化”混改和国资改革的双重受益股
2017年红包多, 根据规定, 地方国资改革全面提速，二线蓝筹国企股接下来将成为新行情热点,反弹可能相当猛烈。 湖北广电（000665）: 深港通和融资融券标的股，广电“一网三化”混改破冰和地方国资改革的试点企业和双重受益股,文化传媒龙 头，二线蓝筹代表。公司逐步建设以双向化、宽带化为主干，以IP化、互联化为辅助的新兴融合网络,将持续推动传统媒体到新媒体、融媒体甚至未来媒体的发展演进。近来该股利好叠出，有年报10转增5送5预期，对股价影响正面。不久前，公司公告了与华为公司深度合作和定增扩融已核准两个利好，如果本次增发完成，该股每股净资产稳上10元。该股稳定盈利和预期，股价理应20元以上，目前该股在多重利好叠至时还压盘不涨，筹码带血，价值低估，股价明显偏低。中线目前进场潜伏, 大涨爆发行情的潜力大。近段公司招聘董事会秘书, 有投行券商基金经理来公司调研考察，给予预期看好的评价。"
