标题,链接,发布时间,内容
冲高回来态势 目测还在继续出货,"https://guba.eastmoney.com/news,600552,608958637.html",2017-02-15 10:07:54,昨儿新进这只股票 看已经超跌了 感觉今儿如果不涨 明儿可能会有大跌 不过有基本面支撑 盘子小 所以庄家动作还是可以搞得很大 持有一阵再说
又套人玩 谁追谁倒霉,"https://guba.eastmoney.com/news,600552,608958033.html",2017-02-15 10:06:46,又套人玩 谁追谁倒霉
17.75,"https://guba.eastmoney.com/news,600552,608949894.html",2017-02-15 09:52:26,上米
加仓买进552，2份,"https://guba.eastmoney.com/news,600552,608935388.html",2017-02-15 09:19:43,
消空头’小心岀局,"https://guba.eastmoney.com/news,600552,608943782.html",2017-02-15 09:40:36,十十
能企稳吗,"https://guba.eastmoney.com/news,600552,608942870.html",2017-02-15 09:38:49,能企稳吗
要破16的节奏啊，这么跌难道主力赚钱了,"https://guba.eastmoney.com/news,600552,608936696.html",2017-02-15 09:24:06,要破16的节奏啊，这么跌难道主力赚钱了
wocao，被套，这么狠，跌停卖。,"https://guba.eastmoney.com/news,600552,608936092.html",2017-02-15 09:22:16,wocao，被套，这么狠，跌停卖。
不是炒问题股的时代了,"https://guba.eastmoney.com/news,600552,608935545.html",2017-02-15 09:20:17,放弃才是正确的
浚鑫科技这样的私营公司卖给国企凯盛科技能有什么利好，更有利益输送的可能，终止是负责任的态度，股价下调属正常的市场现象。,"https://guba.eastmoney.com/news,600552,608843416.html",2017-02-14 21:42:16,
公司玩字眠，害了自己，更害了小散，实说可能不会这样跌，走吧，不是良心公司！,"https://guba.eastmoney.com/news,600552,608637682.html",2017-02-14 15:24:17,公司玩字眠，害了自己，更害了小散，实说可能不会这样跌，走吧，不是良心公司！
今天16.6扫货满仓，爽歪歪，暴涨暴涨,"https://guba.eastmoney.com/news,600552,608800635.html",2017-02-14 19:48:46,今天16.6扫货满仓，爽歪歪，暴涨暴涨
负责任的讲，该股有跌到12以下的可能。,"https://guba.eastmoney.com/news,600552,608862037.html",2017-02-14 23:48:56,该股虽然我也有少量持仓被套，但都是停牌前买进的。现在，重组失败，股价显然失去支撑。真正的下跌才刚开始。后市遇反抽坚决止损离场。
手欠！买套！,"https://guba.eastmoney.com/news,600552,608853608.html",2017-02-14 22:41:33,手欠！买套！
