标题,链接,发布时间,内容
天津鹏领华苑分公司  全体员工罢工了,"https://guba.eastmoney.com/news,300375,771473886.html",2018-07-09 08:36:14,天津鹏领华苑分公司 全体员工罢工了
谁敢拉，5元见，砸给你，帖子删除了？,"https://guba.eastmoney.com/news,300375,772211011.html",2018-07-11 14:09:34,前面发的帖子呢，不见了
妈的，，拉高出货，，，又上当了,"https://guba.eastmoney.com/news,300375,772195885.html",2018-07-11 13:47:19,妈的，，拉高出货，，，又上当了
骗子明目张胆拉高骗小散入会，没人管吗[不屑][不屑][不屑],"https://guba.eastmoney.com/news,300375,772197213.html",2018-07-11 13:49:30,骗子明目张胆拉高骗小散入会，没人管吗[不屑][不屑][不屑]
万绿丛中一点红，加油吧,"https://guba.eastmoney.com/news,300375,772147932.html",2018-07-11 11:30:33,万绿丛中一点红，加油吧
下午见,"https://guba.eastmoney.com/news,300375,772148618.html",2018-07-11 11:31:50,下午见
看下午的了，你也可以,"https://guba.eastmoney.com/news,300375,772155591.html",2018-07-11 11:50:27,看下午的了，你也可以
摧枯拉腐,"https://guba.eastmoney.com/news,300375,772165061.html",2018-07-11 12:32:43,一波才动
600183:生益科技关于修改《公司章程》的公告,"https://guba.eastmoney.com/news,300375,772161247.html",2018-07-11 12:16:20,中小股东团结起来，否决掏空中小股东的收购武荆高速案，已有成功的先例
下午发射，关注即可,"https://guba.eastmoney.com/news,300375,772152178.html",2018-07-11 11:40:34,下午发射，关注即可
下午拉升出,"https://guba.eastmoney.com/news,300375,772151226.html",2018-07-11 11:38:21,下午拉升出
中午  300375,"https://guba.eastmoney.com/news,300375,772150861.html",2018-07-11 11:37:31,中午 300375
全网首发，下午一点准时拉升,"https://guba.eastmoney.com/news,300375,772149755.html",2018-07-11 11:34:46,全网首发，下午一点准时拉升
一点准时起飞,"https://guba.eastmoney.com/news,300375,772149670.html",2018-07-11 11:34:35,一点准时起飞
大涨,"https://guba.eastmoney.com/news,300375,772149138.html",2018-07-11 11:33:09,大涨
下午有机会,"https://guba.eastmoney.com/news,300375,772148867.html",2018-07-11 11:32:23,下午有机会
下午见,"https://guba.eastmoney.com/news,300375,772148785.html",2018-07-11 11:32:10,下午见
300375新余劳动南路海通证券营业部买入,"https://guba.eastmoney.com/news,300375,772148434.html",2018-07-11 11:31:29,300375新余劳动南路海通证券营业部买入
下午发射,"https://guba.eastmoney.com/news,300375,772148217.html",2018-07-11 11:31:03,下午发射
昨天买进的朋友  下午看好就出了 不要追高,"https://guba.eastmoney.com/news,300375,772148068.html",2018-07-11 11:30:47,昨天买进的朋友 下午看好就出了 不要追高
看下午,"https://guba.eastmoney.com/news,300375,772148030.html",2018-07-11 11:30:43,
而协议转让可以一次性减持5%以上所以,"https://guba.eastmoney.com/news,300375,772121752.html",2018-07-11 10:44:53,小散买了就唱多绝对个韭菜。
特斯拉上海建厂，鹏翎股份机会来了！,"https://guba.eastmoney.com/news,300375,772061120.html",2018-07-11 09:03:52,特斯拉上海建厂，鹏翎股份机会来了！
抗跌，但以后会补跌,"https://guba.eastmoney.com/news,300375,772066340.html",2018-07-11 09:23:12,美的的四十亿，估计今天要打掉一半。
怎么不如闰土？,"https://guba.eastmoney.com/news,300375,772046599.html",2018-07-11 06:33:32,不会吧，这样了还跌啊
比较靠谱的预测一下：周四能涨0.5%，周五除权跌2%,"https://guba.eastmoney.com/news,300375,772042665.html",2018-07-11 05:09:21,这点成交量，丢脸。x。
要破新低了,"https://guba.eastmoney.com/news,300375,772037490.html",2018-07-11 03:25:02,跌成了
没成交量没资金关注的伪科技股,"https://guba.eastmoney.com/news,300375,772033191.html",2018-07-11 02:20:30,快点跑
桀犬吠尧,"https://guba.eastmoney.com/news,300375,772019335.html",2018-07-11 00:02:31,如蹈水火
辣鸡,"https://guba.eastmoney.com/news,300375,772016413.html",2018-07-10 23:39:06,辣鸡
回嗔作喜,"https://guba.eastmoney.com/news,300375,772011964.html",2018-07-10 23:07:53,识文谈字
降准及时雨，明天千股涨停,"https://guba.eastmoney.com/news,300375,771989714.html",2018-07-10 20:35:09,热烈庆祝中建材西北三熊通通破净
欧普照明年报净利增长34% 拟10转3派4元,"https://guba.eastmoney.com/news,300375,771977265.html",2018-07-10 19:09:58,今天五天了。应该发公告啊
鹏翎股份07月10日资金揭秘,"https://guba.eastmoney.com/news,300375,771953643.html",2018-07-10 16:40:43,"今日鹏翎股份主力净流入额达-52.00万元，净占比-4.76%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额-52.00万元，净占比-4.84%。







































鹏翎股份资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	48.40	-100.40
中单	462.13	-488.88
小单	564.47	-485.72




资金解读





鹏翎股份收盘涨幅1.31%， 
其中，成交最活跃的价格分别为6.18、6.17、6.16，成交密集的手数区间分布于100-150、200-300、500-700手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 6.14













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
6.18	259595	136833	14.63%	7.71%
6.17	131931	212575	7.43%	11.98%
6.16	99203	77690	5.59%	4.38%
6.19	119710	21478	6.75%	1.21%
6.20	6578	0	0.37%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
100-150	73700	113000	491 	753 
200-300	42600	21000	142 	70 
500-700	0	50000	0 	71 
300-500	0	30100	0 	60 
150-200	19700	0	99 	0 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































汽车行业成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	603348	文灿股份 	9.99%	10078.68万
2	603596	伯特利 	10.01%	2948.36万
3	600139	西部资源 	10.12%	2406.56万
4	002510	天汽模 	5.35%	1776.96万
5	600066	宇通客车 	3.43%	979.69万
74	300375	鹏翎股份 	1.31%	-52.00万


数据来源:东方财富






展开阅读全文"
