标题,链接,发布时间,内容
行情不好，但是我还是忍不住满仓,"https://guba.eastmoney.com/news,000038,583206696.html",2016-12-27 19:16:43,行情不好，但是我还是忍不住满仓
深大通,"https://guba.eastmoney.com/news,000038,583155427.html",2016-12-27 15:57:26,深大通
深大通:关于签订募集资金三方监管协议的公告,"https://guba.eastmoney.com/news,000038,582868103.html",2016-12-26 19:35:19,"公告日期：2016-12-27
证券代码：000038 证券简称：深大通 公告编号：2016-162



深圳大通实业股份有限公司



关于签订募集资金三方监管协议的公告



本公司及董事会全体成员保证公告内容的真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



深圳大通实业股份有限公司（以下简称“公司”）于2015年12月18日收



到中国证券监督管理委员会出具的《关于核准深圳大通实业股份有限公司向曹林芳等发行股份购买资产并募集配套资金的批复》（证监许可[2015]2944 号），核准公司非公开发行不超过 134,671,886 股新股募集本次发行股份购买资产的配套资金。根据瑞华会计师事务所（特殊普通合伙）出具的瑞华验字[2016]48030016《验资报告》验证，公司本次非公开发行人民普通股（A 股）134,671,886股，募集资金总额人民币2,749,999,912.12元，扣除发行费用后，实际募集资金净额人民币2,719,949,913.02元。



为规范公司募集资金管理,切实保护投资者权益,根据有关法律法规及中国证监会《上市公司监管指引第 2 号——上市公司募集资金管理和使用的监管要求》、公司《募集资金管理办法》等规定, 公司签署了如下募集资金三方监管协议：



公司、广州证券股份有限公司、上海浦东发展银行股份有限公司青岛高科园支行签署了募集资金专户储存三方监管协议，募集资金专户账号为69110155000000189，该专户用于公司研发中心项目募集资金的存储和使用；



上述募集资金三方监管协议的主要内容如下：



一、公司已在开户行（指上海浦东发展银行股份有限公司青岛高科园支行）开设募集资金专项账户（以下简称“专户”），该专户仅用于公司本次募集资金的存储和使用，不得用作其他用途。



二、公司和开户行应当共同遵守《中华人民共和国票据法》、《支付结算办法》、《人民币银行结算账户管理办法》等法律、法规、规章。



三、广州证券股份有限公司（以下简称“广州证券”）作为公司的独立财务顾问，应当依据有关规定指定独立财务顾问主办人或者其他工作人员对公司募集资金使用情况进行监督。广州证券应当依据《深圳证券交易所主板上市公司规范运作指引（2015 年修订）》以及公司制订的募集资金管理制度履行其督导职责，并可以采取现场调查、书面问询等方式行使其监督权。公司和开户行应当配合广州证券的调查与查询。广州证券每半年对公司募集资金的存放和使用情况进行一次现场检查。



四、公司授权广州证券指定的项目主办人刘亚勇、石峰可以随时到开户行查询、复印公司专户的资料；开户行应及时、准确、完整地向其提供所需的有关专户的资料。



项目主办人向开户行查询公司专户有关情况时应出具本人的合法身份证明；广州证券指定的其他工作人员向开户行查询公司专户有关情况时应出具本人的合法身份证明和单位介绍信。



五、开户行按月（每月15日之前）向公司出具对账单，并抄送广州证券。



开户行应保证对账单内容真实、准确、完整。



六、公司一次或12个月以内累计从专户中支取的金额超过5000万元或募集



资金净额（发行募集资金总额扣除发行费用后的净额）的10%的，开户行应及时



以邮件方式通知广州证券，同时将专户的支出清单邮寄给广州证券。



七、广州证券有权根据有关规定更换指定的项目主办人。广州证券更换项目主办人的，应将相关证明文件书面通知开户行，同时按本协议第十一条的要求向公司、开户行书面通知更换后的项目主办人联系方式。更换项目主办人不影响本协议的效力。



八、开户行连续三次未及时向广州证券出具对账单或向广州证券通知专户大额支取情况，以及存在未配合广州证券调查专户情形的，公司或者广州证券可以要求公司单方面终止本协议并注销募集资金专户。



九、本协议自公司、开户行、广州证券三方法定代表人或其授权代表签署并加盖各自单位公章之日起生效，至专户资金全部支出完毕并依法销户之日起失效。



广州证券义务至持续督导期结束之日，即2017年12月31日解除。



如广州证券在该项目下的持续督导责任提前终止，自广州证券持续督导责任终止之日，广州证券在本协议项下的义务解除。



若至持续督导义务完成之日即2017年12月31日，公司募集资金尚未使用



完毕，本协议有效期延长至本专户内的募集资金使用完毕之日。



特此公告



……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
百元大票 百大600865的俗名 名字特响亮 三江购物的股价有点高不可攀 百元大票肯定会成为第二只三江购物！机不可失,"https://guba.eastmoney.com/news,000038,580974148.html",2016-12-20 10:02:00,"在淅江正宗阿里新零售，唯我杭州百大集团600865可以取代三江购物做新龙头！
百大，肿瘤医院，即将敲定。一个肿瘤药的概念，可以让股票翻了好几倍。百大第一目标必将突破三十元。"
天量阴柱后一天的底部红十字介入比较稳妥,"https://guba.eastmoney.com/news,000038,583081276.html",2016-12-27 13:23:24,天量阴柱后一天的底部红十字介入比较稳妥
好安静,"https://guba.eastmoney.com/news,000038,583077451.html",2016-12-27 13:15:29,好安静
观察量能变化,"https://guba.eastmoney.com/news,000038,583078222.html",2016-12-27 13:17:02,观察量能变化
开始冲吧！,"https://guba.eastmoney.com/news,000038,583078004.html",2016-12-27 13:16:34,开始冲吧！
重大违法公司要强制退市……走不走你们看吧……,"https://guba.eastmoney.com/news,000038,583077781.html",2016-12-27 13:16:13,重大违法公司要强制退市……走不走你们看吧……
为啥主力不拉 换一直打压,"https://guba.eastmoney.com/news,000038,583073745.html",2016-12-27 13:07:05,为啥主力不拉 换一直打压
该起航了,"https://guba.eastmoney.com/news,000038,583072547.html",2016-12-27 13:03:41,该起航了
厦门游资要拉了，刚才短信通知！！！加油,"https://guba.eastmoney.com/news,000038,583062203.html",2016-12-27 12:10:15,厦门游资要拉了，刚才短信通知！！！加油
此股在年报前能维持这个股价也不容易了，期间可能会拉一下，但是，最终也就这样了,"https://guba.eastmoney.com/news,000038,583062147.html",2016-12-27 12:09:50,此股在年报前能维持这个股价也不容易了，期间可能会拉一下，但是，最终也就这样了
我问,"https://guba.eastmoney.com/news,000038,582692205.html",2016-12-26 11:03:28,现在是不是到买进的时候了？
好样的，有点意思！[赞][赞][赞],"https://guba.eastmoney.com/news,000038,583042348.html",2016-12-27 11:11:28,好样的，有点意思！
哈哈跌停,"https://guba.eastmoney.com/news,000038,582980796.html",2016-12-27 09:16:19,哈哈跌停
