标题,链接,发布时间,内容
茅台垃圾股 谁买谁被套死 明天继续跌停,"https://guba.eastmoney.com/news,600519,789955227.html",2018-10-31 10:08:48,茅台垃圾股 谁买谁被套死 明天继续跌停
540之下加仓中……,"https://guba.eastmoney.com/news,600519,789955007.html",2018-10-31 10:08:12,540之下加仓中……
基本面上肯定有问题，价涨利润低？,"https://guba.eastmoney.com/news,600519,789954207.html",2018-10-31 10:06:08,基本面上肯定有问题，价涨利润低？
回光反照，至少还有二十点的跌幅,"https://guba.eastmoney.com/news,600519,789955067.html",2018-10-31 10:08:21,回光反照，至少还有二十点的跌幅
茅台反抽就是出局换股[不说了][不说了][不说了] 过度饮酒毕竟对身体有害。,"https://guba.eastmoney.com/news,600519,789955215.html",2018-10-31 10:08:44,"茅台反抽就是出局换股[不说了][不说了][不说了]
过度饮酒毕竟对身体有害。"
又是一次逃跑机会！！！,"https://guba.eastmoney.com/news,600519,789953750.html",2018-10-31 10:04:59,又是一次逃跑机会！！！
2018年3季报显示，茅台非经常性损益累计亏损高达13亿元！！！,"https://guba.eastmoney.com/news,600519,789953167.html",2018-10-31 10:03:32,2018年3季报显示，茅台非经常性损益累计亏损高达13亿元！！！
当人们恐慌时，我贪婪，大胆买进,"https://guba.eastmoney.com/news,600519,789949568.html",2018-10-31 09:54:58,当人们恐慌时，我贪婪，大胆买进
大暴跌又要开始了,"https://guba.eastmoney.com/news,600519,789946889.html",2018-10-31 09:48:30,出货的最好机会
资金一直在流出，下跌趋势，看下月线，还敢碰？无量拉放量跌,"https://guba.eastmoney.com/news,600519,789946914.html",2018-10-31 09:48:31,资金一直在流出，下跌趋势，看下月线，还敢碰？无量拉放量跌
居然还在欺骗接盘侠,"https://guba.eastmoney.com/news,600519,789950031.html",2018-10-31 09:56:04,居然还在欺骗接盘侠
下跌半途中！,"https://guba.eastmoney.com/news,600519,789953710.html",2018-10-31 10:04:54,下跌半途中！
卖出,"https://guba.eastmoney.com/news,600519,789952993.html",2018-10-31 10:03:04,卖出
今天算是放巨量止跌么,"https://guba.eastmoney.com/news,600519,789822009.html",2018-10-30 14:46:41,今天算是放巨量止跌么
今天必破500，,"https://guba.eastmoney.com/news,600519,789944744.html",2018-10-31 09:43:58,RT
茅台都涨了美的和小天鹅还下跌，坚决丢掉买回茅台,"https://guba.eastmoney.com/news,600519,789951217.html",2018-10-31 09:59:00,茅台都涨了美的和小天鹅还下跌，坚决丢掉买回茅台
离腰斩还有距离,"https://guba.eastmoney.com/news,600519,789937246.html",2018-10-31 09:18:03,！！
冲啊我的茅台！,"https://guba.eastmoney.com/news,600519,789947549.html",2018-10-31 09:50:03,冲啊我的茅台！
卧槽你那,"https://guba.eastmoney.com/news,600519,789949629.html",2018-10-31 09:55:06,卧槽你那
垂死挣扎罢了,"https://guba.eastmoney.com/news,600519,789948911.html",2018-10-31 09:53:21,垂死挣扎罢了
死茅台上涨天理难容,"https://guba.eastmoney.com/news,600519,789949174.html",2018-10-31 09:54:01,死茅台上涨天理难容
92000一股，大家拭目以待。哦也。,"https://guba.eastmoney.com/news,600519,789949286.html",2018-10-31 09:54:21,冲呀。茅台加油。
"走人,成功做了一把短线","https://guba.eastmoney.com/news,600519,789948875.html",2018-10-31 09:53:19,"矛台还是适合做短,哈哈"
92000一股，冲呀，涨,"https://guba.eastmoney.com/news,600519,789948190.html",2018-10-31 09:51:36,哈哈。又有谁踏空了。活该。哦也。
A股市场低开高走：券商股掀涨停潮 沪市放量收涨1.02%,"https://guba.eastmoney.com/news,600519,789842021.html",2018-10-30 16:21:01,
换仓基建，葛洲坝600068，股价6元，市盈率7倍。,"https://guba.eastmoney.com/news,600519,789948234.html",2018-10-31 09:51:39,换仓基建，葛洲坝600068，股价6元，市盈率7倍。
今天510买进30000股，明天冲高出，哈哈,"https://guba.eastmoney.com/news,600519,789828604.html",2018-10-30 15:08:37,今天510买进30000股，明天冲高出，哈哈
549压力位，敢涨到那个位置，昨天买进的30亿资金就会出逃，股价会再一次下坡,"https://guba.eastmoney.com/news,600519,789723546.html",2018-10-30 09:38:39,549压力位，敢涨到那个位置，昨天买进的30亿资金就会出逃，股价会再一次下坡
在大A，散户做短线时间长了肯定亏。做波段必须一半以上时间空仓，这点比较难做到。做,"https://guba.eastmoney.com/news,600519,789382363.html",2018-10-27 09:20:10,在大A，散户做短线时间长了肯定亏。做波段必须一半以上时间空仓，这点比较难做到。做长线必须三年以上，这点更难做到。做不到的最好离开股市，现在我在考虑做到或离开！
500我肯定会再买一点，破了500我会一手一手的慢慢买 茅台估计从200开始，在,"https://guba.eastmoney.com/news,600519,789777514.html",2018-10-30 11:53:59,"500我肯定会再买一点，破了500我会一手一手的慢慢买
茅台估计从200开始，在散户里面就是一片骂声，反正我是187买的，坚定持有了3年多，今年做了几次波段，每次都是买回当初持有的数量，现在成本价-98，今天茅台开板了，我还会考虑再买入一些，等到茅台也玩送股分红了，再清仓出来"
今天茅台起码5个点,"https://guba.eastmoney.com/news,600519,789948362.html",2018-10-31 09:51:57,今天茅台起码5个点
可悲,"https://guba.eastmoney.com/news,600519,789948495.html",2018-10-31 09:52:18,可悲
个人观点，高位又高价的股千万不要碰！千万不要听专家的！,"https://guba.eastmoney.com/news,600519,789947672.html",2018-10-31 09:50:20,个人观点，高位又高价的股千万不要碰！千万不要听专家的！
冲高清仓,"https://guba.eastmoney.com/news,600519,789940264.html",2018-10-31 09:30:54,冲高清仓
托不住的，这只票泡沫太大,"https://guba.eastmoney.com/news,600519,789948918.html",2018-10-31 09:53:26,有序撤退，谨慎
昨天100多亿，今天是要像200亿进发吗,"https://guba.eastmoney.com/news,600519,789946944.html",2018-10-31 09:48:36,昨天100多亿，今天是要像200亿进发吗
据说山顶有矿 有好心人特地接你们上山233,"https://guba.eastmoney.com/news,600519,789947334.html",2018-10-31 09:49:33,据说山顶有矿 有好心人特地接你们上山233
诱惑谁也没用！拉高也没散户跟,"https://guba.eastmoney.com/news,600519,789946855.html",2018-10-31 09:48:22,诱惑谁也没用！拉高也没散户跟
恭喜茅台  怒涨两个点！,"https://guba.eastmoney.com/news,600519,789946714.html",2018-10-31 09:48:01,恭喜茅台 怒涨两个点！
反弹就跑,"https://guba.eastmoney.com/news,600519,789946693.html",2018-10-31 09:48:38,晚了跑不了
茅台涨……大盘跌[不屑],"https://guba.eastmoney.com/news,600519,789945153.html",2018-10-31 09:44:11,茅台涨……大盘跌[不屑]
跌好几天了，今天是不是该反弹了？现在即使国人不喝茅台，但茅台已走向世界,"https://guba.eastmoney.com/news,600519,789945390.html",2018-10-31 09:44:54,跌好几天了，今天是不是该反弹了？现在即使国人不喝茅台，但茅台已走向世界，只要有人喝就还会涨
发了，发了，发了。我满仓等你拉。,"https://guba.eastmoney.com/news,600519,789946300.html",2018-10-31 09:47:01,发了，发了，发了。我满仓等你拉。
到今天茅台市盈率还有20倍多，太高了太高了！！！,"https://guba.eastmoney.com/news,600519,789944657.html",2018-10-31 09:43:00,到今天茅台市盈率还有20倍多，太高了太高了！！！
涨了这么久了，早该下跌了，游资实在是炒不动了。 这股完全没有预期，除了稳定一点没,"https://guba.eastmoney.com/news,600519,789921774.html",2018-10-31 06:41:23,"涨了这么久了，早该下跌了，游资实在是炒不动了。
这股完全没有预期，除了稳定一点没什么好炒作的。"
92000一股，大家就等着哭吧。哈哈。,"https://guba.eastmoney.com/news,600519,789945427.html",2018-10-31 09:44:59,冲呀，茅台加油。
连续跌几天。还不给我涨涨涨？？？,"https://guba.eastmoney.com/news,600519,789943822.html",2018-10-31 09:40:59,连续跌几天。还不给我涨涨涨？？？
"快跌,等着抄底了,到300来搞一搞","https://guba.eastmoney.com/news,600519,789944670.html",2018-10-31 09:43:09,"快跌,等着抄底了,到300来搞一搞"
救世白酒,"https://guba.eastmoney.com/news,600519,789944901.html",2018-10-31 09:43:35,救世白酒
92000一股，大家不买后悔哟,"https://guba.eastmoney.com/news,600519,789943167.html",2018-10-31 09:39:29,冲呀，茅台加油。
远没到底,"https://guba.eastmoney.com/news,600519,789943397.html",2018-10-31 09:39:55,远没到底
主力又在出逃，资金呈净流出，看来近期下行大势难违！,"https://guba.eastmoney.com/news,600519,789943386.html",2018-10-31 09:39:54,主力又在出逃，资金呈净流出，看来近期下行大势难违！
