标题,链接,发布时间,内容
牛逼，赞,"https://guba.eastmoney.com/news,002840,808011348.html",2019-03-08 14:49:50,牛逼，赞
冲不上去啊！先抛了 这两周赚了不少 先落袋为安,"https://guba.eastmoney.com/news,002840,807993327.html",2019-03-08 14:30:02,冲不上去啊！先抛了 这两周赚了不少 先落袋为安
猪价大涨！华统下星期继续涨,"https://guba.eastmoney.com/news,002840,807993150.html",2019-03-08 14:29:42,猪价大涨！华统下星期继续涨
选股还是要选龙头啊,"https://guba.eastmoney.com/news,002840,807983940.html",2019-03-08 14:15:59,选股还是要选龙头啊
最弱的一只票,"https://guba.eastmoney.com/news,002840,807983078.html",2019-03-08 14:14:34,最弱的一只票
千手大单在卖,"https://guba.eastmoney.com/news,002840,807964717.html",2019-03-08 13:47:37,千手大单在卖
出呀。快卖,"https://guba.eastmoney.com/news,002840,807948917.html",2019-03-08 13:21:54,出呀。快卖
盯住温氏股份，抓紧买坐头排的华统上车!,"https://guba.eastmoney.com/news,002840,807822088.html",2019-03-08 08:25:45,盯住温氏股份，抓紧买坐头排的华统上车!
长期看好，大家快走吧[微笑],"https://guba.eastmoney.com/news,002840,807929085.html",2019-03-08 12:14:36,长期看好，大家快走吧
看看人家猪肉股，再看看你，我只能怀疑你是卖死猪肉的,"https://guba.eastmoney.com/news,002840,807865202.html",2019-03-08 10:08:16,看看人家猪肉股，再看看你，我只能怀疑你是卖死猪肉的
真的是晕神，板块大涨你他妈吃了屎,"https://guba.eastmoney.com/news,002840,807876267.html",2019-03-08 10:23:18,真的是晕神，板块大涨你他妈吃了屎
猪肉持续利好 ！肉价大涨 ！拿好手里的股票！,"https://guba.eastmoney.com/news,002840,807923677.html",2019-03-08 11:50:00,猪肉持续利好 ！肉价大涨 ！拿好手里的股票！
猪肉持续利好 ！肉价大涨！ 华统有进口猪肉几千吨！,"https://guba.eastmoney.com/news,002840,807924379.html",2019-03-08 11:52:58,猪肉持续利好 ！肉价大涨！ 华统有进口猪肉几千吨！
我一直坚信你能上20的。加油啊,"https://guba.eastmoney.com/news,002840,807886744.html",2019-03-08 10:39:08,我一直坚信你能上20的。加油啊
趋势很明显了，有些人就能看到自己想看的迹象，最后判断错方向。,"https://guba.eastmoney.com/news,002840,807895975.html",2019-03-08 10:52:58,趋势很明显了，有些人就能看到自己想看的迹象，最后判断错方向。
不要卖，在洗盘，庄家在割韭菜，这个股票，目标20,"https://guba.eastmoney.com/news,002840,807892377.html",2019-03-08 10:47:02,不要卖，在洗盘，庄家在割韭菜，这个股票，目标20
卖死猪肉了。便宜了,"https://guba.eastmoney.com/news,002840,807888446.html",2019-03-08 10:41:32,卖死猪肉了。便宜了
华统股份  不跟随板块,"https://guba.eastmoney.com/news,002840,807885615.html",2019-03-08 10:37:28,卖死猪肉的吧
人气都给整没了,"https://guba.eastmoney.com/news,002840,807884745.html",2019-03-08 10:36:05,人气都给整没了
大气不敢喘的东西,"https://guba.eastmoney.com/news,002840,807872552.html",2019-03-08 10:18:06,大气不敢喘的东西
这 狗 庄！！！,"https://guba.eastmoney.com/news,002840,807054350.html",2019-03-05 10:33:51,如题
这个垃圾跑的真快,"https://guba.eastmoney.com/news,002840,807847969.html",2019-03-08 09:44:45,这个垃圾跑的真快
看来杀猪的是真心不如养猪的！,"https://guba.eastmoney.com/news,002840,807843832.html",2019-03-08 09:39:25,看来杀猪的是真心不如养猪的！
华统股份 啥时能做次猪头,"https://guba.eastmoney.com/news,002840,807831694.html",2019-03-08 09:20:15,不如巨亏的雏鹰农牧
开盘赶紧出！！！,"https://guba.eastmoney.com/news,002840,807829700.html",2019-03-08 09:13:48,不多说了，没时间解释了，赶紧下车，要翻车了
今天大盘四大利空可能要回调了，1.美国三大股指全线收跌，为连续第四日收跌。2.深,"https://guba.eastmoney.com/news,002840,807819727.html",2019-03-08 08:09:29,"今天大盘四大利空可能要回调了，1.美国三大股指全线收跌，为连续第四日收跌。2.深股通投资者持股比例超出28%的上限,已经被深港通暂停接受境外买盘。3.中信证券首次给予中国人保A股“卖出”评级。4.是信贷资金违规入股市。个股都应该会有影响，大家注意!"
中国的吃货们，我就不信你们不吃猪肉！[大笑][大笑][怒][怒],"https://guba.eastmoney.com/news,002840,807635688.html",2019-03-07 12:51:30,中国的吃货们，我就不信你们不吃猪肉！
加油，赶温氏还差20元!,"https://guba.eastmoney.com/news,002840,807630514.html",2019-03-07 12:19:13,加油，赶温氏还差20元!
国家将收储猪肉20万吨是五天前的消息！大盘天量十字星让人忧！,"https://guba.eastmoney.com/news,002840,807771159.html",2019-03-07 19:53:34,
已形成死叉,"https://guba.eastmoney.com/news,002840,807766399.html",2019-03-07 19:18:53,看一下以往KDJ，数值已经接近上限了，随时会崩塌
赶紧出！！！,"https://guba.eastmoney.com/news,002840,807766289.html",2019-03-07 19:18:02,主力开始高位出货了！赶紧出
不忍心看你们被套,"https://guba.eastmoney.com/news,002840,807765580.html",2019-03-07 19:13:00,赚了就锁住利润，别傻傻又亏喽
国家将收储猪肉20万吨,"https://guba.eastmoney.com/news,002840,807756315.html",2019-03-07 18:02:30,国家将收储猪肉20万吨
华统股份03月07日资金揭秘,"https://guba.eastmoney.com/news,002840,807755289.html",2019-03-07 17:57:45,"今日华统股份主力净流入额达-233.26万元，净占比-1.39%，
其中超大单净流入额242.31万元,净占比1.46%，
大单净流入额-475.56万元，净占比-2.87%。







































华统股份资金流向数据

类型	流入(万元)	流出(万元)
超大	400.75	-158.45
大单	2759.16	-3234.73
中单	7219.46	-7018.48
小单	6170.33	-6138.05




资金解读





华统股份收盘涨幅1.35%， 
其中，成交最活跃的价格分别为20.24、20.27、20.26，成交密集的手数区间分布于100-150、70-100、200-300手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 19.55













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
20.24	10300	9100	0.12%	0.11%
20.27	2200	0	0.03%	0.00%
20.26	1400	0	0.02%	0.00%
20.28	700	0	0.01%	0.00%
20.25	100	0	0.00%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
100-150	246550	283400	1644 	1889 
70-100	234824	199300	2348 	1993 
200-300	60300	109900	201 	366 
150-200	85087	71100	425 	356 
300-500	39000	0	78 	0 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































食品饮料成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	002946	新乳业 	9.99%	7735.36万
2	600929	湖南盐业 	9.98%	5911.50万
3	000529	广弘控股 	9.98%	3199.60万
4	002770	科迪乳业 	4.75%	2644.55万
5	603288	海天味业 	-2.12%	2233.11万
44	002840	华统股份 	1.35%	-233.26万


数据来源:东方财富






展开阅读全文"
19.78下车啦，,"https://guba.eastmoney.com/news,002840,807693649.html",2019-03-07 14:32:42,先下车啦，他墨迹啦，买了江苏能源，本来想进摩恩电气的。
废物,"https://guba.eastmoney.com/news,002840,807706291.html",2019-03-07 14:47:04,废物
这样走好浪费行情哦,"https://guba.eastmoney.com/news,002840,807706442.html",2019-03-07 14:47:12,这样走好浪费行情哦
雏鹰农牧 这都可以涨停,"https://guba.eastmoney.com/news,002840,807698760.html",2019-03-07 14:38:39,华统股份 滞涨死猪
要绿了,"https://guba.eastmoney.com/news,002840,807660985.html",2019-03-07 13:44:20,要绿了
现在行情的回撤很难做，因此震荡拉升也是没办法的选择,"https://guba.eastmoney.com/news,002840,807671600.html",2019-03-07 14:01:59,现在行情的回撤很难做，因此震荡拉升也是没办法的选择
高位震荡，大家赶紧出啊！！！,"https://guba.eastmoney.com/news,002840,807669656.html",2019-03-07 13:58:44,这两天一直冲高回落，给大家一种要涨的感觉，很多人都开始追了，殊不知，主力在偷偷出货，小心成为接盘侠！！！
今天还可以，猪肉都涨停了，肯定会补张!实盘买的它，模拟盘还是买了次新(大盘回调，,"https://guba.eastmoney.com/news,002840,807621976.html",2019-03-07 11:36:08,今天还可以，猪肉都涨停了，肯定会补张!实盘买的它，模拟盘还是买了次新(大盘回调，资金都跑去次新)
太垃圾了，涨停板都没有过,"https://guba.eastmoney.com/news,002840,807569979.html",2019-03-07 10:10:09,太垃圾了，涨停板都没有过
还不如巨亏股 雏鹰农牧,"https://guba.eastmoney.com/news,002840,807566110.html",2019-03-07 10:04:32,太弱了
牛笔,"https://guba.eastmoney.com/news,002840,807561702.html",2019-03-07 09:58:08,牛笔
没人气的股票，没搞头,"https://guba.eastmoney.com/news,002840,807529716.html",2019-03-07 08:04:51,没人气的股票，没搞头
