标题,链接,发布时间,内容
干死深股通,"https://guba.eastmoney.com/news,300467,794414039.html",2018-11-26 14:52:23,主力雄起，干掉深股通！
垃圾股的天堂，绩优股的地狱。,"https://guba.eastmoney.com/news,300467,794328101.html",2018-11-26 10:11:54,
5G板块在涨了兄弟，你不是说自己已经转型贴近5G板块了吗？请对得起自己的转型,"https://guba.eastmoney.com/news,300467,794403588.html",2018-11-26 14:25:54,5G板块在涨了兄弟，你不是说自己已经转型贴近5G板块了吗？请对得起自己的转型
不用急,"https://guba.eastmoney.com/news,300467,794356334.html",2018-11-26 11:20:25,今天会长阳的
狮之吼承诺的今年2.5亿的利润，截止到上半年才7600万不到8000万，这到年底,"https://guba.eastmoney.com/news,300467,794350406.html",2018-11-26 11:04:36,狮之吼承诺的今年2.5亿的利润，截止到上半年才7600万不到8000万，这到年底不知道会不会又是一颗炸雷
题材、公司基本面都较好。是持股待涨，还是短线搏击，请大家讨论。,"https://guba.eastmoney.com/news,300467,793792960.html",2018-11-22 15:18:27,如题。
300467,"https://guba.eastmoney.com/news,300467,794343941.html",2018-11-26 10:51:12,"600519茅台！洗盘底部区域买进良机！买下全部该股！买不完！就重仓！买到就是赚到！分批一点一点进入！重仓！重仓！重仓！理由:大陆股王只有一个!龍頭!拥有強大護城河!拥有持续竞争优势！拥有股王穿越牛熊！躺着赚！可能会大涨翻倍！仅供参考！
600519贵州茅台大陆股王（很多科技公司好多年不分红，或分几毛钱！没业绩这种股票可能会让你亏到光屁股！自己看看茅台以前分红记录吧！抛弃不分红股和少分红铁公鸡股和业绩差股吧！）！散户朋友们!改变方法！拿股王！记住了啊！只有净利润不断增长！股价才能不断涨！重仓持有茅台！躺着赚票子！600519贵州茅台只要在A股就一直拿分红！7个月左右可能会100股派送大约1200元左右预期！拿永远！拥抱大陆唯一股王600519贵州茅台！全大陆股民都想拥有茅台的啊！买了茅台给女儿做嫁妆！买了留给儿子！买了贵州茅台留给子孙也可以吧！股票不是炒的！是投资的！投资股票就要投资10年！20年！100年可能还在A股的企业！赚企业成长的钱！需要价值投资！不借钱炒股！用自己总资金的10%余钱投资！就当存银行！投资股票就一定要拥有股王！拥有股王可以穿越牛熊！当大跌的时候很多股票跌80%至95%左右以上！甚至退市！！可是股王只跌一点点！自己去比较！拿着贵州茅台当古董！拿优秀企业的股票时间就是朋友！平庸企业的股票时间就是敌人！坚定信念！仅供参考！"
24.7左右购买,"https://guba.eastmoney.com/news,300467,794338471.html",2018-11-26 10:38:06,24.7左右购买
别着急收不定下午收盘还红[微笑][微笑],"https://guba.eastmoney.com/news,300467,794331160.html",2018-11-26 10:18:54,别着急收不定下午收盘还红
假涨真跌又来了，天天忽悠股民。,"https://guba.eastmoney.com/news,300467,794333135.html",2018-11-26 10:24:04,假涨真跌又来了，天天忽悠股民。
大家套住的可以留意下，跌到24.6左右可以低吸，但是反弹后，也要及时抛出，做t，,"https://guba.eastmoney.com/news,300467,794329318.html",2018-11-26 10:14:26,大家套住的可以留意下，跌到24.6左右可以低吸，但是反弹后，也要及时抛出，做t，降低成本。
关门打狗！堵死大股东拉高减持割韭菜,"https://guba.eastmoney.com/news,300467,794237151.html",2018-11-25 14:23:56,关门打狗！堵死大股东拉高减持割韭菜
迅游科技11月23日获深股通减仓39.28万股,"https://guba.eastmoney.com/news,300467,794123613.html",2018-11-24 08:13:29,"11月23日迅游科技深股通持仓数据
收盘价：	26.06	涨跌幅：	-1.36%
持股量：	133.74万股	持股变化：	-39.28万股





数据显示，截至11月23日迅游科技于深股通持股量为133.74万股，占其A股股本比例为0.59%，比上一交易日减少39.28万股。据数据统计，该股近一个月内累计涨幅为17.92%，深股通累计减仓364.74万，深股通持仓累计变化比例为-73.17%，近三个月内累计涨幅为-3.48%，深股通累计加仓55.61万，深股通持仓累计变化比例为71.17%。


数据来源:东方财富"
