标题,链接,发布时间,内容
不必担心华自科技的业绩， 17年年报 一定是预增，18年则一定是爆表预增。 为啥,"https://guba.eastmoney.com/news,300490,727840077.html",2017-11-14 06:28:58,不必担心华自科技的业绩， 17年年报 一定是预增，18年则一定是爆表预增。 为啥，宁德时代要上市了，肯定要突击收入和利润的，作为上游的华自科技（精实机电）自然也会加班加点干活。
还没减持完毕吗？,"https://guba.eastmoney.com/news,300490,727801144.html",2017-11-14 00:44:17,还没减持完毕吗？
公司已经完成过户，是否表示两家并购的企业已经重组成功,"https://guba.eastmoney.com/news,300490,727733790.html",2017-11-13 21:11:20,"公司已经完成过户，是否表示两家并购的企业已经重组成功 
华自科技
华自科技：您好！本次重组涉及标的资产的过户手续已经办理完毕，但仍需按照法律法规的要求和中国证监会的核准实施后续事项，公司将根据进展情况及时履行信息披露义务。感谢您的关注！
答复时间 2017-11-20 13:04:00"
最高45.8元现价7.56元发行价9.5元流通盘2.1亿股上海本地股拥有5亿元的理财资金这就是300126锐奇股份,"https://guba.eastmoney.com/news,300490,727686740.html",2017-11-13 18:55:27,300126
又在骗资金,"https://guba.eastmoney.com/news,300490,727608384.html",2017-11-13 15:06:12,又在骗资金
垃圾,"https://guba.eastmoney.com/news,300490,727557862.html",2017-11-13 13:37:00,垃圾
17.01成交1000股,"https://guba.eastmoney.com/news,300490,727450366.html",2017-11-13 09:29:15,同上
跌停价大口,"https://guba.eastmoney.com/news,300490,727527610.html",2017-11-13 12:01:52,跌停价大口
死股一个，好后悔买了你，mad,"https://guba.eastmoney.com/news,300490,727503759.html",2017-11-13 11:05:38,死股一个，好后悔买了你，mad
沪指中阳线,"https://guba.eastmoney.com/news,300490,727361692.html",2017-11-12 18:24:29,沪指中阳线
谁去问下董秘股东减持完没？都过去3个月了。,"https://guba.eastmoney.com/news,300490,726927332.html",2017-11-10 11:19:21,谁去问下董秘股东减持完没？都过去3个月了。
创业板马上过1900,"https://guba.eastmoney.com/news,300490,726864610.html",2017-11-10 09:38:51,
香江控股(600162)融资融券信息(07-18),"https://guba.eastmoney.com/news,300490,726799416.html",2017-11-10 01:05:29,特斯拉再度传闻“被国产” 这次是在广东
当大家都以为双脚时，能否给我一举击穿直逼2950,"https://guba.eastmoney.com/news,300490,726778468.html",2017-11-09 23:09:31,如果能够象恒大或者象华润那样
购买资产发行价格23.36元，二个公司亏大了。现在潜伏必有厚报。,"https://guba.eastmoney.com/news,300490,726371499.html",2017-11-08 20:23:29,购买资产发行价格23.36元，二个公司亏大了。现在潜伏必有厚报。
FIRE,"https://guba.eastmoney.com/news,300490,726551383.html",2017-11-09 11:26:50,如图
有点火的游资来一把,"https://guba.eastmoney.com/news,300490,726549930.html",2017-11-09 11:24:22,RT
反正不涨就是不卖，等着吧！,"https://guba.eastmoney.com/news,300490,726522627.html",2017-11-09 10:37:59,反正不涨就是不卖，等着吧！
主力不拉，就耗着吧！,"https://guba.eastmoney.com/news,300490,726522270.html",2017-11-09 10:37:23,主力不拉，就耗着吧！
垃圾就是瘟疫,"https://guba.eastmoney.com/news,300490,726509880.html",2017-11-09 10:15:55,垃圾就是瘟疫
现在千万不要涨，再等其它票赚了回来你再涨，两不误，谢庄家。,"https://guba.eastmoney.com/news,300490,726372567.html",2017-11-08 20:28:18,现在千万不要涨，再等其它票赚了回来你再涨，两不误，谢庄家。
熬得受不了了,"https://guba.eastmoney.com/news,300490,726260633.html",2017-11-08 13:54:49,想换股，大家给个建议。
散了吧,"https://guba.eastmoney.com/news,300490,726262421.html",2017-11-08 13:58:28,主力又要压回去了
谁知道收购锂电池检测设备厂商和环保公司业绩如何?,"https://guba.eastmoney.com/news,300490,726234469.html",2017-11-08 12:40:59,谁知道收购锂电池检测设备厂商和环保公司业绩如何?
300490,"https://guba.eastmoney.com/news,300490,726232637.html",2017-11-08 12:29:16,300490你个B和庄家B就一直装死吧。同志们卧倒进行。
狗庄你卖完了吗？赶紧那个呀，爷爷没筹码了，就等你跌停买,"https://guba.eastmoney.com/news,300490,726231654.html",2017-11-08 12:22:36,狗庄你卖完了吗？赶紧那个呀，爷爷没筹码了，就等你跌停买
只管买，不涨不卖！,"https://guba.eastmoney.com/news,300490,726174311.html",2017-11-08 10:21:04,只管买，不涨不卖！
明天看涨,"https://guba.eastmoney.com/news,300490,725744807.html",2017-11-06 21:03:43,明天看涨
这个跌法，没完没了的跌，谁去发个文章给证监会，让证监会立案调查一下，肯定有违法的,"https://guba.eastmoney.com/news,300490,725980429.html",2017-11-07 14:50:40,这个跌法，没完没了的跌，谁去发个文章给证监会，让证监会立案调查一下，肯定有违法的事情在里面。
通知，本股东自2017年11月8日上午9时30分至2018年2月4日止，计划减持,"https://guba.eastmoney.com/news,300490,725974056.html",2017-11-07 14:37:39,通知，本股东自2017年11月8日上午9时30分至2018年2月4日止，计划减持一万股，占流通盘0.00001%，特此通告。
这个股是完了，减持,"https://guba.eastmoney.com/news,300490,725956507.html",2017-11-07 13:59:08,这个股是完了，减持
老大调离了,"https://guba.eastmoney.com/news,300490,725924640.html",2017-11-07 12:25:46,老大调离了
我们就看狗庄自己表演,"https://guba.eastmoney.com/news,300490,725893578.html",2017-11-07 11:09:04,我们就看狗庄自己表演
这走法要有大阴谋，不然就是欺诈上市欺诈重组，有关部门真该彻查了。,"https://guba.eastmoney.com/news,300490,725854104.html",2017-11-07 10:07:40,这走法要有大阴谋，不然就是欺诈上市欺诈重组，有关部门真该彻查了。
垃圾公司，两市第一垃圾股,"https://guba.eastmoney.com/news,300490,725853812.html",2017-11-07 10:07:13,垃圾公司，两市第一垃圾股
380借壳华自,"https://guba.eastmoney.com/news,300490,725638481.html",2017-11-06 15:17:03,380借壳华自
难道不用手续费,"https://guba.eastmoney.com/news,300490,725524988.html",2017-11-06 10:54:17,一手一手成交
都你哪的这样了，还打压股价，有病,"https://guba.eastmoney.com/news,300490,725488562.html",2017-11-06 09:57:23,都你哪的这样了，还打压股价，有病
