标题,链接,发布时间,内容
25.47。一点压力也没有，今天真的感谢雄安主力强力洗盘。,"https://guba.eastmoney.com/news,300621,756705096.html",2018-04-23 17:30:39,25.47。一点压力也没有，今天真的感谢雄安主力强力洗盘。
有高送转早就发预告了。这帮包工头很自私自利，自已解禁不了，不会发送大利好的。一年,"https://guba.eastmoney.com/news,300621,756718463.html",2018-04-23 19:22:37,有高送转早就发预告了。这帮包工头很自私自利，自已解禁不了，不会发送大利好的。一年了，股价砍半，他们毫不在乎，因为离解禁还有2年。
估计10派2.没有高送转，唯一安慰的就是一季报可以，哎，炒股赚钱难,"https://guba.eastmoney.com/news,300621,756717906.html",2018-04-23 19:18:21,估计10派2.没有高送转，唯一安慰的就是一季报可以，哎，炒股赚钱难
这个垃圾，看今天走势可知分配方案肯定不会好！否则他们高管的老鼠仓早就疯狂买入了。,"https://guba.eastmoney.com/news,300621,756691280.html",2018-04-23 16:29:49,这个垃圾，看今天走势可知分配方案肯定不会好！否则他们高管的老鼠仓早就疯狂买入了。
今晚必有大利好，周二开启涨停板，本周涨不停。,"https://guba.eastmoney.com/news,300621,756693696.html",2018-04-23 16:40:32,今晚必有大利好，周二开启涨停板，本周涨不停。
维业股份04月23日资金揭秘,"https://guba.eastmoney.com/news,300621,756692859.html",2018-04-23 16:36:04,"今日维业股份主力净流入额达-651.00万元，净占比-10.84%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额-651.00万元，净占比-11.57%。







































维业股份资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	615.63	-1266.64
中单	2521.72	-2463.44
小单	2487.41	-1894.68




资金解读





维业股份收盘涨幅-2.29%， 
其中，成交最活跃的价格分别为21.36、21.38、21.35，成交密集的手数区间分布于70-100、100-150、150-200手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 20.18













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
21.36	5000	5400	0.17%	0.19%
21.38	4300	4700	0.15%	0.16%
21.35	6600	1000	0.23%	0.03%
21.37	5400	300	0.19%	0.01%
21.34	1500	500	0.05%	0.02%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
70-100	57800	75273	578 	753 
100-150	21500	70800	143 	472 
150-200	31900	15000	160 	75 
300-500	0	34000	0 	68 
200-300	0	23200	0 	77 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































装修装饰成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	002856	美芝股份 	10.02%	2333.21万
2	300374	恒通科技 	3.53%	460.32万
3	300668	杰恩设计 	1.93%	218.89万
4	002822	中装建设 	-1.95%	29.25万
5	002375	亚厦股份 	0.16%	28.37万
25	300621	维业股份 	-2.29%	-651.00万


数据来源:东方财富






展开阅读全文"
预计十转4派5元,"https://guba.eastmoney.com/news,300621,756666693.html",2018-04-23 14:44:29,预计十转4派5元
一季度大增是将去年底的应收款当做一季度的，一季度春节哪里来装修款。,"https://guba.eastmoney.com/news,300621,756674282.html",2018-04-23 15:06:10,111
看这吝啬鬼公司的年报如何[大笑],"https://guba.eastmoney.com/news,300621,756673475.html",2018-04-23 15:03:12,看这吝啬鬼公司的年报如何
快跑啊怂庄出货了,"https://guba.eastmoney.com/news,300621,756655476.html",2018-04-23 14:19:38,快跑啊怂庄出货了
两市最好的票被你们买了，知足了吧,"https://guba.eastmoney.com/news,300621,756647628.html",2018-04-23 14:01:56,逼使你们一日暴富的好料
业绩再好，题材再多，不顺应市场，不迎合潮流，终究会被市场抛弃。中标再多有用吗？！,"https://guba.eastmoney.com/news,300621,756640372.html",2018-04-23 13:44:44,业绩再好，题材再多，不顺应市场，不迎合潮流，终究会被市场抛弃。中标再多有用吗？！包工头
升3天跌1天，这样就不会大起大落,"https://guba.eastmoney.com/news,300621,756652631.html",2018-04-23 14:13:29,升3天跌1天，这样就不会大起大落
晚上11点已挂涨停看看能不能排前面去,"https://guba.eastmoney.com/news,300621,753946566.html",2018-04-09 23:35:20,晚上11点已挂涨停看看能不能排前面去
美芝涨停了！,"https://guba.eastmoney.com/news,300621,756647360.html",2018-04-23 14:01:24,美芝涨停了！
尾盘最后10分钟我承诺买300万进去！尾盘百分百拉红,"https://guba.eastmoney.com/news,300621,756625754.html",2018-04-23 13:00:15,尾盘最后10分钟我承诺买300万进去！尾盘百分百拉红
