标题,链接,发布时间,内容
相当恶劣的最后一拉。,"https://guba.eastmoney.com/news,300756,970922460.html",2020-10-15 10:04:10,相当恶劣的最后一拉。
中山金马-2020年三季度业绩预告（10-14),"https://guba.eastmoney.com/news,300756,970778364.html",2020-10-14 16:29:21,"2020年10月14日，中山金马发布业绩预告，预计2020年前三季度归属于上市公司股东的净利润为1055万元至1435万元,同比下降81.49%至86.39%。
近2年三季报归母净利润预测情况
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。"
中山金马:2020年前三季度业绩预告,"https://guba.eastmoney.com/news,300756,970774734.html",2020-10-14 16:11:23,"公告日期：2020-10-14

证券代码：300756 证券简称：中山金马 公告编号：2020-099
中山市金马科技娱乐设备股份有限公司

2020 年前三季度业绩预告

本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚 假记载、误导性陈述或重大遗漏。

一、本期业绩预计情况

1、业绩预告期间：2020 年 1 月 1 日—2020 年 9 月 30 日

2、预计的业绩：□亏损 □扭亏为盈 □同向上升 ■同向下降

3、业绩预告情况表

（1）2020 年前三季度（2020 年 1—9 月）业绩预告情况

项目 本报告期 上年同期

（2020 年 1 月 1 日—2020 年 9 月 30 日）

归属于上市公司 比上年同期下降：81.49%–86.39% 盈利：7,751.78
股东的净利润 盈利：1,055 万元–1,435 万元 万元

（2）2020 年第三季度（2020 年 7—9 月）业绩预告情况

项目 本报告期 上年同期

（2020 年 7 月 1 日—2020 年 9 月 30 日）

归属于上市公司 比上年同期上升：40.16%–69.42% 盈利：1,298.52
股东的净利润 盈利：1,820 万元–2,200 万元 万元

注：上述表格中的“元”均指人民币元。

二、业绩预告预审计情况

本次业绩预告未经注册会计师审计。

三、业绩变动原因说明

1、报告期内，一季度由于新冠疫情的爆发和防疫要求，公司受到较大影响；二季度公司生产经营全面恢复正常，业绩表现较第一季度有明显改善和提升；三
季度公司经营业绩在二季度基础上进一步改善和提升，前三季度实现盈利，第三季度实现了净利润同比、环比增长。

2、报告期内，公司持续推行有效的激励模式，加大新产品的研发创新力度，加快技术成果的应用，全面提升市场开发和获取订单能力，有序推进在手订单的实施和交付，公司整体经营情况持续改善并稳健向好发展。

3、报告期内，预计非经营性损益对净利润的影响金额为 1,180 万元。

四、其他相关说明

本次业绩预告是公司财务部门初步预算的结果，未经审计机构审计。具体财务数据以公司披露的 2020 年第三季度报告为准，敬请广大投资者谨慎决策，注意投资风险。

特此公告。

中山市金马科技娱乐设备股份有限公司
董事会

二〇二〇年十月十四日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
三季度业绩回归正常，怪不得午后拉升,"https://guba.eastmoney.com/news,300756,970777330.html",2020-10-14 16:23:24,三季度业绩回归正常，怪不得午后拉升
中山金马：主力资金连续6天净流入累计740.02万元（10-14）,"https://guba.eastmoney.com/news,300756,970770721.html",2020-10-14 15:55:16,"中山金马2020年10月14日收报29.35元，涨跌幅-0.10%，换手率3.36%。当日该股主力资金流入683.16万元，流出533.23万元，主力净流入149.92万元。其中，超大单流入170.98万元，流出117.29万元，净流入53.69万元。当日散户资金流入2504.03万元，流出2653.95万元，散户净流出149.92万元。资金流向分布情况如下图：


中山金马近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
中山金马今日主力资金流向两市排名743/4043，近五日内该股主力资金总体呈流入状态，五日共净流入585.9万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50万股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万元的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
请简单介绍一下瑞士子公司与香港子公司的发展情况？,"https://guba.eastmoney.com/news,300756,970490374.html",2020-10-13 17:30:10,"请简单介绍一下瑞士子公司与香港子公司的发展情况？ 
金马游乐
中山金马：您好！香港子公司指环球文旅发展有限公司，瑞士子公司指NobleRidesSwitzerlandLtd.，主要开展游乐设备及相关产品进出口贸易、产品营销和技术合作等方面业务，目前均处于业务开展阶段，谢谢！
(来自深交所互动易)答复时间 2020-10-13 17:30:10"
中山金马：主力资金连续5天净流入累计590.1万元（10-13）,"https://guba.eastmoney.com/news,300756,970467321.html",2020-10-13 15:51:16,"中山金马2020年10月13日收报29.38元，涨跌幅1.77%，换手率3.09%。当日该股主力资金流入348.82万元，流出257.6万元，主力净流入91.22万元。其中，超大单流入103.85万元，流出0元，净流入103.85万元。当日散户资金流入2556.89万元，流出2648.11万元，散户净流出91.22万元。资金流向分布情况如下图：


中山金马近五日主力资金、超大单资金流向情况如下表：
数据来源：东方财富Choice数据
中山金马今日主力资金流向两市排名1016/4043，近五日内该股主力资金总体呈流入状态，五日共净流入590.1万元。
数据来源：东方财富Choice数据
【注】CHOICE资金流向指标定义：
超大单：大于等于50万股或者100万元的成交单
大单：大于等于10万股或者20万元且小于50万股和100万元的成交单
中单：大于等于2万股或者4万元且小于10万股和20万元的成交单
小单：小于2万股和4万元的成交单
主力流入：超大单加大单买入成交额之和
散户净流入：中单加小单买入成交额之和
净占比=(流入-流出)/总成交额
免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。


展开阅读全文"
尾盘给力！！,"https://guba.eastmoney.com/news,300756,970450880.html",2020-10-13 15:02:07,尾盘给力！！
我是真的服了,"https://guba.eastmoney.com/news,300756,970422406.html",2020-10-13 14:06:49,我是真的服了
解禁了该涨了吧，目标100,"https://guba.eastmoney.com/news,300756,970395304.html",2020-10-13 13:12:14,解禁了该涨了吧，目标100
今年真心可以，从18，一路晃晃悠悠 36+还翻番了！,"https://guba.eastmoney.com/news,300756,970155688.html",2020-10-12 14:44:25,牛逼！
中山金马:第二届董事会第二十次会议决议公告,"https://guba.eastmoney.com/news,300756,970184406.html",2020-10-12 16:05:17,"公告日期：2020-10-12

证券代码：300756 证券简称：中山金马 公告编号：2020-094
中山市金马科技娱乐设备股份有限公司

第二届董事会第二十次会议决议公告

本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚
假记载、误导性陈述或重大遗漏。

一、董事会会议召开情况

中山市金马科技娱乐设备股份有限公司（以下简称“公司”）于 2020 年 10 月
12 日以现场会议方式召开第二届董事会第二十次会议，本次会议由董事长邓志毅召
集，会议通知已于 2020 年 9 月 30 日以通讯方式发出。本次董事会应出席董事 5 人，
实际出席董事 5 人。会议由董事长邓志毅先生主持，公司全体监事及高级管理人员列席了会议。本次会议的召集、召开、表决等符合《公司法》等法律法规及《公司章程》的规定，会议合法有效。

二、董事会会议审议情况

本次会议以现场记名投票方式进行表决，审议及表决情况如下：

1、审议并通过了《关于向全资子公司增资用于募投项目的议案》

为了保证募集资金投资项目的顺利实施，提高募集资金的使用效率，公司根据募集资金投资项目建设的实施进度进行投入。现根据募集资金投资项目的实际实施情况和资金需求，公司拟使用募集资金 5,000 万元对“融入动漫元素游乐设施项目”的实施主体，即公司全资子公司中山市金马文旅科技有限公司（以下简称“金马文旅科技”）进行增资。其中，5,000 万元全部计入金马文旅科技的注册资本，并将全部用于“融入动漫元素游乐设施项目”。本次增资完成后，金马文旅科技仍为公司全资子公司。

表决结果：同意 5 票，反对 0 票，弃权 0 票。

公司独立董事对本议案事项发表了明确同意的独立意见。保荐机构民生证券股
份有限公司出具了核查意见。

具体内容详见公司在中国证监会指定创业板信息披露网站巨潮资讯网上发布的《关于向全资子公司增资用于募投项目的公告》。

三、备查文件

1、《中山市金马科技娱乐设备股份有限公司第二届董事会第二十次会议决议》；
2、《中山市金马科技娱乐设备股份有限公司独立董事关于第二届董事会第二十次会议相关事项的独立意见》；

3、《民生证券股份有限公司关于中山市金马科技娱乐设备股份有限公司使用募集资金向全资子公司增资实施募投项目的核查意见》；

4、深交所要求的其他文件。

特此公告。

中山市金马科技娱乐设备股份有限公司
董 事 会

二○二〇年十月十二日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
中山金马:独立董事关于第二届董事会第二十次会议相关事项的独立意见,"https://guba.eastmoney.com/news,300756,970184404.html",2020-10-12 16:05:10,"公告日期：2020-10-12

中山市金马科技娱乐设备股份有限公司
独立董事关于第二届董事会第二十次会议相关事项
的独立意见

根据《深圳证券交易所创业板股票上市规则》、《深圳证券交易所创业板上市公司规范运作指引》、《关于在上市公司建立独立董事制度的指导意见》、《上市公司治理准则》相关法律、法规、规范性文件和《中山市金马科技娱乐设备股份有限公司章程》（以下简称“《公司章程》”）、《独立董事工作制度》等有关规定，我们作为中山市金马科技娱乐设备股份有限公司（以下简称“公司”）的独立董事，本着谨慎的原则，基于独立判断的立场，现就公司第二届董事会第二十次会议相关事项进行认真审查后，发表如下独立意见：

一、《关于向全资子公司增资用于募投项目的议案》

为了保证募集资金投资项目的顺利实施，提高募集资金的使用效率，公司根据募集资金投资项目建设的实施进度进行投入。现根据募集资金投资项目的实际实施情况和资金需求，公司拟使用募集资金 5,000 万元对“融入动漫元素游乐设施项目”的实施主体，即公司全资子公司中山市金马文旅科技有限公司（以下简称“金马文旅科技”）进行增资。其中，5,000 万元全部计入金马文旅科技的注册资本，并将全部用于“融入动漫元素游乐设施项目”。本次增资完成后，金马文旅科技仍为公司全资子公司。

经审慎核查后，我们认为：公司本次对全资子公司金马文旅科技的增资行为是基于募投项目建设的需要，符合募集资金的使用计划，不存在变相改变募集资金用途的情形，不存在损害公司及股东利益的情形。该议案事项内容和审议程序符合法律、法规及规范性文件的相关规定，不存在损害股东特别是中小股东利益的情形。

因此，我们一致同意《关于向全资子公司增资用于募投项目的议案》。

（以下无正文）

（本页无正文，为《中山市金马科技娱乐设备股份有限公司独立董事关于第二届董事会第二十次会议相关事项的独立意见》的签署页）
独立董事签名：

刘奕华 _____________________

朱 娟 _____________________

年 月 日

[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
中山金马:关于全资子公司使用部分闲置募集资金进行现金管理到期赎回的公告,"https://guba.eastmoney.com/news,300756,970184403.html",2020-10-12 16:05:10,"公告日期：2020-10-12

证券代码：300756 证券简称：中山金马 公告编号：2020-097
中山市金马科技娱乐设备股份有限公司

关于全资子公司使用部分闲置募集资金进行现金管理
到期赎回的公告

本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚 假记载、误导性陈述或重大遗漏。

中山市金马科技娱乐设备股份有限公司（以下简称“公司”）于 2020 年 2
月 11 日召开第二届董事会第十六次会议、于 2020 年 2 月 28 日召开 2020 年第一
次临时股东大会，审议通过了《关于使用部分闲置募集资金进行现金管理的议案》，同意公司及全资子公司使用不超过人民币 3.8 亿元的闲置募集资金择机购买安全性高、流动性好、满足保本要求的投资产品，授权公司董事长行使投资决策权、签署相关法律文件并由财务负责人具体办理相关事宜，期限为自公司 2020 年第一次临时股东大会决议日起 12 个月内；上述额度及期限内，资金可以循环使用。公司独立董事、监事会、保荐机构均已发表明确同意意见。上述内容详见公司在巨潮资讯网上披露的相关公告。

一、使用闲置募集资金进行现金管理部分产品本次到期赎回的情况

2020 年 9 月 8 日，公司全资子公司中山市金马游乐设备工程有限公司（以下
简称“金马游乐工程”）使用部分暂时闲置募集资金共计人民币 1,000 万元，购买了广发银行中山广盛支行的人民币结构性存款产品。截至本公告披露日，金马游乐工程已如期赎回上述理财产品，收回本金 1,000 万元并获得理财收益 2.79万元，本金及理财收益已全额存入募集资金专户。

二、公告日前十二个月内购买理财产品情况

截至本公告日，公司及全资子公司使用闲置募集资金进行现金管理的金额共计 31,500 万元（不包含已到期赎回的金额），未超过公司第二届董事会第十六次会议、2020 年第一次临时股东大会审议通过的进行现金管理的金额范围和投资期

限。本公告日前十二个月内公司及全资子公司使用闲置募集资金进行现金管理的
情况具体如下：

单位：人民币万元

序 发行主体 产品名称 产品类型 金额 资金 起息日 到期日 预计年化 投资
号 来源 收益率 收益

兴业银行中 兴业银行金 保本浮动 募集 2019 年 9 月 2019 年 10 3.64%/年

1 山开发区科 融结构性存 收益型 3,000 资金 12 日 月 28 日 至 13.80
技支行 款产品 3.68%/年

广发银行 2.60%/年

2 广发银行中 “薪加薪 16 保本浮动 2,600 募集 2019 年 9 月 2019 年 10 或 8.72
山广盛支行 号”人民币 收益型 资金 25 日 月 29 日 3.60%/年

结构性存款

中信银行共

中信银行中 赢利率结构 保本浮动 募集 2019 年 10 2019 年 11

3 山开发区科 30129 期人 收益、封闭 2,000 资金 月 30 日 月 29 日 3.65%/年 6.00
技支行 民币结构性 式

存款产品

广发银行 2.60%/年

4 广发银行中 “薪加薪 16 保本浮动 6,000 募集 2019 年 10 2019 年 12 或 20.34
山广盛支行 号”人民币 收益型 资金 月 31 日 月 3 日 3.75%/年

结构性存款

广发银行 2.60%/年

5 广发银行中 “薪加薪 16 保本浮动 6,500 募集 2019 年 ……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
