标题,链接,发布时间,内容
垃圾庄,"https://guba.eastmoney.com/news,300220,904313019.html",2020-02-17 13:18:19,垃圾庄
大盘又要跌了，金运下午跌停,"https://guba.eastmoney.com/news,300220,903802378.html",2020-02-14 11:34:13,大盘又要跌了，金运下午跌停
金运激光凭啥50亿市值。要利润没有利润要营收没有营收。泡沫太大,"https://guba.eastmoney.com/news,300220,903627528.html",2020-02-13 19:28:10,金运激光凭啥50亿市值。要利润没有利润要营收没有营收。泡沫太大
别忽悠人了都不是傻瓜蛋还看不明白你啥意思啊赶紧的上去，一天天的折腾给谁看啦关键是,"https://guba.eastmoney.com/news,300220,903435639.html",2020-02-13 10:29:52,别忽悠人了都不是傻瓜蛋还看不明白你啥意思啊赶紧的上去，一天天的折腾给谁看啦关键是你这吧里面也没几个人关注你啊
金运激光妖股即将启动,"https://guba.eastmoney.com/news,300220,903158358.html",2020-02-12 11:36:59,金运激光妖股即将启动
特么的傻子一点不冲动,"https://guba.eastmoney.com/news,300220,903160944.html",2020-02-12 11:45:52,特么的傻子一点不冲动
马上准备730万拉板，做好准累,"https://guba.eastmoney.com/news,300220,903147632.html",2020-02-12 11:18:22,马上准备730万拉板，做好准累
满仓金运激光，看到80元,"https://guba.eastmoney.com/news,300220,903009385.html",2020-02-11 20:32:02,满仓金运激光，看到80元
这主力，一点看不懂，好行情也不拉出货，想干什么？,"https://guba.eastmoney.com/news,300220,902891636.html",2020-02-11 13:26:21,这主力，一点看不懂，好行情也不拉出货，想干什么？
死货,"https://guba.eastmoney.com/news,300220,902854913.html",2020-02-11 11:18:40,你奶奶的，终于跑了，再也不碰这B股了
40的本，拿了5天，还是亏钱，今天主力出货坚定，庄股碰不得啊，割肉走了。,"https://guba.eastmoney.com/news,300220,902854105.html",2020-02-11 11:17:39,40的本，拿了5天，还是亏钱，今天主力出货坚定，庄股碰不得啊，割肉走了。
该跌不跌，就是涨~,"https://guba.eastmoney.com/news,300220,902748224.html",2020-02-11 05:41:20,该跌不跌，就是涨~
该跌不跌，就看涨！,"https://guba.eastmoney.com/news,300220,902624436.html",2020-02-10 14:06:12,该跌不跌，就看涨！
投资者权衡非农数据及企业财报，同时对亚洲疫情影响全球经济的担忧继续笼罩市场，美股,"https://guba.eastmoney.com/news,300220,902318788.html",2020-02-08 21:18:56,投资者权衡非农数据及企业财报，同时对亚洲疫情影响全球经济的担忧继续笼罩市场，美股集体收跌道指跌近300点。要暴跌了！
没钱的庄股，资金链一断就会连续一字跌停,"https://guba.eastmoney.com/news,300220,902285224.html",2020-02-08 12:44:23,没钱的庄股，资金链一断就会连续一字跌停
几个激光都涨起来了，就你不出门。,"https://guba.eastmoney.com/news,300220,902007004.html",2020-02-07 10:08:28,几个激光都涨起来了，就你不出门。
还好跑了，外面随便买个股都涨停了,"https://guba.eastmoney.com/news,300220,901936631.html",2020-02-06 23:20:45,还好跑了，外面随便买个股都涨停了
