标题,链接,发布时间,内容
垃圾分类孕育市场新生态 国立科技环保低碳布局或将受益,"https://guba.eastmoney.com/news,300716,846309498.html",2019-06-28 19:59:33,"来源：证券时报网
　　目前中国生活垃圾年产量达4亿吨左右，并以每年约8%的速度递增，而随着城市生活垃圾的与日俱增，众多城市面临着“垃圾围城”的窘境。一直以来，中国处理城市垃圾的方法是以填埋为主，然而，因处置不当带来的土地和水资源污染问题日益凸显。
　　垃圾分类加速推进，再生塑料或将进入量增价跌通道
　　近期垃圾分类主题火热，今年6月，住建部就发布相关《通知》，要求46个重点城市到 2020 年底将基本建成垃圾分类处理系统；全国294个地级及以上城市2019年起全面启动，至2025年底前基本建成。其中，上海率先在7月1号全面推广，北京和深圳表示也将跟进。另外，固废法修订草案已提请人大审议，垃圾分类将入法。
　　业内人士认为，垃圾分类相关政策加码以及试点城市的推进，垃圾强制分类时代已到来，国内的固废产业链将迎高速发展期，市场空间可达 3,000 亿。与此同时，固废回收利用率将显著提升，废塑料市场规模将激增，受此影响，一直饱受‘限塑令+环保督察’双重挤压的再生塑料，因政策导向会出现较好的发展前景，而以再生塑料为原材料的改性塑料厂商有望获益。
　　战略性布局再生塑料，新项目开拓业绩新空间
　　作为改性塑料行业头部企业，国立科技围绕主业深耕，积极布局再生塑料领域，极具战略性和前瞻性，目前，再生塑料已是公司改性塑料产品之一。公开资料显示，公司全资子公司肇庆汇展塑料位于华南区国家级循环经济示范基地，主营业务为再生塑料及其制品的生产和销售，其通过对废旧塑料等城市矿产进行深加工，开发出可回收、可降解、性能更优异的改性环保新型塑料。
　　另外，据悉，国立科技利用独有的再生塑料技术深耕再生塑料应用，技术领域可将废弃矿泉水瓶经过破碎、改性、抽丝等工艺后制成再生环保纱线，此类环保纱线目前已应用于服装和鞋面。此外，公司今年还投资了一个再生塑料利用项目，即将废弃塑料改性加工，重新循环利用，据了解，该技术还可以应用在色母、波纹管、铝塑板、酒店用品和一些民用塑料等领域，应用领域广泛且产品性能十分出色。
　　在保证性能一如既往优异的基础上，国立科技在改性塑料成品中部分添加再生塑料，不但符合公司坚定不移的发展节能、环保、低碳高分子材料的经营理念，积极推动国家废塑料再利用产业发展，而且极大的降低公司制造成本，进一步拓展业绩提升空间。
　　积极推进研发创新，构筑高壁垒护城河
　　一直以来，国立科技都非常重视低碳环保领域的技术积累，早在2010年，国立科技就推出“一种橡塑改性环保材料及其制备方法”、“改性环保热可塑丁苯橡胶鞋底材料及其制备方法”等多项国家专利。5月16日，国立科技又披露“一种再生塑料颗粒及其制备方法”获发明专利的相关公告，公告显示，该发明专利对回收塑料改性过程中的相容剂、增韧剂和扩链剂，使其性能改善至可用于制造再生塑料，并具有良好的力学性能。国立科技还表示，该发明专利证书的取得，对公司相关产品性价比、市场竞争力的提升将产生积极影响。
　　随着研发能力的提升、管理和生产经验的积累，国立科技将产业链下游拓展至鞋材、智能电子教育产品、汽车汽配等领域。目前，公司服务于国内外众多知名企业并成为其认定的材料供应商，其客户包括卡骆驰、迪卡侬、斯凯奇、INCASE、沃尔玛、亚马逊、迪士尼、ZARA、ALDO、KAPPA、小米、李宁等。
　　未来，随着垃圾分类政策执行力度的提升和国民环保意识的加强，立志深耕环保新材料的国立科技将有望持续受益。
（文章来源：证券时报网） [点击查看原文]"
是不是出事了  突然跌停,"https://guba.eastmoney.com/news,300716,848527073.html",2019-07-02 14:43:46,。
明天继续大涨。。。,"https://guba.eastmoney.com/news,300716,847932700.html",2019-07-01 23:02:53,明天继续大涨。。。
可以买，要成为龙头只欠一个涨停板,"https://guba.eastmoney.com/news,300716,847689699.html",2019-07-01 14:04:20,"目前几个打板的票还不如这个票走势好。
走势参考龙津药业，02.22"
14.14非要拉到要死的价，哈哈！,"https://guba.eastmoney.com/news,300716,847662548.html",2019-07-01 13:28:29,又不卵是龙头！
今天14元以上买的估计套半年。小菲那大单卖单哈哈！,"https://guba.eastmoney.com/news,300716,847660650.html",2019-07-01 13:25:45,死定！
换银星能源了,"https://guba.eastmoney.com/news,300716,847660237.html",2019-07-01 13:25:16,换银星能源了
国立科技Vs茶花股份,"https://guba.eastmoney.com/news,300716,847656735.html",2019-07-01 13:20:14,国立科技Vs茶花股份
难怪最近慢慢涨，出研报了。哈哈！,"https://guba.eastmoney.com/news,300716,847599901.html",2019-07-01 11:22:18,出研报了。我的603599出研报就见顶，机构预测603599到2020年业绩1.47元，对应现价10倍市赢率！
国立科技06月28日资金揭秘,"https://guba.eastmoney.com/news,300716,846241600.html",2019-06-28 17:04:47,"今日国立科技主力净流入额达-35.70万元，净占比-0.80%，
其中超大单净流入额0.00元,净占比0.00%，
大单净流入额-35.70万元，净占比-0.81%。







































国立科技资金流向数据

类型	流入(万元)	流出(万元)
超大	0.00	0.00
大单	289.45	-325.15
中单	2042.00	-2154.19
小单	2065.27	-1917.38




资金解读





国立科技收盘涨幅2.47%， 
其中，成交最活跃的价格分别为12.90、12.92、12.93，成交密集的手数区间分布于30-50、50-70、70-100手，小单介入居多。











成交活跃统计


9:30-15:00 成交均价 12.69













































成交价格	主买累计成交量	主卖累计成交量	主买占比	主卖占比
12.90	39450	3400	1.13%	0.10%
12.92	24900	1000	0.71%	0.03%
12.93	21100	0	0.60%	0.00%
12.91	8500	4900	0.24%	0.14%
12.94	10500	0	0.30%	0.00%












































成交手数分布	主买累计成交量	主卖累计成交量	主买估算笔数	主卖估算笔数
30-50	425800	296150	8516 	5923 
50-70	182250	116800	2604 	1669 
70-100	152700	73000	1527 	730 
100-150	75800	34400	505 	229 
200-300	62000	0	207 	0 




左右拖动表格，可查看剩余表格内容


行业个股资金流

























































塑胶制品成分股主力净流入排行
序号	代码	名称	涨幅	主力净流入
1	603615	茶花股份 	5.93%	936.33万
2	300180	华峰超纤 	0.50%	465.99万
3	603580	艾艾精工 	-0.15%	294.02万
4	300767	震安科技 	0.70%	134.20万
5	601163	三角轮胎 	-0.71%	128.81万
18	300716	国立科技 	2.47%	-35.70万


数据来源:东方财富






展开阅读全文"
