标题,链接,发布时间,内容
九鼎投资09月13日获沪股通减仓8700股,"https://guba.eastmoney.com/news,600053,783647174.html",2018-09-19 10:20:02,"






























09月13日九鼎投资沪股通持仓数据
收盘价：	13.53	涨跌幅：	1.50%
持股量：	90.27万股	持股变化：	-8700股





数据显示，截至09月13日九鼎投资于沪股通持股量为90.27万股，占其A股股本比例为0.20%，比上一交易日减少8700股。据数据统计，该股近一个月内累计涨幅为-8.77%，沪股通累计减仓1.61万，沪股通持仓累计变化比例为-1.75%，近三个月内累计涨幅为-31.67%，沪股通累计加仓19.90万，沪股通持仓累计变化比例为28.28%。


数据来源:东方财富




"
九州证券将分6批偿还本金,"https://guba.eastmoney.com/news,600053,783636875.html",2018-09-19 10:00:45,据九州证券7月26日公告显示，九州证券将分6批偿还本金。
真奇怪 以前 53元 涨停抢着买 现在 14元 不买了,"https://guba.eastmoney.com/news,600053,781281333.html",2018-09-03 13:16:20,看不懂
烂泥扶不上墙，今天大盘大涨，九鼎还是一摊死水,"https://guba.eastmoney.com/news,600053,783587859.html",2018-09-18 20:49:59,烂泥扶不上墙，今天大盘大涨，九鼎还是一摊死水
6月21日股东大会会不会落实分红方案10送3股派3元,"https://guba.eastmoney.com/news,600053,783574121.html",2018-09-18 17:57:12,6月21日股东大会会不会落实分红方案10送3股派3元
九鼎投资08月17日获沪股通加仓5.56万股,"https://guba.eastmoney.com/news,600053,778983504.html",2018-08-18 08:06:08,"






























08月17日九鼎投资沪股通持仓数据
收盘价：	13.60	涨跌幅：	-3.75%
持股量：	103.69万股	持股变化：	5.56万股





数据显示，截至08月17日九鼎投资于沪股通持股量为103.69万股，占其A股股本比例为0.23%，比上一交易日增加5.56万股。据数据统计，该股近一个月内累计涨幅为-20.28%，沪股通累计加仓38.33万，沪股通持仓累计变化比例为58.65%，近三个月内累计涨幅为-38.71%，沪股通累计加仓43.57万，沪股通持仓累计变化比例为72.48%。


数据来源:东方财富




"
赶紧跑路，明天要大跌了,"https://guba.eastmoney.com/news,600053,783532243.html",2018-09-18 14:15:37,赶紧跑路，明天要大跌了
啧啧啧，赚翻了吧，我空仓好难受啊,"https://guba.eastmoney.com/news,600053,783540811.html",2018-09-18 14:36:04,
神州数码:关于对外捐赠的公告,"https://guba.eastmoney.com/news,600053,780517415.html",2018-08-28 22:42:43,神州数码:关于对外捐赠的公告
涨停那天没卖的后悔了吗？？,"https://guba.eastmoney.com/news,600053,783504498.html",2018-09-18 12:04:23,涨停那天没卖的后悔了吗？？
这些拖一出来说明还有新低，哎,"https://guba.eastmoney.com/news,600053,783487416.html",2018-09-18 10:59:37,这些拖一出来说明还有新低，哎
