标题,链接,发布时间,内容
为什么大家还在痴迷赌重组呢？没看其他重组股票的下场吗？,"https://guba.eastmoney.com/news,600577,649745740.html",2017-06-01 15:55:03,现在你没有特别特别强硬的后台 能成功吗？！眼睛都瞎吗 没看见现在10个重组股票9个半失败的 一失败出来就是一字跌停好几个 有时间的百度下年后重组的 看看重组的下场 那些人裤衩都没了 精达一个股东为个人的企业 跟红军一点都不沾 成功概率多少 想想吧 现在重组都是利空
夲神今天出山，专程来抓九尾天师进洞的！以免祸害大家！,"https://guba.eastmoney.com/news,600577,649845454.html",2017-06-01 18:44:08,夲神今天出山，专程来抓九尾天师进洞的！以免祸害大家！
股民那么支持你们公司，多少给我们涨点啊，饭都不要吃了,"https://guba.eastmoney.com/news,600577,649825793.html",2017-06-01 18:05:55,股民那么支持你们公司，多少给我们涨点啊，饭都不要吃了
这礼拜定在创新低。,"https://guba.eastmoney.com/news,600577,649075358.html",2017-05-31 15:04:11,这礼拜定在创新低。
建议玩精达的散户，用闲钱来玩。,"https://guba.eastmoney.com/news,600577,649738053.html",2017-06-01 15:42:58,散户们一定要用闲钱来玩精达，目前一点也不知道精达和高锐达成什么样子的协议，散户们只有耐心地耗到底，闲钱分批买入，不管最终重组是否成功，都会回来的。身边的同事所套的股票，都是不断的补仓，降低成本，最终都是获利解套出来的。只要注意一点，不断投入的钱，是闲钱，不会遇事必须割肉出来的钱，方可玩像精达这种股票，没有只跌不涨的股票，在中国至少没有。
3个月了，没一天上涨，这不是人为的是什么,"https://guba.eastmoney.com/news,600577,649643435.html",2017-06-01 14:01:14,3个月了，没一天上涨，这不是人为的是什么
还有7成的仓位。接下来我会每下跌一毛补一成。每涨两毛卖一成。留三成底仓不动，玩到,"https://guba.eastmoney.com/news,600577,649722026.html",2017-06-01 15:20:31,还有7成的仓位。接下来我会每下跌一毛补一成。每涨两毛卖一成。留三成底仓不动，玩到6月20号左右
对这种对股民不负责任的上市公司 建议大家坚决抵制,"https://guba.eastmoney.com/news,600577,649711247.html",2017-06-01 15:11:41,对这种对股民不负责任的上市公司 建议大家坚决抵制
从8元跌到现在，有多少跳楼的同志，你们安息吧！,"https://guba.eastmoney.com/news,600577,649718953.html",2017-06-01 15:17:33,从8元跌到现在，有多少跳楼的同志，你们安息吧！
令人害怕，后面还有5亿限售股。,"https://guba.eastmoney.com/news,600577,649697151.html",2017-06-01 14:57:30,令人害怕，后面还有5亿限售股。
董秘您好，贵公司重组到期日是什么时候，,"https://guba.eastmoney.com/news,600577,647932007.html",2017-05-27 12:01:32,"董秘您好，贵公司重组到期日是什么时候，
精达股份
精达股份：尊敬的投资者，您好！重组相关工作正在进行中，请关注公司后续公告。
答复时间 2017-06-01 09:15:15"
有多少出不完的我全收,"https://guba.eastmoney.com/news,600577,649696651.html",2017-06-01 14:57:00,有多少出不完的我全收
昨晚做了三个梦，其中两个梦见精达尾盘涨停！,"https://guba.eastmoney.com/news,600577,649421169.html",2017-06-01 08:31:20,昨晚做了三个梦，其中两个梦见精达尾盘涨停！今天上午向下震荡1-2个点，下午开盘40分钟直线拉升涨停！5分钟后开口下跌最后收盘6个点！上个月已经两次梦见精达涨停了！中了牛人股神的毒！
继续狠狠的打多头的脸，多头不死，下跌不止，怕是4块3的价都嫌高了,"https://guba.eastmoney.com/news,600577,649704647.html",2017-06-01 15:02:32,继续狠狠的打多头的脸，多头不死，下跌不止，怕是4块3的价都嫌高了
一入精达深似海,"https://guba.eastmoney.com/news,600577,649456000.html",2017-06-01 09:47:21,一入精达深似海
再跌吧！我陪你[不赞],"https://guba.eastmoney.com/news,600577,649699983.html",2017-06-01 15:00:50,再跌吧！我陪你[不赞]
600577,"https://guba.eastmoney.com/news,600577,649676200.html",2017-06-01 14:38:08,600577来个痛快的跌停好了，
一个个都套的哑口无言了，哈哈哈哈,"https://guba.eastmoney.com/news,600577,649653808.html",2017-06-01 14:13:17,一个个都套的哑口无言了，哈哈哈哈
