标题,链接,发布时间,内容
垃圾,"https://guba.eastmoney.com/news,002226,649069923.html",2017-05-31 14:59:24,"垃圾
"
江南化工:关于使用部分闲置募集资金进行现金管理的进展公告(七),"https://guba.eastmoney.com/news,002226,646465367.html",2017-05-24 16:44:33,"公告日期：2017-05-25
证券代码： 002226 证券简称：江南化工 公告编号:2017-039

安徽江南化工股份有限公司

关于使用部分闲置募集资金进行现金管理的进展公告（七）

安徽江南化工股份有限公司(以下简称“公司” )第四届董事会第十七次会议

和 2016 年第三次临时股东大会审议通过了《关于使用部分闲置募集资金进行现

金管理的议案》，同意公司使用不超过 8 亿元的闲置募集资金投资安全性高、流

动性好的不超过 6 个月的保本型银行理财产品，在规定期限及额度范围内，资金

可以滚动使用。具体内容详见 2016 年 10 月 21 日《中国证券报》、《证券时报》

和巨潮资讯网（http://www.cninfo.com.cn/）的《安徽江南化工股份有限公司

关于使用部分闲置募集资金进行现金管理的公告》（公告编号 2016-058）。

近日,公司以闲置募集资金人民币 1.2 亿元购买银行理财产品，具体情况如

下：

一、闲置募集资金购买理财产品基本情况

中国建设银行股份有限公司理财产品

1、投资主体：安徽江南化工股份有限公司

2、产品名称：中国建设银行安徽省分行“乾元”保本型人民币 2017 年第

24 期理财产品

3、产品类型：保本浮动收益型

4、投资期限：62 天

5、预期年化收益率：3.9%

6、产品起息日：2017 年 5 月 23 日

7、产品到期日：2017 年 7 月 24 日

8、认购金额：人民币 12,000 万元

9、资金来源：公司闲置募集资金

本公司及董事会全体成员保证公告内容真实、准确和完整，没有虚假记

载、误导性陈述或重大遗漏。

公司与中国建设银行股份有限公司合肥滨湖新区支行无关联关系。

二、投资风险及风险控制措施

1、投资风险：尽管银行等金融机构保本型理财产品属于低风险投资品种，

但金融市场受宏观经济等因素影响较大，公司将根据经济形势以及金融市场的变

化合理规划，但不排除受到市场波动的影响。

2、风险控制措施：

（1）公司严格遵守审慎投资原则，以上额度内资金只能购买不超过 6 个月

的保本型商业银行理财产品，不得购买涉及《深圳证券交易所中小企业板上市公

司规范运作指引》中规定的风险投资品种。

（2）公司财务部门及财务人员将及时分析和跟踪现金管理的投向、项目进

展情况，控制投资风险。

（3）公司内审部门将对资金使用情况进行日常监督，不定期对资金使用情

况进行审计、核实。

（4）公司独立董事、监事会将对资金使用情况进行监督与检查，必要时可

以聘请专业机构进行审计。

三、对公司的影响

公司本次使用闲置募集资金购买保本型银行理财产品是根据公司实际情况，

在确保公司募投项目实施所需资金不受影响和保证募集资金安全的前提下进行

的，购买的银行理财产品期限短、风险较小，有利于提高公司资金使用效率，不

会影响募集资金项目的正常进行。在保本的前提下，对暂时闲置的募集资金适时

进行现金管理，可以获得一定的收益，符合公司和全体股东的利益。

四、公告日前十二个月内使用闲置募集资金购买理财产品情况

序

号

公告

日期

公告编号 签约方

签约

主体

投资金

额（万

元）

收益

计算

天数

产品

类型

预计年

化收益

率

是否到

期

资金类

型

取得收

益（万

元）

1 2016-12-3 2016-073

中国建设

银行股份

有限公司

合肥滨湖

安徽江

南化工

股份有

限公司

12,000 154 天

保本浮动

收益型

3.1% 已到期

闲置募

集资金

156.95

新区支行

2 2016-12-3 2016-073

中信银行

股份有限

公司合肥

桐城路支

行

安徽江

南化工

股份有

限公司

24,000 91 天

保本浮动

收益型

3% 已到期

闲置募

集资金

179.51

3 2016-12-3 2016-073

交通银行

股份有限

公司安徽

省分行

安徽江

南化工

股份有

限公司

6,000

无固

定期

限

保本浮动

收益型

2.95% 未到期

闲置募

集资金

4 2016-12-3 2016-073

中国光大

银行股份

有限公司

合肥万达

支行

安徽江

南化工

股份有

限公司

4,000 90 天

保本浮动

收益型

2.95% 已到期

闲置募

集资金

29.50

5 2016-12-3 2016-073

杭州银行

股份有限

公司合肥

分行

安徽江

南化工

股份有

限公司

22,000 182 天

保本浮动……
[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
不重组搞风电江南值六元，重组陈功后会是下一个华锐风电，估价会跌到[亏大了]几元？,"https://guba.eastmoney.com/news,002226,641616271.html",2017-05-12 23:46:40,不重组搞风电江南值六元，重组陈功后会是下一个华锐风电，估价会跌到几元？
又是漂亮50再拉呀。,"https://guba.eastmoney.com/news,002226,651884155.html",2017-06-06 15:38:10,又是漂亮50再拉呀。
补充公司流动资金,"https://guba.eastmoney.com/news,002226,651560827.html",2017-06-06 01:23:50,开户3个月免佣 美股开户
新举牌概念股：银座股份600858绩优低价小盘,"https://guba.eastmoney.com/news,002226,643355969.html",2017-05-17 12:39:59,涤纶长丝价格持续上涨 相关公司持续受益
买来就没有见他怎么涨过,"https://guba.eastmoney.com/news,002226,652705133.html",2017-06-08 14:03:16,买来就没有见他怎么涨过
散户们，大家记好了，股价越来越低的时候总有一些人还在唱好叫利好，都是空狗孙子，大,"https://guba.eastmoney.com/news,002226,649037814.html",2017-05-31 14:18:26,散户们，大家记好了，股价越来越低的时候总有一些人还在唱好叫利好，都是空狗孙子，大家千万别上当
月日午间公告及互动精选一览,"https://guba.eastmoney.com/news,002226,643432453.html",2017-05-17 14:18:12,电子元器件作为电子信息制造业基础性产品
人工智能概念走强 5月下旬迎密集催化剂，人工智能有望站上风口,"https://guba.eastmoney.com/news,002226,643159551.html",2017-05-17 00:55:09,"人工智能概念走强
5月下旬迎密集催化剂，人工智能有望站上风口"
买入进行时…,"https://guba.eastmoney.com/news,002226,652121491.html",2017-06-07 08:43:41,买入进行时…
没戏了,"https://guba.eastmoney.com/news,002226,644292486.html",2017-05-19 11:07:56,没戏了
不收 阳线就是,"https://guba.eastmoney.com/news,002226,647510982.html",2017-05-26 13:39:42,不收 阳线就是。。。。。
IPO审核神速：两公司仅用4天 本周依然有10只新,"https://guba.eastmoney.com/news,002226,651521646.html",2017-06-05 22:46:25,宅挂牌均价为3.62万元/平米
A股上演四千点 淘金池才算有点水,"https://guba.eastmoney.com/news,002226,653532472.html",2017-06-10 16:18:40,大家见证了24/25的指定下跌日了吧！[胜利
周未愉快开心分享：这几天思考许久，上班也没什么钱途，我计划收购200个男厕女厕，,"https://guba.eastmoney.com/news,002226,652543544.html",2017-06-08 07:13:33,周未愉快开心分享：这几天思考许久，上班也没什么钱途，我计划收购200个男厕女厕，谋求创业板上市。理由：处理大小便，有环保概念，检验大小便，又有了医疗，大健康的概念，加个WIFI，开通APP找公厕功能，有了互联网+的概念，在从新疆往江浙一带收购，有一带一路概念，装个自动门，就是工业4.0，屋顶加个光伏，就是新能源，搞个自动感应冲水，就是机器人，搞个刷卡收费，就是大金融，墙上贴几个广告，又有了新传媒，门口坐俩要饭的，又有了P2P众筹，门口再种些蔬菜，就是大农业，对军人免费，军工概念也有了。这么牛叉的IPO，开盘肯定翻个几十倍。等开板了，蹲坑换马桶，用日本马桶盖，资产注入重组，又有好几十倍涨幅，名字都想好了，叫香阁里拉。等板够了，再改名，叫中坑集团，中字头。中字头炒的差不多了，再进行男女厕合并，叫中国中厕。 第一轮融资开始，现在开始在上招原始股东，凡是给我发红包10元以上的都是原始股东，等上市了，一起吃香的喝辣的啦！
"静静地看着你装B,其实大单都是庄左手卖给右手.","https://guba.eastmoney.com/news,002226,651842417.html",2017-06-06 14:35:00,"静静地看着你装B,其实大单都是庄左手卖给右手.你们懂的.还要跌."
你,"https://guba.eastmoney.com/news,002226,644079352.html",2017-05-18 19:44:28,.
技术上分析此股短期无上涨可能。,"https://guba.eastmoney.com/news,002226,649342922.html",2017-05-31 23:42:19,技术上分析此股短期无上涨可能。
没戏…,"https://guba.eastmoney.com/news,002226,643445988.html",2017-05-17 14:38:30,没戏…
盾安集团→盾安环境→江南化工,"https://guba.eastmoney.com/news,002226,646510547.html",2017-05-24 18:07:54,
重组停牌吧,"https://guba.eastmoney.com/news,002226,643036520.html",2017-05-16 18:31:23,重组停牌吧
没有一点希望了吗,"https://guba.eastmoney.com/news,002226,647231052.html",2017-05-25 22:13:16,没有一点希望了吗
没有买卖就没有伤害远离股市健康快乐的生活。[献花],"https://guba.eastmoney.com/news,002226,647577764.html",2017-05-26 15:06:28,没有买卖就没有伤害远离股市健康快乐的生活。
6月，6.19。,"https://guba.eastmoney.com/news,002226,646844859.html",2017-05-25 11:21:54,6月，6.19。
分红还没到先跌六个点.有意思,"https://guba.eastmoney.com/news,002226,650118210.html",2017-06-02 09:53:34,分红还没到先跌六个点.有意思
跌了这么多，股东们也不说增持几十万股，上百万上千万股，散户们太伤心了,"https://guba.eastmoney.com/news,002226,646292591.html",2017-05-24 12:29:46,跌了这么多，股东们也不说增持几十万股，上百万上千万股，散户们太伤心了
千手大单喊大家卖了,"https://guba.eastmoney.com/news,002226,652736579.html",2017-06-08 14:53:53,千手大单喊大家卖了
剔出,"https://guba.eastmoney.com/news,002226,644085430.html",2017-05-18 19:59:33,自选股
