标题,链接,发布时间,内容
同花顺财经 600351:亚宝药业对运城市黄河金三角第一医院有限公司增资 201,"https://guba.eastmoney.com/news,600351,714745922.html",2017-10-02 17:08:52,"同花顺财经
600351:亚宝药业对运城市黄河金三角第一医院有限公司增资
2015-09-02 09:01:05 同花顺金融研究中心
中性
　　议案审议情况
　　(一)非累积投票议案
　　1、议案名称：关于对运城市黄河金三角第一医院有限公司增资的议案审议结果：通过
　　(二)关于议案表决的有关情况说明
　　本次股东大会审议议案为普通决议事项，获得出席股东大会的股东或股东代表所持有效表决股份总数的1/2以上审议通过。
　　三、律师见证情况
　　1、本次股东大会鉴证的律师事务所：北京市中勤律师事务所律师：贺虎林、张爱军2、律师鉴证结论意见：
　　公司本次股东大会的召集、召开程序，出席本次股东大会人员的资格及本次股东大会的表决程序，均符合《公司法》、《上市公司股东大会规则》、《公司章程》及其他有关法律、法规的规定，大会所通过的决议均合法有效。
　　四、备查文件目录
　　1、亚宝药业集团股份有限公司2015年第一次临时股东大会决议；2、北京市中勤律师事务所关于亚宝药业集团股份有限公司2015年第一次临时股东大会律师见证法律意见书。
　　

免责声明：文章内容仅供参考，不构成投资建议
（但为什么亚宝药业董秘在互动平台上，一直说未投资？等红十字会工作人员安置好后，再投资。这是为什么？）"
星期二连续,"https://guba.eastmoney.com/news,600351,704645608.html",2017-09-15 21:41:03,星期二连续
今天大盘不暴涨60点，亚宝药业会跌多少？,"https://guba.eastmoney.com/news,600351,696060813.html",2017-08-25 15:03:55,垃圾啊
恶庄有种就砸到任武贤爆仓,"https://guba.eastmoney.com/news,600351,705927708.html",2017-09-19 14:18:56,恶庄有种就砸到任武贤爆仓
看看中成药板块个股表现如何，附表,"https://guba.eastmoney.com/news,600351,700328054.html",2017-09-06 20:28:05,看看吧
还有没有逃命的机会？。,"https://guba.eastmoney.com/news,600351,717540863.html",2017-10-16 14:49:06,还有没有逃命的机会？。
但不要忘了我们首先得为今天的牛奶努力。,"https://guba.eastmoney.com/news,600351,717677618.html",2017-10-16 21:39:44,但不要忘了我们首先得为今天的牛奶努力。
从3季报预报看，第三单季又开始亏损了？ ,"https://guba.eastmoney.com/news,600351,711175226.html",2017-09-28 18:45:45,"从3季报预报看，第三单季又开始亏损了？ 具体是什么原因？投资者都没信心了。
亚宝药业
亚宝药业：经公司财务部门初步测算，预计2017年前三季度实现归属于上市公司股东的净利润与上年同期相比，将增加100%-120%，具体准确的财务数据以公司正式披露的2017年第三季度报告为准。
答复时间 2017-10-09 07:49:58"
大连港也是环渤海湾的，收益雄安新区。,"https://guba.eastmoney.com/news,600351,723029717.html",2017-10-28 14:04:51,大连港也是环渤海湾的，收益雄安新区。
河钢股份(000709)融资融券信息(09-20)。,"https://guba.eastmoney.com/news,600351,717528310.html",2017-10-16 14:25:28,河钢股份(000709)融资融券信息(09-20)。
低位msci概念之春秋航空,"https://guba.eastmoney.com/news,600351,698320351.html",2017-09-01 12:22:53,一直以来只在股吧唱多自选的个股，很少评判大盘
任:有病,"https://guba.eastmoney.com/news,600351,690630763.html",2017-08-09 10:02:19,任:有病
"下午大跌!早盘出货,下午出完下个台阶!","https://guba.eastmoney.com/news,600351,25834728.html",2010-06-24 12:19:58,"等着吧,利空不断!"
除混改概念股继续强势外。,"https://guba.eastmoney.com/news,600351,722754153.html",2017-10-27 14:56:00,除混改概念股继续强势外。
量还在，无忧，1474，无异于要死大家一起死。,"https://guba.eastmoney.com/news,600351,722753757.html",2017-10-27 14:55:32,量还在，无忧，1474，无异于要死大家一起死。
近期水泥价格再次上涨刺激水泥股走势强于大盘，。,"https://guba.eastmoney.com/news,600351,722423443.html",2017-10-26 22:24:20,近期水泥价格再次上涨刺激水泥股走势强于大盘，。
多家产业链公司积极布。,"https://guba.eastmoney.com/news,600351,722489258.html",2017-10-27 02:19:21,多家产业链公司积极布。
今天还要跌，趁现在红的卖了买点南大光电。整体。,"https://guba.eastmoney.com/news,600351,722529396.html",2017-10-27 06:14:29,今天还要跌，趁现在红的卖了买点南大光电。整体。
值得关注的5只牛股,"https://guba.eastmoney.com/news,600351,722533571.html",2017-10-27 06:38:26,指数上涨，个股暴跌，特别是次新般，特别是这段
涪陵电力中报亮眼。,"https://guba.eastmoney.com/news,600351,722525895.html",2017-10-27 05:52:53,涪陵电力中报亮眼。
又到了韭菜成熟的季节。。,"https://guba.eastmoney.com/news,600351,722483443.html",2017-10-27 01:49:22,又到了韭菜成熟的季节。。
A股正发生着的根本性?,"https://guba.eastmoney.com/news,600351,709656654.html",2017-09-26 17:04:50,A股正发生着的根本性?
要查金融股系统违规违法！所有金融股都停牌！！,"https://guba.eastmoney.com/news,600351,722428341.html",2017-10-26 22:36:53,拟1000亿元投资京津冀城际铁路 板块龙头股或已
4.46无限扫货。,"https://guba.eastmoney.com/news,600351,722381994.html",2017-10-26 20:41:24,4.46无限扫货。
全仓爽入 向上攻击。,"https://guba.eastmoney.com/news,600351,722373198.html",2017-10-26 20:20:10,全仓爽入 向上攻击。
天量出来了 好事还是坏事呢,"https://guba.eastmoney.com/news,600351,716164941.html",2017-10-11 15:45:35,后面看看
哈哈哈。,"https://guba.eastmoney.com/news,600351,722295463.html",2017-10-26 17:31:45,哈哈哈。
今天冲高卖，回调买！。,"https://guba.eastmoney.com/news,600351,718610794.html",2017-10-18 15:58:59,今天冲高卖，回调买！。
蚊子科技。,"https://guba.eastmoney.com/news,600351,722282089.html",2017-10-26 17:02:29,蚊子科技。
看图，5.09是大底概率很大，目前应该是在完成右。,"https://guba.eastmoney.com/news,600351,722279061.html",2017-10-26 16:56:14,看图，5.09是大底概率很大，目前应该是在完成右。
今天谁敢砸盘就把谁抓起来!,"https://guba.eastmoney.com/news,600351,718412955.html",2017-10-18 09:48:34,今天谁敢砸盘就把谁抓起来!
[大笑][大笑][大笑][加油][加油][加油],"https://guba.eastmoney.com/news,600351,722256769.html",2017-10-26 16:08:46,跌30%，个股又能玩半年，然后给你15%的甜头，再
下周连续涨,"https://guba.eastmoney.com/news,600351,708350932.html",2017-09-23 16:10:09,下周连续涨
快涨啊，8.8元等解套,"https://guba.eastmoney.com/news,600351,717971457.html",2017-10-17 14:41:05,
全球视野把握资本市场财富趋势！,"https://guba.eastmoney.com/news,600351,722218543.html",2017-10-26 14:50:36,迈华中投独家：2016年的第一金股金刚玻璃
刻意压盘，大家拿住，10个点在走,"https://guba.eastmoney.com/news,600351,722215891.html",2017-10-26 14:46:38,刻意压盘，大家拿住，10个点在走
还有脸再跌？,"https://guba.eastmoney.com/news,600351,722169992.html",2017-10-26 13:36:14,还有脸再跌？
