标题,链接,发布时间,内容
对于价值投资者，对于眼光长远的人来说，股灾是发财的机会。在中国联通里，马云已经亏,"https://guba.eastmoney.com/news,601989,767505615.html",2018-06-20 08:52:28,对于价值投资者，对于眼光长远的人来说，股灾是发财的机会。在中国联通里，马云已经亏30％，中国船舶里，机构已经亏一半，中国重工定向增发机构亏30％。不怕这些股票暴跌，暴跌之后就是机会。理财一年5个点，逢跌后买这些东西一年可能20个点。至于众多小股票，我一直不懂
海洋强国靠重工，到时屁都不响,"https://guba.eastmoney.com/news,601989,767519958.html",2018-06-20 09:40:08,海洋强国靠重工，到时屁都不响
重工作为央企，为啥不增持?如此没底线，任由股价自由落体下跌，太无耻了,"https://guba.eastmoney.com/news,601989,767515748.html",2018-06-20 09:31:57,重工作为央企，为啥不增持?如此没底线，任由股价自由落体下跌，太无耻了
亏钱可再赚    贪钱吃牢饭,"https://guba.eastmoney.com/news,601989,767514807.html",2018-06-20 09:29:34,
重工散户再创新高，股价再创新低，此股的铁散户越砸越买，持股比例越来越高。,"https://guba.eastmoney.com/news,601989,767444358.html",2018-06-19 21:24:42,重工散户再创新高，股价再创新低，此股的铁散户越砸越买，持股比例越来越高。
赔点小钱    看着一个个住进监狱   好戏值得呀,"https://guba.eastmoney.com/news,601989,767513431.html",2018-06-20 09:26:31,
央企为啥不增持?如此没底线，任由股价自由落体下跌，太无耻了,"https://guba.eastmoney.com/news,601989,767513292.html",2018-06-20 09:26:08,央企为啥不增持?如此没底线，任由股价自由落体下跌，太无耻了
跌是小事   重工不死就行,"https://guba.eastmoney.com/news,601989,767512667.html",2018-06-20 09:24:32,
希望和绝望并行的神船远航,"https://guba.eastmoney.com/news,601989,766511500.html",2018-06-14 11:15:32,"重工今天目标是继续创新低，尾盘适当拉点。
短期目标是砸穿不复权历史大底3.91.
中期目标是砸穿净资产十个点--3.2左右，然后所有空方动能释放完毕，然后横盘一两年。
未来，五年，十年，十五年后，也就一带一路沿线需求释放完毕。目标股价15元。
3块到15块的理论空间值得期待。
记着，不要拿明天就用的钱，玩重工的钱必须是你准备银行定存很多年的。唯一不同是重工有希望帮你跑赢CPI."
中国重工06月19日获沪股通加仓390.85万股,"https://guba.eastmoney.com/news,601989,767498610.html",2018-06-20 08:01:08,"






























06月19日中国重工沪股通持仓数据
收盘价：	3.92	涨跌幅：	-6.44%
持股量：	5340.29万股	持股变化：	390.85万股





数据显示，截至06月19日中国重工于沪股通持股量为5340.29万股，占其A股股本比例为0.29%，比上一交易日增加390.85万股。据数据统计，该股近一个月内累计涨幅为-22.53%，沪股通累计加仓808.69万，沪股通持仓累计变化比例为17.85%，近三个月内累计涨幅为-28.47%，沪股通累计加仓850.55万，沪股通持仓累计变化比例为18.94%。


数据来源:东方财富




"
