标题,链接,发布时间,内容
想他,"https://guba.eastmoney.com/news,600280,803202766.html",2019-01-29 11:50:33,"1、
昨天爆了很多业绩雷，都是商誉问题
今天全部跌停板，然后又波及到很多问题股，被立案调查的很多都跌停了....
盘中市场出现恐慌，大盘一度跌超过1%
跌停了20多个票，跌停板数量也在加大
节前不可能有大行情，资金都休息了，建议大家也休息年后再看吧，尤其是现在退潮期，做错了就是大面，做对了肉也不多，很不划算
这里大盘刚破位，还要跌，如果这时候不轻仓空仓，只怕年都过不好了，次新当中我还在跟紫金谈恋爱。。。老话说的不错啊，谈恋爱的成本好高~~~
2、板块
普跌行情，没有什么亮点板块
连板只有一个独角兽北巴传媒
这个是早上说的2进3，会有一个胜出，市场选择了北巴
今天开盘就表现出来了，我半路上了。
北巴传媒如果下周继续强势，可能还会带动传媒股
另外一个热点是新零售
华联开板的时候，中兴商业上位，另外叠加了保险举牌概念的南宁百货今天开盘也是秒板
所以这个板块还是有人在做，逢低可以埋伏，但是板块的标的比较多，不知道埋伏什么的话，可以都买点，控制好仓位
股票早上又给了一遍，再加个新华都，叠加了独角兽概念
记住，板块埋伏低吸为主，涨上去了就别追了
下午关注一下还没有助攻的，目前看杭州解百和中央商场比较强势，中央商场可以博N字反包
市场操作难度还是比较大的，大家务必控制好仓位，过年前的钱很难赚，很多游资大佬都休息了，他们都觉得难度大，何况是我们
只有局部零星机会，做的话控制仓位吧
高位股继续回避，顺灏股份和全柴动力这种，昨天尾盘有人翘板，今天冲高就是卖点，别傻傻的去接盘了"
可怜下我这种不会做t的吧,"https://guba.eastmoney.com/news,600280,803242078.html",2019-01-29 14:51:52,可怜下我这种不会做t的吧
看来明天得完蛋，亏死爷爷了,"https://guba.eastmoney.com/news,600280,803241288.html",2019-01-29 14:49:57,看来明天得完蛋，亏死爷爷了
已向证监会举报 操纵股价 ,"https://guba.eastmoney.com/news,600280,803239883.html",2019-01-29 14:46:21,已向证监会举报 操纵股价
主力在买散户缺在卖？这是多缺脑子？,"https://guba.eastmoney.com/news,600280,803239170.html",2019-01-29 14:44:26,主力在买散户缺在卖？这是多缺脑子？
昨天高点应该割肉的太坑了这个股票,"https://guba.eastmoney.com/news,600280,803238205.html",2019-01-29 14:41:44,昨天高点应该割肉的太坑了这个股票
走势估计会和中衡设计类似。。先持有把。反正不重仓,"https://guba.eastmoney.com/news,600280,803235441.html",2019-01-29 14:34:21,走势估计会和中衡设计类似。。先持有把。反正不重仓
反正减仓了，留100股随你怎么涨跌,"https://guba.eastmoney.com/news,600280,803235377.html",2019-01-29 14:34:19,反正减仓了，留100股随你怎么涨跌
亏损20个点怎么回本？码的，每次都搞反了,"https://guba.eastmoney.com/news,600280,803229105.html",2019-01-29 14:14:53,亏损20个点怎么回本？码的，每次都搞反了
4.5收场,"https://guba.eastmoney.com/news,600280,803234056.html",2019-01-29 14:30:27,4.5收场
