标题,链接,发布时间,内容
买完了，闭嘴看戏了。随你怎么洗。,"https://guba.eastmoney.com/news,600085,482637616.html",2016-07-26 09:32:39,买完了，闭嘴看戏了。随你怎么洗。
压单比手速，看谁撤得快[大笑][大笑][大笑],"https://guba.eastmoney.com/news,600085,482729063.html",2016-07-26 10:07:10,压单比手速，看谁撤得快
这量能好玩，可能真要被股友说中了,"https://guba.eastmoney.com/news,600085,482707922.html",2016-07-26 09:59:13,这量能好玩，可能真要被股友说中了
融资盘挂单，来爆我仓。卖的速度了[大笑][大笑],"https://guba.eastmoney.com/news,600085,482694685.html",2016-07-26 09:54:12,融资盘挂单，来爆我仓。卖的速度了
短期强烈看多，全聚德混改，白药混改，同仁堂还有吗？,"https://guba.eastmoney.com/news,600085,482690183.html",2016-07-26 09:52:32,短期强烈看多，全聚德混改，白药混改，同仁堂还有吗？
又开始封杀各种概念炒作了，石墨才火几天又要熄火了[大笑],"https://guba.eastmoney.com/news,600085,482667582.html",2016-07-26 09:43:54,又开始封杀各种概念炒作了，石墨才火几天又要熄火了
明日操作 送牛股,"https://guba.eastmoney.com/news,600085,453541255.html",2016-07-18 19:38:56,就是 好处多多 快看我自选组合
每天砸下来多少筹码[大笑],"https://guba.eastmoney.com/news,600085,478356730.html",2016-07-25 11:18:39,每天砸下来多少筹码
随时间推移可交换的筹码越来越少，你懂的,"https://guba.eastmoney.com/news,600085,478287927.html",2016-07-25 10:58:29,股价是不想涨，要暴涨请问需要多少资金量，未来拉板几百万就可以封板了，有点夸张，确系如此
你们也只敢用几百手砸砸[大笑]来点大单砸[献花][献花][献花],"https://guba.eastmoney.com/news,600085,478363721.html",2016-07-25 11:20:52,你们也只敢用几百手砸砸来点大单砸
压太明显了[大笑]有种别撤,"https://guba.eastmoney.com/news,600085,478308315.html",2016-07-25 11:04:02,压太明显了有种别撤
要卖的基金加油，争取今天砸到20线下,"https://guba.eastmoney.com/news,600085,478198249.html",2016-07-25 10:33:41,要卖的基金加油，争取今天砸到20线下
第二档已撸[大笑]还剩最后一档，要么抄底，要么追高[大笑],"https://guba.eastmoney.com/news,600085,478175939.html",2016-07-25 10:27:31,第二档已撸还剩最后一档，要么抄底，要么追高
同仁堂本是中药里的茅台，但走势却不如东阿，东阿料本月创历史新高！,"https://guba.eastmoney.com/news,600085,453771684.html",2016-07-18 22:24:14,同仁堂本是中药里的茅台，但走势却不如东阿，东阿料本月创历史新高！
