标题,链接,发布时间,内容
除了跌停中国国航无路可走！,"https://guba.eastmoney.com/news,601111,245688949.html",2016-01-26 14:40:25,除了跌停中国国航无路可走！
大家不要卖了,"https://guba.eastmoney.com/news,601111,245682809.html",2016-01-26 14:32:55,大家不要卖了
大家不要怕， 我叫国家队买了，,"https://guba.eastmoney.com/news,601111,245679975.html",2016-01-26 14:28:45,大家不要怕， 我叫国家队买了，
呵呵,"https://guba.eastmoney.com/news,601111,245678194.html",2016-01-26 14:26:44,呵呵
如果跌破2850，很多止损盘会涌现出来,"https://guba.eastmoney.com/news,601111,245590346.html",2016-01-26 10:52:14,如果跌破2850，很多止损盘会涌现出来
7元钱是底部，有国家队兜底,"https://guba.eastmoney.com/news,601111,245670072.html",2016-01-26 14:17:03,7元钱是底部，有国家队兜底
横在7.05上下,"https://guba.eastmoney.com/news,601111,245665170.html",2016-01-26 14:09:33,已横盘一个小时了。尾盘必跌无疑。等跌吧。再跌停我就加。上次跌停加的过几天不就涨停了么。
大股东出货40亿参与增发，无耻！,"https://guba.eastmoney.com/news,601111,245649527.html",2016-01-26 13:45:13,大股东出货40亿参与增发，无耻！
垃圾中的垃圾,"https://guba.eastmoney.com/news,601111,245662924.html",2016-01-26 14:05:42,这破股，都亏死了！！！
6.9主力给个机会， 让我再进1000手,"https://guba.eastmoney.com/news,601111,245660304.html",2016-01-26 14:00:31,6.9主力给个机会， 让我再进1000手
6.8再挂1000，主力再来一次,"https://guba.eastmoney.com/news,601111,245658435.html",2016-01-26 13:57:45,6.8再挂1000，主力再来一次
我在7.21挂了1000手让我买进去  主力,"https://guba.eastmoney.com/news,601111,245593020.html",2016-01-26 10:58:28,我在7.21挂了1000手让我买进去 主力
我想把今天砸盘的小鸡鸡给割了。大家同意吗？,"https://guba.eastmoney.com/news,601111,245651295.html",2016-01-26 13:48:47,？？？？？
大股东今天要出货40亿参与增发！,"https://guba.eastmoney.com/news,601111,245648367.html",2016-01-26 13:42:58,[大便]
下发都是假托单直挂不买，到下面就撤单了！,"https://guba.eastmoney.com/news,601111,245647881.html",2016-01-26 13:42:31,别买千手以上挂单都是机构卖单，一旦他们卖掉了就要没人玩了！
几大航运股票只有国航下跌最猛，难道和增发无关吗？,"https://guba.eastmoney.com/news,601111,245643613.html",2016-01-26 13:34:08,熊市增发，与抢劫无异！
国航两天带头砸盘，意欲何为？,"https://guba.eastmoney.com/news,601111,245619765.html",2016-01-26 12:15:48,
所有的线都跌破了，哪里还有支撑,"https://guba.eastmoney.com/news,601111,245598058.html",2016-01-26 11:10:04,彻底死掉
谢谢主力呀，发财了，呵呵，,"https://guba.eastmoney.com/news,601111,245606964.html",2016-01-26 11:30:11,谢谢主力呀，发财了，呵呵，
还真是吃大锅饭的货,"https://guba.eastmoney.com/news,601111,245605731.html",2016-01-26 11:27:37,此股还真是吃大锅饭的货，靠补贴过活的，跟红旗轿车一个驴样。
不错，万绿丛中一点红,"https://guba.eastmoney.com/news,601111,245560092.html",2016-01-26 09:51:50,不错，万绿丛中一点红
好了，买进了，主力可以拉了，,"https://guba.eastmoney.com/news,601111,245604909.html",2016-01-26 11:25:53,好了，买进了，主力可以拉了，
7.20快下来呀，我等着的，,"https://guba.eastmoney.com/news,601111,245604252.html",2016-01-26 11:24:34,7.20快下来呀，我等着的，
快走,"https://guba.eastmoney.com/news,601111,245603056.html",2016-01-26 11:21:30,快走
下午补跌，要走的趁早,"https://guba.eastmoney.com/news,601111,245597477.html",2016-01-26 11:08:35,下午补跌，要走的趁早
和死了是一样的，没有了呼吸,"https://guba.eastmoney.com/news,601111,245595270.html",2016-01-26 11:03:28,零交易
要不涨点，要不就跌停，别他妈老横盘，像个王八,"https://guba.eastmoney.com/news,601111,245592920.html",2016-01-26 10:58:15,要不涨点，要不就跌停，别他妈老横盘，像个王八
主力呀，你发个红包呀， 马上要过年了。,"https://guba.eastmoney.com/news,601111,245591977.html",2016-01-26 10:56:02,主力呀，你发个红包呀， 马上要过年了。
油价比矿泉水便宜，你信不？,"https://guba.eastmoney.com/news,601111,245591823.html",2016-01-26 10:55:37,rt
"拉中信，掩护其他股票出货,可耻！","https://guba.eastmoney.com/news,601111,245591447.html",2016-01-26 10:54:40,"拉中信，掩护其他股票出货,可耻！"
601111:中国国航关于非公开发行A股股票获国资委批复的公告,"https://guba.eastmoney.com/news,601111,245491409.html",2016-01-25 19:23:01,"公告日期：2016-01-26
1

证券代码： 601111 证券简称： 中国国航 编号： 2016-004

中国国际航空股份有限公司

关于非公开发行A股股票获国资委批复的公告本公司及董事会全体成员保证公告内容不存在虚假记载、误导性陈述或者重大遗漏，并对其内容的真实、准确和完整承担个别及连带责任。中国国际航空股份有限公司（以下简称“本公司”）已收到本公司控股股东中国航空集团公司（以下简称“中航集团公司”） 的通知， 中航集团公司收到国务院国有资产监督管理委员会下发的《关于中国国际航空股份有限公司非公开发行 A 股股票有关问题的批复》（国资产权〔 2016〕 53 号）。 国务院国有资产监督管理委员会原则同意本公司非公开发行 A 股股票方案，同意中航集团公司以 40亿元现金（含 10 亿元国有资本经营预算资金）参与认购。本次非公开发行 A 股股票完成后，本公司总股本不超过 1,460,566.3551 万股，其中，中航集团公司 （ SS）持有 594,572.8728 万股，占总股本的比例不低于 40.71%；中国航空（集团）有限公司持有 155,633.4920 万股，占总股本的比例不低于 10.65%。本次非公开发行 A 股股票方案尚需获得本公司股东大会、 A 股类别股东会和 H 股类别股东会审议通过，并需获得中国证券监督管理委员会的核准后方可实施。本公司将根据进展情况，严格按照有关法律法规的规定和要求及时履行信息披露义务。特此公告。

2承董事会命饶昕瑜董事会秘书中国北京，二零一六年一月二十五日


[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。"
扶不起的阿斗！,"https://guba.eastmoney.com/news,601111,245589606.html",2016-01-26 10:50:52,扶不起的阿斗！
股指期货怎么了,"https://guba.eastmoney.com/news,601111,245584457.html",2016-01-26 10:39:32,精神了
垃圾国航，今天属于你上涨的日子你仍然纹丝不动,"https://guba.eastmoney.com/news,601111,245580110.html",2016-01-26 10:31:19,垃圾国航，今天属于你上涨的日子你仍然纹丝不动
受大盘拖累，航空股下午补跌,"https://guba.eastmoney.com/news,601111,245571139.html",2016-01-26 10:12:34,受大盘拖累，航空股下午补跌
这时减持最佳良机。大盘下跌你能抗得住吗？,"https://guba.eastmoney.com/news,601111,245565823.html",2016-01-26 10:02:47,这时减持最佳良机。大盘下跌你能抗得住吗？
一出利好就跌？,"https://guba.eastmoney.com/news,601111,245551624.html",2016-01-26 09:34:25,一出利好就跌？
