标题,链接,发布时间,内容
左手倒右手  有意思吗  个人感觉 虽然我没有持股,"https://guba.eastmoney.com/news,600764,580017992.html",2016-12-16 13:45:42,左手倒右手 有意思吗 个人感觉 虽然我没有持股
速度，速度，速度，抢进，抢进抢进，去挨套[大笑][大笑][大笑][大笑][大笑],"https://guba.eastmoney.com/news,600764,580008534.html",2016-12-16 13:30:29,速度，速度，速度，抢进，抢进抢进，去挨套
砸恭喜跌停,"https://guba.eastmoney.com/news,600764,579998950.html",2016-12-16 13:13:54,砸恭喜跌停
这股中船花三十亿买的是有极大的战略意图的，中间怎么折腾那都是过程，,"https://guba.eastmoney.com/news,600764,579918237.html",2016-12-16 10:11:05,这股中船花三十亿买的是有极大的战略意图的，中间怎么折腾那都是过程，
今日上午大盘一片红火，下午[大笑][大笑][大笑]就要一片绿油油了[大笑][大笑,"https://guba.eastmoney.com/news,600764,579938697.html",2016-12-16 10:41:06,今日上午大盘一片红火，下午就要一片绿油油了
这里小散基本没有什么了，要想吸引小散跟风就得拉高，不拉高就没有让小散跟的意思，看,"https://guba.eastmoney.com/news,600764,579953382.html",2016-12-16 11:03:36,这里小散基本没有什么了，要想吸引小散跟风就得拉高，不拉高就没有让小散跟的意思，看来主力也没有出的意思，慢慢的在这里潜着吧，
你大爷的天天出货,"https://guba.eastmoney.com/news,600764,579953177.html",2016-12-16 11:03:17,你大爷的天天出货
电广网络/拓维信息~~联合4家创业板公司成立保险公司有闲钱的可以适当关注~~底部低吸,"https://guba.eastmoney.com/news,600764,579930575.html",2016-12-16 10:29:01,电广网络/拓维信息~~联合4家创业板公司成立保险公司有闲钱的可以适当关注~~底部低吸
，今日又是白搞，以为会继续昨日行情谁知[哭][哭][哭]一日游[大便],"https://guba.eastmoney.com/news,600764,579928085.html",2016-12-16 10:25:27,，今日又是白搞，以为会继续昨日行情谁知一日游[大便]
“国改第一妖股来袭”遭资本大佬抢筹1.8亿，目标价38元,"https://guba.eastmoney.com/news,600764,579715213.html",2016-12-15 17:24:48,瞧瞧技术面，完美，简直找不到一点缺点，无论是趋势还是资金都是完美。上升回档都是非常到位，每次回踩就是一次暴涨的机会，怪咖已经操作2波了，今天是忍不住了，实在是想跟大家分享下这票，主力吸筹了1.8亿股，都是大资金买入，而且主力一般拉升没有达到40%以上是根本赚不到钱的，所以后市机会非常多，怪咖也是会在我博中持续更新这票的后期操作思路，介入机会，暴涨起点！大家喜欢这票的也可以跟怪咖一起拭目以待，下跌低吸，横盘不动，上涨不追，大涨就卖，现在依然有效，去按照我说的尝试吧。
说实话，此走势光看k线不太好，但是真的舍不得卖，我准备长期拿着了，实在是看好后期,"https://guba.eastmoney.com/news,600764,579523067.html",2016-12-15 10:23:43,说实话，此走势光看k线不太好，但是真的舍不得卖，我准备长期拿着了，实在是看好后期，超级看好，顶一下
有认为明天会下跌或者说大跌的吗？请举手[大笑][大笑][大笑],"https://guba.eastmoney.com/news,600764,579698680.html",2016-12-15 16:37:20,有认为明天会下跌或者说大跌的吗？请举手
等你半年  就这结果,"https://guba.eastmoney.com/news,600764,579775559.html",2016-12-15 20:30:01,等你半年 就这结果
m的，这股琢磨不透，昨天28.09出完了，怕今天再继续下跌，谁知道它上来了。跟盯,"https://guba.eastmoney.com/news,600764,579587344.html",2016-12-15 12:49:58,m的，这股琢磨不透，昨天28.09出完了，怕今天再继续下跌，谁知道它上来了。跟盯着我似的，说什么我也不买你了，害的我亏了两万多。
60日线下方有支撑，大盘开始震荡反抽。,"https://guba.eastmoney.com/news,600764,579567174.html",2016-12-15 11:35:08,60日线下方有支撑，大盘开始震荡反抽。
5个交易日内必有一个涨停,"https://guba.eastmoney.com/news,600764,579670956.html",2016-12-15 15:19:35,5个交易日内必有一个涨停
八分结束,"https://guba.eastmoney.com/news,600764,579656477.html",2016-12-15 14:51:18,八分结束
即将拉升,"https://guba.eastmoney.com/news,600764,579634266.html",2016-12-15 14:17:04,即将拉升
昨天买，今天冲高卖掉[大笑]一股赚三毛八，我已知足[大笑],"https://guba.eastmoney.com/news,600764,579496066.html",2016-12-15 09:45:53,昨天买，今天冲高卖掉一股赚三毛八，我已知足
小散曰关注首批混合所有制改革南北船合并和电改这两条主线,"https://guba.eastmoney.com/news,600764,579574125.html",2016-12-15 11:53:51,小散曰关注首批混合所有制改革南北船合并和电改这两条主线
[不屑][不屑]诱多,"https://guba.eastmoney.com/news,600764,579544353.html",2016-12-15 10:56:07,[不屑][不屑]诱多
看人家钢构工程同样中船旗下,"https://guba.eastmoney.com/news,600764,579526380.html",2016-12-15 10:28:36,看人家钢构工程同样中船旗下
没量，涨起来套人,"https://guba.eastmoney.com/news,600764,579541873.html",2016-12-15 10:52:00,没量，涨起来套人
中电的价值？,"https://guba.eastmoney.com/news,600764,579494679.html",2016-12-15 09:43:37,中电的价值？
[不屑][不屑]不妨量不买,"https://guba.eastmoney.com/news,600764,579527281.html",2016-12-15 10:29:56,[不屑][不屑]不妨量不买
全部唱多，又是暴跌！,"https://guba.eastmoney.com/news,600764,579479782.html",2016-12-15 09:10:40,
中电广通仃盘重组前涨多了，复盘后拉高出货，小散们追买深套站山头，今天忍痛割肉走吧,"https://guba.eastmoney.com/news,600764,579456883.html",2016-12-15 06:40:43,中电广通仃盘重组前涨多了，复盘后拉高出货，小散们追买深套站山头，今天忍痛割肉走吧，买什么重组股呢，是用小民的血汗钱起航，支援再支援起航
据了解，为了打造船舶电子行业的上市平台，中船重工首先花30多亿元巨资从中国电子手,"https://guba.eastmoney.com/news,600764,579418597.html",2016-12-14 23:06:48,据了解，为了打造船舶电子行业的上市平台，中船重工首先花30多亿元巨资从中国电子手上将中电广通买了过来，而下一步就是将集团电子信息类资产注入中电广通，如专注于舰船作战指挥系统的武汉数字工程研究所、汉光重工、海声科技等。张英岱透露，“中电广通新组建的董事会有两个董事是深大研究所的所长”。
要用“跨过命运的卢比孔河”的精神去炒广通,"https://guba.eastmoney.com/news,600764,578656305.html",2016-12-13 10:02:22,要用“跨过命运的卢比孔河”的精神去炒广通
怕什么呀，庄来回玩散户，我们就天天做T，都知道会重组，怕什么呀,"https://guba.eastmoney.com/news,600764,262414676.html",2016-02-26 09:54:41,我们就天天做T，都知道会重组，怕什么呀。庄不拉都难，天天就那点成交量
短期肯定回调了，大家注意风险，长线的朋友放心留着就是了！,"https://guba.eastmoney.com/news,600764,261250532.html",2016-02-23 10:50:54,最忠实的忠告，不喜勿喷！
764，明天开盘就买入，不要犹豫,"https://guba.eastmoney.com/news,600764,579382625.html",2016-12-14 21:22:41,
大盘下跌别反着干。我们不买股不割肉找好对冲标的物就行~跌再多也不怕跌了企稳的时候底部慢慢和社保一起加仓,"https://guba.eastmoney.com/news,600764,579272630.html",2016-12-14 16:16:07,大盘下跌别反着干。我们不买股不割肉找好对冲标的物就行~跌再多也不怕跌了企稳的时候底部慢慢和社保一起加仓
明天能不能涨停？,"https://guba.eastmoney.com/news,600764,579322025.html",2016-12-14 18:32:11,明天能不能涨停？
竞猜，今天是跌停还是涨停？[大笑][大笑][大笑],"https://guba.eastmoney.com/news,600764,579096587.html",2016-12-14 10:24:12,竞猜，今天是跌停还是涨停？
还是没干过冀凯，冀凯大热啊,"https://guba.eastmoney.com/news,600764,579296994.html",2016-12-14 17:25:38,还是没干过冀凯，冀凯大热啊
就这分时形态 今天死定了,"https://guba.eastmoney.com/news,600764,578727651.html",2016-12-13 12:11:49,收盘绿油油 明天继续砸
福兮祸所伏，祸兮福所依。中电抢了冀凯的彩头现在看来未必就是好事，但如果说重组成功,"https://guba.eastmoney.com/news,600764,579155851.html",2016-12-14 12:16:06,福兮祸所伏，祸兮福所依。中电抢了冀凯的彩头现在看来未必就是好事，但如果说重组成功的就应该要比失败的差，我看也未必，所以我还是更相信中电。
回来看下广通的小伙伴们,"https://guba.eastmoney.com/news,600764,579121896.html",2016-12-14 10:56:47,回来看下广通的小伙伴们
中电广通 全卖了,"https://guba.eastmoney.com/news,600764,579220567.html",2016-12-14 14:35:30,我35000股受不了了 神马东西 等了你半年 就这下场
刚接了点，跌停在加点，明天有高就卖,"https://guba.eastmoney.com/news,600764,578309084.html",2016-12-12 14:08:23,刚接了点，跌停在加点，明天有高就卖
今天有人说得跌4个点，验正一下看是不是骗子,"https://guba.eastmoney.com/news,600764,579185060.html",2016-12-14 13:40:33,今天有人说得跌4个点，验正一下看是不是骗子
还好30多元卖了，今天回吧里看看，一群没素质的人在骂街，庄家怎么会和如此没有素质,"https://guba.eastmoney.com/news,600764,579249278.html",2016-12-14 15:19:34,还好30多元卖了，今天回吧里看看，一群没素质的人在骂街，庄家怎么会和如此没有素质的人为伍呢？大跌在即！啥时候骂街的人都割肉了，此股才会重启升浪
最具讽刺意味的就是冀凯股份现在已经34.73元了，中电广通还在这里忽悠1,"https://guba.eastmoney.com/news,600764,579249051.html",2016-12-14 15:19:08,最具讽刺意味的就是冀凯股份现在已经34.73元了，中电广通还在这里忽悠1
幸亏30多卖了，今天回来看看，吧里一群没素质的人在骂街，庄家怎么能和这样的人为伍,"https://guba.eastmoney.com/news,600764,579245493.html",2016-12-14 15:12:03,幸亏30多卖了，今天回来看看，吧里一群没素质的人在骂街，庄家怎么能和这样的人为伍呢，大跌在即！
我在26，17挂单等你[大笑]前期赚了3000块卖了，就等你回调[大笑][大笑],"https://guba.eastmoney.com/news,600764,579225611.html",2016-12-14 14:42:58,我在26，17挂单等你前期赚了3000块卖了，就等你回调
物业出来了。时刻准备低吸，一路走低，尾盘进,"https://guba.eastmoney.com/news,600764,578638540.html",2016-12-13 09:39:05,物业出来了。时刻准备低吸，一路走低，尾盘进
真是你妈得坑比,"https://guba.eastmoney.com/news,600764,579216975.html",2016-12-14 14:30:28,真是你妈得坑比
妈的，废物！,"https://guba.eastmoney.com/news,600764,579191043.html",2016-12-14 13:50:16,妈的，废物！
这个重组方案太有利于中船了。,"https://guba.eastmoney.com/news,600764,572095596.html",2016-11-24 12:11:42,"现有方案：买壳35亿，卖资产7亿，实际拿28亿获得了1.7亿股，此部分平均每股成本约为15.8元。按现在这个增发方案，向大股东中船发行6200万股，实际最后持股约为2.4亿股，上市公司总股本为4亿股，大股东占60%。
如果厚道些，采用资产置换方案，差额部分采用发行股份就是另外一个结果：置入资产11亿-置出资产7亿=4亿，按16.1价格发行股份则只能获得2500万股。则上市公司总股本为3.6亿股，大股东持股约为2亿，占55%。
由此可看出，现有方案最有利于大股东。大股东一股独大，凭借优势，仅因方案不同，让自己多得4千万股。按停牌前的价格，市值约12亿。实际上大股东只出了16亿就获得了一个优势壳。太划算了，目前市场上哪去用16亿获得如此干净的壳？还是一个爹好。
如果后续继续注入资产，导致大股东持股比例过大，大股东不得不在市场上出售股份，以避免触发要约收购。大股东在出售股份获得资产又可支持公司海洋战略的快速发展，这就是大股东不惜代价借壳上市的根本。
除大股东以外的持股者，唯有抬高股价，让后续的资产资产注入股价高，间接使大股东再注入资产时获得较少的股份。也不会过分扩张总股本，尽管可能大股东也会从高价减持中获得更多资金。由此看来维持高股价是大股东与其他持股者共同的目标。昨天的说明会也提到大股东不会让股本扩的过大。这也是复牌后能维持高股价的缘由。除非市场环境或再有股灾这类的则另当别论了。"
冀凯重组失败都能涨，你他妈的真废物！,"https://guba.eastmoney.com/news,600764,579174363.html",2016-12-14 13:22:11,冀凯重组失败都能涨，你他妈的真废物！
狗庄升天啦,"https://guba.eastmoney.com/news,600764,579072128.html",2016-12-14 09:51:45,狗庄升天啦
一直在诱多，从未停止。,"https://guba.eastmoney.com/news,600764,579098905.html",2016-12-14 10:26:59,A
